Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        10,       68147.44,       71661.58,      287577.40,       15884.08,       22515.44,       40891.01,      102141.78,        2308.95,              0,          73.47,          20.43,        3505.78,              0,         111.54,          31.25,        7847.96,        3882.22,       10355.44,        1971.72,         887.99,        4048.54,         206.44,        5533.87,        6233.54,         286.59,          65.72,         501.69,         310.73,         151.85,        1238.45,         114.89,          77.78,         283.33
        11,       69310.11,       57859.36,      252296.75,        8255.79,       16861.29,       41358.29,       95460.84,        1936.00,              0,          54.16,          13.99,        6741.20,              0,          87.09,          24.89,        7007.34,        3503.39,        9533.99,        1896.48,         820.50,        3769.37,         181.49,        5324.57,        5373.75,         309.88,          60.61,         434.95,         354.81,         129.82,        1212.61,          96.32,          65.31,         251.40
        12,       68925.04,       45474.89,      211301.43,        5124.11,       13126.24,       36636.73,       77086.18,        1621.60,              0,         122.75,          17.86,        6859.22,              0,         162.88,          30.44,        6194.87,        3172.96,        8490.52,        1715.52,         692.62,        3374.29,         163.56,        4933.73,        4979.63,         275.77,          58.93,         406.75,         326.53,         120.11,        1049.50,          94.90,          63.96,         239.20
        13,       68141.32,       34147.49,      176949.00,        3834.65,        9923.19,       34262.12,       66492.41,        1601.03,              0,         104.81,          32.87,        6740.73,              0,         139.02,          40.95,        5215.09,        2684.67,        7585.96,        1522.26,         573.72,        2936.07,         142.44,        4980.56,        4679.96,         269.18,          50.40,         364.43,         307.38,         103.97,         952.70,          76.84,          52.19,         204.49
        14,       71712.98,       25777.30,      155581.08,        3080.25,        7285.08,       31974.12,       57667.18,        1156.60,              0,         219.01,         132.33,        4713.90,              0,         235.70,         120.91,        4642.20,        2466.84,        6876.01,        1423.05,         542.42,        2687.14,         127.62,        4749.83,        4110.15,         268.98,          43.06,         316.16,         293.55,          98.55,         808.25,          71.60,          48.51,         186.90
        15,       70628.21,       19970.63,      132194.24,        2482.58,        5439.03,       37034.94,       59518.58,        1306.63,              0,         131.36,          74.00,        3734.60,              0,         153.65,          89.08,        3976.77,        2265.46,        6232.93,        1285.53,         486.87,        2429.55,         115.11,        4699.67,        3517.37,         258.51,          34.92,         261.67,         278.70,          86.50,         719.54,          59.71,          40.29,         158.91
        16,       67565.82,       14244.49,      107244.54,        1920.10,        4160.39,       25418.34,       42498.14,        1577.26,              0,          76.64,         119.94,        5707.24,              0,         107.59,         129.22,        3320.79,        1828.12,        5261.52,        1146.91,         445.32,        2117.59,         110.80,        4630.33,        3148.96,         260.15,          34.17,         238.64,         279.74,          74.75,         605.72,          48.28,          33.46,         134.80
        17,       61936.36,       11038.18,       91215.56,        1535.73,        3120.52,       21705.48,       34736.79,        1923.37,              0,         164.62,          37.28,        7532.46,              0,         213.16,          54.69,        2744.63,        1586.41,        4646.38,        1043.82,         378.08,        1853.49,          92.41,        3879.78,        2741.87,         220.38,          27.85,         199.76,         265.85,          70.33,         524.86,          45.64,          30.26,         116.09
        18,       57251.30,        8377.81,       79958.95,        1272.15,        2263.79,       19940.13,       30039.38,        1908.08,              0,         269.34,         150.01,        8992.87,              0,         290.90,         183.45,        2276.07,        1391.75,        4155.67,         953.01,         340.84,        1653.09,          94.46,        3843.65,        2326.03,         222.53,          21.44,         165.62,         239.36,          57.20,         406.77,          38.19,          24.68,          94.20
        19,       56278.97,        6634.09,       71060.51,        1000.75,        1727.89,       19051.80,       28085.83,        2402.34,              0,         295.77,         175.64,        6322.89,              0,         356.81,         209.56,        1916.83,        1285.07,        3815.49,         884.03,         313.22,        1520.79,          84.76,        3412.33,        2084.78,         192.25,          18.13,         148.53,         209.22,          47.89,         366.53,          28.76,          19.30,          81.60
        20,       52753.32,        4990.59,       61047.88,         826.69,        1328.15,       16807.00,       22582.23,        2559.09,              0,         343.02,         237.09,        7538.54,              0,         357.64,         247.53,        1602.87,        1063.56,        3340.67,         793.63,         281.93,        1323.89,          86.48,        3144.10,        1876.87,         176.78,          17.46,         135.45,         176.35,          39.74,         290.33,          23.99,          15.73,          65.07
        21,       49470.57,        4227.48,       57958.61,         704.82,        1053.26,       14709.74,       19748.51,        2628.16,              0,         327.23,         275.35,        6811.60,              0,         339.19,         326.15,        1285.58,         936.74,        3040.80,         738.20,         260.56,        1202.92,          81.93,        2865.55,        1716.79,         156.45,          13.29,         121.50,         156.84,          33.06,         238.73,          20.97,          13.44,          48.65
        22,       45557.55,        3438.08,       48708.63,         571.57,         915.82,       13545.22,       17479.53,        2824.72,              0,         357.58,         310.47,        6107.91,              0,         418.86,         328.46,        1047.97,         812.65,        2732.57,         663.98,         239.18,        1076.51,          75.96,        2496.27,        1584.80,         143.65,          12.72,         115.21,         147.19,          26.82,         199.41,          16.16,          10.20,          39.42
        23,       40943.21,        2855.26,       41406.36,         498.57,         767.74,       12204.99,       14384.38,        2798.52,              0,         255.20,         317.33,        6705.32,              0,         326.71,         378.81,         933.93,         718.85,        2454.45,         604.85,         202.79,         957.34,          72.93,        2291.49,        1544.08,         134.09,          12.27,         110.02,         147.02,          25.58,         166.51,          17.17,          11.23,          37.45
        24,       37431.37,        2396.30,       36330.87,         414.11,         705.23,       10738.86,       12679.18,        2966.38,              0,         309.56,         290.39,        6119.09,              0,         347.06,         339.90,         738.54,         625.24,        2250.83,         555.50,         185.90,         865.74,          62.88,        1905.14,        1389.78,         118.27,          11.15,          95.88,         126.82,          25.30,         152.07,          16.73,          10.24,          35.14
        25,       33309.46,        2054.21,       31647.40,         358.58,         617.61,        9704.98,       11252.06,        2652.55,              0,         413.39,         223.34,        5045.16,              0,         434.91,         282.52,         601.87,         567.66,        2090.50,         518.38,         175.26,         800.57,          61.47,        1730.04,        1252.00,         104.96,           9.14,          81.42,         128.02,          25.61,         126.39,          19.89,          12.86,          36.80
        26,       29923.38,        1695.38,       28465.68,         316.38,         569.44,        9085.89,        9819.70,        2977.59,              0,         252.21,         279.06,        3722.76,              0,         308.06,         322.67,         482.79,         516.36,        1934.77,         470.81,         159.63,         729.90,          56.44,        1634.94,        1188.86,         104.86,           8.52,          75.11,         103.86,          19.85,         108.58,          14.82,           8.51,          28.16
        27,       27062.56,        1482.73,       24981.43,         257.80,         528.27,        7841.88,        8729.35,        2546.66,              0,         284.22,         257.40,        3374.60,              0,         362.52,         341.61,         350.27,         470.55,        1840.14,         453.25,         155.84,         680.91,          48.70,        1361.91,        1145.62,          92.10,           7.07,          69.43,          99.71,          22.84,          96.69,          19.09,          11.01,          32.09
        28,       25360.57,        1300.41,       23116.33,         231.94,         516.28,        7601.51,        7955.50,        2723.82,              0,         197.99,         258.63,        2827.53,              0,         246.42,         340.69,         277.60,         463.53,        1771.77,         443.97,         153.43,         652.94,          50.67,        1351.53,        1066.84,          93.30,           6.61,          63.35,          90.30,          21.26,          94.72,          18.46,           9.68,          28.92
        29,       22799.90,        1201.13,       20557.86,         201.83,         430.35,        7098.43,        7143.71,        2453.23,              0,         174.42,         212.32,        2385.94,              0,         245.23,         288.23,         263.09,         425.44,        1657.11,         409.56,         126.04,         592.94,          43.61,        1155.09,        1052.46,          88.07,           6.41,          60.39,          81.43,          22.73,          86.04,          20.53,          10.51,          31.08
        30,       21571.66,        1020.24,       19129.36,         179.79,         406.80,        6446.58,        6609.96,        2641.02,              0,         224.28,         155.85,        2155.01,              0,         257.14,         251.41,         217.86,         394.87,        1567.75,         388.14,         124.94,         551.65,          39.92,        1071.05,         977.13,          82.10,           6.40,          54.26,          71.59,          24.05,          89.15,          22.31,          11.03,          32.28
        31,       19292.70,         915.60,       17235.49,         154.41,         379.78,        6271.58,        6113.52,        2198.50,              0,         214.42,         238.03,        1728.43,              0,         278.47,         310.70,         213.34,         371.39,        1524.07,         375.69,         126.77,         522.16,          41.14,        1034.25,         909.07,          80.17,           5.98,          47.84,          64.60,          18.22,          75.67,          16.24,           7.83,          26.16
        32,       17573.56,         854.49,       16154.27,         143.06,         372.65,        5494.34,        5412.48,        2272.44,              0,         135.09,         332.70,        1613.83,              0,         214.97,         423.32,         136.67,         326.20,        1388.59,         347.92,         108.21,         463.04,          34.99,         861.83,         855.72,          65.42,           5.44,          45.01,          55.35,          15.97,          77.37,          14.31,           6.61,          25.39
        33,       17010.79,         787.89,       14525.58,         124.27,         309.60,        4833.86,        4634.17,        1676.02,              0,         115.88,         130.96,        1726.06,              0,         167.45,         237.61,         109.73,         296.61,        1278.22,         325.95,          99.25,         420.20,          32.65,         823.81,         809.70,          64.01,           4.49,          40.00,          41.60,          14.43,          72.74,          12.19,           5.65,          20.29
        34,       15353.90,         746.04,       12822.60,         103.57,         271.52,        4544.24,        4286.43,        1760.68,              0,         147.31,         126.48,        1333.06,              0,         184.94,         159.51,          70.55,         270.59,        1222.64,         313.23,         104.26,         401.54,          25.47,         677.90,         729.21,          52.52,           3.85,          37.02,          37.57,          14.82,          77.33,          11.48,           5.22,          18.92
        35,       13380.11,         657.97,       11540.62,         101.94,         254.14,        4161.96,        3942.83,        1870.18,              0,         123.38,         139.35,        1436.92,              0,         175.61,         194.94,          33.30,         262.13,        1164.28,         302.67,         103.17,         386.90,          19.88,         506.89,         676.27,          38.54,           4.21,          33.71,          27.12,           9.94,          62.69,           6.95,           3.14,          13.21
        36,       11906.97,         622.61,       10603.54,          92.11,         215.75,        3823.27,        3592.80,        1898.34,              0,         109.05,         119.05,        1536.98,              0,         166.67,         147.15,           6.50,         244.43,        1098.58,         285.18,          94.41,         366.97,          17.71,         462.59,         646.81,          36.37,           3.89,          31.09,          24.83,           9.34,          53.93,           6.35,           2.88,          11.32
        37,       10689.98,         592.50,        9819.51,          84.78,         214.95,        3707.11,        3234.33,        1628.05,              0,         118.13,         114.27,        1178.14,              0,         158.25,         147.08,           1.35,         224.45,        1015.51,         268.07,          87.10,         338.28,          15.06,         394.96,         623.21,          32.83,           4.94,          31.11,          20.39,           8.60,          52.22,           5.87,           2.52,          11.10
        38,        9861.65,         573.34,        8665.51,          71.47,         184.53,        3278.56,        2848.87,        1573.74,              0,         106.28,         110.17,        1251.27,              0,         155.78,         133.47,           0.64,         216.47,         964.19,         258.20,          80.58,         321.47,          14.67,         397.59,         581.46,          28.92,           3.72,          26.18,          18.30,           7.99,          46.87,           5.30,           2.15,           9.40
        39,        8792.05,         579.79,        7791.78,          71.81,         146.34,        2962.59,        2680.57,        1466.49,              0,          91.49,          69.47,        1034.16,              0,         129.73,          99.52,              0,         199.78,         897.39,         237.50,          72.74,         295.84,          11.21,         421.08,         547.82,          29.73,           2.86,          22.23,          20.54,           7.34,          40.74,           5.44,           2.32,          10.51
        40,        7979.48,         594.85,        7543.10,          62.99,         115.23,        2770.70,        2400.25,        1034.19,              0,          96.26,         111.96,        1016.36,              0,         124.17,         117.08,              0,         185.96,         842.12,         232.24,          71.14,         276.88,          12.05,         340.20,         501.79,          23.10,           2.62,          18.85,          20.17,           8.11,          39.27,           6.26,           2.87,          10.08
        41,        7218.97,         551.29,        6360.02,          56.30,          99.71,        2413.46,        2052.68,        1253.19,              0,          64.36,          99.95,         934.78,              0,          95.36,         111.88,              0,         173.87,         765.47,         226.65,          64.11,         246.42,          10.99,         316.34,         472.49,          21.76,           2.30,          16.48,          16.49,           6.04,          36.49,           4.56,           2.17,           8.52
        42,        6685.92,         524.96,        5954.86,          59.22,          72.10,        2140.97,        1872.56,        1267.18,              0,          75.32,         125.90,        1102.93,              0,          91.37,         135.96,              0,         178.15,         754.33,         232.25,          67.65,         238.91,          10.08,         277.53,         422.35,          19.94,           1.62,          13.28,          17.54,           6.19,          33.61,           4.84,           2.19,           7.69
        43,        5940.00,         517.66,        5885.46,          59.49,          58.02,        2013.86,        1678.36,        1032.24,              0,          73.10,          90.02,         758.84,              0,          87.57,          86.18,              0,         169.17,         721.70,         218.34,          62.44,         218.55,          11.07,         304.90,         406.87,          22.29,           1.31,          13.03,          18.13,           7.10,          38.11,           5.61,           2.76,           9.30
        44,        5535.92,         491.59,        5171.73,          50.46,          34.84,        1881.13,        1597.06,         765.97,              0,          53.96,          53.35,         933.98,              0,          88.24,          80.02,              0,         162.23,         701.08,         219.59,          63.61,         206.40,          10.06,         266.38,         384.12,          19.94,           1.48,          12.67,          16.52,           6.80,          40.22,           5.61,           2.81,           8.49
        45,        5020.28,         455.33,        4770.74,          52.26,          26.47,        1754.07,        1416.58,         782.68,              0,          54.63,          67.99,         703.11,              0,          84.79,          73.55,              0,         162.02,         691.93,         223.55,          63.66,         203.45,           8.45,         255.85,         371.52,          19.28,           1.47,          12.22,          15.39,           7.75,          46.70,           5.99,           3.07,           9.01
        46,        4282.43,         429.26,        4207.99,          45.71,          21.95,        1639.66,        1304.66,         778.52,              0,          56.58,          30.79,         605.47,              0,          64.85,          42.71,              0,         153.68,         666.59,         206.68,          60.63,         190.49,          10.69,         318.07,         366.68,          24.82,           1.78,          13.01,          15.78,           9.28,          55.09,           7.17,           3.99,          11.52
        47,        4019.92,         422.06,        4221.06,          38.68,          13.13,        1471.96,        1211.14,         820.24,              0,          50.51,          30.30,         586.02,              0,          62.89,          35.95,              0,         152.25,         659.06,         208.62,          60.75,         189.92,           9.70,         294.10,         351.56,          23.63,           1.43,          12.33,          14.88,          10.12,          57.72,           7.90,           4.69,          11.42
        48,        3554.28,         428.49,        3859.82,          35.92,          12.09,        1428.22,        1103.97,         776.53,              0,          38.37,          28.04,         578.58,              0,          50.75,          30.54,              0,         145.03,         642.99,         203.92,          61.31,         184.73,           9.62,         289.19,         338.23,          26.98,           2.32,          12.99,          15.30,          12.46,          66.71,           9.42,           6.08,          14.14
        49,        3646.66,         442.56,        3575.92,          35.37,           6.08,        1271.65,        1000.43,         822.98,              0,          39.83,          24.74,         459.98,              0,          44.97,          27.57,              0,         132.21,         594.55,         192.63,          55.49,         170.71,           8.67,         270.30,         324.36,          23.15,           1.85,          12.12,          16.00,          13.06,          73.23,          10.64,           6.70,          15.67
        50,        3300.04,         408.99,        3317.82,          29.36,           6.07,        1112.28,         953.64,         788.37,              0,          40.75,          24.73,         378.79,              0,          45.31,          22.29,              0,         120.53,         559.39,         175.01,          51.33,         156.26,           8.38,         279.96,         323.86,          24.16,           2.29,          13.91,          19.04,          15.04,          78.52,          12.46,           8.10,          18.20
        51,        3252.09,         386.57,        3268.86,          26.61,           3.39,        1091.37,         884.04,         752.76,              0,          47.60,          26.04,         401.53,              0,          55.53,          22.14,              0,         115.12,         531.42,         168.59,          46.67,         150.19,           8.78,         275.24,         325.36,          29.33,           3.15,          14.98,          16.39,          14.21,          78.26,          11.56,           7.87,          17.55
        52,        3004.63,         404.32,        3189.09,          22.10,           2.90,         977.44,         805.02,         790.48,              0,          47.01,          24.60,         256.93,              0,          57.93,          23.54,              0,         105.49,         488.39,         154.44,          43.11,         138.86,           6.86,         230.04,         298.13,          22.14,           2.20,          14.52,          12.75,          14.44,          77.80,          11.89,           7.80,          18.26
        53,        2992.48,         395.54,        2832.77,          22.65,           1.13,         890.49,         729.55,         694.46,              0,          39.91,          35.31,         239.56,              0,          56.60,          35.37,              0,          95.03,         451.55,         140.15,          37.80,         124.55,           6.94,         234.42,         282.81,          21.32,           2.23,          13.68,          12.89,          15.82,          80.02,          13.25,           9.42,          21.27
        54,        2877.97,         384.87,        2616.78,          20.11,           0.33,         844.50,         680.68,         730.50,              0,          48.32,          56.80,         235.89,              0,          49.75,          41.66,              0,          89.56,         427.68,         136.68,          38.81,         119.75,           5.59,         209.11,         271.09,          18.71,           1.90,          13.75,           9.85,          13.47,          74.13,          10.30,           7.13,          17.19
        55,        2671.43,         379.61,        2312.93,          16.51,              0,         743.52,         611.75,         702.89,              0,          41.62,          63.70,         153.92,              0,          53.94,          49.28,              0,          76.26,         381.89,         122.05,          33.81,         105.00,           5.72,         199.14,         258.40,          18.40,           1.75,          13.63,           7.16,          13.60,          73.28,          10.78,           8.15,          17.95
        56,        2512.86,         304.47,        2190.81,          15.40,              0,         673.65,         529.52,         700.89,              0,          47.77,          49.98,         124.55,              0,          56.28,          66.30,              0,          66.13,         338.23,         109.03,          27.81,          93.53,           3.43,         176.70,         234.87,          15.42,           1.45,          11.79,           3.90,          10.83,          65.28,           8.45,           6.21,          14.70
        57,        2225.90,         264.55,        1983.42,          14.17,              0,         622.43,         507.28,         778.89,              0,          56.15,         108.03,         117.73,              0,          59.82,          76.85,              0,          62.69,         321.33,         100.40,          29.10,          87.71,           4.07,         173.84,         229.53,          13.74,           0.79,           9.95,           2.86,          10.38,          67.04,           7.41,           5.44,          13.56
        58,        2084.52,         229.55,        1831.43,          10.34,              0,         609.11,         440.63,         639.21,              0,          43.96,          90.53,          72.85,              0,          61.62,         127.65,              0,          51.98,         285.06,          90.08,          24.77,          76.24,           3.02,         212.21,         213.78,          14.75,           0.84,           9.99,           2.24,           8.68,          57.78,           6.07,           4.56,          12.33
        59,        1914.52,         215.62,        1829.32,           9.06,              0,         529.69,         381.11,         534.10,              0,          47.38,         115.11,          61.71,              0,          52.59,         107.64,              0,          48.53,         263.56,          86.44,          23.68,          73.35,           3.54,         151.36,         202.00,          12.55,           0.85,           9.89,           1.12,           7.45,          52.19,           5.19,           4.05,          10.69
        60,        1814.11,         240.31,        1766.15,           7.05,              0,         488.37,         362.80,         409.39,              0,          47.72,          76.17,          62.50,              0,          58.71,         104.78,              0,          42.59,         243.81,          78.05,          25.23,          67.68,           2.14,         135.34,         169.85,          10.50,           0.57,           8.16,           0.35,           6.52,          51.69,           4.21,           3.13,           9.31
        61,        1773.07,         209.19,        1611.50,           6.61,              0,         444.89,         297.17,         444.29,              0,          40.79,         131.10,          89.71,              0,          50.12,         147.98,              0,          33.27,         210.00,          68.89,          19.09,          56.33,           2.20,         135.93,         168.51,          11.12,           0.75,           8.69,           0.27,           6.40,          48.63,           3.80,           3.06,          10.29
        62,        1643.80,         158.25,        1387.11,           5.43,              0,         364.41,         241.40,         523.15,              0,          46.46,         119.73,          97.66,              0,          50.62,         130.99,              0,          29.24,         190.99,          62.46,          18.30,          51.74,           1.16,         125.20,         162.08,          10.89,           0.88,           8.90,           0.16,           6.50,          46.54,           4.57,           3.96,          11.37
        63,        1503.52,         108.62,        1192.58,           3.32,              0,         324.61,         207.50,         471.03,              0,          49.75,         113.28,         103.24,              0,          47.13,         144.48,              0,          24.50,         165.43,          51.87,          13.25,          42.62,           1.15,         118.59,         153.92,          10.80,           0.87,          10.36,           0.03,           4.82,          37.28,           3.36,           3.25,           9.96
        64,        1503.39,          97.67,        1029.60,           3.07,              0,         305.96,         189.99,         451.53,              0,          52.59,         162.53,         112.14,              0,          61.19,         172.49,              0,          23.27,         152.97,          50.59,          15.21,          40.34,           1.06,         107.13,         152.50,          10.69,           1.04,           9.81,              0,           5.26,          40.86,           3.17,           2.98,           9.60
        65,        1290.28,          77.51,         929.68,           1.93,              0,         270.02,         142.89,         418.41,              0,          47.66,         187.74,         130.80,              0,          62.22,         228.93,              0,          19.11,         130.30,          47.45,          11.53,          35.27,           0.50,          83.75,         133.91,           7.70,           0.51,          10.17,              0,           6.22,          39.76,           4.18,           4.16,          13.34
        66,        1232.45,          68.40,         821.33,           1.39,              0,         215.44,         105.18,         373.09,              0,          43.01,         229.18,         211.16,              0,          52.66,         300.43,              0,          12.78,         111.17,          38.61,          10.01,          28.79,           0.41,          82.53,         126.03,           8.41,           1.00,           9.26,              0,           6.41,          37.44,           4.32,           4.85,          12.74
        67,        1036.78,          54.62,         756.86,           0.91,              0,         162.10,          77.79,         428.23,              0,          32.64,         251.15,         253.82,              0,          52.62,         301.24,              0,          12.50,          99.18,          33.80,           8.46,          26.64,           0.24,          70.31,         116.15,           6.36,           0.57,           7.81,              0,           6.26,          33.91,           4.18,           4.87,          12.48
        68,         902.74,          40.60,         702.12,           0.37,              0,         162.83,          64.08,         408.20,              0,          44.29,         251.96,         284.17,              0,          38.74,         379.03,              0,           8.46,          85.61,          31.22,           6.51,          21.19,           0.26,          68.09,         117.98,           7.38,           0.77,           8.23,              0,           5.03,          31.71,           3.00,           4.00,          10.04
        69,         811.69,          31.07,         594.37,           0.27,              0,         121.81,          46.75,         306.53,              0,          29.22,         259.69,         298.62,              0,          45.92,         354.98,              0,           8.62,          79.45,          28.70,           6.93,          20.93,           0.17,          48.98,         109.72,           4.50,           0.74,           8.87,              0,           4.47,          30.04,           2.53,           3.54,          10.47
        70,         742.78,          28.18,         444.09,           0.31,              0,         114.74,          35.60,         284.40,              0,          28.59,         288.43,         373.47,              0,          41.09,         283.98,              0,           6.17,          69.38,          26.12,           4.77,          16.56,           0.19,          45.28,         109.85,           3.62,           0.89,           8.72,              0,           5.33,          29.89,           3.03,           4.26,          10.46
        71,         676.22,          19.06,         370.26,           0.36,              0,          90.05,          21.15,         242.03,              0,          33.39,         251.32,         221.24,              0,          49.16,         378.57,              0,           3.39,          56.28,          23.45,           4.04,          13.27,              0,          36.24,          94.71,           3.19,           0.75,           7.28,              0,           4.15,          26.91,           1.94,           3.08,           8.45
        72,         647.20,          14.42,         316.24,           0.05,              0,          65.07,          10.42,         228.76,              0,          30.26,         269.43,         286.38,              0,          46.44,         318.88,              0,           4.40,          50.08,          21.06,           2.95,          12.20,           0.03,          30.02,          96.92,           2.36,           0.72,           6.94,              0,           3.61,          21.62,           1.81,           2.67,           7.28
        73,         606.57,          13.47,         245.99,           0.05,              0,          57.48,          40.02,         232.97,              0,          33.27,         241.63,         349.62,              0,          46.54,         359.82,              0,           2.44,          44.40,          17.43,           2.94,           9.16,              0,          28.30,          97.02,           2.25,           1.24,           7.65,              0,           2.83,          20.34,           1.29,           2.05,           6.19
        74,         522.66,          11.05,         177.54,           0.16,              0,          97.28,           4.24,         210.57,              0,          31.60,         342.26,         171.26,              0,          43.49,         346.76,              0,           0.83,          33.13,          17.82,           2.44,           8.01,              0,          28.20,          93.90,           1.51,           0.84,           7.12,              0,           2.92,          17.98,           1.55,           2.32,           6.75
        75,         445.05,           5.83,         158.10,           0.04,              0,          23.21,           2.60,         192.07,              0,          19.70,         278.48,         191.55,              0,          27.81,         365.31,              0,           0.70,          28.98,          16.42,           2.19,           7.26,              0,          23.31,          89.74,           2.12,           0.69,           6.17,              0,           2.66,          14.53,           1.29,           1.97,           5.94
        76,         367.20,           4.60,         102.35,           0.09,              0,          18.38,           2.54,         165.59,              0,          27.19,         247.83,         146.19,              0,          36.61,         348.17,              0,           0.23,          23.76,          14.03,           1.49,           5.93,              0,          23.02,          81.25,           1.67,           0.49,           4.72,              0,           2.84,          14.30,           1.27,           2.06,           6.06
        77,         297.44,           2.39,          77.37,           0.07,              0,          14.38,           0.19,         155.80,              0,          27.69,         121.44,         114.37,              0,          39.87,         206.97,              0,              0,          18.11,          11.00,           1.33,           4.03,              0,          14.86,          78.42,           0.92,           0.72,           4.86,              0,           3.14,          16.00,           1.43,           2.15,           6.40
        78,         288.31,           1.27,          52.90,           0.05,              0,           7.54,           0.51,         128.93,              0,          13.72,         195.64,          84.96,              0,          24.23,         188.27,              0,           0.06,          15.19,          10.87,           0.80,           3.79,              0,          15.30,          75.66,           1.13,           0.61,           4.12,              0,           3.40,          14.81,           1.59,           2.55,           6.95
        79,         233.53,           0.91,          33.05,              0,              0,           4.87,           0.12,         118.94,              0,          13.21,         158.90,         105.70,              0,          22.36,         240.75,              0,              0,          10.43,           8.40,           0.77,           2.18,              0,          13.56,          71.94,           0.84,           0.74,           4.46,              0,           3.63,          14.09,           2.05,           3.13,           8.17
