ScreenlineID,SEGID_LIST,NUM_SEGMENTS,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV
1.01,"['0015_349.4', '0089_422.7', '0126_020.8']",3,13065.4,23911.6,16274.0,17538.8,70789.8,10371.3,17277.2,13100.9,13592.8,54342.2,240.5,1171.2,410.6,350.1,2172.4,1157.0,2184.5,1422.0,1251.5,6015.0,1296.6,3278.7,1340.5,2344.4,8260.2
1.02,"['0015_337.0', '0060_000.8', '0084_081.7', '0089_408.1', '0126_007.7', 'WFRC_8006', 'WFRC_8414']",7,42702.5,75742.0,56364.4,58970.9,233779.8,36445.0,56974.6,48234.8,50220.8,191875.2,1825.9,9201.2,3245.4,2781.8,17054.3,2602.5,4807.7,3017.7,2697.6,13125.5,1829.1,4758.5,1866.5,3270.7,11724.8
1.03,"['0108_000.1', '0126_004.6', '0193_003.8', '1470_000.4']",4,15500.5,27730.7,21831.2,23637.0,88699.4,13537.8,22949.2,19192.0,21111.4,76790.4,671.2,3120.6,1121.4,942.5,5855.7,1099.0,1300.2,1296.3,1185.3,4880.8,192.5,360.7,221.5,397.8,1172.5
1.04,"['0015_319.5', '0067_007.3', '1428_001.7']",3,36121.4,66999.4,48012.4,49389.6,200522.8,31132.9,48103.4,40994.5,43098.4,163329.2,2346.2,11645.4,4083.4,3503.2,21578.2,917.6,2518.0,1083.1,474.0,4992.7,1724.7,4732.6,1851.4,2314.0,10622.7
1.05,"['0015_311.8', '0068_062.6', '0089_383.5', '0215_025.7', '2338_001.9']",5,53945.0,100990.9,73191.2,79719.3,307846.4,46079.0,74891.4,62413.5,68147.8,251531.7,3161.8,15886.0,5604.2,4826.6,29478.6,2598.9,4928.3,3118.0,2787.8,13433.0,2105.3,5285.2,2055.5,3957.1,13403.1
2.01,"['0080_113.3', '0201_010.8', '2250_000.0', '2290_000.0', 'WFRC_8256', 'WFRC_8257']",6,32696.7,56096.8,41594.6,45917.7,176305.8,28923.3,43928.3,36249.2,40371.3,149472.1,1228.7,6191.6,2064.8,1814.1,11299.2,1685.5,3594.8,2226.9,1966.2,9473.4,859.2,2382.1,1053.7,1766.1,6061.1
2.02,"['0080_117.7', '0201_015.3', '2250_004.6', '2254_001.0', '2269_000.0', '2290_004.6', '2292_001.1', '2322_000.7', '2330_001.0']",9,43994.4,88905.6,62560.0,69962.1,265422.1,37732.7,68851.5,53749.0,61175.1,221508.3,2143.3,11161.1,3978.3,3475.0,20757.7,3027.4,5881.9,3698.9,3105.5,15713.7,1091.0,3011.1,1133.8,2206.5,7442.4
2.03,"['0015_305.2', '0071_020.6', '0089_376.8', '0186_006.9', '2076_005.1', '2128_006.5', '2148_004.3', '2176_002.3', '2178_004.1', '2180_004.7', '2204_002.5', '2258_002.4', '2264_003.2', '2266_006.7', '2274_000.6', '2282_000.5', '2284_000.5', 'WFRC_8409']",18,85276.1,169313.1,120077.7,133124.7,507791.6,75099.4,134610.4,106156.8,118281.9,434148.5,4283.9,22417.8,7546.9,6920.5,41169.1,4181.8,7834.0,4669.0,4549.0,21233.8,1711.0,4450.9,1705.0,3373.3,11240.2
2.04,"['0068_054.8', '0111_009.6', '0154_019.5', '0172_004.5', '0215_017.5', '2040_016.1', '2094_011.5', '2151_001.5', '2154_003.7', '2156_012.1', '2164_003.5', '2168_002.6', '2238_001.5', 'WFRC_8155']",14,68934.2,117532.6,92718.8,96579.4,375765.0,62335.2,97555.8,83691.2,88770.9,332353.1,2709.9,12675.8,4740.4,3563.0,23689.1,3144.8,5676.8,3699.1,3055.1,15575.8,744.3,1624.2,588.1,1190.4,4147.0
2.05,"['0071_018.3', '0089_374.5', '0215_000.7', '2076_003.0', '2148_002.0', '2178_001.8', '2180_002.4', '2186_004.6', '2191_000.0', '2194_001.8', '2204_000.0', '2214_000.0', '2264_000.9', '2266_004.3']",14,43578.0,82103.7,62336.7,61003.8,249022.2,39512.5,69402.4,56537.7,56478.7,221931.3,1647.8,8284.1,3115.0,2277.2,15324.1,2004.9,3395.9,2302.9,1621.3,9325.0,412.8,1021.3,381.1,626.6,2441.8
2.06,"['0171_008.8', '0173_007.7', '0266_001.7', '2142_000.3', '2172_008.5']",5,21765.5,45724.1,32232.4,39424.7,139146.7,19711.7,39035.0,29535.6,36624.8,124907.1,895.1,4497.4,1523.2,1475.8,8391.5,1099.5,2014.5,1122.7,1185.8,5422.5,59.2,177.2,50.9,138.3,425.6
2.07,"['0171_010.4', '0173_009.6', '0266_003.0', '2140_002.9', '2142_002.1', '2172_010.4']",6,28216.5,59642.5,40518.4,50938.5,179315.9,24947.0,48973.8,36189.4,46521.4,156631.6,1393.2,7136.1,2474.3,2370.6,13374.2,1722.8,3066.1,1732.7,1768.6,8290.2,153.5,466.5,122.0,277.9,1019.9
2.08,"['0068_045.8', '0085_012.5', '0154_010.4', '2034_003.8', '2040_007.6', '2085_002.0', '2094_003.0', '2107_003.5', '2156_003.1', '2161_000.0', 'WFRC_8322', 'WFRC_8326']",12,36830.0,68006.0,52916.7,57230.7,214983.4,33554.9,57462.6,48025.6,52952.4,191995.5,1387.7,6988.0,2638.8,2094.5,13109.0,1528.1,2725.3,1870.1,1506.1,7629.6,359.3,830.1,382.2,677.7,2249.3
2.09,"['0015_293.6', '0071_009.2', '0089_365.5', '2068_004.4', '2087_000.9', '2093_003.2', '2131_000.0', 'WFRC_8223']",8,64329.2,124986.4,87250.3,99329.3,375895.2,55880.6,96710.3,75718.8,86878.5,315188.2,3486.0,17609.1,5994.4,5411.6,32501.1,3159.1,6037.3,3682.6,3454.0,16333.0,1803.5,4629.7,1854.5,3585.2,11872.9
2.11,"['0071_002.9', '0151_002.5', '0154_001.4', '0175_002.9', '0209_010.2', '2080_002.5']",6,34537.2,68335.1,51131.9,55763.3,209767.5,31784.5,58474.4,46748.7,52147.9,189155.5,1517.8,7537.3,2813.8,2326.7,14195.6,1045.9,1992.5,1248.5,1121.5,5408.4,189.0,330.9,320.9,167.2,1008.0
2.12,"['0071_005.1', '0154_000.0', '0209_012.5', '2049_000.0', '2055_000.0', '2061_000.2', '2078_000.3', '2080_004.8', '2098_000.7']",9,33270.2,71247.6,49129.1,58760.2,212407.1,30473.0,60906.7,44942.3,54849.7,191171.7,1587.0,7960.7,2776.7,2526.0,14850.4,1150.4,2181.2,1330.4,1258.3,5920.3,59.8,199.0,79.7,126.2,464.7
3.01,"['0015_285.5', '0068_036.0', '2046_002.0', '2057_001.1']",4,54871.2,99652.9,73312.6,81033.7,308870.4,47894.3,76740.6,63740.3,70439.8,258815.0,2726.8,13767.5,4828.5,4194.5,25517.3,2319.0,4349.9,2703.8,2515.3,11888.0,1931.1,4794.9,2040.0,3884.1,12650.1
3.02,"['0145_002.8', '0194_001.9', '2882_000.0', '2895_002.4', '2915_001.5', '2937_003.6']",6,18393.6,34087.2,24380.4,30108.2,106969.4,16978.7,28148.3,22386.9,27840.4,95354.3,506.4,3507.7,917.9,701.8,5633.8,871.5,1875.2,1059.3,1090.0,4896.0,37.0,556.0,16.3,476.0,1085.3
3.03,"['0015_270.6', '0089_340.2', '0114_006.6', '0189_006.3', '2946_002.2', '2954_001.7', '2954_001.9', '2954_002.0', '2958_001.6', '2965_001.6', '2966_001.5', '2969_001.1', '2986_001.0', '3015_001.9', '3040_003.3', 'MAG_6247']",16,57083.3,103798.0,77240.5,81185.1,319306.9,49198.4,80848.6,66837.3,70263.7,267148.0,2283.6,11513.3,3991.1,3439.6,21227.6,3939.6,7296.7,4614.6,4121.7,19972.6,1661.7,4139.4,1797.5,3360.1,10958.7
3.04,"['0015_265.6', '0089_335.0', '0114_001.6', '0189_002.1', '2975_000.4', '3020_000.6', '3024_000.7', '3032_000.5', '3042_001.0']",9,46926.0,86785.2,64013.4,69316.6,267041.2,40519.1,68627.7,55607.6,60290.0,225044.4,1618.3,8352.3,2929.0,2448.2,15347.8,3191.3,5811.7,3707.9,3312.8,16023.7,1597.3,3993.5,1768.9,3265.6,10625.3
