Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        16,       45939.05,       31316.17,      143706.09,        3500.61,       10230.66,       25418.80,       54049.05,        2051.01,              0,          48.91,           5.80,        2038.22,              0,          70.58,           8.26,        3924.88,        2018.56,        5511.92,        1096.51,         438.11,        2161.92,          97.77,        2985.46,        3233.77,         174.41,          39.52,         266.57,         218.84,          72.84,         667.18,          57.91,          39.00,         152.92
        17,       43775.53,       27038.27,      125786.06,        3175.80,        9119.17,       21430.41,       43677.39,        1377.23,              0,         113.17,          14.44,        2520.55,              0,         122.73,          19.85,        3420.59,        1756.65,        4941.85,        1005.58,         389.18,        1949.09,          97.76,        3477.01,        2859.05,         185.83,          31.18,         225.77,         204.95,          73.19,         660.29,          56.54,          38.05,         145.29
        18,       42653.10,       23808.92,      113359.27,        2723.81,        7214.01,       19345.01,       37997.85,         940.32,              0,          28.64,           9.41,        2593.38,              0,          43.59,          14.36,        3045.35,        1626.33,        4519.18,         940.88,         353.89,        1773.16,          79.05,        2899.49,        2749.41,         161.55,          30.74,         214.85,         203.54,          71.35,         587.03,          55.29,          37.20,         138.61
        19,       41884.10,       18046.29,      102563.30,        2333.78,        5913.95,       20654.35,       39216.32,        1271.13,              0,          46.78,           5.34,        4740.87,              0,          58.35,          10.70,        2841.17,        1437.44,        4093.49,         871.23,         330.67,        1620.75,          82.52,        3133.06,        2556.57,         173.77,          25.75,         198.50,         163.93,          62.38,         536.23,          43.51,          29.47,         113.70
        20,       42860.88,       15832.86,       88758.54,        1959.88,        5000.47,       17871.51,       33290.64,         857.73,              0,          46.89,          12.72,        4671.42,              0,          72.95,          18.26,        2432.14,        1287.81,        3698.93,         799.06,         304.07,        1487.61,          75.76,        2894.37,        2361.11,         169.40,          26.32,         178.23,         161.50,          55.97,         475.82,          38.35,          26.91,         104.16
        21,       43077.94,       14056.74,       83333.02,        1717.50,        4322.69,       16414.03,       28750.57,         969.93,              0,          86.20,          18.63,        4118.86,              0,         116.92,          25.80,        2241.26,        1246.09,        3517.57,         769.92,         268.24,        1396.26,          66.03,        2679.30,        2039.37,         146.92,          19.40,         150.57,         157.28,          47.96,         403.43,          32.02,          21.64,          86.58
        22,       43106.89,       12081.95,       74522.39,        1475.56,        3465.40,       14140.18,       25478.11,         554.81,              0,          65.39,          27.58,        2064.24,              0,          89.59,          34.75,        1941.77,        1056.73,        3072.48,         685.11,         240.44,        1226.26,          61.33,        2518.77,        1960.11,         139.01,          19.19,         147.35,         161.55,          39.83,         355.91,          26.73,          18.30,          75.72
        23,       39696.55,       10050.82,       66604.02,        1274.32,        2978.97,       14628.97,       24852.31,         487.53,              0,          96.71,          19.91,        2872.79,              0,         114.97,          23.22,        1714.84,         986.13,        2900.52,         658.50,         240.22,        1156.96,          61.20,        2472.03,        1727.41,         144.69,          17.78,         127.94,         167.56,          46.14,         349.92,          28.93,          19.36,          76.60
        24,       35993.19,        8040.90,       60852.77,        1135.51,        2442.68,       12880.94,       21993.04,         470.39,              0,          63.53,          30.36,        1805.31,              0,          57.62,          38.66,        1518.74,         903.30,        2683.59,         618.55,         225.99,        1075.58,          62.71,        2389.59,        1541.45,         136.66,          14.81,         111.91,         151.17,          37.50,         293.87,          24.65,          16.24,          64.41
        25,       35626.03,        7236.36,       55233.73,         950.08,        2011.63,       12179.01,       19593.35,         822.72,              0,          51.67,          29.97,        3566.25,              0,          79.38,          33.75,        1275.98,         786.48,        2399.93,         561.37,         192.90,         958.75,          52.07,        2126.36,        1454.73,         119.38,          14.90,         108.88,         145.51,          28.39,         240.18,          17.32,          11.50,          53.62
        26,       33686.35,        6402.26,       50352.09,         819.79,        1736.65,       11468.74,       18312.26,         767.42,              0,          29.55,          18.33,        2964.91,              0,          38.00,          28.05,        1126.89,         723.13,        2234.20,         518.67,         172.46,         883.87,          52.40,        2102.38,        1336.00,         120.90,          13.52,          96.43,         145.63,          37.60,         255.37,          23.32,          15.59,          66.63
        27,       32508.05,        5278.43,       46378.85,         772.12,        1444.50,       10141.37,       15911.74,         654.10,              0,         107.03,          87.80,        2603.33,              0,         122.51,          81.57,        1053.60,         669.88,        2115.38,         503.86,         178.88,         845.89,          50.32,        2077.31,        1260.50,         118.91,          11.13,          89.53,         114.61,          31.88,         223.81,          20.18,          13.36,          51.84
        28,       32180.34,        4595.07,       42564.27,         646.51,        1246.83,       10386.57,       15503.78,        1089.82,              0,         116.10,          52.76,        3593.44,              0,         124.32,          58.80,         890.54,         605.97,        1939.30,         465.70,         159.97,         765.63,          47.20,        1901.96,        1145.12,         107.08,           9.62,          81.43,         102.50,          22.61,         171.69,          13.91,           9.10,          37.72
        29,       31542.40,        4000.92,       39610.39,         609.06,        1092.89,        9151.42,       13470.49,         775.62,              0,         115.14,          40.53,        2626.47,              0,         116.28,          52.75,         765.96,         558.31,        1827.22,         437.80,         149.17,         719.37,          46.31,        1805.09,        1063.22,         101.78,           8.43,          72.04,         101.18,          22.65,         157.68,          15.63,          10.53,          35.96
        30,       29503.40,        3429.46,       38336.16,         552.38,         952.61,        8972.18,       12974.98,        1160.99,              0,         136.53,         121.40,        4291.57,              0,         150.04,         124.21,         665.16,         512.80,        1703.79,         412.18,         138.56,         668.53,          44.45,        1601.30,         990.72,          89.41,           8.64,          70.10,          99.31,          20.93,         153.67,          13.06,           8.68,          31.04
        31,       28789.71,        3157.97,       34139.99,         476.91,         752.79,        8281.02,       11713.70,        1060.87,              0,          84.51,          39.79,        2604.81,              0,          88.76,          61.41,         626.27,         477.87,        1634.06,         398.24,         141.82,         642.11,          43.00,        1467.35,         954.70,          79.89,           9.15,          68.39,          99.85,          19.52,         136.24,          12.58,           7.91,          29.26
        32,       26679.57,        2632.11,       33809.17,         419.00,         672.79,        7717.55,       10491.51,        1167.69,              0,         153.68,         121.31,        4558.42,              0,         138.78,         105.91,         542.72,         422.97,        1479.53,         360.61,         119.45,         574.90,          40.83,        1414.00,         877.90,          80.34,           8.04,          64.61,          81.74,          15.78,         119.51,           9.05,           5.68,          23.01
        33,       25117.53,        2371.55,       29097.68,         399.31,         569.14,        7709.88,       10203.55,         994.63,              0,         100.61,         114.24,        3324.16,              0,         153.86,         138.24,         461.98,         414.62,        1438.84,         354.21,         118.98,         555.11,          41.33,        1382.62,         863.59,          72.36,           7.68,          65.49,          76.87,          14.26,         100.40,           9.52,           6.05,          21.49
        34,       22897.70,        2049.08,       27169.32,         347.16,         531.28,        7325.70,        9497.81,        1090.64,              0,         146.00,          53.61,        4416.87,              0,         167.63,          77.16,         440.72,         392.74,        1383.56,         344.87,         115.27,         534.65,          37.51,        1272.02,         839.24,          69.08,           6.00,          61.88,          69.73,          12.11,          92.09,           7.02,           4.62,          18.69
        35,       22742.25,        1843.99,       24805.32,         323.27,         550.16,        6577.01,        8391.57,        1301.65,              0,         171.27,         117.64,        4509.00,              0,         194.20,         144.34,         399.98,         377.19,        1344.57,         327.23,         116.07,         515.98,          35.92,        1201.99,         797.67,          64.49,           5.91,          58.84,          72.49,          13.29,          79.67,           7.85,           4.87,          18.02
        36,       21236.85,        1743.43,       23787.18,         288.20,         443.23,        6329.21,        8151.49,        1354.46,              0,         210.25,          99.56,        3444.12,              0,         210.25,         120.23,         364.62,         332.43,        1250.76,         303.66,         106.30,         477.72,          36.87,        1173.58,         764.02,          65.63,           6.12,          53.57,          68.03,          12.54,          70.75,           7.26,           4.78,          16.48
        37,       19878.18,        1579.21,       21572.28,         266.88,         444.26,        6328.45,        7659.32,        1290.81,              0,         163.92,         261.85,        2941.44,              0,         158.88,         252.65,         262.47,         335.15,        1230.72,         304.76,         119.84,         480.73,          34.47,        1055.53,         738.30,          65.77,           5.62,          51.55,          73.86,          14.07,          69.23,           9.33,           6.17,          21.19
        38,       19116.63,        1371.57,       20204.15,         239.60,         382.93,        5744.23,        7069.43,        1425.49,              0,         239.28,         212.20,        4161.21,              0,         275.14,         234.38,         207.51,         325.61,        1154.89,         297.16,         102.31,         454.58,          31.84,         969.25,         698.90,          60.61,           4.70,          48.88,          63.83,          11.49,          58.31,           7.89,           5.29,          16.19
        39,       17680.94,        1280.30,       18887.71,         228.56,         372.68,        5546.99,        6538.11,        1357.50,              0,         140.39,         137.18,        3216.27,              0,         159.02,         169.14,         224.03,         282.13,        1102.53,         272.08,          93.55,         409.87,          30.39,         932.84,         663.65,          57.59,           4.99,          46.48,          58.45,          10.92,          54.27,           7.54,           5.10,          14.54
        40,       17318.76,        1090.65,       17813.98,         211.34,         363.87,        5298.75,        6080.43,        1265.72,              0,          88.06,         111.76,        4225.73,              0,         120.99,         119.64,         171.78,         269.71,        1079.87,         263.35,          86.13,         388.38,          32.43,         917.91,         650.53,          58.20,           4.48,          43.29,          56.36,          11.70,          58.36,           8.18,           5.41,          15.87
        41,       16008.28,        1040.24,       16885.92,         182.35,         306.39,        5055.93,        5830.81,        1502.77,              0,         203.74,          86.77,        3818.82,              0,         224.64,         114.41,         142.42,         256.63,        1031.91,         248.62,          83.83,         369.25,          28.01,         827.68,         633.34,          53.41,           4.15,          39.73,          54.08,          12.15,          53.84,           9.12,           6.04,          16.36
        42,       15495.22,         994.84,       15712.98,         162.43,         313.76,        4808.09,        5560.11,        1561.58,              0,         145.17,         126.25,        3489.28,              0,         158.08,         163.21,         138.80,         242.12,         987.20,         243.11,          76.67,         348.35,          31.74,         866.39,         616.14,          57.02,           3.83,          37.03,          44.74,           9.04,          46.34,           6.82,           4.55,          13.38
        43,       14595.11,         876.20,       14914.70,         164.81,         303.85,        4481.10,        5075.53,        1880.19,              0,         177.10,         112.54,        3297.02,              0,         206.39,         130.95,         133.70,         229.34,         967.18,         235.77,          71.50,         332.91,          29.09,         800.58,         585.54,          58.85,           3.91,          34.82,          46.48,           9.12,          51.83,           6.77,           4.40,          13.72
        44,       13769.29,         856.20,       14081.10,         150.44,         272.41,        4278.61,        4654.03,        1257.39,              0,         169.69,         118.59,        2752.39,              0,         201.75,         161.04,         166.16,         211.17,         913.11,         223.74,          67.44,         305.35,          31.66,         826.45,         578.86,          58.43,           3.59,          34.21,          50.17,          10.86,          52.45,           8.84,           5.30,          15.83
        45,       13136.44,         776.64,       13077.30,         137.18,         278.42,        4209.49,        4632.65,        1414.55,              0,         147.65,         140.23,        2204.31,              0,         165.85,         160.48,         116.56,         214.93,         904.23,         226.88,          69.93,         308.04,          27.96,         717.10,         568.55,          55.28,           4.08,          35.34,          44.78,          11.04,          50.83,           8.74,           4.82,          14.70
        46,       12877.25,         714.54,       12712.94,         127.65,         288.51,        3910.63,        4198.08,        1693.53,              0,         162.57,         130.70,        1984.98,              0,         160.72,         158.72,          88.41,         189.22,         826.76,         210.11,          64.16,         275.31,          24.87,         622.25,         537.15,          47.46,           3.27,          32.83,          45.45,          10.37,          46.44,           8.64,           4.53,          14.21
        47,       12311.66,         645.44,       11712.26,         126.41,         234.81,        3859.76,        4157.90,        1369.83,              0,         151.51,         101.83,        1862.53,              0,         210.20,         146.43,          26.41,         184.16,         802.68,         203.67,          63.01,         269.19,          22.06,         546.40,         530.89,          43.46,           2.93,          31.06,          40.09,           8.12,          36.88,           6.55,           3.33,          12.22
        48,       11568.81,         654.07,       11360.63,         121.73,         266.01,        3678.54,        3763.39,        1241.85,              0,         114.39,         164.99,        1467.40,              0,         147.83,         202.53,           0.61,         179.27,         793.55,         197.39,          60.43,         259.65,          20.84,         534.30,         516.51,          42.13,           3.00,          29.61,          39.16,           9.50,          40.18,           8.61,           3.93,          13.17
        49,       10994.81,         543.87,       11104.41,         103.82,         247.08,        3490.73,        3563.44,        1556.49,              0,          99.06,         122.24,        1609.26,              0,         106.54,         147.09,           0.02,         171.10,         767.74,         196.35,          63.64,         248.74,          19.22,         514.80,         514.33,          40.41,           2.83,          29.54,          39.00,           8.60,          35.44,           7.50,           3.72,          12.86
        50,       10228.82,         594.08,       10154.88,          94.58,         222.54,        3246.20,        3323.69,        1223.46,              0,         141.87,          67.15,        1597.86,              0,         179.73,          96.73,              0,         169.36,         757.85,         197.02,          62.77,         242.49,          19.07,         497.47,         527.89,          38.96,           3.02,          30.04,          34.34,           9.22,          34.84,           8.58,           4.06,          12.75
        51,        9374.48,         534.59,        9211.23,          94.74,         244.96,        2960.43,        3064.10,        1461.43,              0,          88.67,         193.89,        1155.55,              0,         133.97,         231.03,              0,         164.81,         730.89,         194.59,          62.34,         236.84,          15.80,         405.88,         469.81,          33.54,           2.59,          25.71,          33.06,           8.40,          34.49,           7.51,           3.51,          11.86
        52,        8408.70,         498.38,        9141.35,          80.23,         239.78,        3000.98,        3075.61,        1625.01,              0,         131.67,         143.76,        1322.46,              0,         148.40,         162.60,              0,         155.31,         699.19,         182.34,          60.34,         229.95,          16.51,         413.39,         463.90,          33.80,           2.60,          25.92,          25.12,           9.49,          35.22,           8.32,           4.03,          11.80
        53,        8233.61,         497.30,        8503.83,          81.11,         221.49,        2822.99,        2865.75,        1326.37,              0,          61.60,         133.57,        1373.10,              0,         109.73,         184.66,              0,         149.20,         669.40,         170.82,          57.28,         223.01,          14.91,         382.46,         459.34,          32.25,           3.17,          25.31,          22.94,           9.11,          34.34,           8.27,           3.91,          11.83
        54,        8066.35,         443.36,        8351.36,          77.84,         229.03,        2676.55,        2752.81,        1433.57,              0,          77.54,          73.94,        1470.72,              0,         102.01,         117.25,              0,         139.48,         628.60,         165.39,          55.66,         212.94,          13.75,         357.06,         430.40,          28.02,           2.71,          24.65,          23.28,          10.77,          36.23,          10.24,           5.15,          14.22
        55,        7465.03,         440.19,        7721.83,          69.28,         181.09,        2586.66,        2632.66,        1461.84,              0,          91.37,         120.05,         981.10,              0,         128.56,         173.15,              0,         138.14,         612.06,         158.66,          53.19,         206.14,          13.42,         322.45,         420.11,          27.74,           2.99,          22.85,          18.29,           8.77,          37.29,           7.73,           3.33,          11.20
        56,        6999.47,         397.66,        7252.98,          71.10,         173.47,        2412.28,        2555.14,        1264.17,              0,          98.91,          90.16,        1252.60,              0,         122.51,         133.25,              0,         125.46,         581.58,         152.84,          49.37,         189.67,          12.25,         306.90,         408.80,          25.73,           2.95,          21.69,          20.65,          10.81,          39.40,          10.48,           4.85,          13.84
        57,        6435.42,         381.10,        7174.33,          65.83,         149.35,        2536.33,        2392.77,        1230.10,              0,         137.34,         153.06,         982.26,              0,         156.08,         204.43,              0,         119.22,         568.72,         152.92,          48.96,         188.82,          10.88,         292.76,         392.77,          24.03,           3.03,          19.45,          24.42,          10.91,          40.30,          10.40,           5.20,          14.43
        58,        6632.60,         366.15,        6649.74,          62.40,         152.58,        2272.71,        2292.23,        1336.80,              0,         116.36,         165.92,         930.30,              0,         123.75,         230.84,              0,         112.45,         544.18,         146.43,          43.52,         180.24,          11.89,         329.67,         379.73,          25.81,           2.94,          18.49,          18.42,           9.06,          35.51,           8.45,           4.07,          11.74
        59,        5955.01,         349.99,        6587.40,          51.20,         147.11,        2142.86,        2138.85,        1250.30,              0,          77.85,         107.46,         711.78,              0,         136.18,         144.47,              0,         112.23,         529.82,         142.94,          43.05,         177.36,           9.03,         270.35,         365.11,          20.25,           2.86,          18.59,          18.32,           8.58,          36.64,           8.22,           3.82,          11.82
        60,        5710.79,         337.12,        6063.17,          56.38,         132.15,        2144.18,        2023.18,         878.29,              0,         106.96,          83.17,         749.96,              0,         140.63,         146.46,              0,         111.39,         510.97,         141.45,          40.44,         167.26,           7.84,         230.47,         371.78,          17.16,           2.56,          18.92,          15.10,           7.60,          35.53,           6.91,           3.11,          10.82
        61,        5432.80,         323.74,        5784.15,          51.87,         138.86,        2039.53,        1916.07,        1027.92,              0,          73.81,         117.44,         574.68,              0,         109.69,         152.84,              0,         110.26,         492.64,         140.15,          41.80,         164.14,           8.41,         241.09,         364.06,          19.70,           2.49,          19.18,          13.09,           8.16,          41.62,           6.50,           2.78,           9.65
        62,        5187.58,         285.03,        5618.14,          45.33,         127.70,        1958.85,        1861.59,        1004.43,              0,          77.35,          78.80,         714.25,              0,         127.53,         117.35,              0,         111.66,         463.75,         140.48,          45.06,         159.37,           8.28,         237.85,         348.97,          16.70,           1.99,          18.04,          12.11,           5.07,          29.89,           3.96,           1.70,           7.07
        63,        4817.08,         261.62,        5411.55,          43.70,         125.85,        1913.17,        1862.28,         932.56,              0,          63.23,          65.23,         744.22,              0,          95.19,         112.35,              0,         107.83,         444.76,         138.35,          40.71,         147.61,           8.15,         203.95,         341.88,          15.56,           2.08,          15.73,          11.95,           6.59,          28.56,           4.63,           2.03,           7.47
        64,        4847.90,         261.11,        4957.55,          43.87,         118.94,        1763.67,        1685.85,         794.49,              0,          56.64,          88.28,         624.67,              0,          72.43,          93.77,              0,         112.18,         453.24,         137.65,          41.76,         144.25,           7.74,         237.68,         317.83,          16.58,           2.01,          15.37,          11.12,           5.93,          30.04,           4.02,           1.81,           7.35
        65,        4512.07,         305.62,        4751.69,          39.58,          99.70,        1825.30,        1736.06,         974.18,              0,          41.49,          82.05,         661.06,              0,          81.91,          76.65,              0,         112.31,         447.66,         141.34,          40.38,         139.98,           6.62,         172.22,         312.78,          12.56,           1.68,          14.27,           9.60,           4.54,          23.67,           3.58,           1.52,           5.67
        66,        3949.59,         290.08,        4587.70,          40.53,         108.02,        1754.69,        1635.48,         922.67,              0,          35.33,          55.97,         621.30,              0,          54.97,         108.71,              0,         107.82,         432.56,         134.01,          36.07,         128.86,           5.31,         136.84,         294.46,          11.33,           1.90,          13.02,           9.44,           5.21,          26.79,           3.32,           1.41,           6.33
        67,        3821.44,         299.19,        4583.42,          36.65,          90.64,        1662.57,        1531.52,         909.72,              0,          62.48,          37.57,         674.90,              0,          77.60,          44.25,              0,         104.38,         434.03,         130.88,          39.01,         124.22,           6.31,         152.59,         295.12,          10.71,           1.66,          12.51,           8.88,           3.53,          21.93,           2.20,           0.95,           4.38
        68,        3589.17,         295.56,        4076.64,          33.80,          80.94,        1553.82,        1417.91,         767.43,              0,          45.23,          47.77,         678.27,              0,          68.95,          54.89,              0,          97.32,         421.35,         132.66,          37.71,         122.32,           5.17,         135.53,         279.67,          10.46,           1.94,          12.16,           8.76,           3.90,          19.65,           2.81,           1.06,           4.75
        69,        3455.82,         295.70,        4268.51,          32.61,          73.04,        1536.11,        1368.79,         750.53,              0,          58.06,          29.78,         666.66,              0,          91.08,          47.34,              0,          96.92,         409.43,         128.63,          35.64,         118.61,           4.69,         115.53,         265.54,           8.76,           1.87,          11.77,           9.66,           4.11,          19.98,           3.13,           1.35,           5.51
        70,        3349.97,         253.19,        3750.19,          31.35,          71.20,        1447.63,        1274.76,         694.59,              0,          69.85,          48.79,         686.00,              0,          94.72,          62.12,              0,          94.79,         411.37,         128.04,          37.75,         118.92,           3.97,         121.92,         245.63,           9.35,           1.41,          10.35,           8.62,           3.65,          19.53,           2.27,           1.06,           4.18
        71,        3135.40,         269.52,        3605.47,          32.07,          59.57,        1384.39,        1184.72,         770.81,              0,          42.14,          69.44,         567.80,              0,          68.30,          83.25,              0,          91.58,         402.39,         124.76,          36.33,         115.76,           4.56,         159.63,         238.37,          11.32,           1.40,           9.56,           8.99,           3.49,          16.46,           2.82,           1.12,           4.05
        72,        2743.24,         255.40,        3405.36,          32.06,          56.24,        1418.45,        1176.65,         565.85,              0,          46.35,          46.88,         616.85,              0,          68.55,          55.16,              0,          89.55,         396.37,         125.55,          36.41,         114.16,           4.10,         106.77,         237.34,           7.85,           1.49,          10.34,          10.16,           2.94,          15.33,           2.26,           1.01,           3.92
        73,        2791.04,         263.15,        3515.69,          32.60,          57.46,        1314.67,        1140.11,         654.71,              0,          51.84,          39.63,         621.98,              0,          65.60,          50.02,              0,          90.66,         388.78,         126.54,          38.37,         115.20,           4.32,         103.13,         227.18,           7.87,           1.53,           9.44,           7.68,           3.37,          18.70,           2.40,           1.00,           4.02
        74,        2593.72,         252.09,        3163.33,          25.25,          53.21,        1274.47,        1058.46,         722.68,              0,          53.37,          62.90,         561.25,              0,          62.61,          56.93,              0,          84.16,         376.97,         121.01,          35.23,         108.64,           4.30,         103.91,         225.15,           8.42,           1.23,          10.15,           8.61,           3.37,          16.16,           2.71,           1.12,           3.83
        75,        2514.95,         261.73,        3186.30,          25.80,          49.90,        1122.59,        1011.33,         666.86,              0,          53.30,          71.44,         427.67,              0,          58.71,          81.58,              0,          83.18,         361.59,         115.54,          32.31,         104.91,           4.72,         103.04,         224.95,           7.73,           1.08,           8.95,           8.61,           3.19,          19.12,           2.43,           1.19,           3.89
        76,        2315.53,         265.37,        2967.91,          25.68,          50.24,        1141.13,         975.96,         615.64,              0,          55.64,          69.10,         574.24,              0,          72.25,          75.40,              0,          79.02,         352.87,         114.63,          32.35,         101.71,           5.16,         105.11,         222.34,           8.61,           1.26,           9.98,           8.54,           2.98,          18.58,           2.09,           1.08,           3.26
        77,        2211.76,         255.70,        2896.82,          26.34,          46.72,        1099.42,         967.47,         592.03,              0,          41.89,          60.95,         422.08,              0,          54.59,          65.88,              0,          79.98,         342.68,         112.42,          33.25,         100.50,           4.63,         110.19,         209.44,           8.82,           1.34,           9.57,           8.40,           3.50,          20.79,           2.82,           1.20,           3.58
        78,        2103.64,         275.80,        2724.00,          27.50,          40.89,         996.43,         882.37,         584.64,              0,          44.88,          45.40,         607.45,              0,          56.67,          40.92,              0,          73.85,         330.11,         104.29,          31.59,          95.14,           4.89,         112.11,         199.31,           9.13,           1.10,           7.95,           8.59,           4.06,          21.82,           3.34,           1.78,           4.67
