I,J,HBW,HBC,HBSch,HBO,NHB,IX,XI,XX,II_LT,II_MD,II_HV,Ext_MD,Ext_HV,TOT
    1,   17,     42.00,         0,         0,     38.76,      5.60,         0,         0,         0,     12.68,     18.97,     11.79,         0,         0,    129.80
    1,   18,      0.44,         0,         0,      0.06,         0,         0,         0,         0,      0.06,         0,         0,         0,         0,      0.56
    1,   19,      0.24,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.14,         0,         0,      0.38
    1,   20,     11.34,         0,         0,         0,         0,         0,         0,         0,      0.27,      3.54,     11.03,         0,         0,     26.18
    1,   21,      7.43,      5.00,         0,         0,         0,         0,         0,         0,         0,         0,      2.88,         0,         0,     15.31
    1,   22,      0.84,         0,         0,         0,         0,         0,         0,         0,         0,         0,      1.41,         0,         0,      2.25
    1,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    1,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    1,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    1,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    1,   27,         0,         0,         0,         0,         0,   8736.10,         0,         0,         0,         0,         0,    526.67,    236.69,   9499.46
    2,    1,    490.68,         0,    616.03,   1770.62,    247.14,         0,         0,         0,    310.93,     49.46,     17.78,         0,         0,   3502.64
    2,    2,    114.61,         0,         0,   1680.49,    331.31,         0,         0,         0,    808.92,     27.87,      4.14,         0,         0,   2967.34
    2,    3,         0,         0,         0,         0,         0,         0,         0,         0,      0.04,         0,         0,         0,         0,      0.04
    2,    4,    124.11,         0,     48.12,    218.34,     68.51,         0,         0,         0,     52.10,     22.77,      8.76,         0,         0,    542.71
    2,    5,     87.53,         0,     15.98,    154.38,     44.44,         0,         0,         0,     15.85,     16.38,      6.86,         0,         0,    341.42
    2,    6,         0,         0,         0,      0.28,      0.02,         0,         0,         0,      1.22,         0,         0,         0,         0,      1.52
    2,    7,         0,         0,         0,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02
    2,    8,     77.23,         0,     20.66,    104.97,     35.65,         0,         0,         0,     14.05,      5.92,      0.31,         0,         0,    258.79
    2,    9,     19.61,         0,      3.68,     42.27,     10.83,         0,         0,         0,      5.51,      2.83,      0.20,         0,         0,     84.93
    2,   10,         0,         0,         0,      0.11,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.11
    2,   11,      8.65,         0,         0,      7.82,      0.34,         0,         0,         0,      0.96,      0.79,      0.26,         0,         0,     18.82
    2,   12,     28.05,         0,         0,     44.97,      3.30,         0,         0,         0,      5.01,      3.51,      0.98,         0,         0,     85.82
    2,   13,      9.77,         0,         0,     28.79,      2.34,         0,         0,         0,      1.76,      0.74,      0.10,         0,         0,     43.50
    2,   14,     26.60,         0,         0,     52.12,      3.50,         0,         0,         0,      4.26,      2.39,      0.34,         0,         0,     89.21
    2,   15,      0.60,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,      0.08,         0,         0,      0.70
    2,   16,      5.46,         0,         0,      0.47,         0,         0,         0,         0,      0.83,      0.34,      0.32,         0,         0,      7.42
    2,   17,      5.00,         0,         0,      0.27,         0,         0,         0,         0,      0.93,      0.38,      0.23,         0,         0,      6.81
    2,   18,      0.07,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.07
    2,   19,      0.05,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.05
    2,   20,      2.15,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,      2.16
    2,   21,      1.58,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      1.58
    2,   22,      0.42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.42
    2,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    2,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    2,   25,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    2,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    2,   27,         0,         0,         0,         0,         0,    331.42,         0,         0,         0,         0,         0,      3.11,      1.64,    336.17
    3,    1,         0,         0,         0,         0,         0,         0,         0,         0,      0.94,         0,         0,         0,         0,      0.94
    3,    2,         0,         0,         0,         0,         0,         0,         0,         0,      0.04,         0,         0,         0,         0,      0.04
    3,    3,         0,         0,         0,         0,         0,         0,         0,         0,     20.11,         0,         0,         0,         0,     20.11
    3,    4,         0,         0,         0,         0,         0,         0,         0,         0,     72.35,         0,         0,         0,         0,     72.35
    3,    5,         0,         0,         0,         0,         0,         0,         0,         0,      8.17,         0,         0,         0,         0,      8.17
    3,    6,         0,         0,         0,         0,         0,         0,         0,         0,      0.08,         0,         0,         0,         0,      0.08
    3,    7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,    8,         0,         0,         0,         0,         0,         0,         0,         0,      2.68,         0,         0,         0,         0,      2.68
    3,    9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,    1,   2973.98,         0,     67.15,   2416.53,   1134.61,         0,         0,         0,    376.05,    562.67,    507.41,         0,         0,   8038.40
    4,    2,     21.18,         0,         0,     42.48,     46.53,         0,         0,         0,     36.17,     22.00,      8.08,         0,         0,    176.44
    4,    3,         0,         0,         0,         0,         0,         0,         0,         0,     64.28,         0,         0,         0,         0,     64.28
    4,    4,  40277.22,         0,  40290.98, 254028.02,  72714.78,         0,         0,         0,  40545.86,  10904.15,   8849.65,         0,         0, 467610.66
    4,    5,  27922.22,   2898.00,   3921.13,  75700.02,  23470.68,         0,         0,         0,   4585.31,   3979.03,   3302.17,         0,         0, 145778.56
    4,    6,      2.93,         0,         0,     79.70,      9.43,         0,         0,         0,     85.04,      0.74,      0.13,         0,         0,    177.97
    4,    7,      1.16,         0,         0,      1.26,      0.28,         0,         0,         0,     46.55,         0,         0,         0,         0,     49.25
    4,    8,  19420.79,    422.00,   2229.33,  34290.77,  11719.14,         0,         0,         0,   2600.32,    761.37,    130.15,         0,         0,  71573.87
    4,    9,   2874.43,         0,     72.92,   2164.24,   1433.41,         0,         0,         0,    459.42,    215.42,     42.60,         0,         0,   7262.44
    4,   10,         0,         0,         0,      4.88,      0.27,         0,         0,         0,      2.66,         0,         0,         0,         0,      7.81
    4,   11,    865.02,         0,      0.08,    532.17,    118.29,         0,         0,         0,    107.05,    125.51,     45.35,         0,         0,   1793.47
    4,   12,   2994.64,     41.00,      2.87,   2745.24,    700.50,         0,         0,         0,    470.79,    493.38,    173.41,         0,         0,   7621.83
    4,   13,   1350.02,      2.00,         0,   1162.59,    299.20,         0,         0,         0,    141.56,    100.48,     22.91,         0,         0,   3078.76
    4,   14,   2878.02,    234.00,      1.45,   3013.11,    950.87,         0,         0,         0,    410.29,    365.68,     67.73,         0,         0,   7921.15
    4,   15,     46.29,         0,      0.01,     41.40,     20.07,         0,         0,         0,     20.43,     41.64,     10.23,         0,         0,    180.07
    4,   16,    472.00,      1.00,      0.19,    528.10,    275.55,         0,         0,         0,    183.30,    178.68,     55.63,         0,         0,   1694.45
    4,   17,    432.88,         0,      0.04,    620.25,    258.02,         0,         0,         0,    168.62,    139.62,     34.18,         0,         0,   1653.61
    4,   18,      5.21,         0,         0,      7.10,      4.25,         0,         0,         0,      3.40,      1.14,      0.01,         0,         0,     21.11
    4,   19,      1.98,         0,         0,         0,         0,         0,         0,         0,      0.06,      1.15,      0.83,         0,         0,      4.02
    4,   20,    137.49,         0,         0,     32.33,     25.31,         0,         0,         0,     44.90,    175.28,     37.63,         0,         0,    452.94
    4,   21,     85.47,     80.00,         0,      0.27,      0.14,         0,         0,         0,      8.59,     39.05,     25.55,         0,         0,    239.07
    4,   22,     13.13,         0,         0,         0,         0,         0,         0,         0,      0.28,      0.46,     11.22,         0,         0,     25.09
    4,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.04,         0,         0,      0.04
    4,   25,      0.04,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,      0.05
    4,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   27,         0,         0,         0,         0,         0,  10582.14,         0,         0,         0,         0,         0,    617.40,    951.15,  12150.69
    5,    1,    631.18,         0,     13.67,    188.95,    535.47,         0,         0,         0,    155.64,    363.05,    339.54,         0,         0,   2227.50
    5,    2,      4.45,         0,         0,      6.09,     28.17,         0,         0,         0,     14.41,     15.53,      6.31,         0,         0,     74.96
    5,    3,         0,         0,         0,         0,         0,         0,         0,         0,      4.72,         0,         0,         0,         0,      4.72
    5,    4,  10239.36,         0,   2555.88,  24833.60,  22709.21,         0,         0,         0,   4759.89,   3940.09,   3329.23,         0,         0,  72367.26
    5,    5,  32470.19,   5165.00,  17299.63, 170221.35,  90690.12,         0,         0,         0,  23272.84,  11047.57,   8457.74,         0,         0, 358624.44
    5,    6,      3.02,         0,         0,     70.65,     16.80,         0,         0,         0,    104.34,      1.35,      0.36,         0,         0,    196.52
    5,    7,      0.30,         0,         0,      0.11,      0.34,         0,         0,         0,     11.25,         0,         0,         0,         0,     12.00
    5,    8,   9282.47,    239.00,    747.44,  10993.23,  11319.55,         0,         0,         0,   2306.96,    728.92,    136.11,         0,         0,  35753.68
    5,    9,   1825.39,         0,     51.07,   1202.13,   1973.72,         0,         0,         0,    529.11,    239.52,     44.89,         0,         0,   5865.83
    5,   10,         0,         0,         0,      3.44,      0.89,         0,         0,         0,     10.69,         0,         0,         0,         0,     15.02
    5,   11,    492.85,         0,      0.20,    199.99,    159.18,         0,         0,         0,    119.83,    137.31,     42.08,         0,         0,   1151.44
    5,   12,   1721.87,     20.00,      2.77,   1500.04,    941.49,         0,         0,         0,    528.72,    539.79,    167.06,         0,         0,   5421.74
    5,   13,    758.41,      3.00,      0.06,    476.84,    404.40,         0,         0,         0,    159.49,    112.86,     25.19,         0,         0,   1940.25
    5,   14,   1639.90,    244.00,      2.82,   1153.10,   1236.96,         0,         0,         0,    479.33,    409.51,     70.34,         0,         0,   5235.96
    5,   15,     24.27,         0,      0.15,     18.53,     46.20,         0,         0,         0,     33.14,     51.52,      9.02,         0,         0,    182.83
    5,   16,    249.31,      2.00,      0.65,    201.70,    411.38,         0,         0,         0,    235.18,    210.03,     52.64,         0,         0,   1362.89
    5,   17,    230.06,         0,      0.26,    235.35,    368.92,         0,         0,         0,    210.92,    161.60,     35.04,         0,         0,   1242.15
    5,   18,      2.44,         0,         0,      4.44,      8.73,         0,         0,         0,      4.99,      1.38,      0.03,         0,         0,     22.01
    5,   19,      0.99,         0,         0,         0,      0.03,         0,         0,         0,      0.37,      3.53,      0.43,         0,         0,      5.35
    5,   20,     65.88,         0,         0,     23.24,     74.19,         0,         0,         0,     83.61,    228.06,     28.29,         0,         0,    503.27
    5,   21,     36.64,     25.00,         0,      1.76,      1.31,         0,         0,         0,     22.77,     74.40,     19.31,         0,         0,    181.19
    5,   22,      4.92,         0,         0,         0,         0,         0,         0,         0,      1.37,      2.65,      7.44,         0,         0,     16.38
    5,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,      0.01
    5,   25,      0.02,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,      0.02,         0,         0,      0.07
    5,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   27,         0,         0,         0,         0,         0,   6452.33,         0,         0,         0,         0,         0,    563.73,    414.36,   7430.42
    6,    1,      1.23,         0,      0.01,      0.42,      0.05,         0,         0,         0,      5.89,      0.02,         0,         0,         0,      7.62
    6,    2,         0,         0,         0,      0.01,      0.01,         0,         0,         0,      1.16,         0,         0,         0,         0,      1.18
    6,    3,         0,         0,         0,         0,         0,         0,         0,         0,      0.04,         0,         0,         0,         0,      0.04
    6,    4,     17.87,         0,      5.83,     64.33,      8.86,         0,         0,         0,    121.99,      0.75,      0.15,         0,         0,    219.78
    6,    5,     29.92,         0,      8.61,    134.87,     16.75,         0,         0,         0,    119.08,      1.35,      0.39,         0,         0,    310.97
    6,    6,      0.01,         0,         0,      3.94,      0.30,         0,         0,         0,    394.52,      0.02,         0,         0,         0,    398.79
    6,    7,         0,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,         0,         0,         0,      0.03
    6,    8,     11.99,         0,      0.72,     13.27,      2.84,         0,         0,         0,     19.76,      0.02,         0,         0,         0,     48.60
    6,    9,      2.77,         0,      0.12,      2.69,      0.43,         0,         0,         0,      1.66,         0,         0,         0,         0,      7.67
    6,   10,         0,         0,         0,         0,         0,         0,         0,         0,      1.46,         0,         0,         0,         0,      1.46
    6,   11,      0.75,         0,         0,      0.57,      0.02,         0,         0,         0,      0.01,         0,         0,         0,         0,      1.35
    6,   12,      2.57,         0,         0,      1.56,      0.03,         0,         0,         0,      0.02,      0.02,      0.01,         0,         0,      4.21
    6,   13,      1.36,         0,         0,      1.22,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,      2.59
    6,   14,      2.14,         0,         0,      2.14,      0.17,         0,         0,         0,      0.05,      0.03,         0,         0,         0,      4.53
    6,   15,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    6,   16,      0.16,         0,         0,      0.11,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,      0.29
    6,   17,      0.15,         0,         0,      0.12,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.27
    6,   18,         0,         0,         0,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    6,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   20,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    6,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   27,         0,         0,         0,         0,         0,      5.25,         0,         0,         0,         0,         0,         0,         0,      5.25
    7,    1,         0,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,         0,         0,         0,      0.03
    7,    2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    4,         0,         0,         0,         0,      0.20,         0,         0,         0,     52.45,         0,         0,         0,         0,     52.65
    7,    5,         0,         0,         0,         0,      0.32,         0,         0,         0,     10.23,         0,         0,         0,         0,     10.55
    7,    6,         0,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,         0,         0,         0,      0.03
    7,    7,         0,         0,         0,         0,      0.06,         0,         0,         0,    285.90,         0,         0,         0,         0,    285.96
    7,    8,         0,         0,         0,         0,      2.02,         0,         0,         0,    168.88,         0,         0,         0,         0,    170.90
    7,    9,         0,         0,         0,         0,      0.18,         0,         0,         0,     86.83,         0,         0,         0,         0,     87.01
    7,   10,         0,         0,         0,         0,         0,         0,         0,         0,      2.21,         0,         0,         0,         0,      2.21
    7,   11,         0,         0,         0,         0,      0.02,         0,         0,         0,      1.51,         0,         0,         0,         0,      1.53
    7,   12,         0,         0,         0,     10.00,      0.03,         0,         0,         0,     10.21,         0,         0,         0,         0,     20.24
    7,   13,         0,         0,         0,         0,      0.01,         0,         0,         0,      3.45,         0,         0,         0,         0,      3.46
    7,   14,         0,         0,         0,         0,      0.09,         0,         0,         0,      6.89,         0,         0,         0,         0,      6.98
    7,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   16,         0,         0,         0,         0,         0,         0,         0,         0,      0.26,         0,         0,         0,         0,      0.26
    7,   17,         0,         0,         0,         0,         0,         0,         0,         0,      0.06,         0,         0,         0,         0,      0.06
    7,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,    1,    919.44,         0,     18.77,    341.59,    440.56,         0,         0,         0,    162.67,    123.63,     23.39,         0,         0,   2030.05
    8,    2,      6.00,         0,         0,     11.98,     21.92,         0,         0,         0,     12.47,      5.71,      0.34,         0,         0,     58.42
    8,    3,         0,         0,         0,         0,         0,         0,         0,         0,      1.26,         0,         0,         0,         0,      1.26
    8,    4,  11636.82,         0,   2666.31,  29074.60,  11228.79,         0,         0,         0,   2656.21,    756.81,    154.17,         0,         0,  58173.71
    8,    5,  16613.71,   4074.00,   1315.91,  30679.66,  11074.46,         0,         0,         0,   2300.21,    729.61,    161.44,         0,         0,  66949.00
    8,    6,      1.59,         0,         0,     19.79,      2.76,         0,         0,         0,     18.46,      0.02,         0,         0,         0,     42.62
    8,    7,      3.37,         0,         0,      4.14,      2.11,         0,         0,         0,    130.74,         0,         0,         0,         0,    140.36
    8,    8,  81236.59,   1036.00,  68100.73, 442854.59, 152258.29,         0,         0,         0,  42510.73,   2358.10,    112.37,         0,         0, 790467.40
    8,    9,  11627.05,         0,    940.93,  24893.28,   8424.98,         0,         0,         0,   1785.37,    208.80,      8.18,         0,         0,  47888.59
    8,   10,         0,         0,         0,     33.87,      4.57,         0,         0,         0,     57.74,         0,         0,         0,         0,     96.18
    8,   11,   2565.66,         0,      5.94,   1525.49,    480.14,         0,         0,         0,    271.38,     63.95,      4.31,         0,         0,   4916.87
    8,   12,   9193.54,    196.00,     47.98,   8845.95,   3053.25,         0,         0,         0,   1250.54,    255.41,     13.55,         0,         0,  22856.22
    8,   13,   3950.29,     19.00,      0.88,   4183.85,   1406.46,         0,         0,         0,    410.30,     52.06,      1.99,         0,         0,  10024.83
    8,   14,   8607.03,    945.00,     51.77,   9212.84,   4013.81,         0,         0,         0,   1189.03,    175.90,      3.91,         0,         0,  24199.29
    8,   15,    126.73,         0,      5.09,    154.24,    145.46,         0,         0,         0,     91.40,     21.20,      0.29,         0,         0,    544.41
    8,   16,   1272.88,     15.00,     18.45,   1361.87,   1090.93,         0,         0,         0,    559.78,     81.72,      1.85,         0,         0,   4402.48
    8,   17,   1176.74,         0,     11.94,   1507.80,    968.64,         0,         0,         0,    494.04,     62.37,      1.27,         0,         0,   4222.80
    8,   18,     14.56,         0,         0,     43.05,     31.48,         0,         0,         0,     13.40,      0.61,         0,         0,         0,    103.10
    8,   19,      5.35,         0,         0,      1.97,      3.20,         0,         0,         0,      5.84,      3.31,         0,         0,         0,     19.67
    8,   20,    353.77,         0,      2.76,    395.85,    393.46,         0,         0,         0,    283.96,    172.43,      0.21,         0,         0,   1602.44
    8,   21,    210.20,    427.00,         0,    146.28,     67.40,         0,         0,         0,    129.90,     82.66,      0.12,         0,         0,   1063.56
    8,   22,     39.22,         0,         0,      0.52,      0.15,         0,         0,         0,     12.86,      9.24,         0,         0,         0,     61.99
    8,   23,      0.03,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.03
    8,   24,         0,         0,         0,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02
    8,   25,      0.40,         0,         0,         0,         0,         0,         0,         0,      0.34,      0.16,         0,         0,         0,      0.90
    8,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,   27,         0,         0,         0,         0,         0,   7286.82,         0,         0,         0,         0,         0,    484.39,    472.81,   8244.02
    9,    1,    125.96,         0,      0.93,     39.93,     69.30,         0,         0,         0,     46.34,     46.85,     15.24,         0,         0,    344.55
    9,    2,      0.57,         0,         0,      2.47,      5.60,         0,         0,         0,      4.53,      2.70,      0.26,         0,         0,     16.13
    9,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    9,    4,   1078.05,         0,     49.12,    884.42,   1119.71,         0,         0,         0,    417.04,    208.69,     66.22,         0,         0,   3823.25
    9,    5,   1825.75,    924.00,     50.88,   1803.89,   1619.20,         0,         0,         0,    493.86,    235.31,     71.06,         0,         0,   7023.95
    9,    6,      0.08,         0,         0,      2.43,      0.29,         0,         0,         0,      1.43,         0,         0,         0,         0,      4.23
    9,    7,      0.09,         0,         0,      0.28,      0.13,         0,         0,         0,     68.43,         0,         0,         0,         0,     68.93
    9,    8,   6326.10,    219.00,   2129.39,  13216.62,   7408.40,         0,         0,         0,   1749.67,    203.76,     10.87,         0,         0,  31263.81
    9,    9,  29286.79,         0,  33207.12, 217952.79,  93499.52,         0,         0,         0,  24501.85,   1371.15,    101.85,         0,         0, 399921.07
    9,   10,         0,         0,         0,     16.21,      2.53,         0,         0,         0,     41.02,         0,         0,         0,         0,     59.76
    9,   11,   3815.23,         0,     35.66,   3045.92,   1000.93,         0,         0,         0,    358.43,     83.90,     11.69,         0,         0,   8351.76
    9,   12,  14607.97,    322.00,    633.44,  22265.01,   7507.27,         0,         0,         0,   2043.70,    399.89,     48.56,         0,         0,  47827.84
    9,   13,   6306.35,     94.00,     12.50,  12441.16,   3372.58,         0,         0,         0,    678.28,     92.15,     11.70,         0,         0,  23008.72
    9,   14,  14224.49,   1328.00,    520.84,  22475.23,   8758.51,         0,         0,         0,   1749.62,    263.83,     14.28,         0,         0,  49334.80
    9,   15,    150.94,         0,     18.65,    167.88,    258.36,         0,         0,         0,    106.29,     22.98,      0.86,         0,         0,    725.96
    9,   16,   1601.00,     35.00,    114.86,   1852.55,   2250.82,         0,         0,         0,    675.86,    103.78,      6.82,         0,         0,   6640.69
    9,   17,   1522.02,         0,    131.66,   2145.52,   2058.09,         0,         0,         0,    606.33,     81.54,      5.11,         0,         0,   6550.27
    9,   18,     17.70,         0,         0,     31.97,     48.81,         0,         0,         0,     15.17,      0.66,         0,         0,         0,    114.31
    9,   19,      5.09,         0,      0.99,      4.79,     18.77,         0,         0,         0,     12.53,      8.24,         0,         0,         0,     50.41
    9,   20,    362.58,         0,     23.03,    343.53,    630.67,         0,         0,         0,    329.29,    227.21,      0.40,         0,         0,   1916.71
    9,   21,    183.93,    402.00,      2.24,    323.77,    335.40,         0,         0,         0,    217.42,    149.49,      0.16,         0,         0,   1614.41
    9,   22,     33.31,         0,      0.06,     16.24,     40.27,         0,         0,         0,     43.86,     39.50,         0,         0,         0,    173.24
    9,   23,      0.06,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.06
