TAZID,CO_TAZID,CO_FIPS,SUBAREAID,AREATYPE,TOTAL_P,TOTAL_A,TOTPER_P,TOTPER_A,TOTEXT_P,TOTEXT_A,HBW_P,HBW_A,HBSHP_P,HBSHP_A,HBOTH_P,HBOTH_A,HBSCHPR_P,HBSCHPR_A,HBSCHSC_P,HBSCHSC_A,NHBW_P,NHBW_A,NHBNW_P,NHBNW_A,HBC_P,HBC_A,TTUNIQUE_P,TTUNIQUE_A,IX_P,IX_A,XI_P,XI_A
11,30011,3,1,1,195.6,128.3,70.4,28.5,14.2,5.2,11.5,0.0,7.0,0.0,40.9,24.9,3.6,0.0,3.7,0.0,0.8,0.8,2.8,2.8,0.0,0.0,0.0,0.0,14.2,0.0,0.0,5.2
12,30012,3,1,1,293.6,190.6,159.8,68.5,20.7,13.9,26.9,0.2,16.1,0.0,91.4,58.9,7.8,0.0,8.0,0.0,2.3,2.3,7.3,7.1,0.0,0.0,0.0,0.0,20.7,0.0,0.0,13.9
13,30013,3,1,2,109.3,108.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,30014,3,1,2,109.3,109.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,30015,3,1,1,574.7,1231.6,65.0,617.2,1.4,125.1,1.3,367.6,1.0,0.0,5.1,196.3,0.4,0.0,0.5,0.0,55.2,51.7,1.6,1.7,0.0,0.0,0.0,0.0,1.4,0.0,0.0,125.1
16,30016,3,1,2,276.5,545.8,23.1,251.4,1.8,48.9,1.2,99.2,1.0,0.0,4.8,137.8,0.4,0.0,0.4,0.0,14.2,13.2,1.1,1.2,0.0,0.0,0.0,0.0,1.8,0.0,0.0,48.9
17,30017,3,1,1,143.7,122.5,29.3,11.8,4.4,2.3,4.6,0.0,3.1,0.0,17.0,10.3,1.6,0.0,1.7,0.0,0.3,0.3,1.1,1.1,0.0,0.0,0.0,0.0,4.4,0.0,0.0,2.3
18,30018,3,1,1,1257.9,2871.4,172.5,1523.0,0.0,290.5,0.0,1108.0,0.0,0.0,1.0,257.7,0.0,0.0,0.0,0.0,168.2,155.1,2.2,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,290.5
19,30019,3,1,2,3091.8,1562.2,2452.3,1138.6,444.3,221.7,372.2,18.4,230.9,61.3,1373.2,851.4,126.5,0.0,129.2,0.0,56.9,52.7,161.4,154.7,0.0,0.0,2.0,0.0,444.3,0.0,0.0,221.7
20,30020,3,1,3,1761.7,1499.7,1342.9,1032.3,166.1,213.8,221.5,142.9,140.0,52.5,717.2,668.4,42.1,0.0,43.1,0.0,60.7,56.2,117.4,112.2,0.0,0.0,1.0,0.0,166.1,0.0,0.0,213.8
21,30021,3,1,2,745.8,1717.3,117.7,910.9,0.0,189.8,0.0,758.9,0.0,0.0,1.0,45.7,0.0,0.0,0.0,0.0,115.3,106.0,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,189.8
22,30022,3,1,2,113.6,122.6,20.4,25.8,3.6,5.6,2.8,15.6,2.0,0.0,10.6,7.2,1.0,0.0,1.0,0.0,2.3,2.2,0.8,0.8,0.0,0.0,0.0,0.0,3.6,0.0,0.0,5.6
23,30023,3,1,2,206.7,314.4,40.9,127.3,6.7,26.6,4.6,71.9,3.1,0.0,17.5,43.7,1.7,0.0,1.7,0.0,10.7,10.0,1.6,1.6,0.0,0.0,0.0,0.0,6.7,0.0,0.0,26.6
24,30024,3,1,2,1819.5,840.8,1418.5,591.1,271.5,112.1,219.6,3.8,135.9,0.0,813.9,499.2,75.4,0.0,77.0,0.0,25.7,23.9,67.0,64.3,3.0,0.0,1.0,0.0,271.5,0.0,0.0,112.1
25,30025,3,1,3,4033.3,3144.6,3284.3,2542.3,515.8,361.6,468.4,151.6,312.9,21.8,1815.9,1303.3,164.4,735.7,167.8,0.0,116.6,108.0,231.2,221.8,6.0,0.0,1.0,0.0,515.8,0.0,0.0,361.6
26,30026,3,1,3,2591.3,2210.9,2014.5,1588.4,285.5,327.8,285.4,223.5,192.4,80.4,1059.0,980.0,76.4,0.0,78.0,0.0,107.1,98.9,214.3,205.5,1.0,0.0,1.0,0.0,285.5,0.0,0.0,327.8
27,30027,3,1,2,109.5,114.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,30028,3,1,2,225.2,404.7,30.1,168.8,1.7,38.6,1.5,145.0,1.0,0.0,5.0,3.6,0.4,0.0,0.4,0.0,21.5,19.8,0.4,0.4,0.0,0.0,0.0,0.0,1.7,0.0,0.0,38.6
29,30029,3,1,3,2927.2,1439.1,2384.1,1029.7,345.0,203.3,404.7,5.3,241.3,0.0,1334.5,869.5,110.8,0.0,113.1,0.0,45.5,42.3,117.2,112.7,16.0,0.0,1.0,0.0,345.0,0.0,0.0,203.3
30,30030,3,1,3,2869.5,2132.7,2345.7,1595.3,311.4,320.1,372.2,105.1,248.3,56.8,1301.0,1148.1,72.3,6.5,73.8,16.4,77.5,71.6,198.6,190.9,1.0,0.0,1.0,0.0,311.4,0.0,0.0,320.1
31,30031,3,1,3,2904.7,2753.6,2301.3,1963.5,239.2,427.9,284.3,290.9,192.3,133.0,1026.4,902.7,62.1,0.0,63.4,0.0,222.3,204.9,449.6,432.0,0.0,0.0,1.0,0.0,239.2,0.0,0.0,427.9
32,30032,3,1,3,1267.4,716.0,1021.7,501.6,136.8,99.7,160.9,4.5,106.2,0.0,588.0,422.9,43.8,0.0,44.8,0.0,21.7,20.2,56.3,54.1,0.0,0.0,0.0,0.0,136.8,0.0,0.0,99.7
33,30033,3,1,3,1611.0,1045.1,1328.6,754.9,150.6,152.8,211.0,18.5,143.2,0.0,764.0,626.3,46.3,0.0,47.1,0.0,33.8,31.2,82.1,78.9,0.0,0.0,1.0,0.0,150.6,0.0,0.0,152.8
34,30034,3,1,3,2176.3,1285.9,1832.5,937.9,190.6,189.8,287.6,35.3,190.1,8.6,1044.7,749.4,77.4,0.0,79.1,0.0,44.6,41.4,108.0,103.2,0.0,0.0,1.0,0.0,190.6,0.0,0.0,189.8
35,30035,3,1,3,2782.4,1660.5,2401.5,1241.8,221.3,251.9,380.2,5.8,254.7,0.0,1373.6,1049.2,91.1,0.0,93.0,0.0,54.8,50.9,141.9,135.8,11.0,0.0,1.0,0.0,221.3,0.0,0.0,251.9
36,30036,3,1,3,824.3,564.6,658.8,364.3,44.8,75.3,113.9,12.6,70.9,0.0,372.3,299.3,23.0,0.0,23.5,0.0,16.3,15.1,39.0,37.3,0.0,0.0,0.0,0.0,44.8,0.0,0.0,75.3
37,30037,3,1,2,388.3,761.0,23.0,326.9,0.0,68.0,0.0,136.3,0.0,0.0,1.0,170.9,0.0,0.0,0.0,0.0,19.8,18.4,1.2,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0
38,30038,3,1,3,2245.3,5680.4,432.2,3161.2,0.0,739.5,0.0,2732.2,0.0,0.0,2.0,32.4,0.0,0.0,0.0,0.0,416.4,385.2,11.8,11.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,739.5
39,30039,3,1,4,947.9,1070.2,682.0,712.9,55.3,149.8,99.8,36.2,62.1,69.5,345.0,497.3,29.4,0.0,30.0,0.0,30.1,28.0,84.6,81.7,0.0,0.0,1.0,0.0,55.3,0.0,0.0,149.8
40,30040,3,1,4,3069.4,3007.0,2549.0,2221.8,210.0,474.5,370.3,238.5,253.4,159.9,1304.2,1374.4,71.4,0.0,72.9,0.0,141.2,131.0,329.7,317.9,4.0,0.0,2.0,0.0,210.0,0.0,0.0,474.5
41,30041,3,1,4,2174.6,3564.6,1713.1,2582.2,78.2,596.4,141.8,116.1,95.2,893.3,471.1,661.4,24.3,0.0,24.9,0.0,199.9,185.0,754.9,726.4,0.0,0.0,1.0,0.0,78.2,0.0,0.0,596.4
42,30042,3,1,3,719.4,704.2,524.9,469.7,60.1,95.1,87.2,20.8,56.5,0.0,294.7,403.6,17.0,0.0,17.4,0.0,15.2,14.2,32.1,31.0,4.0,0.0,1.0,0.0,60.1,0.0,0.0,95.1
43,30043,3,1,3,2042.4,2722.4,1723.3,2309.9,147.5,234.5,263.2,109.7,174.6,0.0,952.4,823.3,63.6,1190.6,65.0,0.0,67.1,62.3,129.3,124.0,6.0,0.0,2.0,0.0,147.5,0.0,0.0,234.5
44,30044,3,1,3,1155.9,657.7,958.1,438.1,75.0,89.8,159.2,2.4,98.7,0.0,543.1,370.6,43.4,0.0,44.4,0.0,18.8,17.5,49.6,47.6,0.0,0.0,1.0,0.0,75.0,0.0,0.0,89.8
45,30045,3,1,2,1053.0,661.7,870.6,441.0,60.3,91.9,145.4,41.1,89.9,0.0,493.6,339.6,38.3,0.0,39.2,0.0,17.6,16.4,45.6,43.9,0.0,0.0,1.0,0.0,60.3,0.0,0.0,91.9
46,30046,3,1,2,90.1,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,30047,3,1,1,129.4,104.9,19.1,7.4,1.3,1.7,2.7,0.0,1.9,0.0,11.0,6.6,0.9,0.0,0.9,0.0,0.1,0.1,0.6,0.7,0.0,0.0,1.0,0.0,1.3,0.0,0.0,1.7
48,30048,3,1,1,199.6,148.0,79.7,33.4,9.0,7.0,13.2,0.0,8.1,0.0,45.9,29.0,4.0,0.0,4.1,0.0,1.0,1.0,3.3,3.4,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0
49,30049,3,1,2,730.9,1331.6,525.2,901.2,0.0,209.7,0.0,56.2,0.0,358.8,14.0,10.7,0.0,0.0,0.0,0.0,120.9,112.4,376.2,363.1,0.0,0.0,14.0,0.0,0.0,0.0,0.0,209.7
50,30050,3,1,3,504.5,1414.3,200.9,918.2,4.9,198.1,4.8,422.6,3.3,4.3,18.4,299.8,1.6,0.0,1.7,29.6,83.1,77.7,87.1,84.2,0.0,0.0,1.0,0.0,4.9,0.0,0.0,198.1
51,30051,3,1,3,216.8,404.1,58.8,203.3,3.2,46.6,6.4,107.2,4.7,0.0,25.3,78.5,2.0,0.0,2.0,0.0,12.7,12.0,5.8,5.7,0.0,0.0,0.0,0.0,3.2,0.0,0.0,46.6
52,30052,3,1,3,1967.4,6831.0,526.6,4532.0,44.5,922.3,62.3,790.3,44.5,0.0,219.3,3576.0,10.8,0.0,11.1,0.0,145.0,135.0,31.5,30.7,0.0,0.0,2.0,0.0,44.5,0.0,0.0,922.3
53,30053,3,1,4,4911.5,9254.3,3673.4,6714.4,168.2,1478.1,301.8,830.9,212.3,1259.7,1048.6,2532.9,52.4,0.0,53.5,178.9,564.0,523.9,1436.7,1388.1,0.0,0.0,4.0,0.0,168.2,0.0,0.0,1478.1
54,30054,3,1,4,2562.6,3702.6,1994.3,2663.2,117.5,591.1,208.6,580.7,137.8,119.5,797.5,1287.7,66.5,0.0,67.8,0.0,264.0,245.3,446.0,430.0,0.0,0.0,6.0,0.0,117.5,0.0,0.0,591.1
55,30055,3,1,3,2224.5,3167.8,1802.5,2672.2,236.1,308.2,244.4,226.8,161.3,0.0,925.7,916.2,77.4,0.0,79.1,1231.1,123.6,115.0,190.1,183.1,1.0,0.0,0.0,0.0,236.1,0.0,0.0,308.2
56,30056,3,1,3,528.0,310.4,369.2,168.2,56.3,34.6,61.4,0.5,37.8,0.0,209.9,142.7,17.0,0.0,17.4,0.0,6.9,6.7,18.8,18.3,0.0,0.0,0.0,0.0,56.3,0.0,0.0,34.6
57,30057,3,1,3,656.1,387.6,496.3,227.5,52.4,46.9,82.4,1.6,50.9,0.0,282.1,192.4,22.8,0.0,23.2,0.0,9.4,8.9,25.5,24.7,0.0,0.0,0.0,0.0,52.4,0.0,0.0,46.9
58,30058,3,1,2,196.9,394.3,22.6,177.5,0.0,43.6,0.0,156.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6
59,30059,3,1,2,109.4,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,30060,3,1,2,109.4,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,30061,3,1,3,3172.6,1557.1,2829.2,1133.1,159.6,233.4,442.9,4.0,273.6,0.0,1619.8,956.4,154.8,0.0,157.9,0.0,49.8,46.8,129.4,125.8,0.0,0.0,1.0,0.0,159.6,0.0,0.0,233.4
62,30062,3,1,3,2507.7,1310.8,2197.1,947.5,146.5,196.0,336.8,7.4,219.2,8.5,1259.3,786.8,114.6,0.0,116.9,0.0,41.5,38.8,108.8,105.9,0.0,0.0,0.0,0.0,146.5,0.0,0.0,196.0
63,30063,3,1,4,496.2,2882.1,374.1,2598.6,11.5,173.6,26.0,219.8,18.0,0.0,100.2,346.8,7.2,0.0,7.4,1827.6,95.7,89.5,118.6,115.0,0.0,0.0,1.0,0.0,11.5,0.0,0.0,173.6
64,30064,3,1,3,3467.5,2648.7,2952.6,1879.7,170.4,421.8,383.6,178.2,238.6,115.1,1389.0,931.6,127.8,0.0,130.4,0.0,217.2,202.5,464.1,452.2,0.0,0.0,2.0,0.0,170.4,0.0,0.0,421.8
65,30065,3,1,4,3002.4,2202.8,2619.9,1641.5,176.0,352.6,379.2,27.4,258.7,177.5,1407.8,1079.3,98.7,0.0,100.8,0.0,90.8,85.0,280.8,272.3,0.0,0.0,3.0,0.0,176.0,0.0,0.0,352.6
66,30066,3,1,3,1641.2,1855.5,1357.6,1350.1,84.7,305.0,162.4,61.3,112.1,248.5,570.8,604.6,29.4,0.0,30.1,0.0,115.7,108.4,336.1,327.3,1.0,0.0,0.0,0.0,84.7,0.0,0.0,305.0
67,30067,3,1,4,1984.1,1922.8,1671.5,1399.3,107.6,316.3,197.2,33.7,134.9,351.5,769.8,592.4,64.8,0.0,66.2,0.0,94.5,88.3,344.2,333.5,0.0,0.0,0.0,0.0,107.6,0.0,0.0,316.3
68,30068,3,1,3,1934.4,1201.6,1662.6,876.1,132.4,181.7,238.0,45.0,169.1,0.0,960.0,703.5,80.1,0.0,81.8,0.0,40.7,38.1,92.0,89.5,0.0,0.0,1.0,0.0,132.4,0.0,0.0,181.7
69,30069,3,1,3,406.8,297.9,287.7,179.4,39.0,36.9,42.1,4.7,28.5,0.0,167.0,155.0,14.1,0.0,14.5,0.0,6.1,5.8,14.3,13.9,1.0,0.0,0.0,0.0,39.0,0.0,0.0,36.9
70,30070,3,1,2,912.2,683.2,765.2,501.6,71.2,103.5,123.1,15.4,84.2,0.0,438.2,417.2,23.8,0.0,24.4,0.0,20.2,19.1,51.3,50.0,0.0,0.0,0.0,0.0,71.2,0.0,0.0,103.5
71,30071,3,1,2,40.5,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,30072,3,1,2,1196.1,904.8,903.7,634.1,154.8,129.5,127.1,30.0,91.4,8.6,519.1,520.8,43.1,0.0,44.0,0.0,24.1,22.6,53.8,52.1,0.0,0.0,1.0,0.0,154.8,0.0,0.0,129.5
73,30073,3,1,2,161.3,143.3,31.8,13.6,6.5,3.0,4.9,1.0,3.3,0.0,18.2,10.9,1.9,0.0,1.9,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,6.5,0.0,0.0,3.0
74,30074,3,1,2,109.4,109.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,30075,3,1,3,2034.5,1813.0,1663.3,1284.3,122.0,271.5,225.2,211.7,141.1,41.8,824.9,690.7,76.5,0.0,78.1,53.5,104.6,98.4,192.0,188.2,14.0,0.0,7.0,0.0,122.0,0.0,0.0,271.5
76,30076,3,1,3,1120.5,611.5,952.3,404.0,46.4,84.4,150.4,9.3,92.7,0.0,545.1,334.3,50.3,0.0,51.5,0.0,17.8,16.7,44.6,43.6,0.0,0.0,0.0,0.0,46.4,0.0,0.0,84.4
77,30077,3,1,3,2057.2,5256.9,1328.2,3940.1,50.3,641.9,131.0,1112.5,83.4,0.0,480.3,1202.7,44.2,0.0,45.0,1106.9,261.9,244.8,279.5,273.2,0.0,0.0,3.0,0.0,50.3,0.0,0.0,641.9
78,30078,3,1,3,4836.3,3981.3,4206.3,2949.1,253.9,649.1,567.3,103.1,390.3,330.2,2124.3,1731.6,142.8,0.0,145.7,0.0,217.3,203.3,594.6,580.9,20.0,0.0,4.0,0.0,253.9,0.0,0.0,649.1
79,30079,3,1,3,1837.7,4193.6,1415.6,3260.2,24.8,539.3,52.8,376.5,37.5,418.1,200.2,389.0,13.4,1021.0,13.8,0.0,336.8,314.7,760.0,740.9,0.0,0.0,1.0,0.0,24.8,0.0,0.0,539.3
80,30080,3,1,3,2600.4,2994.8,2181.6,2180.6,111.0,505.9,212.2,271.7,147.8,247.3,801.2,795.5,55.6,0.0,56.8,0.0,285.5,266.9,614.5,599.2,7.0,0.0,1.0,0.0,111.0,0.0,0.0,505.9
81,30081,3,1,2,376.4,785.6,229.0,551.0,30.1,116.1,26.3,87.8,19.1,0.0,96.0,389.5,4.6,0.0,4.8,0.0,34.8,32.7,42.3,41.1,0.0,0.0,1.0,0.0,30.1,0.0,0.0,116.1
82,30082,3,1,3,3865.1,4423.6,3211.7,3223.7,173.2,721.1,400.3,323.3,276.8,316.1,1423.4,1660.4,74.1,0.0,75.7,0.0,286.4,268.0,673.0,655.8,0.0,0.0,2.0,0.0,173.2,0.0,0.0,721.1
83,30083,3,1,3,1391.4,2437.8,1055.5,1679.9,0.0,415.5,0.0,160.1,0.0,483.9,7.0,26.8,0.0,0.0,0.0,0.0,294.2,276.4,747.3,732.6,0.0,0.0,7.0,0.0,0.0,0.0,0.0,415.5
84,30084,3,1,3,1000.8,2085.2,721.0,1447.7,0.0,353.5,0.0,177.4,0.0,431.3,1.0,142.9,0.0,0.0,0.0,0.0,195.9,183.7,523.1,512.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,353.5
85,30085,3,1,3,778.2,976.3,492.9,602.7,49.9,132.4,70.1,147.3,43.7,12.8,247.6,360.1,22.1,0.0,22.5,0.0,35.6,33.3,50.3,49.2,0.0,0.0,1.0,0.0,49.9,0.0,0.0,132.4
86,30086,3,1,2,543.0,925.8,370.4,605.1,1.0,147.6,1.3,41.3,1.0,224.3,11.5,3.4,0.4,0.0,0.4,0.0,88.9,83.6,260.0,252.5,0.0,0.0,7.0,0.0,1.0,0.0,0.0,147.6
87,30087,3,1,2,102.1,101.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,30088,3,1,2,127.1,110.9,30.1,12.6,1.5,2.9,4.5,0.2,3.2,0.0,17.4,10.7,1.7,0.0,1.7,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.9
89,30089,3,1,2,3206.2,4304.8,2555.7,2963.7,35.1,731.2,115.3,377.7,72.5,433.9,403.4,345.5,32.0,0.0,32.8,0.0,602.8,563.8,1286.8,1242.8,1.0,0.0,9.0,0.0,35.1,0.0,0.0,731.2
90,30090,3,1,3,4138.2,7981.5,3330.9,5780.3,35.3,1419.0,90.8,487.3,56.2,2283.4,323.2,290.9,28.4,0.0,28.9,0.0,641.8,602.8,2157.6,2115.9,0.0,0.0,4.0,0.0,35.3,0.0,0.0,1419.0
91,30091,3,1,3,2456.3,1512.6,2158.9,1083.6,106.1,232.2,347.9,137.9,214.3,0.0,1211.9,806.4,107.3,0.0,109.5,0.0,41.6,39.3,103.3,99.9,21.0,0.0,2.0,0.0,106.1,0.0,0.0,232.2
92,30092,3,1,3,2628.2,1560.0,2254.7,1100.9,156.2,232.7,363.6,66.3,222.4,0.0,1272.1,878.3,114.0,0.0,116.4,0.0,50.3,47.3,111.9,109.0,1.0,0.0,3.0,0.0,156.2,0.0,0.0,232.7
93,30093,3,1,2,95.8,95.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,30094,3,1,2,354.1,248.2,232.4,113.9,11.2,24.2,36.3,11.3,22.7,0.0,133.3,88.1,12.5,0.0,12.8,0.0,4.7,4.7,10.1,9.8,0.0,0.0,0.0,0.0,11.2,0.0,0.0,24.2
95,30095,3,1,2,3617.8,3190.2,3174.6,2479.6,130.6,392.7,440.2,139.9,258.7,77.6,1604.2,1033.7,157.8,711.6,161.1,0.0,171.8,160.7,369.7,356.2,6.0,0.0,5.0,0.0,130.6,0.0,0.0,392.7
96,30096,3,1,2,3155.5,1968.6,2798.3,1416.5,127.1,310.5,424.2,48.5,260.1,90.5,1483.8,935.9,131.3,0.0,134.0,0.0,100.2,93.9,256.8,247.7,0.0,0.0,8.0,0.0,127.1,0.0,0.0,310.5
97,30097,3,1,1,109.5,92.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,30098,3,1,1,110.2,100.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,30099,3,1,2,100.3,103.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,30100,3,1,2,305.4,220.0,189.0,92.8,9.6,19.7,32.5,3.3,19.4,0.0,106.7,75.9,8.2,0.0,8.3,0.0,3.8,3.8,10.1,9.8,0.0,0.0,0.0,0.0,9.6,0.0,0.0,19.7
101,30101,3,1,2,5109.2,3274.7,4541.2,2393.6,215.0,508.5,750.0,112.5,430.3,30.7,2475.2,1814.6,193.5,0.0,197.5,0.0,140.2,131.1,317.4,304.6,21.0,0.0,16.0,0.0,215.0,0.0,0.0,508.5
102,30102,3,1,1,100.3,102.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,30103,3,1,2,2487.8,1404.7,2181.1,1004.0,110.2,200.1,377.4,18.6,214.5,0.0,1232.7,832.6,96.7,0.0,98.9,0.0,45.7,43.4,114.1,109.4,0.0,0.0,1.0,0.0,110.2,0.0,0.0,200.1
104,30104,3,1,2,949.1,1578.0,765.7,1268.5,32.4,154.7,111.6,134.9,64.8,0.0,365.4,406.5,28.4,480.3,29.0,88.1,68.0,64.1,98.4,94.7,0.0,0.0,0.0,0.0,32.4,0.0,0.0,154.7
105,30105,3,1,2,405.0,326.1,287.7,178.4,12.4,39.3,41.1,8.4,25.6,8.9,137.5,107.8,9.8,0.0,10.0,0.0,16.8,15.9,38.9,37.3,8.0,0.0,0.0,0.0,12.4,0.0,0.0,39.3
106,30106,3,1,2,217.5,260.1,108.7,121.8,3.5,29.0,10.8,10.0,6.8,43.6,38.8,25.1,3.1,0.0,3.1,0.0,8.5,8.1,36.6,35.0,0.0,0.0,1.0,0.0,3.5,0.0,0.0,29.0
107,30107,3,1,1,88.6,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
