I,J,TOT,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,HBC,NHBW,NHBNW,IX,XI,XX,II_LT,II_MD,II_HV,Ext_MD,Ext_HV,HBSch,HBO,NHB,TTUNIQUE,HBOthnTT,Tot_HBW,Tel_HBW,Tot_NHBW,Tel_NHBW,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk,IX_MD,XI_MD,XX_MD,IX_HV,XI_HV,XX_HV
         2,         8,      241.42,       60.04,        3.73,      101.24,       20.31,        0.35,           0,       17.41,       18.24,           0,           0,           0,       14.05,        5.92,        0.31,           0,           0,       20.66,      104.97,       35.64,           0,      101.24,       69.63,        9.67,       18.84,        1.44,        0.94,        2.19,        6.87,        1.39,        0.31,        2.35,           0,        0.13,        5.26,        0.01,        0.03,        0.49,        0.04,           0,        0.24,           0,           0,        0.03,           0,           0,           0,           0,           0,           0
         2,         9,       85.05,       19.75,        4.21,       38.06,        3.68,           0,           0,        4.90,        5.93,           0,           0,           0,        5.51,        2.83,        0.20,           0,           0,        3.68,       42.27,       10.83,           0,       38.06,       22.75,        2.94,        5.24,        0.34,           0,        0.68,        2.96,        0.67,        0.16,        1.04,           0,        0.02,        2.54,           0,           0,        0.27,           0,           0,        0.20,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        10,        0.11,           0,           0,        0.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.11,           0,           0,        0.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        11,       20.31,       10.16,        0.58,        7.24,           0,           0,           0,        0.28,        0.06,           0,           0,           0,        0.96,        0.79,        0.26,           0,           0,           0,        7.83,        0.33,           0,        7.24,       11.50,        1.32,        0.30,        0.01,           0,        0.03,        0.56,        0.14,        0.04,        0.20,           0,        0.30,        0.45,        0.04,           0,           0,           0,        0.01,        0.15,           0,        0.02,        0.08,           0,           0,           0,           0,           0,           0
         2,        12,       92.28,       34.66,        1.37,       43.60,           0,           0,           0,        2.54,        0.76,           0,           0,           0,        5.01,        3.51,        0.98,           0,           0,           0,       44.95,        3.29,        4.00,       39.60,       39.70,        5.03,        2.61,        0.09,           0,        0.19,        2.79,        0.81,        0.16,        1.06,           0,        1.27,        2.10,        0.12,        0.01,        0.01,           0,        0.04,        0.68,        0.02,        0.02,        0.22,           0,           0,           0,           0,           0,           0
         2,        13,       48.64,       14.97,        2.07,       26.72,           0,           0,           0,        1.39,        0.95,           0,           0,           0,        1.76,        0.74,        0.10,           0,           0,           0,       28.78,        2.33,           0,       26.72,       18.13,        3.14,        1.42,        0.03,           0,        0.06,        1.06,        0.29,        0.04,        0.31,           0,        0.18,        0.56,           0,           0,           0,           0,           0,        0.10,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        14,      101.33,       38.85,        1.85,       50.27,           0,           0,           0,        2.84,        0.66,           0,           0,           0,        4.26,        2.39,        0.34,           0,           0,           0,       52.09,        3.50,           0,       50.27,       44.51,        5.64,        2.95,        0.11,           0,        0.08,        2.79,        0.64,        0.03,        0.73,           0,        0.65,        1.72,        0.02,           0,        0.01,           0,           0,        0.32,           0,           0,        0.02,           0,           0,           0,           0,           0,           0
         2,        15,        0.34,        0.24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,        0.01,        0.08,           0,           0,           0,           0,           0,           0,           0,        0.24,        0.02,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,        0.05,           0,           0,        0.03,           0,           0,           0,           0,           0,           0
         2,        16,        6.78,        4.84,           0,        0.47,           0,           0,           0,           0,           0,           0,           0,           0,        0.83,        0.34,        0.32,           0,           0,           0,        0.47,           0,           0,        0.47,        5.40,        0.67,           0,           0,           0,           0,        0.44,        0.25,        0.01,        0.13,           0,        0.08,        0.26,           0,           0,           0,           0,           0,        0.28,           0,           0,        0.04,           0,           0,           0,           0,           0,           0
         2,        17,        6.66,        4.86,           0,        0.27,           0,           0,           0,           0,           0,           0,           0,           0,        0.93,        0.38,        0.23,           0,           0,           0,        0.27,           0,           0,        0.27,        5.53,        0.70,           0,           0,           0,           0,        0.55,        0.25,           0,        0.13,           0,        0.07,        0.31,           0,           0,           0,           0,           0,        0.22,           0,           0,        0.01,           0,           0,           0,           0,           0,           0
         2,        18,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        19,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        20,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        21,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        22,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        26,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        27,      336.16,           0,           0,           0,           0,           0,           0,           0,           0,      331.42,           0,           0,           0,           0,           0,        3.11,        1.64,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        3.11,           0,           0,        1.64,           0,           0
         3,         1,        0.94,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.94,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.94,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         2,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         3,       20.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       20.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       20.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         4,       72.35,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       72.35,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       72.35,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         5,        8.17,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        8.17,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        8.17,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         6,        0.08,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.08,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.08,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         7,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         8,        2.68,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        2.68,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        2.68,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         9,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        12,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        13,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
