SEGIDIDX,SEGID,DISTANCE,DIRECTION,DIRECTION_NAME,FUNCGROUP,SUBAREAID,CO_FIPS,AREATYPE,ATYPENAME,LINKS,LANES,LANEMILES,FT,FTCLASS,CAP1HL,FG_Share,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHT_PC,MD_VHT_PC,PM_VHT_PC,EV_VHT_PC,DY_VHT_PC,AM_VHT_LT,MD_VHT_LT,PM_VHT_LT,EV_VHT_LT,DY_VHT_LT,AM_VHT_MD,MD_VHT_MD,PM_VHT_MD,EV_VHT_MD,DY_VHT_MD,AM_VHT_HV,MD_VHT_HV,PM_VHT_HV,EV_VHT_HV,DY_VHT_HV,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD,AM_VHD_PC,MD_VHD_PC,PM_VHD_PC,EV_VHD_PC,DY_VHD_PC,AM_VHD_LT,MD_VHD_LT,PM_VHD_LT,EV_VHD_LT,DY_VHD_LT,AM_VHD_MD,MD_VHD_MD,PM_VHD_MD,EV_VHD_MD,DY_VHD_MD,AM_VHD_HV,MD_VHD_HV,PM_VHD_HV,EV_VHD_HV,DY_VHD_HV,AM_PRDFAC,MD_PRDFAC,PM_PRDFAC,EV_PRDFAC,AM_MDPCT,MD_MDPCT,PM_MDPCT,EV_MDPCT,DY_MDPCT,AM_HVPCT,MD_HVPCT,PM_HVPCT,EV_HVPCT,DY_HVPCT
       1.0,0006_141.0,     5.843,Both,All,Total,       1.0,      49.0,       1.0,Rural,        14,       2.0,      11.7,       2.0,Principal Arterial,      1065,    1.0000,     244.7,     401.4,     240.7,     317.4,    1204.2,     215.7,     333.4,     205.7,     270.4,    1025.2,         0,         0,         0,         0,         0,      13.0,      21.0,      19.0,      15.0,      68.0,      16.0,      47.0,      16.0,      32.0,     111.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     6.152,     6.153,     6.152,     6.152,     6.152,     6.152,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,    1429.9,    2345.5,    1406.4,    1854.6,    7036.4,    1260.4,    1948.1,    1202.0,    1580.1,    5990.6,         0,         0,         0,         0,         0,      76.0,     122.7,     111.0,      87.6,     397.3,      93.5,     274.6,      93.5,     187.0,     648.6,    123.46,     25.09,     41.15,     24.68,     32.55,    123.47,     22.12,     34.18,     21.09,     27.72,    105.11,         0,         0,         0,         0,         0,      1.40,      2.28,      2.05,      1.62,      7.35,      1.79,      5.28,      1.79,      3.60,     12.46,     0.005,         0,         0,         0,     0.005,     0.005,         0,         0,         0,     0.005,         0,         0,         0,         0,         0,         0,     0.008,         0,         0,     0.008,         0,         0,         0,     0.004,     0.004,     0.203,     0.333,     0.200,     0.264,       5.3,       5.2,       7.9,       4.7,       5.6,       6.5,      11.7,       6.6,      10.1,       9.2
       2.0,0006_146.9,     3.039,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       6.1,       2.0,Principal Arterial,      1065,    1.0000,     258.2,     459.0,     257.3,     336.2,    1310.7,     217.7,     338.6,     205.7,     272.7,    1034.7,      11.5,      52.4,      16.6,      16.5,      97.0,      13.0,      21.0,      19.0,      15.0,      68.0,      16.0,      47.0,      16.0,      32.0,     111.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     3.199,     3.200,     3.199,     3.200,     3.199,     3.199,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,     784.7,    1394.9,     782.0,    1021.7,    3983.3,     661.6,    1029.0,     625.2,     828.8,    3144.6,      35.0,     159.3,      50.4,      50.1,     294.8,      39.6,      63.8,      57.8,      45.6,     206.8,      48.6,     142.8,      48.6,      97.2,     337.2,     69.88,     13.77,     24.48,     13.72,     17.93,     69.90,     11.61,     18.05,     10.97,     14.54,     55.17,      0.62,      2.79,      0.89,      0.88,      5.18,      0.74,      1.18,      1.07,      0.85,      3.84,      0.93,      2.74,      0.93,      1.87,      6.47,     0.004,         0,     0.004,     0.002,     0.010,     0.004,         0,     0.003,     0.001,     0.008,     0.007,         0,     0.005,         0,     0.012,     0.008,         0,     0.001,     0.006,     0.015,         0,         0,         0,         0,         0,     0.197,     0.350,     0.196,     0.257,       5.0,       4.6,       7.4,       4.5,       5.2,       6.2,      10.2,       6.2,       9.5,       8.5
       3.0,0006_149.9,     0.678,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       1.4,       2.0,Principal Arterial,      1065,    1.0000,     385.9,     684.0,     469.8,     551.9,    2091.6,     346.8,     553.0,     417.8,     509.9,    1827.5,      22.0,     103.0,      32.0,      26.0,     183.0,      14.1,      22.0,      17.0,      12.0,      65.1,       3.0,       6.0,       3.0,       4.0,      16.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     0.714,     0.714,     0.714,     0.714,     0.714,     0.714,      6390,     12780,      6390,     25560,     51120,      0.10,      0.07,      0.08,      0.03,      0.10,     261.7,     463.7,     318.5,     374.2,    1418.1,     235.1,     375.0,     283.2,     345.7,    1239.0,      15.0,      69.8,      21.7,      17.6,     124.1,       9.5,      14.9,      11.5,       8.2,      44.1,       2.0,       4.0,       2.1,       2.8,      10.9,     24.87,      4.59,      8.13,      5.59,      6.56,     24.87,      4.12,      6.58,      4.97,      6.07,     21.74,      0.26,      1.23,      0.38,      0.30,      2.17,      0.18,      0.28,      0.21,      0.16,      0.83,      0.04,      0.08,      0.04,      0.06,      0.22,         0,     0.005,     0.002,     0.007,     0.014,         0,     0.004,     0.002,     0.006,     0.012,         0,     0.005,         0,         0,     0.005,     0.003,     0.004,         0,     0.009,     0.016,     0.001,     0.002,     0.001,     0.008,     0.012,     0.184,     0.327,     0.225,     0.264,       3.7,       3.2,       3.6,       2.2,       3.1,       0.8,       0.9,       0.6,       0.7,       0.8
       4.0,0006_150.6,     1.973,Both,All,Total,       1.0,      49.0,       1.0,Rural,         8,       2.0,       3.9,       2.0,Principal Arterial,      1065,    1.0000,     447.5,     759.9,     544.3,     626.4,    2378.1,     407.9,     629.0,     490.2,     584.0,    2111.1,      21.6,     102.4,      33.6,      26.0,     183.6,      15.0,      22.5,      17.5,      12.4,      67.4,       3.0,       6.0,       3.0,       4.0,      16.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     2.077,     2.077,     2.077,     2.077,     2.077,     2.077,      6390,     12780,      6390,     25560,     51120,      0.10,      0.08,      0.09,      0.03,      0.10,     882.9,    1499.4,    1074.0,    1236.0,    4692.3,     804.8,    1241.0,     967.2,    1152.3,    4165.3,      42.7,     202.0,      66.2,      51.3,     362.2,      29.6,      44.4,      34.6,      24.4,     133.0,       5.9,      11.8,       5.9,       7.8,      31.4,     82.32,     15.49,     26.30,     18.84,     21.69,     82.32,     14.12,     21.77,     16.97,     20.22,     73.08,      0.75,      3.55,      1.16,      0.91,      6.37,      0.55,      0.82,      0.64,      0.46,      2.47,      0.11,      0.22,      0.12,      0.16,      0.61,         0,         0,     0.001,     0.004,     0.005,         0,         0,         0,     0.003,     0.003,     0.002,     0.005,         0,     0.010,     0.017,     0.002,         0,     0.001,     0.007,     0.010,         0,         0,     0.006,     0.008,     0.014,     0.188,     0.320,     0.229,     0.263,       3.4,       3.0,       3.2,       2.0,       2.8,       0.7,       0.8,       0.6,       0.6,       0.7
       5.0,0006_152.6,     0.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.6,       3.0,Minor Arterial,       983,    1.0000,     592.3,     960.6,     745.0,     815.3,    3113.2,     552.0,     833.4,     690.7,     770.3,    2846.4,      21.0,      95.0,      32.0,      24.0,     172.0,      16.3,      26.2,      19.3,      17.0,      78.8,       3.0,       6.0,       3.0,       4.0,      16.0,      46.0,      46.0,      46.0,      46.0,      46.0,      46.0,     0.412,     0.412,     0.412,     0.412,     0.412,     0.412,      5898,     11796,      5898,     23592,     47184,      0.15,      0.10,      0.13,      0.04,      0.15,     187.3,     303.8,     235.7,     257.9,     984.7,     174.6,     263.6,     218.5,     243.7,     900.4,       6.7,      30.0,      10.1,       7.6,      54.4,       5.2,       8.3,       6.1,       5.4,      25.0,       0.9,       1.8,       0.9,       1.2,       4.8,     21.39,      4.07,      6.60,      5.12,      5.60,     21.39,      3.79,      5.72,      4.74,      5.29,     19.54,      0.15,      0.65,      0.22,      0.17,      1.19,      0.12,      0.19,      0.15,      0.13,      0.59,      0.02,      0.04,      0.03,      0.04,      0.13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     0.006,         0,         0,     0.005,     0.011,         0,         0,     0.008,     0.005,     0.013,         0,         0,     0.007,     0.009,     0.016,     0.190,     0.309,     0.239,     0.262,       2.8,       2.7,       2.6,       2.1,       2.5,       0.5,       0.6,       0.4,       0.5,       0.5
       6.0,0006_152.9,     2.923,Both,All,Total,       1.0,      49.0,       1.0,Rural,         4,       2.0,       5.8,       2.0,Principal Arterial,      1011,    1.0000,     751.7,    1231.4,     934.4,     993.3,    3910.8,     709.0,    1091.0,     871.5,     941.7,    3613.2,      23.8,     109.7,      43.4,      32.6,     209.5,      17.9,      28.7,      18.5,      17.0,      82.1,       1.0,       2.0,       1.0,       2.0,       6.0,      47.7,      47.7,      47.7,      47.7,      47.7,      47.7,     3.678,     3.680,     3.679,     3.679,     3.679,     3.679,      6064,     12128,      6064,     24257,     48513,      0.18,      0.12,      0.16,      0.04,      0.18,    2197.4,    3599.7,    2731.5,    2903.6,   11432.2,    2072.6,    3189.3,    2547.6,    2752.8,   10562.3,      69.6,     320.6,     126.9,      95.3,     612.4,      52.3,      83.9,      54.1,      49.7,     240.0,       2.9,       5.8,       2.9,       5.8,      17.4,    239.76,     46.10,     75.50,     57.30,     60.90,    239.80,     43.49,     66.90,     53.44,     57.74,    221.57,      1.46,      6.73,      2.66,      2.00,     12.85,      1.17,      1.87,      1.21,      1.11,      5.36,      0.07,      0.14,      0.07,      0.14,      0.42,     0.025,     0.016,     0.012,     0.008,     0.061,     0.023,     0.014,     0.011,     0.007,     0.055,         0,     0.001,         0,         0,     0.001,         0,         0,         0,         0,         0,     0.001,     0.003,     0.001,     0.003,     0.008,     0.192,     0.315,     0.239,     0.254,       2.4,       2.3,       2.0,       1.7,       2.1,       0.1,       0.2,       0.1,       0.2,       0.2
       7.0,0006_155.8,     0.202,Both,All,Total,       1.0,      49.0,       2.0,Transition,         2,       2.0,       0.4,       2.0,Principal Arterial,      1016,    1.0000,     759.5,    1240.7,     943.2,    1001.4,    3944.8,     716.0,    1100.4,     880.7,     950.4,    3647.5,      24.0,     109.0,      43.0,      32.0,     208.0,      18.5,      29.3,      18.5,      17.0,      83.3,       1.0,       2.0,       1.0,       2.0,       6.0,      48.0,      48.0,      47.9,      48.0,      48.0,      48.0,     0.252,     0.252,     0.252,     0.252,     0.253,     0.252,      6096,     12192,      6096,     24384,     48768,      0.18,      0.12,      0.16,      0.04,      0.18,     153.2,     250.2,     190.2,     201.9,     795.5,     144.4,     221.9,     177.6,     191.6,     735.5,       4.8,      22.0,       8.6,       6.4,      41.8,       3.7,       5.9,       3.7,       3.4,      16.7,       0.2,       0.4,       0.2,       0.4,       1.2,     16.57,      3.19,      5.22,      3.96,      4.21,     16.58,      3.01,      4.63,      3.70,      4.00,     15.34,      0.10,      0.46,      0.18,      0.13,      0.87,      0.08,      0.13,      0.08,      0.08,      0.37,         0,         0,         0,         0,         0,     0.003,     0.009,     0.001,     0.008,     0.021,     0.002,     0.008,     0.001,     0.008,     0.019,         0,     0.002,         0,         0,     0.002,         0,         0,         0,     0.004,     0.004,         0,         0,         0,         0,         0,     0.193,     0.315,     0.238,     0.254,       2.4,       2.4,       2.0,       1.7,       2.1,       0.1,       0.2,       0.1,       0.2,       0.2
       8.0,0006_155.9,     1.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       2.6,       2.0,Principal Arterial,      1065,    1.0000,     705.8,    1141.9,     853.3,     911.3,    3612.3,     660.2,     993.3,     799.9,     863.5,    3316.9,      27.2,     119.3,      36.0,      28.8,     211.3,      17.4,      28.3,      16.4,      17.0,      79.1,       1.0,       1.0,       1.0,       2.0,       5.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     1.385,     1.385,     1.385,     1.385,     1.385,     1.385,      6390,     12780,      6390,     25560,     51120,      0.16,      0.10,      0.14,      0.04,      0.16,     928.8,    1502.7,    1123.0,    1199.2,    4753.7,     868.8,    1307.2,    1052.7,    1136.4,    4365.1,      35.8,     157.1,      47.3,      37.9,     278.1,      22.9,      37.2,      21.6,      22.4,     104.1,       1.3,       1.3,       1.3,       2.6,       6.5,     83.38,     16.30,     26.36,     19.70,     21.04,     83.40,     15.24,     22.93,     18.47,     19.93,     76.57,      0.63,      2.76,      0.83,      0.66,      4.88,      0.42,      0.69,      0.40,      0.42,      1.93,      0.03,      0.03,      0.03,      0.06,      0.15,     0.001,     0.003,     0.007,         0,     0.011,     0.001,     0.002,     0.006,         0,     0.009,     0.002,     0.006,         0,         0,     0.008,         0,         0,         0,     0.006,     0.006,     0.005,     0.005,     0.005,     0.009,     0.024,     0.195,     0.316,     0.237,     0.252,       2.5,       2.5,       1.9,       1.9,       2.2,       0.1,       0.1,       0.1,       0.2,       0.1
       9.0,0006_157.3,     0.250,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.5,       2.0,Principal Arterial,      1065,    1.0000,     881.8,    1511.0,    1113.2,    1225.9,    4731.9,     828.2,    1319.5,    1046.7,    1167.9,    4362.3,      34.0,     158.0,      48.0,      39.0,     279.0,      18.6,      31.5,      17.5,      17.0,      84.6,       1.0,       2.0,       1.0,       2.0,       6.0,      56.9,      56.9,      56.9,      56.9,      56.9,      56.9,     0.263,     0.263,     0.263,     0.263,     0.263,     0.263,      6390,     12780,      6390,     25560,     51120,      0.19,      0.13,      0.18,      0.05,      0.19,     220.2,     377.3,     277.9,     306.1,    1181.5,     206.8,     329.5,     261.3,     291.6,    1089.2,       8.4,      39.4,      11.9,       9.7,      69.4,       4.6,       7.9,       4.4,       4.2,      21.1,       0.2,       0.5,       0.2,       0.4,       1.3,     20.75,      3.87,      6.62,      4.88,      5.38,     20.75,      3.63,      5.79,      4.59,      5.12,     19.13,      0.15,      0.69,      0.21,      0.18,      1.23,      0.09,      0.15,      0.08,      0.08,      0.40,         0,      0.01,         0,         0,      0.01,         0,     0.005,     0.001,         0,     0.006,         0,     0.004,     0.001,         0,     0.005,     0.001,         0,         0,     0.009,     0.010,     0.004,     0.004,         0,     0.001,     0.009,         0,         0,         0,         0,         0,     0.186,     0.319,     0.236,     0.259,       2.1,       2.1,       1.6,       1.4,       1.8,       0.1,       0.1,       0.1,       0.2,       0.1
      10.0,0006_157.6,     0.918,Both,All,Total,       1.0,      49.0,       1.0,Rural,        10,       2.0,       1.8,       2.0,Principal Arterial,      1060,    1.0000,    1013.7,    1755.3,    1297.7,    1441.0,    5507.7,     953.0,    1545.9,    1224.3,    1376.0,    5099.2,      38.4,     173.0,      54.1,      42.9,     308.4,      21.3,      34.4,      18.3,      20.1,      94.1,       1.0,       2.0,       1.0,       2.0,       6.0,      55.8,      55.8,      55.8,      55.8,      55.8,      55.8,     0.987,     0.988,     0.987,     0.988,     0.987,     0.987,      6358,     12717,      6358,     25434,     50867,      0.21,      0.15,      0.22,      0.06,      0.22,     930.9,    1611.9,    1191.8,    1323.3,    5057.9,     875.2,    1419.6,    1124.3,    1263.6,    4682.7,      35.3,     158.9,      49.7,      39.4,     283.3,      19.5,      31.5,      16.8,      18.5,      86.3,       0.9,       1.8,       0.9,       1.8,       5.4,     90.57,     16.69,     28.87,     21.37,     23.70,     90.63,     15.69,     25.42,     20.15,     22.63,     83.89,      0.63,      2.84,      0.89,      0.70,      5.06,      0.37,      0.60,      0.32,      0.35,      1.64,      0.02,      0.04,      0.02,      0.04,      0.12,     0.019,         0,     0.017,     0.002,     0.038,     0.018,         0,     0.016,     0.002,     0.036,         0,         0,     0.002,         0,     0.002,         0,     0.002,     0.002,     0.001,     0.005,     0.002,     0.004,     0.002,     0.004,     0.012,     0.184,     0.319,     0.235,     0.262,       2.1,       2.0,       1.4,       1.4,       1.7,       0.1,       0.1,       0.1,       0.1,       0.1
