TAZID,CO_TAZID,CO_FIPS,SUBAREAID,AREATYPE,TOTAL_P,TOTAL_A,TOTPER_P,TOTPER_A,TOTEXT_P,TOTEXT_A,HBW_P,HBW_A,HBSHP_P,HBSHP_A,HBOTH_P,HBOTH_A,HBSCHPR_P,HBSCHPR_A,HBSCHSC_P,HBSCHSC_A,NHBW_P,NHBW_A,NHBNW_P,NHBNW_A,HBC_P,HBC_A,TTUNIQUE_P,TTUNIQUE_A,IX_P,IX_A,XI_P,XI_A
32,30032,3,1,3,1254.8,708.2,1021.7,501.5,124.1,91.7,160.9,4.5,106.2,0.0,588.0,422.8,43.8,0.0,44.8,0.0,21.7,20.2,56.3,54.1,0.0,0.0,0.0,0.0,124.1,0.0,0.0,91.7
33,30033,3,1,3,1602.2,1032.6,1328.5,754.7,141.8,140.4,210.9,18.5,143.2,0.0,764.0,626.2,46.3,0.0,47.2,0.0,33.8,31.2,82.1,78.9,0.0,0.0,1.0,0.0,141.8,0.0,0.0,140.4
34,30034,3,1,3,2162.4,1270.4,1832.5,937.7,176.7,174.4,287.6,35.2,190.1,8.6,1044.6,749.3,77.4,0.0,79.1,0.0,44.6,41.3,108.0,103.2,0.0,0.0,1.0,0.0,176.7,0.0,0.0,174.4
35,30035,3,1,3,2771.9,1639.9,2401.5,1241.5,210.8,231.6,380.3,5.8,254.7,0.0,1373.5,1049.0,91.1,0.0,93.0,0.0,54.8,50.9,141.9,135.8,11.0,0.0,1.0,0.0,210.8,0.0,0.0,231.6
36,30036,3,1,3,822.0,558.6,658.8,364.2,42.6,69.3,113.9,12.6,71.0,0.0,372.2,299.2,23.0,0.0,23.5,0.0,16.2,15.1,38.9,37.3,0.0,0.0,0.0,0.0,42.6,0.0,0.0,69.3
37,30037,3,1,2,388.3,754.8,23.0,326.7,0.0,62.8,0.0,136.1,0.0,0.0,1.0,170.8,0.0,0.0,0.0,0.0,19.8,18.4,1.2,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.8
38,30038,3,1,3,2240.8,5617.7,432.1,3159.6,0.0,681.0,0.0,2730.7,0.0,0.0,2.0,32.3,0.0,0.0,0.0,0.0,416.4,385.0,11.8,11.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,681.0
39,30039,3,1,4,944.5,1058.2,681.9,712.7,52.0,137.7,99.8,36.1,62.1,69.5,344.9,497.2,29.3,0.0,30.1,0.0,30.1,28.1,84.6,81.7,0.0,0.0,1.0,0.0,52.0,0.0,0.0,137.7
40,30040,3,1,4,3056.2,2969.2,2548.8,2221.1,197.4,436.7,370.2,238.2,253.4,160.0,1304.1,1374.2,71.4,0.0,72.9,0.0,141.2,130.9,329.6,317.8,4.0,0.0,2.0,0.0,197.4,0.0,0.0,436.7
41,30041,3,1,4,2170.5,3515.9,1713.0,2581.7,74.1,548.7,141.8,116.0,95.2,893.2,471.2,661.3,24.3,0.0,24.9,0.0,199.8,184.9,754.9,726.2,0.0,0.0,1.0,0.0,74.1,0.0,0.0,548.7
42,30042,3,1,3,716.9,696.6,524.8,469.6,57.5,87.3,87.1,20.8,56.5,0.0,294.6,403.5,17.0,0.0,17.4,0.0,15.2,14.2,32.1,31.0,4.0,0.0,1.0,0.0,57.5,0.0,0.0,87.3
43,30043,3,1,3,2036.7,2702.7,1723.2,2309.4,141.9,215.7,263.2,109.5,174.6,0.0,952.4,823.1,63.6,1190.7,65.0,0.0,67.1,62.2,129.3,123.9,6.0,0.0,2.0,0.0,141.9,0.0,0.0,215.7
44,30044,3,1,3,1152.8,650.7,958.0,438.0,71.8,82.8,159.2,2.4,98.7,0.0,543.1,370.5,43.4,0.0,44.4,0.0,18.7,17.4,49.6,47.6,0.0,0.0,1.0,0.0,71.8,0.0,0.0,82.8
45,30045,3,1,2,1050.4,654.7,870.6,440.8,57.7,84.8,145.4,41.0,89.9,0.0,493.6,339.5,38.3,0.0,39.2,0.0,17.6,16.4,45.6,43.9,0.0,0.0,1.0,0.0,57.7,0.0,0.0,84.8
46,30046,3,1,2,90.1,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,30047,3,1,1,129.1,104.8,19.1,7.4,1.1,1.6,2.7,0.0,1.9,0.0,11.0,6.6,0.9,0.0,0.9,0.0,0.1,0.1,0.6,0.7,0.0,0.0,1.0,0.0,1.1,0.0,0.0,1.6
48,30048,3,1,1,198.9,147.5,79.7,33.3,8.3,6.5,13.2,0.0,8.1,0.0,45.9,29.0,4.0,0.0,4.1,0.0,1.0,1.0,3.3,3.4,0.0,0.0,0.0,0.0,8.3,0.0,0.0,6.5
49,30049,3,1,2,729.7,1314.2,525.1,901.0,0.0,193.3,0.0,56.1,0.0,358.7,14.0,10.7,0.0,0.0,0.0,0.0,120.9,112.3,376.2,363.1,0.0,0.0,14.0,0.0,0.0,0.0,0.0,193.3
50,30050,3,1,3,504.4,1398.7,200.9,917.9,4.6,182.5,4.8,422.3,3.3,4.3,18.4,299.8,1.6,0.0,1.7,29.6,83.1,77.6,87.1,84.3,0.0,0.0,1.0,0.0,4.6,0.0,0.0,182.5
51,30051,3,1,3,216.4,400.3,58.8,203.2,3.1,42.8,6.4,107.1,4.7,0.0,25.3,78.4,2.0,0.0,2.0,0.0,12.7,12.0,5.8,5.7,0.0,0.0,0.0,0.0,3.1,0.0,0.0,42.8
52,30052,3,1,3,1963.0,6756.0,526.6,4530.8,41.4,849.2,62.4,789.7,44.5,0.0,219.3,3575.5,10.8,0.0,11.1,0.0,145.0,135.0,31.5,30.6,0.0,0.0,2.0,0.0,41.4,0.0,0.0,849.2
53,30053,3,1,4,4903.2,9135.1,3673.2,6712.5,160.6,1360.3,301.7,830.2,212.3,1259.5,1048.6,2532.5,52.4,0.0,53.5,178.9,564.0,523.8,1436.6,1387.7,0.0,0.0,4.0,0.0,160.6,0.0,0.0,1360.3
54,30054,3,1,4,2557.8,3654.5,1994.3,2662.1,113.0,544.0,208.6,580.1,137.8,119.4,797.5,1287.4,66.5,0.0,67.9,0.0,264.0,245.2,446.0,429.9,0.0,0.0,6.0,0.0,113.0,0.0,0.0,544.0
55,30055,3,1,3,2219.1,3142.8,1802.4,2671.8,231.2,283.4,244.4,226.5,161.2,0.0,925.6,916.1,77.4,0.0,79.1,1231.1,123.6,115.0,190.1,183.1,1.0,0.0,0.0,0.0,231.2,0.0,0.0,283.4
56,30056,3,1,3,527.4,307.8,369.1,168.1,55.6,31.9,61.4,0.5,37.8,0.0,209.9,142.7,17.0,0.0,17.4,0.0,6.9,6.7,18.8,18.3,0.0,0.0,0.0,0.0,55.6,0.0,0.0,31.9
57,30057,3,1,3,654.5,383.7,496.1,227.5,50.8,43.1,82.4,1.6,50.9,0.0,282.0,192.3,22.8,0.0,23.2,0.0,9.4,8.9,25.5,24.7,0.0,0.0,0.0,0.0,50.8,0.0,0.0,43.1
58,30058,3,1,2,196.7,390.6,22.5,177.3,0.0,40.2,0.0,156.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2
59,30059,3,1,2,109.4,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,30060,3,1,2,109.3,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,30061,3,1,3,3163.4,1538.5,2829.2,1132.9,150.5,214.9,442.9,4.0,273.7,0.0,1619.7,956.2,154.8,0.0,157.9,0.0,49.9,46.8,129.4,125.8,0.0,0.0,1.0,0.0,150.5,0.0,0.0,214.9
62,30062,3,1,3,2500.1,1295.2,2196.9,947.4,138.8,180.4,336.8,7.4,219.2,8.5,1259.2,786.7,114.6,0.0,117.0,0.0,41.5,38.8,108.7,105.9,0.0,0.0,0.0,0.0,138.8,0.0,0.0,180.4
63,30063,3,1,4,495.6,2868.0,374.0,2598.2,10.8,160.0,26.0,219.5,18.0,0.0,100.1,346.7,7.2,0.0,7.4,1827.5,95.7,89.5,118.6,114.9,0.0,0.0,1.0,0.0,10.8,0.0,0.0,160.0
64,30064,3,1,3,3459.6,2615.0,2952.3,1879.1,162.9,388.4,383.6,178.0,238.6,115.2,1388.9,931.4,127.8,0.0,130.4,0.0,217.1,202.4,464.1,452.1,0.0,0.0,2.0,0.0,162.9,0.0,0.0,388.4
65,30065,3,1,4,2994.1,2174.0,2619.7,1641.1,168.0,324.7,379.2,27.4,258.7,177.5,1407.7,1079.2,98.7,0.0,100.8,0.0,90.7,84.9,280.8,272.2,0.0,0.0,3.0,0.0,168.0,0.0,0.0,324.7
66,30066,3,1,3,1637.9,1831.3,1357.6,1349.8,81.6,281.0,162.4,61.2,112.1,248.4,570.7,604.5,29.4,0.0,30.1,0.0,115.7,108.4,336.1,327.3,1.0,0.0,0.0,0.0,81.6,0.0,0.0,281.0
67,30067,3,1,4,1979.9,1897.6,1671.3,1398.9,103.6,291.3,197.1,33.6,134.8,351.5,769.8,592.2,64.8,0.0,66.2,0.0,94.5,88.3,344.1,333.4,0.0,0.0,0.0,0.0,103.6,0.0,0.0,291.3
68,30068,3,1,3,1930.5,1187.1,1662.6,875.9,128.6,167.4,238.0,44.9,169.1,0.0,959.9,703.3,80.1,0.0,81.8,0.0,40.7,38.1,92.0,89.5,0.0,0.0,1.0,0.0,128.6,0.0,0.0,167.4
69,30069,3,1,3,406.2,295.0,287.6,179.3,38.3,33.9,42.0,4.7,28.6,0.0,167.0,154.9,14.1,0.0,14.5,0.0,6.1,5.7,14.3,13.9,1.0,0.0,0.0,0.0,38.3,0.0,0.0,33.9
70,30070,3,1,2,910.3,675.1,765.2,501.6,69.1,95.3,123.2,15.4,84.2,0.0,438.2,417.1,23.8,0.0,24.4,0.0,20.3,19.1,51.3,50.0,0.0,0.0,0.0,0.0,69.1,0.0,0.0,95.3
71,30071,3,1,2,40.5,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,30072,3,1,2,1193.5,894.5,903.7,634.0,152.2,119.1,127.1,29.9,91.5,8.6,519.1,520.8,43.1,0.0,44.1,0.0,24.1,22.6,53.8,52.1,0.0,0.0,1.0,0.0,152.2,0.0,0.0,119.1
73,30073,3,1,2,161.0,143.0,31.8,13.6,6.1,2.7,4.9,1.0,3.3,0.0,18.2,10.9,1.9,0.0,1.9,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,6.1,0.0,0.0,2.7
74,30074,3,1,2,109.4,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,30075,3,1,3,2025.7,1791.2,1663.2,1283.9,113.1,250.1,225.2,211.5,141.1,41.8,824.9,690.5,76.5,0.0,78.1,53.5,104.5,98.3,192.1,188.2,14.0,0.0,7.0,0.0,113.1,0.0,0.0,250.1
76,30076,3,1,3,1117.6,605.1,952.1,403.9,43.4,77.8,150.4,9.3,92.7,0.0,544.9,334.3,50.3,0.0,51.4,0.0,17.8,16.7,44.7,43.6,0.0,0.0,0.0,0.0,43.4,0.0,0.0,77.8
77,30077,3,1,3,2053.5,5205.9,1328.1,3938.9,47.4,591.4,131.0,1111.8,83.4,0.0,480.2,1202.5,44.2,0.0,45.0,1106.8,261.8,244.6,279.5,273.2,0.0,0.0,3.0,0.0,47.4,0.0,0.0,591.4
78,30078,3,1,3,4823.5,3930.2,4206.3,2948.6,241.2,597.9,567.3,103.0,390.3,330.2,2124.3,1731.4,142.8,0.0,145.7,0.0,217.3,203.2,594.6,580.7,20.0,0.0,4.0,0.0,241.2,0.0,0.0,597.9
79,30079,3,1,3,1836.4,4151.0,1415.5,3259.4,23.8,496.9,52.8,376.2,37.5,418.1,200.2,388.9,13.4,1020.9,13.8,0.0,336.8,314.6,760.0,740.7,0.0,0.0,1.0,0.0,23.8,0.0,0.0,496.9
80,30080,3,1,3,2595.8,2954.3,2181.5,2179.9,106.2,466.3,212.3,271.3,147.8,247.3,801.1,795.3,55.6,0.0,56.8,0.0,285.4,266.9,614.6,599.1,7.0,0.0,1.0,0.0,106.2,0.0,0.0,466.3
81,30081,3,1,2,375.4,776.5,228.9,550.8,29.3,107.0,26.3,87.7,19.1,0.0,96.0,389.4,4.6,0.0,4.8,0.0,34.8,32.7,42.3,41.1,0.0,0.0,1.0,0.0,29.3,0.0,0.0,107.0
82,30082,3,1,3,3856.5,4366.2,3211.6,3222.8,165.3,664.4,400.4,323.0,276.8,316.1,1423.3,1660.1,74.1,0.0,75.7,0.0,286.4,267.9,673.0,655.7,0.0,0.0,2.0,0.0,165.3,0.0,0.0,664.4
83,30083,3,1,3,1391.4,2405.3,1055.5,1679.5,0.0,383.0,0.0,160.0,0.0,483.9,7.0,26.8,0.0,0.0,0.0,0.0,294.2,276.3,747.3,732.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,383.0
84,30084,3,1,3,1000.4,2057.5,721.0,1447.4,0.0,325.7,0.0,177.3,0.0,431.3,1.0,142.9,0.0,0.0,0.0,0.0,195.9,183.6,523.1,512.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,325.7
85,30085,3,1,3,777.1,965.9,492.8,602.4,48.9,122.0,70.0,147.2,43.8,12.8,247.6,360.0,22.1,0.0,22.5,0.0,35.5,33.3,50.3,49.2,0.0,0.0,1.0,0.0,48.9,0.0,0.0,122.0
86,30086,3,1,2,542.8,914.0,370.4,605.0,0.9,135.8,1.3,41.2,1.0,224.3,11.5,3.4,0.4,0.0,0.4,0.0,88.9,83.6,260.0,252.5,0.0,0.0,7.0,0.0,0.9,0.0,0.0,135.8
87,30087,3,1,2,102.1,101.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,30088,3,1,2,127.0,110.6,30.1,12.5,1.5,2.6,4.5,0.2,3.2,0.0,17.4,10.7,1.7,0.0,1.7,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.6
89,30089,3,1,2,3203.1,4246.9,2555.5,2962.5,32.7,674.8,115.3,377.3,72.5,433.8,403.3,345.4,32.0,0.0,32.7,0.0,602.7,563.5,1286.8,1242.4,1.0,0.0,9.0,0.0,32.7,0.0,0.0,674.8
90,30090,3,1,3,4135.8,7869.4,3330.8,5779.2,33.2,1307.5,90.8,486.9,56.2,2283.3,323.2,290.8,28.4,0.0,28.9,0.0,641.8,602.5,2157.6,2115.5,0.0,0.0,4.0,0.0,33.2,0.0,0.0,1307.5
91,30091,3,1,3,2449.2,1494.2,2159.0,1083.2,99.0,214.3,348.1,137.8,214.4,0.0,1211.8,806.3,107.3,0.0,109.5,0.0,41.6,39.2,103.3,99.9,21.0,0.0,2.0,0.0,99.0,0.0,0.0,214.3
92,30092,3,1,3,2620.9,1541.0,2254.6,1100.7,149.2,214.5,363.6,66.2,222.3,0.0,1272.1,878.2,114.0,0.0,116.4,0.0,50.3,47.3,111.9,109.0,1.0,0.0,3.0,0.0,149.2,0.0,0.0,214.5
93,30093,3,1,2,95.8,95.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,30094,3,1,2,353.3,246.4,232.5,113.9,10.3,22.4,36.3,11.3,22.7,0.0,133.3,88.1,12.5,0.0,12.9,0.0,4.7,4.7,10.1,9.8,0.0,0.0,0.0,0.0,10.3,0.0,0.0,22.4
95,30095,3,1,2,3608.3,3159.4,3174.3,2479.2,121.5,362.8,440.2,139.8,258.8,77.6,1604.0,1033.4,157.8,711.6,161.1,0.0,171.7,160.6,369.6,356.1,6.0,0.0,5.0,0.0,121.5,0.0,0.0,362.8
96,30096,3,1,2,3146.4,1943.9,2798.0,1416.2,118.4,286.7,424.2,48.5,260.1,90.4,1483.6,935.7,131.3,0.0,134.0,0.0,100.1,93.9,256.7,247.7,0.0,0.0,8.0,0.0,118.4,0.0,0.0,286.7
97,30097,3,1,1,109.5,92.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,30098,3,1,1,110.1,100.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,30099,3,1,2,100.3,103.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,30100,3,1,2,304.7,218.5,189.0,92.8,9.0,18.1,32.5,3.3,19.4,0.0,106.7,75.9,8.2,0.0,8.3,0.0,3.8,3.8,10.1,9.8,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.1
101,30101,3,1,2,5093.4,3235.8,4541.1,2393.0,199.7,470.1,750.1,112.4,430.3,30.7,2475.1,1814.3,193.5,0.0,197.5,0.0,140.2,131.1,317.4,304.6,21.0,0.0,16.0,0.0,199.7,0.0,0.0,470.1
102,30102,3,1,1,100.3,102.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,30103,3,1,2,2479.7,1389.5,2181.0,1003.7,102.4,185.0,377.4,18.6,214.5,0.0,1232.7,832.5,96.7,0.0,98.9,0.0,45.7,43.4,114.1,109.3,0.0,0.0,1.0,0.0,102.4,0.0,0.0,185.0
104,30104,3,1,2,946.8,1566.3,765.5,1268.2,30.1,143.2,111.6,134.7,64.8,0.0,365.3,406.4,28.4,480.3,29.0,88.1,68.0,64.0,98.4,94.6,0.0,0.0,0.0,0.0,30.1,0.0,0.0,143.2
105,30105,3,1,2,404.2,323.2,287.6,178.3,11.5,36.3,41.1,8.4,25.6,8.9,137.5,107.8,9.8,0.0,10.0,0.0,16.8,15.9,38.9,37.3,8.0,0.0,0.0,0.0,11.5,0.0,0.0,36.3
106,30106,3,1,2,217.1,257.8,108.7,121.8,3.3,26.7,10.8,10.0,6.8,43.6,38.9,25.1,3.1,0.0,3.1,0.0,8.4,8.1,36.6,35.0,0.0,0.0,1.0,0.0,3.3,0.0,0.0,26.7
107,30107,3,1,1,88.6,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
