I,J,TOT,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,HBC,NHBW,NHBNW,IX,XI,XX,II_LT,II_MD,II_HV,Ext_MD,Ext_HV,HBSch,HBO,NHB,TTUNIQUE,HBOthnTT,Tot_HBW,Tel_HBW,Tot_NHBW,Tel_NHBW,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk,IX_MD,XI_MD,XX_MD,IX_HV,XI_HV,XX_HV
         1,        11,      234.33,       89.44,        5.35,       65.56,           0,           0,           0,        8.03,        2.48,           0,           0,           0,       15.67,       29.12,       18.74,           0,           0,           0,       70.93,       10.49,           0,       65.56,       99.74,       10.14,        8.35,        0.33,           0,        0.97,        7.77,        3.08,        1.03,        2.82,           0,       17.88,        8.55,        2.30,        0.16,        0.25,           0,        2.13,        7.87,        1.66,        2.55,        4.53,           0,           0,           0,           0,           0,           0
         1,        12,     1095.91,      286.69,        9.06,      453.19,        0.09,           0,        9.00,       48.81,       25.74,           0,           0,           0,       70.65,      121.01,       72.05,           0,           0,        0.09,      462.25,       74.45,      168.00,      285.19,      320.21,       33.40,       49.84,        1.02,           0,        4.05,       36.35,       13.41,        4.80,       12.10,        0.04,       74.29,       36.82,        8.74,        0.49,        0.68,           0,        7.78,       36.02,        5.37,        7.93,       14.96,           0,           0,           0,           0,           0,           0
         1,        13,      400.68,      122.06,        9.91,      173.67,           0,           0,        2.00,       21.97,       18.24,           0,           0,           0,       21.89,       23.06,        7.93,           0,           0,           0,      183.58,       40.20,           0,      173.67,      143.56,       21.26,       22.19,        0.23,           0,        0.85,       13.12,        4.09,        1.33,        2.50,           0,       14.31,        7.54,        1.17,           0,        0.04,           0,        0.28,        5.99,        0.20,        0.21,        1.25,           0,           0,           0,           0,           0,           0
         1,        14,     1020.89,      328.64,       12.54,      417.75,           0,           0,        7.00,       62.85,       35.59,           0,           0,           0,       51.11,       77.24,       28.59,           0,           0,           0,      430.29,       98.14,           0,      417.75,      363.31,       34.30,       65.98,        3.42,           0,        4.81,       29.01,        9.39,        1.34,        6.66,        0.01,       51.43,       23.34,        2.14,        0.03,        0.36,           0,        1.86,       20.97,        0.69,        0.88,        4.19,           0,           0,           0,           0,           0,           0
         1,        15,       11.66,        3.16,           0,        0.73,           0,           0,           0,           0,           0,           0,           0,           0,        0.35,        2.49,        4.93,           0,           0,           0,        0.73,           0,           0,        0.73,        3.20,        0.05,           0,           0,           0,           0,        0.13,        0.17,        0.01,        0.04,           0,        2.04,        0.39,        0.06,           0,           0,           0,        0.15,        1.83,        0.20,        0.44,        2.31,           0,           0,           0,           0,           0,           0
         1,        16,      140.02,       44.64,        1.43,       28.20,           0,           0,           0,        4.19,        1.07,           0,           0,           0,       12.44,       22.86,       25.40,           0,           0,           0,       29.62,        5.25,           0,       28.20,       47.90,        3.20,        4.19,        0.02,           0,           0,        7.15,        3.71,        0.48,        1.10,           0,       16.52,        5.65,        0.71,           0,        0.01,           0,        1.26,       15.05,        1.11,        2.15,        5.83,           0,           0,           0,           0,           0,           0
         1,        17,      136.12,       43.37,        1.74,       37.46,           0,           0,           0,        4.58,        1.14,           0,           0,           0,       12.82,       19.37,       15.77,           0,           0,           0,       39.19,        5.71,           0,       37.46,       47.14,        3.85,        4.58,           0,           0,           0,        7.80,        3.70,        0.30,        1.02,           0,       13.57,        5.26,        0.53,           0,        0.01,           0,        0.56,       10.76,        0.37,        0.84,        3.24,           0,           0,           0,           0,           0,           0
         1,        18,        0.31,        0.18,           0,        0.06,           0,           0,           0,           0,           0,           0,           0,           0,        0.06,           0,        0.01,           0,           0,           0,        0.06,           0,           0,        0.06,        0.18,           0,           0,           0,           0,           0,           0,        0.06,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        19,        0.14,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.14,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.07,        0.07,           0,           0,           0,           0,           0,           0,           0
         1,        20,       16.99,        3.20,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.30,        3.00,       10.49,           0,           0,           0,           0,           0,           0,           0,        3.45,        0.29,           0,           0,           0,           0,           0,        0.30,           0,           0,           0,           0,        3.00,           0,           0,           0,           0,        0.30,        3.03,        1.45,        2.13,        3.58,           0,           0,           0,           0,           0,           0
         1,        21,        7.85,        0.03,           0,           0,           0,           0,        5.00,           0,           0,           0,           0,           0,           0,           0,        2.82,           0,           0,           0,           0,           0,           0,           0,        0.03,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.15,        0.92,        1.24,        0.51,           0,           0,           0,           0,           0,           0
         1,        22,        1.33,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        1.33,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.63,        0.70,           0,           0,           0,           0,           0,           0,           0
         1,        23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        26,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        27,     8863.47,           0,           0,           0,           0,           0,           0,           0,           0,     8121.65,           0,           0,           0,           0,           0,      511.55,      230.43,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,      511.55,           0,           0,      230.43,           0,           0
         2,         1,     3543.58,      529.08,      410.90,     1360.53,      273.33,      342.78,           0,       74.40,      172.90,           0,           0,           0,      311.11,       51.49,       17.25,           0,           0,      616.11,     1771.44,      247.27,           0,     1360.53,      586.69,       57.63,       79.05,        4.67,      276.27,        6.39,       18.57,        2.51,        0.76,        6.61,        0.11,        2.56,       45.72,        0.67,        0.46,        1.97,        2.24,        1.11,       10.71,        0.65,        0.27,        2.27,           0,           0,           0,           0,           0,           0
         2,         2,     2913.60,       61.78,      161.43,     1517.75,           0,           0,           0,       68.09,      262.80,           0,           0,           0,      808.64,       29.24,        3.90,           0,           0,           0,     1679.18,      330.89,           0,     1517.75,       68.65,        6.86,       71.02,        2.93,      790.63,        3.75,        9.39,        0.73,        0.26,        3.88,        0.03,        0.48,       27.83,        0.10,        0.10,        0.70,        0.12,        0.24,        3.12,        0.06,        0.03,        0.33,           0,           0,           0,           0,           0,           0
         2,         3,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         4,      551.03,      131.94,        5.37,      212.85,       38.19,        9.85,           0,       30.47,       38.03,           0,           0,           0,       52.08,       23.98,        8.33,           0,           0,       48.04,      218.22,       68.49,           0,      212.85,      147.34,       15.41,       32.27,        1.78,       36.33,        2.44,        8.48,        1.53,        0.30,        3.00,        0.02,        1.19,       21.29,        0.35,        0.27,        0.86,        1.17,        0.98,        3.58,        0.74,        0.39,        1.47,           0,           0,           0,           0,           0,           0
         2,         5,      346.76,       92.55,        6.68,      147.61,       13.26,        2.69,           0,       21.06,       23.41,           0,           0,           0,       15.89,       17.17,        6.57,           0,           0,       15.95,      154.29,       44.43,           0,      147.61,      104.89,       12.36,       22.65,        1.61,        4.63,        1.82,        5.77,        1.22,        0.30,        2.15,        0.03,        1.06,       14.88,        0.23,        0.22,        0.75,        0.74,        0.55,        3.75,        0.36,        0.16,        1.01,           0,           0,           0,           0,           0,           0
         2,         6,        1.53,        0.01,           0,        0.28,           0,           0,           0,        0.01,        0.01,           0,           0,           0,        1.22,           0,           0,           0,           0,           0,        0.28,        0.02,           0,        0.28,        0.01,           0,        0.01,           0,        1.22,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         7,        0.03,        0.01,           0,        0.02,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.02,           0,           0,        0.02,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         8,      237.60,       60.10,        3.71,      101.11,       20.25,        0.36,           0,       17.43,       18.25,           0,           0,           0,       14.04,        2.03,        0.54,           0,           0,       20.61,      104.82,       35.66,           0,      101.11,       69.68,        9.65,       18.86,        1.44,        0.95,        2.18,        6.86,        1.39,        0.31,        2.35,           0,        0.02,        1.91,           0,           0,        0.10,        0.05,        0.02,        0.42,        0.01,           0,        0.04,           0,           0,           0,           0,           0,           0
         2,         9,       83.25,       19.76,        4.21,       38.05,        3.71,           0,           0,        4.91,        5.96,           0,           0,           0,        5.51,        0.88,        0.30,           0,           0,        3.71,       42.26,       10.86,           0,       38.05,       22.73,        2.93,        5.25,        0.34,           0,        0.68,        2.96,        0.67,        0.16,        1.04,           0,           0,        0.85,           0,           0,        0.03,           0,           0,        0.30,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        10,        0.11,           0,           0,        0.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.11,           0,           0,        0.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        11,       20.50,       10.18,        0.58,        7.28,           0,           0,           0,        0.28,        0.06,           0,           0,           0,        0.97,        0.82,        0.34,           0,           0,           0,        7.87,        0.33,           0,        7.28,       11.51,        1.32,        0.30,        0.01,           0,        0.03,        0.56,        0.14,        0.04,        0.20,           0,        0.31,        0.46,        0.04,           0,        0.01,           0,        0.03,        0.18,        0.01,        0.02,        0.10,           0,           0,           0,           0,           0,           0
         2,        12,       93.08,       34.78,        1.38,       43.73,           0,           0,           0,        2.58,        0.78,           0,           0,           0,        5.02,        3.63,        1.31,           0,           0,           0,       45.09,        3.36,        4.00,       39.73,       39.78,        5.03,        2.65,        0.09,           0,        0.19,        2.79,        0.81,        0.17,        1.06,           0,        1.32,        2.17,        0.12,        0.01,        0.01,           0,        0.05,        0.89,        0.02,        0.04,        0.31,           0,           0,           0,           0,           0,           0
         2,        13,       48.85,       14.97,        2.07,       26.77,           0,           0,           0,        1.40,        0.96,           0,           0,           0,        1.76,        0.82,        0.14,           0,           0,           0,       28.84,        2.35,           0,       26.77,       18.13,        3.14,        1.44,        0.03,           0,        0.06,        1.06,        0.29,        0.04,        0.31,           0,        0.22,        0.60,           0,           0,           0,           0,           0,        0.13,           0,           0,        0.01,           0,           0,           0,           0,           0,           0
         2,        14,      102.15,       38.88,        1.87,       50.72,           0,           0,           0,        2.88,        0.67,           0,           0,           0,        4.29,        2.48,        0.48,           0,           0,           0,       52.57,        3.55,           0,       50.72,       44.54,        5.63,        2.99,        0.12,           0,        0.09,        2.80,        0.64,        0.03,        0.74,           0,        0.68,        1.77,        0.02,           0,        0.01,           0,        0.01,        0.43,           0,           0,        0.04,           0,           0,           0,           0,           0,           0
         2,        15,        0.38,        0.24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,        0.01,        0.12,           0,           0,           0,           0,           0,           0,           0,        0.24,        0.02,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,        0.07,           0,           0,        0.05,           0,           0,           0,           0,           0,           0
         2,        16,        7.01,        4.87,           0,        0.49,           0,           0,           0,           0,           0,           0,           0,           0,        0.85,        0.36,        0.46,           0,           0,           0,        0.49,           0,           0,        0.49,        5.45,        0.68,           0,           0,           0,           0,        0.46,        0.25,        0.01,        0.13,           0,        0.09,        0.27,           0,           0,           0,           0,           0,        0.41,           0,           0,        0.05,           0,           0,           0,           0,           0,           0
         2,        17,        6.82,        4.90,           0,        0.29,           0,           0,           0,           0,           0,           0,           0,           0,        0.94,        0.40,        0.31,           0,           0,           0,        0.29,           0,           0,        0.29,        5.57,        0.70,           0,           0,           0,           0,        0.56,        0.25,           0,        0.13,           0,        0.07,        0.33,           0,           0,           0,           0,           0,        0.30,           0,           0,        0.01,           0,           0,           0,           0,           0,           0
         2,        18,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        19,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        20,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        21,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        22,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        26,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        27,      314.21,           0,           0,           0,           0,           0,           0,           0,           0,      309.54,           0,           0,           0,           0,           0,        3.16,        1.52,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        3.16,           0,           0,        1.52,           0,           0
         3,         1,        0.94,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.94,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.94,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         2,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         3,       20.09,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       20.09,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       20.09,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         4,       72.30,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       72.30,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       72.30,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         5,        8.23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        8.23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        8.23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         6,        0.08,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.08,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.08,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         7,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         8,        2.67,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        2.67,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        2.67,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         9,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        12,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        13,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
