Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        10,       61766.78,        7138.13,       74721.41,        1089.22,        1859.49,       18156.71,       25142.39,        1123.30,              0,         182.34,          90.31,        4976.86,              0,         208.40,         109.21,        1988.31,        1247.88,        3851.81,         884.85,         297.00,        1522.29,          86.24,        3037.44,        1739.90,         165.57,          12.39,         109.45,         237.80,          47.11,         303.37,          30.64,          21.00,          72.37
        11,       55297.26,        4990.28,       62478.28,         833.01,        1367.74,       15524.43,       20343.52,        1205.55,              0,         248.25,          84.06,        4780.60,              0,         250.16,         103.97,        1547.18,        1014.94,        3294.79,         769.26,         251.08,        1291.65,          72.93,        2580.07,        1477.84,         143.21,          10.18,          94.38,         224.61,          37.39,         249.09,          22.73,          15.47,          57.01
        12,       49066.98,        3735.96,       51863.76,         676.08,        1180.31,       13643.10,       17351.92,        1866.51,              0,         270.20,         183.77,        5754.52,              0,         288.38,         211.30,        1225.40,         882.50,        2924.20,         698.04,         237.81,        1145.54,          71.18,        2327.32,        1321.71,         136.51,           8.33,          83.73,         198.07,          32.25,         202.74,          21.10,          14.14,          48.97
        13,       43970.47,        2949.25,       44754.28,         551.48,         901.46,       12093.31,       14926.48,        1798.49,              0,         329.83,         336.84,        6694.00,              0,         358.17,         308.96,         996.27,         766.50,        2631.47,         640.62,         219.84,        1027.77,          65.69,        1975.78,        1248.07,         121.38,           6.65,          76.43,         173.43,          28.97,         170.11,          18.39,          12.75,          42.28
        14,       40671.27,        2578.74,       38601.74,         433.41,         786.95,       10706.54,       12839.81,        2058.34,              0,         256.82,         193.62,        5806.90,              0,         255.76,         252.57,         791.01,         669.23,        2406.86,         577.28,         196.61,         919.62,          58.51,        1714.52,        1122.24,         114.27,           4.36,          63.05,         149.52,          22.90,         136.98,          15.85,          11.13,          35.80
        15,       36220.14,        2185.83,       33006.36,         360.66,         657.98,        9813.28,       11334.33,        2127.17,              0,         294.45,         253.09,        6987.09,              0,         323.55,         277.28,         619.74,         601.62,        2234.22,         551.52,         192.09,         850.16,          53.29,        1574.48,        1084.40,         110.41,           5.20,          60.71,         140.84,          23.38,         130.84,          16.94,          10.47,          33.83
        16,       32648.88,        1718.62,       29424.04,         306.74,         666.19,        8450.23,        9602.65,        2294.60,              0,         259.87,         227.55,        7129.21,              0,         313.60,         270.72,         474.80,         526.88,        2018.78,         501.79,         171.52,         762.53,          48.81,        1345.65,         994.41,          99.75,           5.13,          55.07,         124.41,          21.79,         119.89,          16.66,          10.09,          31.87
        17,       28608.75,        1410.25,       25327.45,         270.30,         600.79,        7660.84,        8341.63,        2507.09,              0,         300.12,         244.48,        7166.46,              0,         348.46,         298.10,         379.88,         462.11,        1836.14,         451.10,         148.32,         679.25,          41.40,        1091.15,         926.09,          85.13,           4.15,          47.92,         104.07,          21.63,         101.59,          16.77,           9.90,          29.14
        18,       26126.36,        1297.41,       22654.44,         224.08,         531.09,        7005.41,        7390.60,        2362.40,              0,         280.15,         204.93,        6014.13,              0,         305.49,         246.08,         239.53,         430.19,        1726.52,         420.92,         145.51,         626.03,          35.76,         976.87,         874.88,          79.45,           3.99,          42.29,          87.18,          18.87,          90.84,          14.77,           8.18,          25.85
        19,       22902.57,        1077.89,       19703.60,         197.48,         477.00,        6318.53,        6578.82,        2907.83,              0,         297.66,         255.53,        7407.89,              0,         357.02,         308.60,         193.40,         391.90,        1604.11,         393.84,         130.59,         572.19,          33.29,         897.01,         853.56,          70.20,           4.12,          42.73,          71.68,          18.89,          86.28,          14.46,           7.69,          24.58
        20,       20591.68,        1020.26,       17482.19,         167.09,         481.86,        5957.55,        6032.33,        3103.51,              0,         320.30,         366.23,        6794.13,              0,         362.89,         420.70,         106.17,         363.36,        1525.72,         376.67,         123.31,         530.75,          27.97,         787.44,         814.63,          61.31,           3.85,          39.83,          65.43,          17.77,          80.91,          14.68,           7.11,          23.97
        21,       18549.80,         914.56,       15667.45,         151.50,         390.31,        5122.18,        5264.77,        3293.96,              0,         232.18,         272.12,        4252.37,              0,         319.96,         365.01,          71.99,         334.59,        1415.03,         355.96,         107.75,         486.31,          23.71,         612.71,         751.90,          50.45,           3.59,          36.53,          57.61,          18.32,          80.60,          16.05,           7.26,          24.77
        22,       16660.77,         770.37,       14215.20,         130.05,         342.67,        4731.06,        4827.09,        2756.63,              0,         240.79,         285.63,        3811.13,              0,         304.69,         362.45,          43.41,         301.08,        1306.87,         329.68,          99.85,         440.40,          18.68,         549.60,         679.64,          44.16,           3.95,          31.81,          51.77,          19.46,          83.51,          17.15,           7.96,          26.63
        23,       14618.63,         689.92,       12870.05,         119.39,         267.76,        4251.12,        4283.14,        2882.10,              0,         179.46,         181.57,        2924.15,              0,         250.18,         260.80,          34.56,         274.84,        1237.69,         312.18,          91.83,         407.50,          14.72,         438.86,         667.80,          35.70,           4.91,          31.71,          47.37,          22.68,          86.44,          20.86,           9.90,          29.58
        24,       12726.90,         651.85,       11363.86,         102.03,         253.37,        3939.35,        3877.41,        2676.70,              0,         153.82,         209.25,        2571.44,              0,         212.33,         303.46,           7.77,         256.40,        1185.07,         306.52,          93.35,         383.83,          13.07,         358.45,         623.91,          28.59,           3.70,          27.20,          41.11,          19.86,          84.23,          17.83,           8.18,          25.41
        25,       11745.38,         619.31,       10252.71,          89.42,         228.87,        3808.25,        3708.22,        2551.10,              0,         183.02,         243.94,        2418.42,              0,         243.46,         333.37,           2.98,         249.55,        1149.37,         305.78,          98.23,         371.89,          12.17,         285.91,         611.28,          23.79,           4.58,          27.32,          46.85,          22.98,          91.12,          21.56,           9.90,          29.39
        26,       11061.10,         587.77,        9580.63,          76.10,         209.04,        3670.35,        3494.70,        2307.67,              0,         187.32,         254.18,        2017.79,              0,         251.36,         351.91,           0.06,         236.62,        1098.74,         293.68,          97.91,         357.73,          10.85,         220.87,         596.93,          18.81,           4.14,          27.09,          38.29,          19.28,          84.30,          16.59,           7.53,          23.55
        27,       10002.22,         571.31,        8703.63,          73.07,         161.11,        3441.25,        3153.57,        2209.12,              0,         133.07,         152.38,        1523.73,              0,         180.44,         210.06,              0,         228.24,        1018.81,         272.96,          89.53,         338.39,           8.27,         179.37,         557.78,          14.87,           3.50,          27.18,          34.04,          16.75,          71.28,          13.50,           6.02,          20.52
        28,        9165.13,         540.59,        8118.84,          70.67,         136.56,        3078.58,        2772.88,        2049.90,              0,         176.58,         180.48,        1788.06,              0,         248.53,         233.16,              0,         209.22,         954.21,         249.52,          77.49,         314.49,           6.77,         184.96,         497.42,          14.23,           2.30,          18.10,          25.69,          14.30,          63.19,          10.55,           4.74,          15.69
        29,        8451.11,         546.48,        7899.88,          60.97,         114.34,        2908.33,        2518.02,        1767.99,              0,         149.92,         157.40,        1340.09,              0,         208.52,         210.96,              0,         209.76,         921.83,         248.53,          85.00,         310.01,           8.33,         130.96,         457.18,          10.42,           1.83,          16.47,          24.41,          12.14,          59.54,           8.45,           3.54,          12.79
        30,        7491.40,         587.33,        6744.11,          62.19,          92.89,        2548.15,        2230.80,        1853.32,              0,         113.14,          85.56,        1317.59,              0,         164.88,         121.41,              0,         189.14,         851.30,         237.98,          73.76,         282.96,           6.74,         116.03,         418.42,           9.22,           1.56,          15.13,          24.06,           9.91,          50.01,           7.18,           3.25,          11.02
        31,        6749.94,         633.98,        6245.48,          55.67,          73.59,        2403.28,        2026.48,        1892.91,              0,         136.47,         106.66,        1305.20,              0,         183.16,         126.90,              0,         186.14,         821.68,         232.44,          73.23,         271.06,           7.17,         148.12,         390.42,          11.60,           1.34,          13.48,          24.16,           9.59,          54.96,           6.78,           2.88,          10.87
        32,        6164.14,         593.78,        5772.00,          50.27,          52.32,        2134.83,        1827.73,        1429.05,              0,          83.28,          96.43,        1065.98,              0,         125.32,         121.11,              0,         188.34,         780.68,         228.32,          67.18,         258.50,           8.65,         155.36,         356.85,          11.56,           1.28,          11.16,          23.84,          10.13,          61.43,           7.53,           3.61,          11.33
        33,        5516.79,         572.81,        5280.33,          51.46,          34.13,        1931.70,        1668.40,        1372.91,              0,          82.00,         120.61,        1055.07,              0,         117.85,         127.60,              0,         177.81,         736.78,         223.38,          63.85,         238.22,           7.83,         144.71,         345.68,          13.67,           1.26,          11.92,          22.95,          11.66,          64.59,           8.60,           4.60,          13.04
        34,        5147.83,         608.29,        5100.56,          48.71,          16.01,        1850.52,        1545.78,        1246.82,              0,         105.79,         129.90,        1075.63,              0,         140.33,         145.39,              0,         184.72,         733.31,         225.20,          65.83,         233.60,          10.14,         185.99,         350.52,          17.38,           1.57,          13.73,          25.09,          14.71,          82.53,           9.71,           5.30,          15.45
        35,        4702.50,         589.89,        4595.72,          45.77,           7.83,        1670.87,        1406.58,        1260.88,              0,          83.69,         116.56,        1016.43,              0,         109.83,         124.60,              0,         169.78,         703.19,         222.65,          64.36,         219.46,          10.37,         191.81,         333.47,          18.94,           1.73,          12.36,          24.08,          14.90,          87.68,          10.67,           5.67,          18.12
        36,        4192.51,         577.36,        4108.80,          43.24,           1.66,        1559.69,        1277.13,         984.24,              0,          74.45,          55.59,        1021.67,              0,         101.77,          68.24,              0,         161.74,         669.71,         211.73,          60.18,         200.50,          10.27,         228.88,         314.73,          22.93,           1.96,          11.24,          23.20,          18.70,         103.67,          13.08,           7.92,          21.05
        37,        3821.30,         520.87,        3608.03,          36.36,           0.12,        1410.66,        1134.33,        1084.24,              0,          64.06,          35.03,        1010.53,              0,          85.55,          45.34,              0,         151.66,         647.99,         205.38,          58.25,         192.37,           8.88,         222.62,         294.84,          21.42,           1.96,           9.26,          20.59,          17.87,          95.53,          13.82,           8.73,          21.31
        38,        3361.24,         413.84,        3112.13,          34.87,              0,        1327.03,        1063.10,        1151.51,              0,          58.01,          21.38,        1049.16,              0,          88.45,          32.62,              0,         139.48,         614.20,         194.69,          55.53,         178.21,           9.19,         240.64,         286.90,          24.55,           2.22,           8.90,          19.41,          19.37,         100.20,          15.32,          10.05,          23.22
        39,        3122.17,         442.96,        3020.11,          35.57,              0,        1255.00,        1003.28,         991.61,              0,          68.15,          33.01,        1000.24,              0,          93.89,          42.99,              0,         144.72,         617.11,         199.36,          59.63,         183.07,           8.50,         244.70,         285.95,          25.75,           2.48,           9.62,          20.65,          21.48,         105.87,          17.54,          11.90,          25.83
        40,        2882.75,         383.71,        2751.96,          27.18,              0,        1105.07,         909.28,        1081.95,              0,          61.88,          28.13,         933.87,              0,          85.97,          34.33,              0,         122.11,         573.50,         180.27,          51.17,         161.17,           6.00,         207.36,         255.38,          21.15,           1.78,           7.28,          16.98,          16.50,          89.65,          13.35,           8.91,          20.50
        41,        2573.68,         245.21,        2378.40,          25.17,              0,        1020.62,         871.26,         978.59,              0,          51.71,          20.34,         754.02,              0,          70.38,          27.67,              0,         114.98,         539.35,         174.59,          50.97,         152.98,           5.76,         218.47,         244.69,          22.33,           1.92,           7.60,          14.09,          16.86,          91.92,          13.60,           8.90,          22.33
        42,        2370.51,         218.35,        2289.58,          24.31,              0,         921.45,         791.88,         766.85,              0,          50.34,          29.57,         819.74,              0,          68.98,          30.79,              0,         105.32,         500.58,         160.19,          46.90,         139.84,           4.69,         197.96,         218.89,          18.37,           1.45,           6.36,          12.66,          15.49,          85.34,          12.87,           9.03,          20.24
        43,        2262.11,         212.87,        2106.69,          18.59,              0,         843.54,         719.49,         835.52,              0,          52.62,          32.23,         639.95,              0,          65.26,          30.66,              0,          94.64,         462.72,         147.82,          40.27,         127.09,           3.76,         188.74,         203.92,          16.98,           1.27,           5.41,          10.93,          14.10,          78.03,          11.68,           7.91,          18.08
        44,        2042.49,         172.60,        1872.78,          17.78,              0,         836.13,         700.07,         758.76,              0,          40.11,          32.38,         471.31,              0,          51.06,          29.07,              0,          92.69,         449.40,         144.35,          43.08,         126.29,           3.87,         179.09,         198.63,          16.41,           1.23,           5.34,           8.93,          12.75,          76.49,          10.34,           7.12,          17.72
        45,        1874.93,         152.32,        1881.97,          15.49,              0,         707.05,         598.24,         690.68,              0,          39.31,          32.96,         408.14,              0,          48.88,          30.33,              0,          77.75,         409.52,         132.76,          37.78,         111.96,           3.06,         188.61,         185.40,          17.17,           1.36,           5.25,           6.40,          14.74,          80.00,          11.44,           8.27,          19.34
        46,        1822.88,         143.27,        1716.45,          13.06,              0,         702.18,         561.66,         673.90,              0,          38.82,          44.45,         277.81,              0,          48.73,          41.37,              0,          70.56,         376.53,         120.98,          33.90,         102.01,           2.51,         165.57,         166.56,          13.94,           1.12,           5.24,           4.57,          11.52,          73.14,           8.83,           6.30,          16.79
        47,        1639.38,         142.93,        1590.88,          11.14,              0,         562.74,         463.12,         602.96,              0,          64.49,          72.90,         336.27,              0,          76.01,          69.28,              0,          61.74,         342.24,         109.95,          30.11,          91.27,           1.48,         155.05,         150.20,          14.05,           1.01,           4.80,           4.13,          11.92,          68.38,           9.55,           7.15,          17.24
        48,        1496.31,         125.69,        1406.28,           7.89,              0,         494.70,         408.99,         692.54,              0,          53.02,          81.67,         212.89,              0,          67.81,          84.54,              0,          54.69,         307.63,         103.03,          28.65,          84.65,           1.25,         150.71,         141.40,          13.68,           1.01,           4.59,           2.12,          11.54,          68.63,           9.01,           6.78,          17.85
        49,        1361.70,         104.00,        1272.22,           6.24,              0,         426.05,         360.11,         724.92,              0,          45.52,          72.63,         177.01,              0,          60.83,          79.34,              0,          42.51,         273.63,          93.84,          23.06,          72.05,           0.72,         129.34,         122.69,          10.65,           0.62,           3.65,           1.05,           9.05,          60.75,           6.92,           5.35,          15.27
        50,        1262.41,          94.02,        1130.55,           6.56,              0,         399.77,         317.30,         554.37,              0,          41.24,          93.54,         124.97,              0,          53.27,         100.88,              0,          36.27,         247.62,          84.87,          22.23,          64.02,           0.63,         124.22,         112.75,           9.31,           0.49,           3.55,           0.37,           8.01,          55.09,           5.92,           4.67,          14.17
        51,        1164.50,          86.34,        1005.38,           4.73,              0,         349.48,         279.81,         485.30,              0,          34.60,          85.97,         103.02,              0,          46.54,          95.22,              0,          30.08,         222.26,          73.89,          20.24,          55.77,           0.20,         110.87,          97.44,           8.80,           0.45,           3.04,           0.05,           7.17,          48.30,           5.60,           5.04,          13.28
        52,        1111.68,          71.46,         972.08,           2.83,              0,         307.49,         242.73,         549.89,              0,          33.47,          76.85,          89.10,              0,          46.44,          97.16,              0,          24.76,         195.59,          68.37,          17.40,          48.32,           0.12,          92.27,          86.86,           7.32,           0.37,           2.84,           0.03,           6.63,          41.98,           5.25,           4.97,          12.54
        53,        1108.07,          58.90,         959.81,           3.09,              0,         270.62,         202.82,         477.75,              0,          33.09,         100.33,          78.88,              0,          45.92,         117.05,              0,          23.02,         179.45,          61.23,          15.96,          44.47,           0.02,          86.26,          78.25,           6.93,           0.32,           2.88,              0,           6.26,          36.46,           4.75,           4.68,          12.87
        54,        1025.71,          57.26,         911.50,           1.76,              0,         234.39,         167.50,         461.11,              0,          36.95,         144.72,          97.08,              0,          55.12,         184.97,              0,          17.47,         157.11,          52.79,          12.97,          37.19,           0.02,          74.63,          73.04,           5.96,           0.26,           2.92,              0,           5.24,          33.70,           3.96,           3.84,          10.84
        55,         988.60,          52.61,         921.59,           0.68,              0,         211.20,         141.18,         502.24,              0,          29.91,          91.80,          89.57,              0,          43.79,         129.43,              0,          16.66,         142.81,          48.64,          11.05,          34.97,           0.01,          64.47,          72.80,           4.96,           0.25,           3.89,              0,           4.86,          29.94,           3.36,           3.55,           9.60
        56,         924.78,          45.12,         860.24,           0.40,              0,         168.78,         107.90,         524.96,              0,          30.31,         109.00,         157.83,              0,          47.73,         159.06,              0,          12.49,         124.30,          42.69,          10.88,          30.25,           0.02,          64.09,          71.57,           5.62,           0.50,           3.37,              0,           4.08,          28.19,           2.64,           3.02,           9.46
        57,         845.30,          43.00,         734.15,           0.38,              0,         146.40,          92.37,         357.08,              0,          19.92,          99.07,         102.27,              0,          30.77,         132.64,              0,          10.74,         113.94,          42.41,           9.45,          28.02,              0,          57.78,          68.87,           5.01,           0.34,           3.02,              0,           4.23,          27.58,           2.79,           3.29,          10.00
        58,         772.38,          37.69,         664.61,              0,              0,         134.59,          76.11,         368.94,              0,          16.69,         107.23,          82.80,              0,          27.75,         143.31,              0,           8.68,         103.81,          39.30,           8.55,          25.28,              0,          52.40,          72.36,           4.26,           0.75,           3.83,              0,           4.12,          26.90,           2.40,           2.93,           9.63
        59,         753.12,          31.14,         623.99,              0,              0,         120.40,          57.87,         303.07,              0,          27.48,         131.63,         224.56,              0,          40.93,         168.58,              0,           7.15,          97.63,          37.79,           7.97,          23.82,              0,          50.81,          75.45,           4.78,           0.52,           3.87,              0,           4.59,          28.76,           2.59,           3.08,           9.82
        60,         738.07,          27.61,         594.83,              0,              0,         112.86,          48.95,         314.47,              0,          20.32,         123.44,         166.07,              0,          33.77,         198.74,              0,           6.56,          92.68,          36.45,           8.00,          22.89,              0,          54.23,          85.50,           5.51,           0.77,           4.49,              0,           6.07,          31.21,           3.58,           4.59,          12.63
        61,         664.50,          20.63,         498.29,              0,              0,          92.78,          32.25,         343.26,              0,          23.07,         153.39,         176.24,              0,          34.52,         213.95,              0,           5.08,          81.87,          32.53,           5.63,          19.59,              0,          49.27,          78.77,           4.81,           0.48,           3.66,              0,           6.16,          31.98,           3.57,           4.93,          12.92
        62,         578.36,          16.97,         406.26,              0,              0,          73.17,          20.06,         376.06,              0,          27.36,         212.04,         191.58,              0,          37.44,         294.92,              0,           3.34,          65.89,          27.67,           5.08,          16.28,              0,          43.58,          74.65,           4.63,           0.82,           3.89,              0,           6.52,          30.29,           3.76,           5.61,          13.59
        63,         532.48,          13.11,         318.65,              0,              0,          58.64,          10.56,         312.64,              0,          33.29,         223.86,         198.49,              0,          46.48,         326.97,              0,           2.38,          62.34,          26.40,           4.54,          15.01,              0,          32.16,          74.91,           2.84,           0.80,           4.12,              0,           5.70,          25.83,           3.07,           4.73,          11.01
        64,         466.31,           9.52,         289.74,              0,              0,          42.88,           4.32,         308.96,              0,          32.27,         232.57,         187.80,              0,          43.74,         310.41,              0,           1.43,          51.45,          22.73,           3.26,          12.04,              0,          26.15,          73.52,           2.08,           0.77,           4.27,              0,           5.23,          23.39,           2.68,           4.18,          10.01
        65,         419.23,           7.09,         220.72,              0,              0,          34.11,           2.13,         292.34,              0,          41.59,         323.63,         294.22,              0,          53.84,         408.87,              0,           0.81,          45.31,          19.95,           3.37,          10.45,              0,          21.77,          65.11,           1.79,           0.49,           2.88,              0,           4.19,          20.31,           2.01,           3.33,           8.69
        66,         374.22,           3.15,         167.44,              0,              0,          25.38,           0.53,         251.16,              0,          36.58,         366.93,         265.16,              0,          47.16,         475.77,              0,           0.31,          37.04,          18.11,           2.59,           7.94,              0,          13.09,          60.53,           0.69,           0.60,           3.09,              0,           3.32,          16.46,           1.65,           2.60,           6.79
        67,         337.07,           1.52,         117.65,              0,              0,          16.72,           0.14,         256.17,              0,          40.83,         479.23,         298.10,              0,          53.17,         579.64,              0,           0.06,          34.86,          17.55,           2.47,           7.38,              0,          11.52,          59.71,           0.57,           0.64,           3.41,              0,           3.16,          15.50,           1.97,           2.75,           6.65
        68,         292.80,           0.35,          93.23,              0,              0,           9.11,              0,         266.99,              0,          25.21,         249.57,         204.39,              0,          36.44,         349.07,              0,           0.02,          30.50,          16.65,           2.19,           6.59,              0,           9.82,          57.23,           0.60,           0.69,           2.87,              0,           3.29,          14.40,           2.02,           3.14,           7.16
        69,         249.70,           0.07,          38.25,              0,              0,           4.73,              0,         288.32,              0,          24.16,         234.59,         226.96,              0,          32.72,         293.16,              0,           0.02,          23.79,          13.08,           1.53,           4.76,              0,           8.49,          46.93,           0.39,           0.31,           1.82,              0,           2.51,          14.37,           1.61,           2.42,           6.19
        70,         206.52,           0.02,          16.22,              0,              0,           1.83,              0,         245.21,              0,          20.21,         139.98,         172.53,              0,          28.39,         185.33,              0,              0,          19.82,          12.19,           0.88,           4.00,              0,           8.61,          45.33,           0.27,           0.41,           1.96,              0,           2.77,          14.73,           1.93,           3.02,           7.01
        71,         164.71,              0,           9.13,              0,              0,           0.56,              0,         216.59,              0,          14.81,         145.22,         121.36,              0,          21.52,         182.22,              0,              0,          15.27,          10.94,           0.98,           3.19,              0,           7.60,          38.82,           0.34,           0.42,           1.82,              0,           2.62,          15.22,           1.85,           2.70,           6.77
        72,         129.53,              0,           3.63,              0,              0,           0.07,              0,         236.70,              0,          14.50,         144.61,         152.58,              0,          20.81,         187.76,              0,              0,          11.63,          10.07,           0.69,           2.38,              0,           6.38,          35.48,           0.24,           0.43,           1.30,              0,           2.39,          14.27,           1.70,           2.72,           6.88
        73,         109.67,              0,           0.52,              0,              0,           0.01,              0,         224.97,              0,          15.71,         210.33,         145.40,              0,          22.62,         258.90,              0,              0,           7.80,           8.57,           0.30,           1.53,              0,           5.61,          29.28,           0.22,           0.29,           0.86,              0,           2.36,          12.96,           1.91,           2.99,           7.46
        74,          88.90,              0,           0.03,              0,              0,              0,              0,         217.66,              0,          15.89,         139.13,         138.15,              0,          21.95,         171.71,              0,              0,           6.21,           8.14,           0.50,           1.35,              0,           4.31,          25.28,           0.25,           0.29,           0.70,              0,           2.13,          13.34,           1.66,           2.65,           6.55
        75,          69.87,              0,           2.00,              0,              0,              0,              0,         179.63,              0,          10.50,         116.30,          61.11,              0,          14.11,         144.86,              0,              0,           4.18,           7.19,           0.29,           1.02,              0,           3.18,          20.04,           0.16,           0.27,           0.57,              0,           1.90,          12.40,           1.59,           2.39,           6.30
        76,          56.18,              0,           1.00,              0,              0,              0,              0,         162.66,              0,          11.67,         128.07,          56.14,              0,          14.55,         143.47,              0,              0,           2.30,           5.63,           0.05,           0.55,              0,           2.19,          16.72,           0.03,           0.23,           0.39,              0,           1.70,          10.66,           1.57,           2.44,           5.90
        77,          43.04,              0,              0,              0,              0,              0,              0,         155.53,              0,           9.05,          89.78,          28.49,              0,          13.29,          97.68,              0,              0,           1.41,           4.20,           0.08,           0.25,              0,           1.46,          11.15,           0.05,           0.18,           0.17,              0,           1.44,           8.97,           1.48,           2.40,           5.98
        78,          30.40,              0,              0,              0,              0,              0,              0,         130.93,              0,           8.05,          64.43,          17.85,              0,          11.95,          76.64,              0,              0,           0.49,           2.74,              0,           0.15,              0,           0.82,           7.30,           0.01,           0.07,           0.10,              0,           1.13,           6.85,           1.08,           1.65,           4.84
        79,          21.40,              0,              0,              0,              0,              0,              0,         126.96,              0,           8.90,          65.12,           9.52,              0,          11.56,          68.03,              0,              0,           0.20,           2.69,              0,           0.05,              0,           0.45,           5.62,              0,           0.12,           0.06,              0,           0.94,           6.00,           1.15,           1.70,           4.87
        80,          14.21,              0,              0,              0,              0,              0,              0,         124.43,              0,           7.80,          39.92,           5.29,              0,          10.13,          40.15,              0,              0,              0,           1.70,              0,              0,              0,           0.20,           3.41,              0,           0.05,              0,              0,           0.60,           5.86,           0.81,           1.19,           4.05
        81,           9.11,              0,              0,              0,              0,              0,              0,         120.72,              0,          10.37,          33.70,           2.72,              0,          13.33,          31.65,              0,              0,              0,           1.66,              0,              0,              0,           0.03,           2.09,              0,           0.04,              0,              0,           0.70,           4.90,           1.05,           1.45,           4.37
