ScreenlineID,SEGID_LIST,NUM_SEGMENTS,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV
1.01,"['0015_349.4', '0089_422.7', '0126_020.8']",3,12467.4,22779.6,15470.7,16632.8,67350.5,9833.4,16310.7,12387.4,12811.4,51342.9,239.4,1159.8,403.2,349.2,2151.6,1108.7,2073.2,1339.1,1182.0,5703.0,1285.9,3235.9,1341.0,2290.2,8153.0
1.02,"['0015_337.0', '0060_000.8', '0084_081.7', '0089_408.1', '0126_007.7', 'WFRC_8006', 'WFRC_8414']",7,41868.6,74150.3,55219.7,57808.6,229047.2,35850.9,55843.8,47476.9,49385.5,188557.1,1826.6,9159.7,3222.1,2756.3,16964.7,2171.5,4002.0,2499.4,2245.8,10918.7,2019.6,5144.8,2021.3,3421.0,12606.7
1.03,"['0108_000.1', '0126_004.6', '0193_003.8', '1470_000.4']",4,14525.6,26512.1,21048.0,22284.0,84369.7,13662.6,22940.4,19681.5,21068.3,77352.8,662.9,3144.2,1148.9,961.4,5917.4,96.4,172.6,110.2,82.4,461.6,103.7,254.9,107.4,171.9,637.9
1.04,"['0015_319.5', '0067_007.3', '1428_001.7']",3,37065.4,67789.4,48686.6,51762.1,205303.5,30797.7,47631.0,40481.1,42717.8,161627.6,2338.1,11625.5,4062.6,3493.8,21520.0,1862.2,3390.6,2136.3,1920.5,9309.6,2067.4,5142.3,2006.6,3630.0,12846.3
1.05,"['0015_311.8', '0068_062.6', '0089_383.5', '0215_025.7', '2338_001.9']",5,53145.0,99532.6,72195.5,78615.3,303488.4,45864.0,74632.9,62262.7,67913.7,250673.3,3171.9,15871.9,5598.2,4825.0,29467.0,1952.5,3582.4,2206.0,2022.6,9763.5,2156.6,5445.4,2128.6,3854.0,13584.6
2.01,"['0080_113.3', '0201_010.8', '2250_000.0', '2290_000.0', 'WFRC_8256', 'WFRC_8257']",6,33901.0,57595.0,42241.9,47437.0,181174.9,29175.2,43874.8,36219.4,40557.0,149826.4,1191.4,6034.9,2009.3,1809.8,11045.4,2187.1,4322.9,2580.5,2450.8,11541.3,1347.3,3362.4,1432.7,2619.4,8761.8
2.02,"['0080_117.7', '0201_015.3', '2250_004.6', '2254_001.0', '2269_000.0', '2290_004.6', '2292_001.1', '2322_000.7', '2330_001.0']",9,44862.5,89649.7,63321.9,70842.4,268676.5,38206.0,69108.7,53940.1,61261.1,222515.9,2159.4,11322.1,3961.5,3461.9,20904.9,3363.0,6325.8,4078.3,3715.6,17482.7,1134.1,2893.1,1342.0,2403.8,7773.0
2.03,"['0015_305.2', '0071_020.6', '0089_376.8', '0186_006.9', '2076_005.1', '2128_006.5', '2148_004.3', '2176_002.3', '2178_004.1', '2180_004.7', '2204_002.5', '2258_002.4', '2264_003.2', '2266_006.7', '2274_000.6', '2282_000.5', '2284_000.5', 'WFRC_8409']",18,85009.3,168772.7,119716.6,132903.5,506402.1,74808.8,134370.3,105388.4,118079.1,432646.6,4286.1,22480.1,7526.6,6924.8,41217.6,4095.1,7608.6,4821.4,4508.5,21033.6,1819.3,4313.7,1980.2,3391.1,11504.3
2.04,"['0068_054.8', '0111_009.6', '0154_019.5', '0172_004.5', '0215_017.5', '2040_016.1', '2094_011.5', '2151_001.5', '2154_003.7', '2156_012.1', '2164_003.5', '2168_002.6', '2238_001.5', 'WFRC_8155']",14,68875.9,117671.3,92776.0,96611.8,375935.0,62233.0,97816.1,83904.6,89189.9,333143.6,2701.9,12616.2,4722.5,3590.2,23630.8,3022.7,5230.9,3389.1,2691.5,14334.2,918.3,2008.1,759.8,1140.2,4826.4
2.05,"['0071_018.3', '0089_374.5', '0215_000.7', '2076_003.0', '2148_002.0', '2178_001.8', '2180_002.4', '2186_004.6', '2191_000.0', '2194_001.8', '2204_000.0', '2214_000.0', '2264_000.9', '2266_004.3']",14,43219.0,80822.0,62202.5,60405.1,246648.6,39697.2,68849.6,56795.3,56268.4,221610.5,1655.0,8300.1,3119.7,2266.9,15341.7,1539.6,2768.5,1955.8,1345.7,7609.6,327.2,903.8,331.7,524.1,2086.8
