Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        10,       63559.20,       72390.92,      282039.10,       16966.37,       24172.07,       41123.17,      102678.36,        2088.92,              0,         102.88,          18.14,        3287.90,              0,         125.93,          25.36,        7782.55,        3964.34,       10532.27,        1957.32,         890.96,        4084.22,         189.72,        5024.87,        5814.03,         260.11,          66.52,         463.41,         256.42,         121.44,        1096.09,          88.48,          57.91,         218.94
        11,       64172.23,       58771.94,      249485.11,        9640.08,       17326.48,       37503.16,       91648.18,        1407.47,              0,          52.02,           8.89,        4644.30,              0,          80.58,          16.04,        6908.62,        3445.21,        9559.12,        1883.55,         830.89,        3763.87,         169.45,        4860.27,        5251.97,         278.97,          58.86,         421.59,         280.91,         121.04,        1045.61,          91.12,          61.00,         233.52
        12,       65096.50,       46199.34,      211492.35,        5458.87,       14676.06,       36020.74,       76822.88,        1873.36,              0,          56.47,          12.19,        7820.22,              0,          88.27,          23.02,        6238.98,        3271.83,        8575.49,        1732.14,         688.34,        3414.68,         159.25,        4723.40,        4700.11,         279.65,          58.73,         374.11,         315.59,         114.50,        1022.62,          84.23,          57.20,         218.21
        13,       64851.88,       37542.00,      179650.24,        4210.22,       10881.10,       33652.21,       66995.76,        1390.64,              0,         107.29,          27.06,        6464.25,              0,         137.92,          39.18,        5212.89,        2809.80,        7887.20,        1565.60,         620.18,        3062.02,         134.26,        4483.17,        4439.79,         246.47,          54.53,         353.95,         283.20,         100.54,         882.35,          77.99,          52.37,         200.26
        14,       64902.18,       27965.85,      155879.59,        3287.48,        8191.84,       30753.27,       58026.95,        1692.73,              0,         181.86,          37.84,        6914.96,              0,         214.77,          39.13,        4664.81,        2516.66,        6986.68,        1424.96,         526.43,        2717.66,         128.27,        4634.27,        4162.71,         255.87,          47.21,         320.37,         268.55,          95.94,         815.76,          68.64,          46.49,         178.12
        15,       68214.45,       22588.20,      136625.80,        2655.75,        6088.37,       38433.75,       62668.32,        1605.02,              0,         139.71,         137.74,        5173.78,              0,         168.91,         133.23,        4020.01,        2431.12,        6564.74,        1333.09,         506.67,        2543.53,         115.74,        4640.77,        3657.31,         263.14,          41.84,         274.31,         247.72,          86.41,         699.43,          59.53,          39.89,         157.39
        16,       67237.48,       16868.24,      114928.88,        2171.63,        4605.74,       25765.79,       44040.99,        1256.64,              0,         170.00,          38.56,        3695.31,              0,         196.63,          53.15,        3532.05,        1960.61,        5585.15,        1205.67,         475.04,        2248.63,         113.39,        4769.80,        3096.10,         259.85,          33.63,         229.31,         277.05,          79.28,         638.05,          56.31,          38.32,         148.47
        17,       61864.23,       12420.72,       95533.13,        1779.51,        3610.38,       21635.77,       35968.21,        1494.45,              0,          68.79,         122.49,        5503.11,              0,         101.79,         133.55,        2898.39,        1681.28,        4842.45,        1079.20,         389.61,        1938.99,          94.22,        3706.70,        2907.72,         221.99,          34.12,         218.26,         241.70,          63.03,         505.63,          39.98,          26.09,         108.44
        18,       57374.42,        9802.66,       83601.67,        1423.74,        2672.05,       19779.36,       30844.86,        1983.29,              0,         157.18,          42.59,        7096.93,              0,         204.72,          63.48,        2405.38,        1476.40,        4359.59,         978.67,         339.98,        1732.70,          90.38,        3729.55,        2445.49,         215.73,          24.48,         178.69,         261.50,          68.73,         460.76,          45.78,          30.92,         114.19
        19,       54567.74,        7534.94,       74146.50,        1197.51,        2083.32,       18573.49,       27768.73,        1987.32,              0,         257.36,         145.51,        9133.69,              0,         287.98,         170.26,        2022.00,        1341.26,        3972.56,         917.39,         327.98,        1594.29,          84.71,        3464.77,        2130.97,         198.85,          21.88,         150.25,         226.09,          57.55,         397.73,          36.27,          23.59,          89.13
        20,       53075.01,        5936.46,       65791.57,         956.87,        1516.35,       18229.81,       25876.17,        2202.94,              0,         308.44,         143.28,        6113.88,              0,         368.22,         176.27,        1809.28,        1198.64,        3629.40,         836.64,         293.83,        1441.74,          83.44,        3139.59,        1944.04,         182.00,          17.54,         137.17,         172.94,          40.22,         297.64,          24.84,          16.72,          66.88
        21,       50543.05,        4932.46,       57492.17,         780.76,        1246.85,       15630.30,       21081.25,        2634.60,              0,         341.58,         184.54,        6864.34,              0,         340.94,         250.80,        1406.07,        1037.03,        3253.42,         780.66,         268.31,        1297.98,          82.81,        2953.60,        1750.82,         165.41,          16.02,         122.91,         164.44,          40.35,         281.00,          24.17,          15.64,          62.29
        22,       47038.81,        3981.92,       54490.47,         662.54,        1014.87,       13931.60,       18516.94,        2707.29,              0,         322.55,         268.69,        7060.29,              0,         346.74,         260.69,        1174.91,         911.67,        2962.13,         719.15,         255.95,        1178.62,          77.86,        2634.46,        1620.42,         146.22,          14.04,         116.05,         151.94,          33.67,         225.90,          21.11,          13.50,          52.99
        23,       43071.46,        3449.85,       46807.17,         571.31,         929.68,       13485.88,       16724.29,        2495.44,              0,         284.60,         324.79,        5291.05,              0,         370.57,         342.74,        1021.85,         818.79,        2735.64,         665.10,         236.25,        1081.89,          75.60,        2446.14,        1509.22,         139.68,          11.71,         107.00,         133.79,          27.93,         184.94,          17.27,          10.90,          38.58
        24,       40139.27,        2846.01,       40608.71,         503.42,         780.40,       11519.56,       14168.04,        2695.40,              0,         315.19,         295.72,        6075.36,              0,         356.43,         337.23,         843.20,         735.28,        2529.72,         624.88,         213.65,         995.50,          72.17,        2164.95,        1452.15,         127.46,          11.05,         102.68,         121.74,          23.43,         154.19,          15.36,           9.55,          33.55
        25,       35764.59,        2424.96,       35400.04,         420.70,         694.57,       10271.32,       12191.89,        3026.92,              0,         265.81,         206.81,        6184.62,              0,         304.25,         259.37,         696.32,         639.13,        2279.05,         558.19,         185.36,         878.12,          62.74,        1872.64,        1354.48,         118.39,          11.18,          92.79,         119.62,          22.20,         137.18,          14.45,           8.93,          31.97
        26,       33519.35,        2113.72,       32004.19,         370.85,         663.94,        9772.02,       11389.37,        2348.86,              0,         339.89,         302.84,        4024.54,              0,         390.69,         351.44,         576.24,         589.64,        2184.53,         533.77,         177.98,         838.32,          61.49,        1741.71,        1240.68,         108.45,           9.13,          82.53,         104.93,          22.83,         124.99,          16.46,           9.71,          31.88
        27,       29818.56,        1851.69,       28354.16,         323.44,         611.68,        8817.63,       10001.90,        3049.15,              0,         379.15,         252.33,        4684.00,              0,         397.40,         313.47,         454.06,         545.56,        2029.19,         495.53,         163.59,         768.81,          53.00,        1482.97,        1163.20,          93.94,           8.16,          72.72,         104.45,          22.91,         110.71,          17.36,          10.38,          30.13
        28,       27206.48,        1524.67,       24827.55,         288.59,         568.89,        8164.42,        8531.14,        2626.30,              0,         252.56,         232.60,        2904.26,              0,         257.48,         309.59,         342.57,         492.55,        1889.17,         460.65,         154.99,         704.78,          54.79,        1503.60,        1141.27,         100.32,           8.16,          68.90,          87.33,          18.60,          93.63,          13.96,           7.48,          25.59
        29,       24772.10,        1357.05,       23381.83,         250.99,         520.50,        7516.59,        8157.98,        2672.23,              0,         220.85,         234.65,        2655.22,              0,         304.94,         263.87,         271.34,         489.30,        1883.54,         464.79,         157.85,         692.75,          45.29,        1209.84,        1056.91,          88.78,           6.64,          62.85,          86.30,          21.87,          87.42,          18.65,          10.28,          29.78
        30,       23330.95,        1242.26,       20895.48,         216.21,         491.18,        7163.22,        7274.65,        2524.46,              0,         172.59,         236.90,        2365.79,              0,         241.59,         310.26,         240.77,         460.40,        1754.05,         436.08,         138.94,         630.18,          46.12,        1245.14,        1010.78,          88.20,           5.92,          59.20,          76.18,          20.68,          88.41,          17.76,           8.79,          27.08
        31,       21126.07,        1170.24,       19490.34,         188.84,         466.94,        6610.83,        6736.06,        2279.24,              0,         204.05,         167.68,        2397.12,              0,         262.02,         306.88,         213.98,         417.26,        1644.18,         408.52,         124.35,         580.24,          40.92,        1085.49,         995.14,          86.03,           6.76,          57.76,          75.47,          22.05,          75.32,          20.81,          10.47,          30.38
        32,       19749.29,         975.20,       17257.88,         170.56,         403.82,        6299.27,        6131.70,        2619.02,              0,         191.67,         140.33,        1638.49,              0,         229.06,         225.52,         172.64,         398.55,        1581.52,         391.32,         128.32,         552.16,          36.78,        1016.08,         901.64,          77.09,           6.11,          48.36,          63.13,          22.97,          79.63,          21.40,          10.42,          29.41
        33,       18094.90,         882.51,       15978.92,         154.12,         370.05,        5861.78,        5723.60,        1888.86,              0,         202.07,         208.17,        1710.11,              0,         240.06,         277.80,         159.35,         355.54,        1472.53,         366.20,         120.17,         497.20,          38.96,         970.86,         854.78,          74.20,           5.42,          44.90,          55.11,          17.79,          73.31,          15.91,           7.75,          25.23
        34,       16289.19,         823.36,       15131.86,         134.33,         359.93,        4952.01,        4997.33,        2425.60,              0,         126.12,         258.33,        1426.30,              0,         194.25,         323.93,          99.08,         322.38,        1357.87,         340.27,         102.76,         451.51,          32.03,         853.17,         807.68,          65.69,           4.89,          41.21,          48.24,          16.09,          74.03,          14.46,           6.72,          24.30
        35,       15430.58,         767.80,       13905.85,         126.29,         314.24,        4574.32,        4331.87,        1699.91,              0,         110.16,         154.54,        1807.10,              0,         163.07,         235.28,          52.00,         298.99,        1262.61,         322.06,         106.12,         427.15,          31.76,         783.59,         774.08,          57.29,           4.45,          39.49,          36.14,          13.86,          66.22,          11.51,           5.04,          18.85
        36,       14345.30,         750.76,       12080.67,         108.74,         281.55,        4303.29,        3989.69,        2070.59,              0,         132.30,         112.65,        1347.90,              0,         170.02,         131.54,          26.02,         264.34,        1180.75,         297.81,         101.45,         394.67,          24.30,         648.40,         685.53,          49.52,           3.95,          34.24,          33.27,          14.35,          73.63,          11.60,           5.37,          18.86
        37,       12575.57,         718.95,       10826.68,          95.03,         216.77,        3902.39,        3694.53,        1802.04,              0,         136.20,         121.54,        1438.12,              0,         177.16,         165.96,           3.08,         256.90,        1117.52,         289.66,          96.70,         379.56,          20.28,         536.73,         637.29,          39.41,           3.49,          30.80,          26.01,           9.91,          60.14,           7.66,           3.44,          13.22
        38,       11289.71,         621.95,       10012.15,          92.52,         217.29,        3639.14,        3333.63,        1978.54,              0,         109.23,          99.49,        1688.70,              0,         164.55,         120.77,           0.85,         239.01,        1060.20,         277.31,          91.19,         359.41,          16.40,         456.66,         607.95,          34.73,           3.51,          29.14,          21.65,           9.21,          52.62,           5.81,           2.53,          11.05
        39,        9965.39,         633.39,        9262.10,          87.38,         187.16,        3425.66,        3031.95,        1748.15,              0,         100.08,          87.76,        1142.99,              0,         148.88,         121.48,           0.17,         216.74,         985.90,         261.75,          84.14,         332.91,          13.62,         384.30,         575.92,          29.16,           3.72,          27.42,          17.71,           7.14,          45.71,           4.93,           1.96,           9.20
        40,        9040.35,         588.91,        8222.35,          80.08,         178.80,        2998.10,        2656.41,        1634.12,              0,         118.75,          94.85,        1278.12,              0,         167.98,         116.27,              0,         210.40,         918.05,         245.17,          75.35,         307.74,          13.60,         388.85,         549.76,          28.33,           3.69,          25.97,          16.09,           7.01,          43.00,           4.63,           1.93,           8.46
        41,        8037.00,         602.28,        7458.29,          74.79,         150.38,        2770.83,        2379.06,        1492.88,              0,          95.61,          62.22,        1118.03,              0,         124.27,          90.76,              0,         201.44,         859.19,         237.34,          69.29,         287.19,          11.63,         365.80,         522.92,          25.01,           3.27,          23.20,          16.49,           7.04,          39.07,           4.86,           2.09,           9.97
        42,        7412.61,         606.65,        7035.17,          72.20,         110.01,        2515.48,        2263.41,        1255.74,              0,          93.24,          93.21,         928.21,              0,         132.18,         102.96,              0,         198.73,         837.54,         240.14,          73.85,         275.17,           9.08,         348.01,         476.92,          23.98,           2.27,          18.54,          15.71,           6.57,          37.66,           4.43,           1.79,           7.64
        43,        6685.61,         612.92,        6049.14,          60.10,          85.08,        2367.64,        2017.10,        1141.66,              0,          68.55,          92.94,         948.92,              0,          89.89,          97.82,              0,         183.78,         780.60,         237.81,          69.10,         249.51,           9.95,         301.46,         435.57,          20.05,           2.21,          15.24,          16.63,           6.66,          33.19,           5.14,           2.42,           8.96
        44,        6146.61,         599.16,        5798.53,          59.90,          70.69,        1961.71,        1764.84,        1252.57,              0,          62.04,         119.42,         894.03,              0,          92.54,         115.45,              0,         180.08,         763.07,         235.36,          66.73,         235.13,          10.54,         318.85,         412.59,          20.90,           1.66,          14.22,          12.41,           5.02,          30.49,           3.73,           1.77,           6.90
        45,        5466.07,         559.80,        5536.36,          63.52,          45.66,        1940.60,        1630.13,        1204.19,              0,          71.58,          56.56,         873.26,              0,          78.78,          73.85,              0,         177.04,         748.43,         231.45,          66.14,         225.90,           9.67,         267.70,         385.31,          18.97,           1.20,          11.94,          16.31,           6.43,          34.18,           4.96,           2.34,           8.29
        46,        5075.73,         559.61,        5145.75,          57.96,          35.79,        1751.92,        1508.94,         844.43,              0,          57.22,          79.66,         774.78,              0,          74.48,          89.52,              0,         177.57,         751.92,         239.39,          66.18,         224.34,          10.10,         288.36,         364.82,          21.39,           1.46,          12.07,          14.42,           6.17,          35.04,           4.84,           2.47,           8.07
        47,        4731.43,         495.29,        4653.62,          51.71,          25.73,        1693.83,        1382.84,         800.19,              0,          52.87,          60.20,         747.25,              0,          86.67,          58.41,              0,         173.15,         729.88,         237.58,          68.21,         217.70,           8.80,         252.99,         346.51,          18.52,           1.20,          11.17,          14.10,           7.03,          39.38,           5.69,           2.92,           8.34
        48,        4373.82,         476.85,        4255.45,          52.73,          15.96,        1537.46,        1259.74,         777.12,              0,          47.78,          26.61,         546.18,              0,          61.24,          42.68,              0,         165.28,         727.21,         232.73,          68.89,         213.63,           9.22,         295.75,         340.37,          22.40,           1.53,          11.47,          12.77,           7.06,          42.78,           5.59,           2.85,           8.52
        49,        3881.05,         429.57,        3956.55,          47.83,          16.46,        1436.19,        1194.92,         822.69,              0,          52.46,          25.50,         431.33,              0,          74.70,          34.38,              0,         163.30,         706.34,         229.58,          65.56,         208.97,           9.64,         273.02,         340.94,          21.65,           1.54,          11.65,          12.35,           8.24,          50.53,           6.15,           3.61,          10.00
        50,        3664.43,         458.54,        4052.15,          37.24,           9.72,        1346.74,        1120.41,         690.41,              0,          59.30,          21.17,         456.96,              0,          66.21,          23.01,              0,         157.84,         697.04,         221.05,          66.83,         202.75,           9.10,         290.13,         338.59,          24.13,           1.65,          11.63,          12.75,           9.90,          56.67,           7.61,           4.62,          11.96
        51,        3346.88,         451.43,        3698.87,          37.62,           5.41,        1258.45,        1024.51,         826.58,              0,          39.87,          26.62,         398.78,              0,          56.55,          26.29,              0,         153.28,         680.58,         224.53,          65.68,         202.07,           8.46,         285.61,         319.27,          26.53,           2.11,          11.34,          12.27,          10.67,          60.73,           8.23,           5.31,          12.04
        52,        3401.05,         453.71,        3400.46,          33.35,           4.34,        1215.87,         955.25,         845.43,              0,          36.67,          16.64,         307.21,              0,          44.24,          19.72,              0,         139.53,         638.23,         208.10,          59.78,         186.04,           7.26,         265.79,         315.53,          23.25,           1.76,          10.78,          12.64,          12.48,          65.64,           9.78,           6.23,          14.79
        53,        3193.87,         422.06,        3169.73,          32.56,           1.85,        1033.98,         903.14,         758.27,              0,          31.64,          31.42,         287.33,              0,          43.43,          26.62,              0,         126.33,         597.97,         193.51,          54.18,         172.48,           8.51,         278.95,         313.54,          25.98,           2.47,          11.65,          14.15,          12.79,          69.08,          10.64,           7.29,          15.76
        54,        3127.87,         448.95,        3177.33,          26.33,           1.50,         990.53,         841.64,         715.93,              0,          44.55,          26.80,         283.75,              0,          47.02,          22.22,              0,         121.16,         574.09,         184.12,          52.28,         166.60,           7.74,         274.71,         310.96,          28.05,           2.63,          13.50,          12.54,          11.97,          71.40,           9.55,           6.63,          15.22
        55,        3009.12,         385.07,        3150.00,          23.98,           0.67,         914.38,         765.21,         735.49,              0,          44.25,          27.45,         198.12,              0,          55.65,          23.15,              0,         111.52,         525.28,         172.53,          45.48,         151.54,           6.74,         248.93,         295.48,          25.29,           2.40,          13.18,          10.80,          14.48,          74.38,          11.90,           8.34,          18.25
        56,        2833.25,         394.89,        2809.91,          21.59,           0.02,         828.18,         696.79,         628.60,              0,          41.12,          36.27,         183.30,              0,          52.76,          34.25,              0,          99.78,         489.92,         156.21,          41.91,         138.38,           6.30,         237.82,         278.65,          21.70,           2.10,          12.23,           8.97,          13.22,          72.45,          10.73,           7.70,          18.73
        57,        2827.79,         388.31,        2588.31,          17.83,           2.50,         831.15,         651.73,         680.17,              0,          37.63,          60.00,         182.99,              0,          47.33,          53.22,              0,          91.69,         461.79,         150.11,          38.51,         130.07,           4.75,         210.19,         261.09,          19.50,           1.68,          11.45,           8.08,          13.45,          71.02,          10.85,           8.30,          17.67
        58,        2732.15,         380.68,        2426.51,          19.26,              0,         684.86,         595.06,         697.51,              0,          41.06,          78.16,         120.80,              0,          47.60,          68.28,              0,          81.11,         418.52,         139.02,          36.39,         118.34,           4.98,         207.24,         255.29,          18.83,           1.83,          12.61,           5.27,          11.53,          67.19,           8.50,           6.43,          15.69
        59,        2520.61,         360.00,        2238.20,          15.04,              0,         667.71,         508.76,         633.90,              0,          49.44,          78.09,         101.31,              0,          48.66,          82.42,              0,          70.67,         379.22,         123.24,          30.88,         104.77,           3.80,         182.22,         235.47,          15.75,           1.42,          10.55,           3.34,          10.76,          63.71,           8.32,           6.58,          15.23
        60,        2406.36,         309.88,        1962.60,          13.95,              0,         611.73,         481.20,         705.59,              0,          41.94,          83.86,          93.55,              0,          59.68,          89.11,              0,          68.01,         352.57,         115.30,          30.37,          99.17,           3.28,         168.53,         217.16,          13.24,           0.80,           8.85,           1.74,          11.37,          65.62,           8.46,           6.50,          15.03
        61,        2131.99,         274.66,        1866.81,          11.83,              0,         587.73,         421.10,         682.11,              0,          53.68,         144.46,          70.61,              0,          55.25,         143.03,              0,          57.39,         318.96,         101.06,          26.27,          86.40,           2.65,         161.23,         206.75,          12.66,           0.66,           7.91,           0.93,           7.93,          55.60,           5.50,           4.43,          11.19
        62,        1973.51,         232.82,        1766.64,           8.33,              0,         509.61,         380.82,         563.18,              0,          39.40,          81.34,          71.60,              0,          55.95,         112.30,              0,          49.17,         292.15,          95.08,          27.81,          81.30,           2.41,         211.19,         198.03,          14.70,           0.77,           8.48,           0.67,           7.32,          53.00,           4.66,           3.79,          10.81
        63,        1907.08,         194.97,        1751.19,           7.15,              0,         464.32,         318.71,         431.54,              0,          44.90,         125.47,          63.28,              0,          55.25,         128.13,              0,          44.73,         263.02,          90.77,          24.28,          75.56,           2.36,         145.86,         174.79,          11.96,           0.65,           7.12,           0.14,           6.40,          47.59,           4.15,           3.40,           9.80
        64,        1761.41,         191.00,        1676.72,           5.37,              0,         428.91,         290.66,         398.65,              0,          47.10,          92.34,          93.82,              0,          48.18,         118.36,              0,          36.00,         238.46,          81.29,          22.03,          65.47,           1.78,         133.83,         164.59,          10.66,           0.63,           6.89,           0.07,           6.07,          47.37,           3.73,           3.12,           8.92
        65,        1678.16,         213.42,        1395.53,           4.29,              0,         383.31,         237.68,         408.16,              0,          38.49,         130.33,         106.49,              0,          47.67,         168.60,              0,          27.38,         204.96,          68.70,          18.75,          54.79,           1.53,         127.92,         150.89,           9.49,           0.56,           7.02,           0.06,           5.31,          44.25,           2.98,           2.56,           9.11
        66,        1614.03,         198.82,        1293.05,           4.29,              0,         322.84,         191.18,         520.03,              0,          44.74,         121.16,         132.50,              0,          42.98,         135.21,              0,          24.56,         182.33,          61.43,          14.69,          47.63,           1.04,         125.38,         151.80,          11.81,           0.83,           7.35,           0.01,           5.98,          43.49,           3.94,           3.56,          11.21
        67,        1423.30,         134.44,        1116.44,           2.71,              0,         247.79,         173.76,         470.26,              0,          52.04,         132.11,         154.39,              0,          53.20,         166.76,              0,          21.46,         166.16,          54.43,          14.59,          43.75,           0.71,         117.71,         141.70,          11.00,           0.80,           7.79,              0,           5.05,          39.19,           3.18,           3.33,          10.12
        68,        1454.72,          91.45,         934.74,           1.81,              0,         294.91,         132.79,         400.61,              0,          45.49,         173.07,         161.54,              0,          55.83,         191.43,              0,          17.62,         145.85,          52.28,          13.22,          38.81,           0.69,         103.25,         135.59,           9.34,           0.77,           7.90,              0,           4.05,          35.17,           2.46,           2.70,           8.99
        69,        1296.73,          68.48,         898.74,           1.71,              0,         207.68,         104.87,         416.37,              0,          56.73,         184.45,         198.97,              0,          55.68,         218.22,              0,          16.75,         130.54,          47.73,          11.93,          36.09,           0.30,          88.37,         123.70,           8.52,           0.61,           7.98,              0,           5.35,          38.28,           3.04,           3.37,           9.99
        70,        1175.52,          62.55,         703.15,           0.94,              0,         182.07,          73.71,         388.26,              0,          36.42,         222.34,         299.95,              0,          54.58,         317.84,              0,           8.75,         103.36,          37.62,           7.75,          26.12,           0.16,          76.81,         109.08,           7.53,           0.83,           6.89,              0,           6.01,          36.99,           3.67,           4.52,          13.41
        71,        1094.52,          52.69,         616.00,           0.80,              0,         132.04,          53.69,         394.28,              0,          34.38,         221.23,         300.74,              0,          46.41,         310.22,              0,           9.59,          96.24,          35.41,           7.51,          25.66,           0.09,          70.95,         102.63,           6.63,           0.56,           5.97,              0,           6.33,          35.18,           4.09,           5.33,          13.21
        72,         933.63,          38.79,         641.96,           0.53,              0,         136.29,          45.29,         346.40,              0,          38.22,         301.96,         332.40,              0,          38.73,         359.06,              0,           6.80,          84.20,          31.95,           8.03,          21.92,           0.11,          63.40,         103.49,           6.33,           0.59,           6.35,              0,           4.70,          32.12,           2.65,           3.60,          10.43
        73,         776.97,          28.29,         509.54,           0.19,              0,         107.47,          28.44,         294.59,              0,          30.53,         228.01,         362.40,              0,          39.76,         314.71,              0,           6.31,          73.25,          30.33,           4.94,          18.75,           0.09,          52.49,         100.81,           4.75,           0.60,           6.59,              0,           4.95,          31.47,           2.59,           4.11,          11.05
        74,         744.43,          22.77,         427.65,           0.27,              0,          86.49,          22.57,         274.40,              0,          29.09,         244.39,         335.31,              0,          41.14,         295.82,              0,           3.49,          64.46,          27.49,           4.20,          16.04,           0.06,          40.03,          89.51,           2.74,           0.66,           6.52,              0,           4.44,          27.90,           2.38,           3.78,          10.23
        75,         626.87,          16.99,         303.59,           0.07,              0,          66.06,          12.87,         255.87,              0,          25.89,         220.13,         222.36,              0,          43.85,         265.30,              0,           1.87,          52.69,          24.14,           3.63,          12.35,           0.05,          38.45,          87.72,           3.15,           0.49,           5.74,              0,           4.04,          27.28,           2.06,           3.36,           9.26
        76,         556.29,          10.56,         253.36,           0.15,              0,          46.71,           4.64,         200.79,              0,          30.49,         259.73,         254.52,              0,          39.82,         272.48,              0,           2.72,          49.06,          23.24,           3.07,          12.22,              0,          28.86,          80.17,           2.11,           0.59,           5.29,              0,           3.28,          23.18,           1.44,           2.55,           7.26
        77,         572.10,           7.28,         171.59,           0.14,              0,          28.25,          30.02,         243.65,              0,          36.18,         242.92,         347.77,              0,          43.58,         398.15,              0,           1.40,          40.37,          19.29,           2.76,           9.06,              0,          26.19,          85.28,           2.32,           0.93,           5.90,              0,           3.01,          21.73,           1.33,           2.30,           6.79
        78,         561.07,           5.62,         145.23,           0.06,              0,          95.60,           1.04,         186.92,              0,          25.26,         244.17,         156.18,              0,          44.45,         240.10,              0,           0.21,          31.52,          19.41,           2.37,           7.60,              0,          20.97,          78.43,           1.22,           0.80,           5.47,              0,           2.33,          17.51,           1.18,           1.99,           6.00
        79,         472.71,           3.77,         114.68,           0.04,              0,          17.26,           1.82,         221.38,              0,          23.79,         278.41,         153.36,              0,          30.09,         359.52,              0,           0.02,          24.72,          17.09,           2.01,           6.15,              0,          24.91,          80.59,           1.54,           0.70,           5.66,              0,           2.28,          15.00,           1.11,           1.79,           5.67
