I,J,HBW,HBC,HBSch,HBO,NHB,IX,XI,XX,II_LT,II_MD,II_HV,Ext_MD,Ext_HV,TOT
    4,   19,      1.58,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.52,      0.69,         0,         0,      2.83
    4,   20,    116.66,         0,         0,     22.55,     16.87,         0,         0,         0,     55.80,    153.52,     36.51,         0,         0,    401.91
    4,   21,     68.45,     79.00,         0,      0.03,      0.05,         0,         0,         0,      9.30,     24.58,     24.15,         0,         0,    205.56
    4,   22,      8.96,         0,         0,         0,         0,         0,         0,         0,      0.22,      0.09,      9.24,         0,         0,     18.51
    4,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,      0.01
    4,   25,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02
    4,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   27,         0,         0,         0,         0,         0,  12019.88,         0,         0,         0,         0,         0,    630.83,   1097.44,  13748.15
    5,    1,    604.47,         0,     13.50,    178.76,    527.53,         0,         0,         0,    209.31,    388.81,    355.28,         0,         0,   2277.66
    5,    2,      4.14,         0,         0,      5.30,     26.28,         0,         0,         0,     16.87,     16.20,      6.73,         0,         0,     75.52
    5,    3,         0,         0,         0,         0,         0,         0,         0,         0,      5.97,         0,         0,         0,         0,      5.97
    5,    4,  10140.20,         0,   2445.95,  23617.87,  22009.76,         0,         0,         0,   7477.35,   4424.91,   3149.95,         0,         0,  73265.99
    5,    5,  32787.26,   5164.00,  17444.73, 171957.21,  91770.11,         0,         0,         0,  37213.18,  12797.75,   8280.89,         0,         0, 377415.13
    5,    6,      3.07,         0,         0,     69.97,     16.72,         0,         0,         0,    149.43,      1.64,      0.30,         0,         0,    241.13
    5,    7,      0.29,         0,         0,      0.10,      0.34,         0,         0,         0,     10.00,         0,         0,         0,         0,     10.73
    5,    8,   9200.62,    239.00,    710.74,  10507.84,  11056.63,         0,         0,         0,   2727.56,    662.69,     96.48,         0,         0,  35201.56
    5,    9,   1831.70,         0,     52.80,   1175.64,   1967.99,         0,         0,         0,    673.38,    221.50,     31.74,         0,         0,   5954.75
    5,   10,         0,         0,         0,      3.36,      0.91,         0,         0,         0,     10.97,         0,         0,         0,         0,     15.24
    5,   11,    486.68,         0,      0.23,    206.60,    157.27,         0,         0,         0,    154.37,    148.88,     41.26,         0,         0,   1195.29
    5,   12,   1690.13,     20.00,      2.80,   1500.42,    930.47,         0,         0,         0,    694.86,    591.63,    165.07,         0,         0,   5595.38
    5,   13,    765.84,      2.00,      0.05,    470.31,    388.36,         0,         0,         0,    208.67,    124.47,     24.45,         0,         0,   1984.15
    5,   14,   1601.29,    244.00,      2.34,   1159.28,   1218.16,         0,         0,         0,    641.27,    449.36,     70.25,         0,         0,   5385.95
    5,   15,     22.66,         0,      0.11,     16.98,     41.29,         0,         0,         0,     43.96,     53.14,      8.89,         0,         0,    187.03
    5,   16,    232.12,      2.00,      0.65,    203.98,    400.05,         0,         0,         0,    311.80,    226.05,     52.47,         0,         0,   1429.12
    5,   17,    216.65,         0,      0.28,    238.21,    362.82,         0,         0,         0,    279.44,    175.29,     34.99,         0,         0,   1307.68
    5,   18,      2.38,         0,         0,      3.59,      6.82,         0,         0,         0,      5.94,      1.36,      0.02,         0,         0,     20.11
    5,   19,      0.84,         0,         0,         0,         0,         0,         0,         0,      0.38,      2.16,      0.41,         0,         0,      3.79
    5,   20,     56.80,         0,         0,     19.94,     54.14,         0,         0,         0,    103.75,    212.65,     27.31,         0,         0,    474.59
    5,   21,     30.52,     26.00,         0,      0.69,      0.33,         0,         0,         0,     24.66,     54.32,     19.16,         0,         0,    155.68
    5,   22,      3.63,         0,         0,         0,         0,         0,         0,         0,      1.43,      0.83,      6.54,         0,         0,     12.43
    5,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   25,      0.02,         0,         0,         0,         0,         0,         0,         0,      0.02,         0,      0.01,         0,         0,      0.05
    5,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   27,         0,         0,         0,         0,         0,   6889.49,         0,         0,         0,         0,         0,    561.44,    465.18,   7916.11
    6,    1,      1.20,         0,      0.01,      0.38,      0.05,         0,         0,         0,      5.15,      0.03,         0,         0,         0,      6.82
    6,    2,         0,         0,         0,      0.01,      0.01,         0,         0,         0,      1.07,         0,         0,         0,         0,      1.09
    6,    3,         0,         0,         0,         0,         0,         0,         0,         0,      0.05,         0,         0,         0,         0,      0.05
    6,    4,     17.83,         0,      6.02,     63.72,      8.87,         0,         0,         0,    181.71,      0.84,      0.13,         0,         0,    279.12
    6,    5,     30.52,         0,      8.27,    134.39,     16.77,         0,         0,         0,    179.66,      1.66,      0.35,         0,         0,    371.62
    6,    6,      0.01,         0,         0,      4.68,      0.37,         0,         0,         0,    624.78,      0.02,         0,         0,         0,    629.86
    6,    7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,    8,     11.87,         0,      0.79,     13.23,      2.89,         0,         0,         0,     19.26,      0.02,         0,         0,         0,     48.06
    6,    9,      2.75,         0,      0.13,      2.70,      0.43,         0,         0,         0,      1.51,         0,         0,         0,         0,      7.52
    6,   10,         0,         0,         0,         0,         0,         0,         0,         0,      1.58,         0,         0,         0,         0,      1.58
    6,   11,      0.74,         0,         0,      0.65,      0.02,         0,         0,         0,      0.01,         0,         0,         0,         0,      1.42
    6,   12,      2.53,         0,         0,      1.70,      0.03,         0,         0,         0,      0.04,      0.02,      0.01,         0,         0,      4.33
    6,   13,      1.32,         0,         0,      1.30,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,      2.63
    6,   14,      1.99,         0,         0,      2.32,      0.18,         0,         0,         0,      0.07,      0.03,         0,         0,         0,      4.59
    6,   15,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    6,   16,      0.14,         0,         0,      0.13,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,      0.29
    6,   17,      0.13,         0,         0,      0.15,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.28
    6,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   27,         0,         0,         0,         0,         0,      5.96,         0,         0,         0,         0,         0,         0,         0,      5.96
    7,    1,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    4,         0,         0,         0,         0,      0.22,         0,         0,         0,     62.53,         0,         0,         0,         0,     62.75
    7,    5,         0,         0,         0,         0,      0.32,         0,         0,         0,     10.02,         0,         0,         0,         0,     10.34
    7,    6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    7,         0,         0,         0,         0,      0.07,         0,         0,         0,    299.58,         0,         0,         0,         0,    299.65
    7,    8,         0,         0,         0,         0,      2.11,         0,         0,         0,    151.47,         0,         0,         0,         0,    153.58
    7,    9,         0,         0,         0,         0,      0.21,         0,         0,         0,     83.72,         0,         0,         0,         0,     83.93
    7,   10,         0,         0,         0,         0,         0,         0,         0,         0,      1.30,         0,         0,         0,         0,      1.30
    7,   11,         0,         0,         0,         0,      0.02,         0,         0,         0,      1.38,         0,         0,         0,         0,      1.40
    7,   12,         0,         0,         0,     10.00,      0.03,         0,         0,         0,      9.59,         0,         0,         0,         0,     19.62
    7,   13,         0,         0,         0,         0,      0.01,         0,         0,         0,      3.19,         0,         0,         0,         0,      3.20
    7,   14,         0,         0,         0,         0,      0.09,         0,         0,         0,      5.85,         0,         0,         0,         0,      5.94
    7,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   16,         0,         0,         0,         0,         0,         0,         0,         0,      0.17,         0,         0,         0,         0,      0.17
    7,   17,         0,         0,         0,         0,         0,         0,         0,         0,      0.04,         0,         0,         0,         0,      0.04
    7,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,    1,    874.34,         0,     16.55,    333.78,    425.35,         0,         0,         0,    155.70,    101.03,     16.74,         0,         0,   1923.49
    8,    2,      5.52,         0,         0,     11.01,     20.56,         0,         0,         0,     11.99,      4.93,      0.26,         0,         0,     54.27
    8,    3,         0,         0,         0,         0,         0,         0,         0,         0,      0.87,         0,         0,         0,         0,      0.87
    8,    4,  11496.57,         0,   2562.94,  28119.41,  11053.27,         0,         0,         0,   3432.73,    704.88,    111.31,         0,         0,  57481.11
    8,    5,  16494.15,   4075.00,   1288.38,  29864.69,  10806.49,         0,         0,         0,   2928.54,    673.65,    115.59,         0,         0,  66246.49
    8,    6,      1.58,         0,         0,     19.76,      2.83,         0,         0,         0,     20.99,      0.02,         0,         0,         0,     45.18
    8,    7,      3.38,         0,         0,      4.19,      2.20,         0,         0,         0,    125.73,         0,         0,         0,         0,    135.50
    8,    8,  82025.22,   1036.00,  68269.26, 445193.38, 153148.13,         0,         0,         0,  41567.62,   1795.53,     66.23,         0,         0, 793101.37
    8,    9,  11695.18,         0,    911.47,  24411.10,   8340.07,         0,         0,         0,   1681.66,    150.00,      3.33,         0,         0,  47192.81
    8,   10,         0,         0,         0,     33.55,      4.58,         0,         0,         0,     54.02,         0,         0,         0,         0,     92.15
    8,   11,   2548.53,         0,      6.10,   1550.92,    465.62,         0,         0,         0,    256.88,     53.25,      2.94,         0,         0,   4884.24
    8,   12,   9080.77,    196.00,     48.02,   8847.54,   2997.98,         0,         0,         0,   1193.34,    213.47,      8.90,         0,         0,  22586.02
    8,   13,   3965.53,     19.00,      0.83,   4173.93,   1371.90,         0,         0,         0,    385.89,     42.05,      1.22,         0,         0,   9960.35
    8,   14,   8399.85,    944.00,     48.41,   9141.37,   3884.79,         0,         0,         0,   1124.57,    143.60,      2.45,         0,         0,  23689.04
    8,   15,    117.70,         0,      4.77,    152.87,    141.71,         0,         0,         0,     84.12,     16.84,      0.13,         0,         0,    518.14
    8,   16,   1194.29,     15.00,     18.34,   1395.83,   1076.42,         0,         0,         0,    532.63,     66.02,      0.87,         0,         0,   4299.40
    8,   17,   1115.36,         0,     11.41,   1539.80,    958.22,         0,         0,         0,    471.48,     49.70,      0.61,         0,         0,   4146.58
    8,   18,     13.65,         0,         0,     41.01,     28.56,         0,         0,         0,     11.71,      0.44,         0,         0,         0,     95.37
    8,   19,      4.35,         0,         0,      1.28,      1.79,         0,         0,         0,      3.89,      1.68,         0,         0,         0,     12.99
    8,   20,    312.81,         0,      2.12,    374.36,    355.68,         0,         0,         0,    249.73,    127.99,      0.06,         0,         0,   1422.75
    8,   21,    180.55,    427.00,         0,    108.19,     44.91,         0,         0,         0,    100.22,     55.28,      0.03,         0,         0,    916.18
    8,   22,     30.84,         0,         0,      0.18,      0.02,         0,         0,         0,      8.00,      4.20,         0,         0,         0,     43.24
    8,   23,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    8,   24,         0,         0,         0,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02
    8,   25,      0.31,         0,         0,         0,         0,         0,         0,         0,      0.18,      0.02,         0,         0,         0,      0.51
    8,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,   27,         0,         0,         0,         0,         0,   7653.77,         0,         0,         0,         0,         0,    487.26,    475.37,   8616.40
    9,    1,    114.40,         0,      0.92,     40.06,     67.37,         0,         0,         0,     47.33,     38.62,     10.79,         0,         0,    319.49
    9,    2,      0.40,         0,         0,      2.33,      5.24,         0,         0,         0,      4.48,      2.19,      0.20,         0,         0,     14.84
    9,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    9,    4,   1018.21,         0,     48.53,    861.16,   1095.46,         0,         0,         0,    605.37,    199.61,     47.54,         0,         0,   3875.88
    9,    5,   1754.21,    918.00,     51.55,   1798.20,   1608.79,         0,         0,         0,    698.75,    226.75,     51.21,         0,         0,   7107.46
    9,    6,      0.07,         0,         0,      2.45,      0.30,         0,         0,         0,      1.55,         0,         0,         0,         0,      4.37
    9,    7,      0.07,         0,         0,      0.30,      0.14,         0,         0,         0,     64.37,         0,         0,         0,         0,     64.88
    9,    8,   6182.24,    220.00,   2090.48,  12870.13,   7314.77,         0,         0,         0,   1706.98,    148.93,      4.62,         0,         0,  30538.15
    9,    9,  29775.36,         0,  33241.92, 219270.72,  93909.79,         0,         0,         0,  24371.94,   1034.10,     58.65,         0,         0, 401662.48
    9,   10,         0,         0,         0,     15.73,      2.57,         0,         0,         0,     36.05,         0,         0,         0,         0,     54.35
    9,   11,   3860.67,         0,     37.68,   3092.88,   1000.46,         0,         0,         0,    353.68,     71.04,      8.17,         0,         0,   8424.58
    9,   12,  14687.86,    322.00,    632.57,  21933.82,   7486.96,         0,         0,         0,   1987.07,    336.26,     32.74,         0,         0,  47419.28
    9,   13,   6348.65,     94.00,     11.58,  12165.71,   3283.68,         0,         0,         0,    639.91,     75.05,      7.40,         0,         0,  22625.98
    9,   14,  14046.68,   1328.00,    523.50,  22149.14,   8707.39,         0,         0,         0,   1705.52,    219.62,      7.96,         0,         0,  48687.81
    9,   15,    142.96,         0,     18.47,    161.93,    247.89,         0,         0,         0,    102.86,     18.67,      0.38,         0,         0,    693.16
    9,   16,   1531.61,     35.00,    114.45,   1839.89,   2216.05,         0,         0,         0,    664.16,     84.92,      3.88,         0,         0,   6489.96
    9,   17,   1472.61,         0,    134.76,   2130.24,   2040.40,         0,         0,         0,    598.03,     67.83,      2.87,         0,         0,   6446.74
    9,   18,     16.96,         0,         0,     31.99,     46.19,         0,         0,         0,     14.51,      0.55,         0,         0,         0,    110.20
    9,   19,      4.13,         0,      0.88,      4.41,     17.24,         0,         0,         0,     11.12,      5.93,         0,         0,         0,     43.71
    9,   20,    329.26,         0,     23.01,    350.81,    619.07,         0,         0,         0,    322.81,    183.25,      0.14,         0,         0,   1828.35
    9,   21,    161.68,    401.00,      2.11,    318.22,    315.27,         0,         0,         0,    204.39,    116.75,      0.07,         0,         0,   1519.49
    9,   22,     27.13,         0,      0.03,     14.15,     32.73,         0,         0,         0,     37.85,     27.45,         0,         0,         0,    139.34
    9,   23,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02
    9,   24,         0,         0,         0,      0.03,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.03
