I,J,TOT,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,HBC,NHBW,NHBNW,IX,XI,XX,II_LT,II_MD,II_HV,Ext_MD,Ext_HV,HBSch,HBO,NHB,TTUNIQUE,HBOthnTT,Tot_HBW,Tel_HBW,Tot_NHBW,Tel_NHBW,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk,IX_MD,XI_MD,XX_MD,IX_HV,XI_HV,XX_HV
         1,        12,     1104.42,      286.94,        9.06,      453.20,        0.09,           0,        9.00,       48.76,       25.69,           0,           0,           0,       87.99,      113.73,       70.41,           0,           0,        0.09,      462.26,       74.36,      168.00,      285.20,      320.39,       33.37,       49.79,        1.01,           0,        4.99,       44.53,       17.31,        6.09,       15.09,        0.03,       71.24,       33.55,        8.10,        0.40,        0.47,           0,        7.61,       35.40,        5.15,        7.64,       14.61,           0,           0,           0,           0,           0,           0
         1,        13,      404.89,      121.98,        9.90,      173.49,           0,           0,        2.00,       21.95,       18.16,           0,           0,           0,       27.92,       21.74,        7.82,           0,           0,           0,      183.39,       40.09,           0,      173.49,      143.47,       21.26,       22.17,        0.23,           0,        1.11,       16.14,        5.50,        1.74,        3.43,           0,       13.67,        6.96,        1.08,           0,        0.03,           0,        0.27,        5.94,        0.19,        0.19,        1.23,           0,           0,           0,           0,           0,           0
         1,        14,     1028.13,      327.99,       12.51,      416.92,           0,           0,        7.00,       62.58,       35.34,           0,           0,           0,       65.33,       73.00,       28.00,           0,           0,           0,      429.43,       97.61,           0,      416.92,      362.79,       34.22,       65.69,        3.42,           0,        5.78,       36.21,       12.96,        1.74,        8.71,        0.01,       49.36,       21.45,        1.94,        0.02,        0.25,           0,        1.74,       20.75,        0.62,        0.84,        4.05,           0,           0,           0,           0,           0,           0
         1,        15,       11.73,        3.17,           0,        0.75,           0,           0,           0,           0,           0,           0,           0,           0,        0.64,        2.35,        4.82,           0,           0,           0,        0.75,           0,           0,        0.75,        3.21,        0.05,           0,           0,           0,           0,        0.28,        0.29,        0.01,        0.06,           0,        1.97,        0.32,        0.06,           0,           0,           0,        0.15,        1.82,        0.19,        0.43,        2.23,           0,           0,           0,           0,           0,           0
         1,        16,      142.70,       44.62,        1.43,       28.16,           0,           0,           0,        4.14,        1.07,           0,           0,           0,       16.86,       21.53,       25.09,           0,           0,           0,       29.58,        5.20,           0,       28.16,       47.89,        3.19,        4.15,        0.02,           0,           0,        9.33,        5.39,        0.61,        1.53,           0,       15.89,        5.05,        0.60,           0,           0,           0,        1.25,       14.98,        1.07,        2.08,        5.71,           0,           0,           0,           0,           0,           0
         1,        17,      138.70,       43.33,        1.73,       37.31,           0,           0,           0,        4.54,        1.12,           0,           0,           0,       17.04,       18.33,       15.45,           0,           0,           0,       39.03,        5.65,           0,       37.31,       47.11,        3.85,        4.54,           0,           0,           0,       10.06,        5.05,        0.50,        1.43,           0,       13.05,        4.79,        0.48,           0,        0.01,           0,        0.54,       10.65,        0.34,        0.77,        3.15,           0,           0,           0,           0,           0,           0
         1,        18,        0.32,        0.18,           0,        0.06,           0,           0,           0,           0,           0,           0,           0,           0,        0.07,           0,        0.01,           0,           0,           0,        0.06,           0,           0,        0.06,        0.18,           0,           0,           0,           0,           0,           0,        0.07,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        19,        0.14,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.14,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.07,        0.07,           0,           0,           0,           0,           0,           0,           0
         1,        20,       17.05,        3.29,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.43,        2.99,       10.34,           0,           0,           0,           0,           0,           0,           0,        3.54,        0.29,           0,           0,           0,           0,           0,        0.43,           0,           0,           0,           0,        2.99,           0,           0,           0,           0,        0.30,        3.05,        1.42,        2.08,        3.49,           0,           0,           0,           0,           0,           0
         1,        21,        7.79,        0.03,           0,           0,           0,           0,        5.00,           0,           0,           0,           0,           0,           0,           0,        2.76,           0,           0,           0,           0,           0,           0,           0,        0.03,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,        0.15,        0.90,        1.17,        0.53,           0,           0,           0,           0,           0,           0
         1,        22,        1.33,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        1.33,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.63,        0.70,           0,           0,           0,           0,           0,           0,           0
         1,        23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        26,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        27,     8253.59,           0,           0,           0,           0,           0,           0,           0,           0,     7521.80,           0,           0,           0,           0,           0,      512.30,      219.68,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,      512.30,           0,           0,      219.68,           0,           0
         2,         1,     3641.33,      529.16,      410.91,     1360.63,      273.35,      342.78,           0,       74.41,      172.90,           0,           0,           0,      412.05,       48.52,       16.78,           0,           0,      616.13,     1771.54,      247.27,           0,     1360.63,      586.74,       57.63,       79.06,        4.67,      362.76,        8.88,       26.13,        3.70,        1.08,        9.50,        0.09,        2.41,       43.36,        0.62,        0.38,        1.66,        2.20,        1.06,       10.44,        0.61,        0.27,        2.20,           0,           0,           0,           0,           0,           0
         2,         2,     3156.07,       61.77,      161.44,     1517.89,           0,           0,           0,       68.10,      262.82,           0,           0,           0,     1053.38,       26.93,        3.74,           0,           0,           0,     1679.33,      330.92,           0,     1517.89,       68.64,        6.86,       71.03,        2.93,     1027.71,        5.24,       13.35,        1.10,        0.39,        5.59,        0.02,        0.45,       25.73,        0.09,        0.08,        0.56,        0.12,        0.23,        2.98,        0.06,        0.03,        0.32,           0,           0,           0,           0,           0,           0
         2,         3,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         4,      557.13,      131.98,        5.37,      212.85,       38.21,        9.86,           0,       30.46,       38.03,           0,           0,           0,       60.49,       22.04,        7.94,           0,           0,       48.07,      218.22,       68.48,           0,      212.85,      147.35,       15.41,       32.24,        1.77,       40.48,        3.03,       10.66,        2.07,        0.37,        3.88,        0.02,        1.13,       19.67,        0.31,        0.23,        0.68,        1.10,        0.88,        3.45,        0.73,        0.35,        1.43,           0,           0,           0,           0,           0,           0
         2,         5,      348.51,       92.57,        6.68,      147.62,       13.25,        2.70,           0,       21.06,       23.41,           0,           0,           0,       19.40,       15.68,        6.24,           0,           0,       15.95,      154.30,       44.44,           0,      147.62,      104.89,       12.37,       22.65,        1.61,        5.31,        2.35,        7.05,        1.57,        0.39,        2.73,        0.02,        0.97,       13.69,        0.23,        0.20,        0.57,        0.69,        0.52,        3.62,        0.32,        0.12,        0.97,           0,           0,           0,           0,           0,           0
         2,         6,        1.68,        0.01,           0,        0.28,           0,           0,           0,        0.01,        0.01,           0,           0,           0,        1.37,           0,           0,           0,           0,           0,        0.28,        0.02,           0,        0.28,        0.01,           0,        0.01,           0,        1.37,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         7,        0.03,        0.01,           0,        0.02,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.02,           0,           0,        0.02,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         8,      247.98,       60.10,        3.72,      101.10,       20.25,        0.36,           0,       17.41,       18.26,           0,           0,           0,       17.02,        8.61,        1.33,           0,           0,       20.61,      104.82,       35.66,           0,      101.10,       69.68,        9.66,       18.85,        1.44,        1.01,        2.59,        8.20,        1.80,        0.41,        3.01,           0,        0.33,        7.43,        0.04,        0.07,        0.74,        0.19,        0.06,        0.90,        0.05,        0.02,        0.11,           0,           0,           0,           0,           0,           0
         2,         9,       87.97,       19.80,        4.21,       38.09,        3.68,           0,           0,        4.91,        5.95,           0,           0,           0,        6.75,        3.92,        0.69,           0,           0,        3.68,       42.30,       10.85,           0,       38.09,       22.77,        2.93,        5.25,        0.34,           0,        0.85,        3.52,        0.93,        0.17,        1.28,           0,        0.07,        3.48,           0,        0.03,        0.34,        0.01,        0.02,        0.60,           0,           0,        0.06,           0,           0,           0,           0,           0,           0
         2,        10,        0.11,           0,           0,        0.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.11,           0,           0,        0.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        11,       20.58,       10.17,        0.58,        7.27,           0,           0,           0,        0.28,        0.06,           0,           0,           0,        1.19,        0.75,        0.31,           0,           0,           0,        7.85,        0.33,           0,        7.27,       11.49,        1.32,        0.30,        0.01,           0,        0.04,        0.64,        0.20,        0.05,        0.26,           0,        0.28,        0.44,        0.03,           0,           0,           0,        0.02,        0.17,           0,        0.02,        0.10,           0,           0,           0,           0,           0,           0
         2,        12,       93.88,       34.81,        1.39,       43.71,           0,           0,           0,        2.58,        0.78,           0,           0,           0,        6.37,        3.19,        1.25,           0,           0,           0,       45.08,        3.36,        4.00,       39.71,       39.77,        5.02,        2.65,        0.09,           0,        0.26,        3.44,        1.12,        0.23,        1.33,           0,        1.19,        1.86,        0.12,        0.01,        0.01,           0,        0.04,        0.86,        0.02,        0.03,        0.30,           0,           0,           0,           0,           0,           0
         2,        13,       49.16,       14.97,        2.07,       26.73,           0,           0,           0,        1.39,        0.96,           0,           0,           0,        2.26,        0.69,        0.13,           0,           0,           0,       28.80,        2.34,           0,       26.73,       18.12,        3.14,        1.43,        0.03,           0,        0.08,        1.29,        0.38,        0.08,        0.43,           0,        0.16,        0.53,           0,           0,           0,           0,           0,        0.12,           0,           0,        0.01,           0,           0,           0,           0,           0,           0
         2,        14,      103.07,       38.85,        1.85,       50.54,           0,           0,           0,        2.85,        0.67,           0,           0,           0,        5.72,        2.26,        0.45,           0,           0,           0,       52.36,        3.52,           0,       50.54,       44.50,        5.67,        2.97,        0.12,           0,        0.10,        3.47,        1.01,        0.05,        1.11,           0,        0.63,        1.62,        0.02,           0,           0,           0,           0,        0.42,           0,           0,        0.03,           0,           0,           0,           0,           0,           0
         2,        15,        0.38,        0.24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.02,        0.01,        0.11,           0,           0,           0,           0,           0,           0,           0,        0.24,        0.02,           0,           0,           0,           0,           0,        0.02,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,        0.07,           0,           0,        0.04,           0,           0,           0,           0,           0,           0
         2,        16,        7.21,        4.86,           0,        0.49,           0,           0,           0,           0,           0,           0,           0,           0,        1.18,        0.31,        0.43,           0,           0,           0,        0.49,           0,           0,        0.49,        5.44,        0.68,           0,           0,           0,           0,        0.62,        0.38,        0.01,        0.17,           0,        0.07,        0.24,           0,           0,           0,           0,           0,        0.38,           0,           0,        0.05,           0,           0,           0,           0,           0,           0
         2,        17,        7.08,        4.88,           0,        0.28,           0,           0,           0,           0,           0,           0,           0,           0,        1.32,        0.33,        0.30,           0,           0,           0,        0.28,           0,           0,        0.28,        5.55,        0.70,           0,           0,           0,           0,        0.69,        0.43,           0,        0.20,           0,        0.06,        0.27,           0,           0,           0,           0,           0,        0.29,           0,           0,        0.01,           0,           0,           0,           0,           0,           0
         2,        18,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        19,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        20,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        21,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        22,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        26,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        27,      295.22,           0,           0,           0,           0,           0,           0,           0,           0,      290.58,           0,           0,           0,           0,           0,        3.23,        1.42,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        3.23,           0,           0,        1.42,           0,           0
         3,         1,        1.20,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        1.20,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        1.20,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         2,        0.05,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.05,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.05,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         3,       21.30,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       21.30,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       21.30,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         4,       76.61,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       76.61,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       76.61,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         5,        8.76,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        8.76,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        8.76,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         6,        0.08,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.08,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.08,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         7,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         8,        2.71,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        2.71,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        2.71,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         9,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        12,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        13,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
