Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        10,       61641.32,        7137.66,       74770.67,        1091.29,        1864.52,       18177.29,       25122.60,        1072.25,              0,         183.91,          82.50,        4740.88,              0,         206.72,         102.24,        1944.01,        1233.80,        3804.81,         875.46,         294.19,        1504.98,          89.48,        3133.73,        2013.83,         175.27,          21.12,         154.14,         289.38,          53.38,         354.61,          34.97,          23.83,          82.95
        11,       55277.99,        5011.24,       62458.56,         831.29,        1374.46,       15507.51,       20374.31,        1157.46,              0,         247.50,          82.57,        4615.04,              0,         249.16,         102.27,        1510.86,        1001.15,        3251.27,         759.49,         248.22,        1274.15,          77.18,        2677.95,        1744.35,         154.19,          18.71,         136.91,         288.77,          45.20,         299.40,          27.91,          19.28,          68.04
        12,       49287.06,        3739.83,       51923.59,         677.81,        1178.10,       13639.85,       17351.53,        1808.87,              0,         265.22,         179.39,        5512.67,              0,         282.99,         207.04,        1199.53,         872.24,        2887.86,         687.66,         234.70,        1131.79,          75.39,        2462.25,        1571.63,         149.25,          15.99,         119.98,         249.26,          40.02,         252.41,          25.59,          17.79,          60.48
        13,       43924.09,        2949.91,       44730.35,         552.91,         902.71,       12079.48,       14915.90,        1770.66,              0,         339.43,         319.97,        6377.78,              0,         345.09,         327.03,         971.30,         755.86,        2603.56,         630.63,         217.75,        1013.68,          68.87,        2055.84,        1472.87,         133.28,          13.32,         109.40,         223.97,          35.29,         210.35,          22.31,          15.83,          52.60
        14,       40742.60,        2574.49,       38639.16,         432.83,         783.92,       10763.57,       12854.55,        2000.06,              0,         227.55,         182.03,        5593.52,              0,         248.48,         210.58,         767.70,         653.61,        2353.02,         564.76,         191.62,         900.02,          60.69,        1793.81,        1322.69,         123.10,           9.85,          91.70,         187.62,          28.03,         171.74,          19.12,          13.23,          43.67
        15,       36212.72,        2199.13,       33018.37,         361.64,         662.10,        9720.44,       11324.71,        2007.06,              0,         284.20,         237.95,        6684.07,              0,         312.26,         260.77,         600.16,         589.60,        2195.29,         540.09,         190.28,         834.66,          57.62,        1650.99,        1281.31,         119.03,          10.91,          89.40,         182.59,          29.44,         167.61,          20.86,          13.30,          42.48
        16,       32651.53,        1715.63,       29420.18,         306.60,         665.72,        8434.81,        9596.52,        2260.03,              0,         256.72,         213.13,        6835.86,              0,         304.68,         255.29,         458.08,         518.33,        1988.07,         493.45,         169.17,         749.92,          52.07,        1418.08,        1166.23,         107.05,           9.43,          79.86,         160.80,          26.48,         151.70,          19.85,          12.36,          38.78
        17,       28587.11,        1414.22,       25325.36,         271.45,         597.95,        7547.19,        8218.94,        2430.24,              0,         287.47,         247.71,        6832.00,              0,         332.98,         302.84,         362.63,         451.61,        1795.66,         440.80,         144.68,         663.35,          44.41,        1148.80,        1088.53,          90.93,           8.00,          70.61,         136.80,          25.60,         130.24,          19.68,          11.74,          34.51
        18,       26164.59,        1295.59,       22641.26,         225.77,         538.58,        7092.64,        7489.99,        2234.88,              0,         276.50,         197.04,        5732.76,              0,         301.84,         233.06,         229.79,         418.49,        1691.69,         410.61,         143.14,         611.24,          37.40,        1025.80,        1034.48,          84.72,           8.04,          64.72,         119.45,          23.09,         114.41,          17.49,           9.61,          30.77
        19,       22867.31,        1078.86,       19727.61,         197.22,         480.68,        6383.86,        6630.62,        2808.21,              0,         283.64,         237.42,        7084.69,              0,         337.90,         292.08,         183.84,         381.20,        1565.62,         382.64,         127.57,         557.15,          35.52,         944.70,         994.51,          75.20,           7.78,          63.17,         102.15,          22.77,         107.31,          17.59,           9.42,          30.33
        20,       20620.83,        1021.59,       17484.90,         167.24,         480.56,        5969.08,        6042.10,        2965.65,              0,         308.05,         357.90,        6400.24,              0,         348.17,         413.13,         101.79,         352.11,        1484.78,         365.34,         119.50,         515.20,          30.13,         838.38,         956.32,          66.45,           7.18,          59.05,          92.19,          20.98,         101.77,          16.84,           8.28,          28.83
        21,       18452.30,         920.41,       15720.67,         151.19,         391.25,        5140.80,        5282.73,        3157.91,              0,         225.40,         254.82,        3983.76,              0,         306.64,         337.74,          68.91,         327.26,        1376.10,         345.18,         105.81,         473.34,          26.50,         675.59,         881.40,          56.80,           5.42,          52.21,          80.22,          21.13,         100.42,          17.82,           8.32,          29.17
        22,       16779.84,         765.73,       14264.08,         131.19,         336.97,        4744.26,        4837.07,        2612.88,              0,         233.93,         270.22,        3728.67,              0,         293.03,         341.15,          41.67,         294.08,        1277.24,         319.87,          97.85,         428.71,          21.51,         614.47,         810.68,          51.35,           6.46,          46.53,          75.52,          22.51,         105.13,          19.18,           8.95,          31.11
        23,       14620.40,         693.72,       12948.37,         119.51,         270.77,        4286.92,        4311.59,        2682.72,              0,         173.41,         176.08,        2477.67,              0,         241.42,         254.71,          32.49,         266.58,        1202.75,         303.58,          88.69,         394.71,          17.73,         501.74,         794.06,          40.99,           7.23,          44.93,          66.03,          25.51,         108.05,          22.77,          10.73,          33.53
        24,       12767.72,         657.46,       11399.56,         103.01,         252.25,        3948.83,        3894.93,        2532.90,              0,         148.73,         205.16,        2411.01,              0,         203.21,         289.11,           7.71,         250.29,        1154.38,         296.31,          91.12,         372.83,          16.40,         436.56,         751.39,          37.85,           6.91,          40.78,          60.07,          23.95,         109.37,          20.68,           9.69,          30.34
        25,       11717.56,         620.65,       10245.07,          89.50,         229.91,        3812.29,        3705.13,        2370.22,              0,         177.36,         233.42,        2216.86,              0,         235.60,         317.51,           2.89,         242.68,        1120.22,         296.49,          95.31,         360.83,          15.40,         359.63,         735.22,          31.46,           7.00,          39.49,          64.10,          25.68,         113.97,          23.00,          10.75,          33.35
        26,       11131.93,         585.99,        9551.38,          76.28,         208.54,        3668.53,        3498.51,        2218.29,              0,         186.19,         249.29,        1893.21,              0,         248.62,         343.21,           0.11,         228.33,        1063.02,         283.73,          93.43,         344.88,          13.94,         307.95,         712.25,          28.76,           6.86,          38.31,          54.27,          23.47,         109.06,          19.90,           9.01,          29.06
        27,        9999.29,         571.71,        8743.36,          73.66,         163.64,        3442.69,        3161.61,        2125.58,              0,         129.69,         147.11,        1430.55,              0,         175.70,         201.40,              0,         220.20,         992.16,         261.63,          86.82,         326.42,          11.37,         265.03,         677.32,          25.01,           7.18,          39.55,          52.00,          21.31,          96.83,          17.22,           8.17,          26.16
        28,        9207.81,         539.18,        8136.31,          70.79,         135.57,        3138.99,        2800.50,        1936.84,              0,         169.94,         171.63,        1663.95,              0,         239.18,         225.19,              0,         202.74,         918.93,         240.56,          74.22,         303.02,           9.48,         262.89,         605.45,          22.92,           4.96,          29.00,          41.41,          17.98,          87.20,          13.31,           5.92,          20.61
        29,        8459.66,         550.64,        7840.76,          61.15,         114.05,        2867.12,        2508.82,        1652.34,              0,         147.27,         151.14,        1250.76,              0,         202.96,         194.82,              0,         202.68,         889.09,         238.16,          81.83,         298.56,          11.38,         217.20,         562.37,          20.42,           4.97,          27.15,          40.88,          16.42,          82.89,          12.17,           5.36,          18.39
        30,        7555.11,         589.40,        6806.98,          62.37,          92.14,        2557.37,        2240.00,        1713.35,              0,         112.80,          87.30,        1241.79,              0,         159.60,         116.69,              0,         185.28,         830.01,         229.35,          70.97,         275.05,           9.28,         197.08,         515.26,          18.16,           4.53,          25.37,          39.54,          13.78,          73.09,          10.76,           5.20,          15.98
        31,        6714.64,         635.38,        6242.30,          55.93,          74.75,        2391.45,        2018.70,        1735.96,              0,         132.66,         100.66,        1222.18,              0,         180.65,         125.82,              0,         178.68,         794.33,         223.46,          71.13,         262.16,           9.64,         211.92,         484.18,          18.45,           4.48,          24.61,          37.68,          13.88,          75.96,           9.98,           4.67,          15.66
        32,        6188.38,         594.21,        5764.93,          50.29,          53.50,        2145.21,        1832.39,        1401.90,              0,          82.42,          92.77,        1035.41,              0,         120.98,         110.65,              0,         182.34,         760.29,         220.44,          64.50,         250.35,          10.38,         234.55,         445.81,          18.59,           4.32,          23.34,          36.10,          13.95,          80.47,          10.91,           5.69,          15.85
        33,        5530.30,         571.45,        5288.90,          51.30,          34.49,        1939.78,        1682.27,        1333.60,              0,          81.26,         116.51,        1000.61,              0,         115.93,         124.19,              0,         172.23,         713.98,         216.47,          61.60,         231.38,           8.92,         202.67,         427.11,          18.56,           4.21,          23.91,          32.58,          15.31,          82.82,          12.21,           6.47,          17.19
        34,        5194.50,         610.54,        5111.66,          49.13,          16.34,        1864.15,        1549.28,        1145.85,              0,         103.78,         126.22,        1011.93,              0,         135.07,         138.98,              0,         181.14,         713.55,         219.25,          64.25,         227.50,          10.90,         239.46,         429.55,          21.49,           3.70,          24.97,          35.03,          17.77,          97.64,          12.91,           6.67,          19.35
        35,        4692.80,         593.77,        4578.54,          45.98,           7.84,        1672.56,        1413.62,        1178.43,              0,          83.22,         115.17,         974.53,              0,         107.61,         121.31,              0,         164.98,         684.74,         215.42,          62.04,         212.80,          10.59,         236.84,         401.72,          22.01,           3.38,          22.59,          31.15,          17.68,         101.01,          13.04,           6.85,          20.88
        36,        4171.77,         579.40,        4084.99,          43.34,           1.75,        1565.58,        1280.43,        1006.33,              0,          73.77,          53.96,         995.79,              0,         100.02,          65.75,              0,         158.46,         655.03,         206.40,          58.56,         196.21,          10.42,         272.44,         378.69,          25.62,           3.53,          20.78,          27.24,          20.51,         112.86,          14.38,           8.68,          23.05
        37,        3856.15,         511.59,        3633.12,          36.70,           0.13,        1408.02,        1133.70,        1049.55,              0,          62.47,          34.54,         956.49,              0,          84.65,          44.30,              0,         149.19,         633.68,         200.45,          56.53,         187.85,           8.69,         259.40,         349.23,          23.30,           2.96,          17.69,          24.41,          19.29,         104.62,          15.13,           9.13,          22.77
        38,        3345.28,         417.60,        3127.72,          34.75,              0,        1337.03,        1072.81,        1065.62,              0,          58.64,          20.66,         983.31,              0,          86.50,          31.24,              0,         135.39,         596.53,         188.13,          53.62,         172.44,           8.99,         274.05,         338.26,          26.49,           2.74,          16.79,          21.47,          19.63,         106.09,          15.66,          10.08,          24.14
        39,        3162.85,         432.53,        3024.36,          35.86,              0,        1244.99,         998.47,         955.84,              0,          67.83,          31.47,         947.48,              0,          92.70,          40.80,              0,         143.27,         604.97,         194.10,          58.44,         179.56,           8.40,         273.76,         331.27,          26.83,           2.93,          16.98,          22.85,          21.97,         109.52,          18.09,          12.11,          26.73
        40,        2862.91,         393.62,        2783.46,          27.33,              0,        1118.28,         918.44,        1007.78,              0,          60.49,          27.54,         887.67,              0,          84.46,          33.11,              0,         119.47,         557.16,         174.89,          48.89,         156.47,           6.04,         234.01,         299.98,          21.73,           2.27,          15.69,          18.32,          16.46,          93.55,          13.24,           8.71,          20.39
        41,        2562.46,         245.68,        2383.96,          25.23,              0,        1026.56,         875.41,         944.59,              0,          51.26,          19.90,         719.58,              0,          69.12,          26.07,              0,         112.64,         526.80,         171.21,          49.81,         149.45,           5.72,         241.77,         287.83,          22.95,           2.62,          16.52,          15.79,          17.38,          95.73,          14.01,           9.23,          22.94
        42,        2347.02,         215.57,        2286.17,          24.31,              0,         922.76,         792.25,         743.14,              0,          47.21,          28.46,         770.70,              0,          66.28,          29.64,              0,         101.65,         490.57,         155.73,          46.24,         135.87,           4.67,         220.34,         260.86,          19.10,           2.11,          14.56,          14.18,          16.09,          89.72,          13.49,           9.37,          21.16
        43,        2290.21,         218.28,        2113.36,          18.80,              0,         845.70,         720.11,         789.62,              0,          54.27,          31.20,         610.71,              0,          64.16,          29.42,              0,          93.58,         454.29,         146.18,          39.16,         125.08,           3.59,         207.06,         240.48,          17.31,           1.65,          11.97,          11.93,          14.39,          80.82,          11.86,           8.01,          18.73
        44,        2047.90,         173.23,        1888.80,          17.58,              0,         836.46,         702.10,         741.73,              0,          40.08,          32.04,         454.45,              0,          50.99,          28.56,              0,          91.52,         441.79,         141.70,          41.50,         123.41,           3.73,         193.54,         234.69,          16.49,           1.59,          12.49,           8.83,          12.73,          78.45,          10.27,           7.10,          17.80
        45,        1881.31,         152.47,        1865.70,          15.49,              0,         711.32,         600.16,         675.67,              0,          39.31,          31.84,         392.20,              0,          48.42,          29.29,              0,          76.77,         404.03,         129.92,          37.63,         110.26,           2.93,         201.11,         221.46,          17.31,           1.83,          12.81,           6.32,          14.61,          82.18,          11.34,           8.21,          19.18
        46,        1811.50,         143.78,        1718.61,          13.29,              0,         634.70,         537.52,         645.88,              0,          38.58,          43.22,         267.10,              0,          48.09,          40.74,              0,          69.84,         370.91,         119.64,          32.74,         100.73,           2.45,         175.54,         204.68,          14.07,           1.59,          13.94,           4.74,          11.53,          74.91,           8.82,           6.20,          16.86
        47,        1636.77,         143.67,        1597.00,          11.20,              0,         616.69,         493.32,         583.88,              0,          64.04,          70.69,         326.15,              0,          75.34,          66.00,              0,          61.10,         339.81,         108.56,          29.99,          90.31,           1.53,         164.77,         192.10,          14.35,           1.67,          13.32,           4.07,          11.83,          70.30,           9.64,           7.26,          17.48
        48,        1514.42,         125.29,        1403.25,           7.94,              0,         513.13,         410.47,         671.90,              0,          52.39,          78.97,         206.49,              0,          66.92,          81.51,              0,          53.40,         302.81,         101.24,          28.04,          82.83,           1.10,         156.56,         184.73,          13.43,           1.86,          14.04,           2.38,          11.79,          71.03,           8.98,           6.81,          17.91
        49,        1395.69,         104.72,        1281.71,           6.33,              0,         429.29,         360.94,         702.37,              0,          44.62,          69.25,         171.72,              0,          59.74,          76.22,              0,          42.66,         271.77,          92.23,          22.76,          71.56,           0.63,         136.54,         170.56,          10.76,           1.45,          14.35,           1.24,           9.36,          63.15,           7.16,           5.43,          15.67
        50,        1263.26,          94.26,        1145.79,           6.57,              0,         397.70,         317.33,         534.53,              0,          40.50,          89.29,         120.57,              0,          52.19,          96.54,              0,          36.50,         245.08,          84.13,          21.86,          63.45,           0.63,         128.75,         160.04,           9.52,           1.62,          14.23,           0.62,           8.81,          58.23,           6.51,           5.18,          15.49
        51,        1160.11,          86.31,        1006.26,           4.96,              0,         352.28,         281.90,         463.20,              0,          33.73,          82.21,          98.86,              0,          45.25,          91.49,              0,          29.47,         218.20,          73.19,          19.57,          54.44,           0.20,         113.60,         145.96,           8.85,           1.28,          13.30,           0.13,           7.99,          49.96,           6.01,           5.28,          14.12
        52,        1101.92,          71.49,         969.19,           2.94,              0,         303.72,         243.17,         521.01,              0,          33.16,          72.95,          85.41,              0,          45.73,          91.97,              0,          24.46,         192.14,          66.62,          16.68,          47.12,           0.13,          95.96,         132.77,           7.40,           1.04,          12.10,           0.15,           6.94,          43.50,           5.42,           5.08,          13.26
        53,        1112.66,          59.12,         957.32,           3.15,              0,         278.64,         206.30,         453.80,              0,          31.52,          90.62,          75.52,              0,          44.66,         113.91,              0,          22.32,         173.90,          58.68,          14.96,          42.50,           0.03,          86.31,         124.80,           6.73,           1.18,          12.51,           0.01,           6.53,          37.23,           4.94,           4.91,          13.11
        54,        1025.44,          57.99,         909.85,           1.82,              0,         233.74,         167.70,         433.12,              0,          36.73,         143.07,          94.63,              0,          53.30,         171.99,              0,          17.03,         152.98,          51.49,          12.84,          36.35,           0.02,          74.42,         115.00,           5.64,           0.74,          11.60,              0,           5.42,          34.11,           4.09,           4.01,          11.27
        55,         966.38,          52.98,         897.09,           0.71,              0,         212.32,         142.62,         476.86,              0,          29.83,          89.22,          87.75,              0,          43.38,         124.21,              0,          15.95,         140.95,          47.19,          11.25,          33.71,              0,          64.98,         116.76,           4.96,           0.70,          12.46,              0,           4.94,          29.94,           3.41,           3.54,           9.70
        56,         925.05,          45.37,         888.33,           0.41,              0,         168.27,         108.16,         495.10,              0,          29.47,         102.19,         154.95,              0,          46.50,         146.82,              0,          13.05,         122.91,          42.70,          10.67,          30.04,           0.02,          62.90,         108.69,           5.16,           0.71,           9.85,              0,           4.25,          28.37,           2.70,           3.03,           9.44
        57,         862.06,          43.43,         744.26,           0.42,              0,         149.67,          94.38,         337.80,              0,          20.19,          96.52,         100.28,              0,          30.16,         127.64,              0,          10.65,         112.24,          41.64,           9.33,          27.50,              0,          56.85,         107.41,           4.73,           0.69,          10.62,              0,           4.41,          27.64,           2.75,           3.23,           9.83
        58,         801.25,          37.96,         668.99,              0,              0,         134.41,          76.09,         340.55,              0,          15.61,         100.04,          86.83,              0,          26.62,         134.07,              0,           8.52,         102.51,          38.87,           8.35,          24.81,              0,          51.93,         107.28,           4.03,           1.05,          10.52,              0,           4.43,          27.12,           2.35,           2.80,           9.53
        59,         759.68,          31.54,         621.14,              0,              0,         122.30,          59.18,         298.13,              0,          27.19,         124.71,         215.55,              0,          40.03,         158.49,              0,           7.20,          95.99,          37.93,           8.17,          23.72,              0,          49.27,         111.08,           4.55,           0.66,          10.03,              0,           4.47,          27.80,           2.54,           3.02,           9.85
        60,         728.79,          27.77,         601.49,              0,              0,         112.90,          49.29,         289.75,              0,          19.99,         112.75,         164.85,              0,          33.07,         180.37,              0,           7.05,          92.17,          36.76,           7.99,          23.04,              0,          53.79,         117.56,           5.29,           0.97,           9.93,              0,           5.97,          30.71,           3.51,           4.56,          12.14
        61,         667.57,          21.02,         500.97,              0,              0,          93.10,          33.25,         321.00,              0,          22.77,         145.22,         172.20,              0,          33.74,         197.89,              0,           5.40,          81.40,          32.14,           5.62,          19.80,              0,          47.42,         107.91,           4.47,           0.60,           8.38,              0,           5.91,          31.65,           3.47,           4.82,          12.51
        62,         580.21,          17.74,         407.94,              0,              0,          73.34,          20.58,         348.47,              0,          27.68,         200.55,         185.41,              0,          36.32,         278.71,              0,           3.70,          66.72,          28.03,           5.34,          16.63,              0,          42.53,          99.46,           4.34,           0.78,           7.47,              0,           6.41,          30.03,           3.69,           5.47,          13.49
        63,         541.81,          13.36,         324.20,              0,              0,          60.35,          11.16,         293.05,              0,          31.99,         209.07,         193.88,              0,          45.83,         301.50,              0,           2.46,          61.28,          26.05,           4.54,          14.86,              0,          31.52,          98.52,           2.78,           0.81,           7.42,              0,           5.78,          25.53,           3.14,           4.67,          11.08
        64,         477.79,           9.81,         290.69,              0,              0,          43.14,           4.59,         284.20,              0,          31.34,         218.48,         179.51,              0,          42.44,         291.42,              0,           1.64,          51.42,          23.29,           3.48,          12.33,              0,          25.59,          92.65,           1.98,           0.80,           6.38,              0,           4.94,          22.94,           2.47,           3.91,           9.61
        65,         419.12,           7.39,         224.10,              0,              0,          35.34,           2.28,         275.07,              0,          40.95,         303.35,         284.86,              0,          52.89,         382.86,              0,           0.95,          45.09,          19.92,           3.29,          10.36,              0,          21.11,          82.66,           1.74,           0.58,           5.15,              0,           4.10,          20.15,           1.96,           3.30,           8.50
        66,         376.43,           3.59,         168.95,              0,              0,          25.18,           0.54,         235.92,              0,          35.91,         336.00,         255.39,              0,          46.06,         428.91,              0,           0.40,          36.91,          18.11,           2.61,           7.97,              0,          12.86,          77.45,           0.65,           0.60,           5.45,              0,           3.27,          16.40,           1.62,           2.60,           6.86
        67,         327.43,           1.64,         121.53,              0,              0,          17.60,           0.14,         235.02,              0,          39.94,         440.03,         278.64,              0,          51.80,         530.13,              0,           0.10,          34.28,          16.97,           2.23,           7.22,              0,          11.12,          76.11,           0.53,           0.80,           5.43,              0,           3.12,          15.15,           1.90,           2.69,           6.57
        68,         297.15,           0.47,          77.99,              0,              0,           9.46,              0,         246.33,              0,          24.15,         232.90,         198.06,              0,          35.23,         322.22,              0,           0.02,          30.16,          16.13,           2.11,           6.54,              0,           9.63,          70.74,           0.58,           0.71,           4.47,              0,           3.20,          14.00,           1.98,           3.04,           7.01
        69,         251.11,           0.09,          58.29,              0,              0,           5.01,              0,         271.77,              0,          24.05,         217.54,         214.85,              0,          32.37,         269.45,              0,           0.02,          24.24,          13.22,           1.54,           4.71,              0,           8.23,          58.07,           0.33,           0.37,           2.94,              0,           2.44,          14.19,           1.52,           2.36,           6.10
        70,         207.89,           0.03,          18.21,              0,              0,           1.88,              0,         232.01,              0,          20.03,         131.90,         170.19,              0,          28.17,         173.27,              0,              0,          19.49,          12.23,           0.83,           3.88,              0,           8.57,          54.31,           0.26,           0.37,           2.59,              0,           2.74,          14.21,           1.89,           2.96,           6.88
        71,         173.14,              0,           8.94,              0,              0,           0.67,              0,         205.93,              0,          15.84,         134.47,         123.88,              0,          21.64,         168.12,              0,              0,          15.86,          11.04,           1.00,           3.23,              0,           7.44,          45.14,           0.28,           0.39,           2.38,              0,           2.61,          14.97,           1.83,           2.75,           6.73
        72,         131.10,              0,           4.37,              0,              0,           0.07,              0,         222.13,              0,          14.12,         132.17,         143.26,              0,          20.38,         171.46,              0,              0,          12.29,          10.01,           0.75,           2.35,              0,           6.21,          40.91,           0.21,           0.40,           1.85,              0,           2.28,          13.64,           1.62,           2.58,           6.61
        73,         109.74,              0,           0.57,              0,              0,           0.01,              0,         214.93,              0,          15.54,         192.84,         138.45,              0,          22.30,         236.57,              0,              0,           8.26,           8.59,           0.28,           1.64,              0,           5.48,          33.76,           0.19,           0.25,           1.12,              0,           2.30,          12.86,           1.84,           3.01,           7.38
        74,          89.97,              0,           0.03,              0,              0,              0,              0,         205.42,              0,          16.01,         131.07,         133.80,              0,          21.85,         161.24,              0,              0,           6.54,           7.95,           0.51,           1.40,              0,           4.25,          29.63,           0.25,           0.23,           0.98,              0,           2.07,          13.14,           1.63,           2.63,           6.45
        75,          71.61,              0,           2.00,              0,              0,              0,              0,         171.13,              0,          10.47,         107.10,          58.90,              0,          14.00,         132.56,              0,              0,           4.33,           7.07,           0.24,           1.03,              0,           3.10,          22.94,           0.15,           0.28,           0.76,              0,           1.83,          12.00,           1.43,           2.34,           6.05
        76,          56.83,              0,           1.00,              0,              0,              0,              0,         154.49,              0,          11.49,         120.73,          52.07,              0,          14.51,         134.47,              0,              0,           2.43,           5.59,           0.04,           0.58,              0,           2.13,          18.87,           0.03,           0.16,           0.51,              0,           1.69,          10.34,           1.60,           2.44,           5.82
        77,          44.06,              0,              0,              0,              0,              0,              0,         147.86,              0,           8.86,          87.93,          27.11,              0,          13.19,          94.77,              0,              0,           1.54,           4.22,           0.08,           0.30,              0,           1.38,          12.43,           0.05,           0.15,           0.17,              0,           1.35,           8.74,           1.41,           2.38,           5.77
        78,          31.25,              0,              0,              0,              0,              0,              0,         122.73,              0,           8.06,          61.73,          16.95,              0,          11.91,          72.83,              0,              0,           0.49,           2.53,              0,           0.15,              0,           0.81,           8.02,           0.01,           0.10,           0.20,              0,           1.10,           6.55,           1.06,           1.64,           4.66
        79,          22.28,              0,              0,              0,              0,              0,              0,         123.68,              0,           8.80,          61.60,           9.06,              0,          11.58,          64.23,              0,              0,           0.23,           2.57,              0,           0.06,              0,           0.44,           6.09,              0,           0.10,           0.05,              0,           0.92,           5.70,           1.12,           1.67,           4.78
        80,          15.12,              0,              0,              0,              0,              0,              0,         120.84,              0,           8.51,          38.77,           5.02,              0,          10.26,          38.61,              0,              0,           0.01,           1.79,              0,              0,              0,           0.19,           3.66,              0,           0.04,              0,              0,           0.56,           5.70,           0.81,           1.22,           4.02
        81,           9.89,              0,              0,              0,              0,              0,              0,         118.20,              0,          10.10,          32.26,           2.63,              0,          13.39,          30.39,              0,              0,              0,           1.55,              0,              0,              0,           0.03,           2.22,              0,           0.03,              0,              0,           0.68,           4.70,           0.99,           1.42,           4.16
