ScreenlineID,SEGID_LIST,NUM_SEGMENTS,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV
1.01,"['0015_349.4', '0089_422.7', '0126_020.8']",3,11882.8,21991.4,14820.5,15896.5,64591.2,9200.3,15249.3,11602.0,11992.5,48044.1,294.6,1428.6,507.0,436.5,2666.7,1155.1,2191.3,1432.5,1259.2,6038.1,1232.8,3122.2,1279.0,2208.3,7842.3
1.02,"['0015_337.0', '0060_000.8', '0084_081.7', '0089_408.1', '0126_007.7', 'WFRC_8006', 'WFRC_8414']",7,42648.1,75490.4,55889.8,58385.1,232413.4,35475.0,54797.7,46798.1,48815.2,185886.0,1932.9,9627.0,3362.8,2875.5,17798.2,3065.6,5584.3,3562.2,3175.2,15387.3,2174.6,5481.4,2166.7,3519.2,13341.9
1.03,"['0108_000.1', '0126_004.6', '0193_003.8', '1470_000.4']",4,14874.8,27374.6,21456.0,22652.9,86358.3,13557.6,23051.7,19651.6,21009.8,77270.7,675.7,3082.2,1159.6,945.7,5863.2,475.5,796.1,487.4,439.1,2198.1,166.0,444.6,157.4,258.3,1026.3
1.04,"['0015_319.5', '0067_007.3', '1428_001.7']",3,37699.4,68801.4,49272.9,52334.4,208108.1,30505.2,46776.0,40004.3,42307.1,159592.6,2370.7,11770.7,4122.6,3559.2,21823.2,2699.0,4919.9,3089.5,2788.4,13496.8,2124.5,5334.8,2056.5,3679.7,13195.5
1.05,"['0015_311.8', '0068_062.6', '0089_383.5', '0215_025.7', '2338_001.9']",5,54061.4,100893.0,73076.3,79319.9,307350.6,45536.7,73709.1,61762.9,67354.1,248362.8,3198.2,15927.8,5611.0,4859.6,29596.6,3087.8,5645.4,3527.4,3209.7,15470.3,2238.7,5610.7,2175.0,3896.5,13920.9
2.01,"['0080_113.3', '0201_010.8', '2250_000.0', '2290_000.0', 'WFRC_8256', 'WFRC_8257']",6,32899.0,55905.4,41158.1,46320.8,176283.3,28332.0,42491.1,35218.7,39779.1,145820.9,1205.9,6034.1,2075.3,1811.2,11126.5,2176.6,4325.6,2607.6,2433.3,11543.1,1184.5,3054.6,1256.5,2297.2,7792.8
2.02,"['0080_117.7', '0201_015.3', '2250_004.6', '2254_001.0', '2269_000.0', '2290_004.6', '2292_001.1', '2322_000.7', '2330_001.0']",9,44320.6,88576.8,62903.6,70337.3,266138.3,37824.8,68438.6,53663.7,60954.6,220881.7,2151.1,11259.2,3980.4,3503.3,20894.0,3331.2,6117.9,4003.5,3669.0,17121.6,1013.5,2761.1,1256.0,2210.4,7241.0
2.03,"['0015_305.2', '0071_020.6', '0089_376.8', '0186_006.9', '2076_005.1', '2128_006.5', '2148_004.3', '2176_002.3', '2178_004.1', '2180_004.7', '2204_002.5', '2258_002.4', '2264_003.2', '2266_006.7', '2274_000.6', '2282_000.5', '2284_000.5', 'WFRC_8409']",18,85021.8,168499.8,119563.7,132879.3,505964.6,74343.7,133551.9,105053.5,117694.1,430643.2,4295.3,22140.9,7387.5,6851.2,40674.9,4594.0,8417.2,5238.7,4978.6,23228.5,1788.8,4389.8,1884.0,3355.4,11418.0
2.04,"['0068_054.8', '0111_009.6', '0154_019.5', '0172_004.5', '0215_017.5', '2040_016.1', '2094_011.5', '2151_001.5', '2154_003.7', '2156_012.1', '2164_003.5', '2168_002.6', '2238_001.5', 'WFRC_8155']",14,68711.5,117662.8,92564.2,95906.8,374845.3,62023.3,97604.3,83492.5,88501.4,331621.5,2678.9,12836.4,4829.2,3606.1,23950.6,3115.8,5419.2,3525.4,2724.0,14784.4,893.5,1802.9,717.1,1075.3,4488.8
2.05,"['0071_018.3', '0089_374.5', '0215_000.7', '2076_003.0', '2148_002.0', '2178_001.8', '2180_002.4', '2186_004.6', '2191_000.0', '2194_001.8', '2204_000.0', '2214_000.0', '2264_000.9', '2266_004.3']",14,43306.9,80444.6,62164.1,60397.2,246312.8,39746.8,68486.6,56733.3,56281.2,221247.9,1680.2,8249.5,3155.6,2279.9,15365.2,1526.3,2770.5,1912.5,1270.6,7479.9,353.6,938.0,362.7,565.5,2219.8
