Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        10,       67930.93,       71582.81,      287657.84,       15876.43,       22507.01,       40929.44,      102342.51,        2065.92,              0,          70.15,          17.66,        2911.18,              0,         102.79,          24.82,        7704.39,        3825.80,       10207.08,        1940.71,         876.73,        3988.23,         202.28,        5492.89,        5927.61,         283.29,          67.04,         512.69,         374.26,         156.20,        1368.29,         116.44,          79.97,         298.27
        11,       69305.54,       57891.81,      252037.97,        8249.96,       16766.06,       41382.23,       95358.15,        1719.18,              0,          52.47,          12.56,        5434.74,              0,          82.11,          22.30,        6895.47,        3454.12,        9401.12,        1874.27,         810.58,        3720.52,         177.58,        5302.55,        5123.33,         307.89,          61.86,         440.41,         403.35,         132.42,        1320.30,          96.03,          65.85,         262.78
        12,       68868.22,       45401.48,      211044.50,        5105.75,       13051.11,       36698.76,       77019.00,        1406.10,              0,         124.08,          16.03,        6238.61,              0,         157.63,          26.98,        6088.74,        3122.37,        8344.90,        1686.02,         679.03,        3318.44,         162.01,        5024.67,        4739.35,         280.71,          59.62,         412.80,         373.13,         123.35,        1159.23,          95.42,          65.51,         251.09
        13,       68227.59,       34272.90,      177258.51,        3841.04,        9894.55,       34379.01,       66280.46,        1438.50,              0,          98.35,          34.12,        6017.90,              0,         134.97,          41.83,        5122.93,        2616.19,        7437.79,        1499.35,         565.94,        2883.17,         139.52,        4959.01,        4442.16,         267.55,          50.93,         364.03,         369.22,         107.90,        1058.37,          77.85,          54.50,         217.07
        14,       71626.88,       25667.39,      155635.38,        3087.05,        7347.20,       31622.64,       57796.92,        1062.05,              0,         201.44,         118.71,        4266.73,              0,         222.55,         107.05,        4549.63,        2451.67,        6818.40,        1406.53,         537.74,        2663.26,         125.66,        4767.84,        3889.41,         269.51,          43.55,         314.31,         347.23,         100.76,         903.40,          71.61,          49.91,         197.32
        15,       70850.97,       20015.03,      132129.81,        2483.63,        5417.48,       37223.25,       60149.78,        1235.21,              0,         122.88,          66.38,        3332.49,              0,         138.34,          80.24,        3913.13,        2240.65,        6170.15,        1272.17,         481.13,        2403.85,         113.43,        4713.15,        3349.83,         258.09,          35.16,         262.58,         343.18,          93.39,         833.46,          63.04,          43.72,         175.50
        16,       67519.00,       14213.74,      107583.84,        1927.31,        4184.36,       25107.36,       42224.27,        1390.55,              0,          68.76,         107.97,        5153.76,              0,         100.28,         115.74,        3263.67,        1804.55,        5195.40,        1136.37,         439.39,        2093.68,         108.56,        4643.15,        2998.22,         260.23,          34.39,         236.13,         351.45,          80.51,         711.63,          51.27,          36.38,         149.85
        17,       62019.61,       11058.36,       91417.79,        1540.43,        3122.75,       22115.71,       34591.06,        1810.44,              0,         155.66,          37.06,        6939.81,              0,         194.71,          53.21,        2696.68,        1560.20,        4592.08,        1030.96,         374.03,        1832.19,          91.24,        3908.34,        2622.60,         222.93,          28.57,         200.82,         342.47,          78.47,         640.63,          49.47,          34.06,         134.93
        18,       57075.57,        8359.97,       80005.23,        1267.67,        2259.70,       19771.55,       30076.54,        1697.02,              0,         240.96,         129.83,        8204.85,              0,         282.72,         159.83,        2244.17,        1392.60,        4125.88,         948.13,         337.89,        1642.92,          93.01,        3841.01,        2245.74,         222.65,          22.86,         167.43,         316.13,          63.64,         511.47,          41.46,          27.60,         111.05
        19,       56531.35,        6670.34,       70881.84,        1002.07,        1732.71,       19228.86,       27901.94,        2138.79,              0,         283.17,         157.95,        5859.77,              0,         314.10,         184.87,        1879.77,        1257.86,        3769.31,         871.26,         309.84,        1500.05,          84.99,        3456.78,        2020.15,         195.86,          20.47,         152.09,         299.14,          58.40,         476.97,          35.36,          24.36,         102.63
        20,       52933.30,        4992.85,       61070.69,         829.36,        1319.87,       16787.23,       22675.94,        2383.82,              0,         313.93,         235.44,        7070.78,              0,         330.40,         257.98,        1569.39,        1046.98,        3299.02,         781.50,         277.17,        1304.37,          85.59,        3162.78,        1843.64,         180.56,          19.33,         141.57,         273.06,          50.48,         396.95,          30.55,          20.48,          83.74
        21,       49471.03,        4249.90,       58278.06,         704.10,        1065.64,       14748.07,       19831.47,        2379.34,              0,         306.60,         237.77,        6369.80,              0,         350.24,         273.17,        1262.44,         927.18,        3009.83,         733.06,         258.83,        1192.42,          82.63,        2905.58,        1719.53,         162.62,          16.12,         131.64,         257.34,          44.75,         344.55,          27.87,          19.14,          68.83
        22,       45626.61,        3415.84,       48562.98,         571.23,         909.72,       13539.50,       17638.85,        2611.32,              0,         339.13,         307.64,        5843.88,              0,         365.11,         325.94,        1027.23,         805.36,        2712.04,         656.78,         238.01,        1066.25,          76.43,        2553.27,        1579.21,         151.70,          16.50,         124.75,         260.79,          40.44,         307.02,          24.62,          16.69,          62.04
        23,       41054.92,        2856.21,       41491.58,         495.83,         763.69,       12238.87,       14269.70,        2524.64,              0,         236.52,         294.59,        6191.00,              0,         302.22,         328.67,         906.25,         705.60,        2415.87,         596.42,         200.03,         941.73,          74.78,        2348.85,        1551.20,         141.72,          14.84,         119.52,         265.72,          39.07,         270.37,          26.05,          17.80,          61.09
        24,       37433.38,        2385.28,       36366.56,         416.44,         708.02,       10701.83,       12877.60,        2769.32,              0,         283.87,         241.52,        5332.06,              0,         328.20,         310.94,         719.54,         619.92,        2236.31,         547.28,         185.32,         858.09,          64.60,        1959.75,        1393.45,         125.82,          14.84,         104.54,         233.06,          37.52,         247.73,          24.20,          15.80,          54.29
        25,       33466.38,        2077.50,       31698.48,         361.66,         624.15,        9779.23,       11192.34,        2371.00,              0,         388.28,         224.13,        4752.95,              0,         404.52,         271.47,         585.28,         560.16,        2065.40,         512.41,         172.92,         789.88,          62.21,        1753.54,        1261.88,         109.61,          12.27,          88.12,         224.35,          38.34,         217.68,          27.65,          18.63,          55.71
        26,       29786.02,        1704.38,       28542.17,         313.70,         566.79,        8978.74,        9890.01,        2646.21,              0,         236.12,         258.18,        3491.70,              0,         281.18,         310.33,         464.46,         510.33,        1911.46,         466.65,         157.81,         721.12,          58.25,        1669.06,        1204.63,         109.70,          10.54,          81.87,         192.35,          30.12,         183.02,          22.17,          13.90,          44.62
        27,       27319.58,        1481.72,       25151.01,         262.02,         535.97,        8024.44,        8724.90,        2391.95,              0,         260.59,         231.79,        3212.68,              0,         343.30,         308.89,         339.06,         459.14,        1806.29,         442.01,         152.26,         665.75,          49.11,        1387.38,        1139.78,          96.45,           8.79,          72.82,         179.95,          32.82,         165.67,          25.85,          15.57,          46.54
        28,       25046.69,        1319.07,       23118.36,         229.40,         508.14,        7541.77,        7928.69,        2340.12,              0,         192.33,         247.80,        2518.14,              0,         240.09,         313.57,         269.14,         457.60,        1746.05,         436.33,         151.40,         643.47,          49.90,        1341.38,        1064.57,          96.13,           8.02,          66.42,         156.65,          29.29,         154.97,          24.05,          13.02,          41.16
        29,       23002.90,        1187.73,       20360.73,         203.17,         432.48,        7142.94,        7086.41,        2278.34,              0,         167.54,         201.70,        2399.97,              0,         219.05,         260.99,         254.60,         417.65,        1627.00,         403.93,         123.58,         581.68,          45.47,        1224.73,        1048.16,          93.12,           7.46,          62.36,         134.24,          28.78,         137.14,          24.19,          12.44,          40.84
        30,       21267.24,        1015.06,       19281.47,         178.41,         404.45,        6456.36,        6637.78,        2226.21,              0,         210.97,         136.68,        1897.87,              0,         257.86,         245.84,         208.63,         387.85,        1543.95,         378.75,         122.83,         540.37,          40.31,        1082.50,         975.73,          83.50,           7.58,          56.48,         116.17,          29.25,         134.81,          25.13,          12.73,          40.61
        31,       19544.43,         901.01,       17132.44,         156.67,         413.52,        6134.87,        6160.76,        2043.16,              0,         200.17,         231.26,        1616.13,              0,         249.94,         298.91,         203.94,         363.22,        1491.98,         368.94,         123.88,         510.92,          41.15,        1067.85,         896.68,          83.80,           6.97,          48.69,         106.62,          23.25,         117.71,          19.72,           9.73,          34.57
        32,       17768.20,         851.33,       16174.64,         140.46,         346.43,        5506.91,        5421.50,        2057.65,              0,         122.52,         305.89,        1504.71,              0,         207.61,         382.60,         131.74,         317.93,        1354.38,         340.53,         105.54,         449.92,          34.43,         866.44,         856.08,          66.93,           6.73,          47.97,          94.93,          21.96,         120.14,          18.26,           8.71,          33.54
        33,       16805.07,         787.20,       14542.54,         125.91,         319.32,        4898.25,        4617.93,        1561.58,              0,         116.11,         120.63,        1548.92,              0,         150.16,         219.40,         105.04,         290.63,        1255.06,         319.10,          98.00,         412.30,          35.41,         876.27,         811.33,          68.65,           5.59,          42.93,          70.81,          19.38,         110.26,          15.27,           7.15,          27.11
        34,       15459.42,         752.34,       12936.88,         103.30,         262.02,        4616.42,        4335.65,        1620.30,              0,         135.09,         131.09,        1171.85,              0,         177.67,         142.29,          68.13,         265.31,        1195.53,         304.63,         102.70,         391.50,          25.85,         699.22,         740.88,          55.80,           5.49,          40.30,          67.51,          20.38,         117.05,          14.92,           6.93,          26.05
        35,       13418.97,         647.72,       11609.92,         102.24,         258.90,        4232.81,        3919.74,        1677.41,              0,         115.85,         114.57,        1316.92,              0,         156.46,         189.34,          31.53,         253.35,        1132.26,         293.76,         100.50,         375.42,          20.97,         540.19,         680.67,          42.73,           6.16,          37.70,          56.50,          16.16,         105.84,          11.17,           5.13,          21.32
        36,       11881.39,         628.63,       10617.41,          91.72,         206.29,        3792.11,        3572.01,        1763.15,              0,          98.49,         106.30,        1417.76,              0,         161.72,         131.54,           6.42,         237.06,        1062.68,         275.21,          90.54,         354.87,          19.06,         499.93,         666.21,          41.65,           5.82,          35.09,          53.27,          16.44,          95.61,          11.59,           5.20,          20.35
        37,       10780.36,         593.89,        9639.04,          86.23,         218.68,        3669.03,        3214.55,        1389.73,              0,         112.51,         119.44,        1053.38,              0,         157.71,         147.87,           1.29,         219.87,         992.53,         261.04,          85.57,         330.25,          16.15,         420.19,         641.08,          36.60,           6.91,          35.80,          46.76,          16.02,          94.61,          11.48,           5.13,          19.75
        38,        9728.21,         564.71,        8629.09,          70.23,         180.63,        3260.94,        2862.20,        1410.15,              0,         101.03,          83.99,        1139.04,              0,         142.36,         115.76,           0.57,         207.31,         930.28,         247.11,          75.80,         308.39,          15.91,         430.59,         601.11,          34.43,           5.41,          30.58,          45.06,          15.89,          89.24,          11.82,           5.34,          18.96
        39,        8798.03,         567.42,        7857.25,          71.61,         143.79,        2968.29,        2663.12,        1358.30,              0,          94.26,          69.48,         995.67,              0,         124.24,          80.26,              0,         197.91,         873.53,         231.36,          72.15,         289.16,          11.87,         451.76,         556.56,          32.71,           4.54,          25.74,          48.00,          15.22,          81.30,          12.23,           5.98,          20.06
        40,        7887.66,         596.07,        7491.80,          63.03,         119.97,        2792.73,        2394.65,         996.31,              0,          81.09,         101.38,         914.92,              0,         109.95,         108.67,              0,         178.79,         809.44,         223.46,          67.70,         265.13,          12.46,         362.32,         505.59,          26.15,           4.06,          21.54,          50.20,          16.12,          80.80,          13.15,           6.48,          20.22
        41,        7244.59,         552.34,        6346.34,          55.76,          96.32,        2426.75,        2044.73,        1152.29,              0,          67.31,          92.30,         875.32,              0,          93.70,         103.58,              0,         168.33,         740.47,         217.68,          61.65,         236.78,          11.67,         341.80,         479.35,          25.24,           3.40,          18.91,          38.63,          12.87,          74.32,          10.26,           4.87,          16.66
        42,        6648.36,         529.47,        6076.34,          60.41,          70.53,        2155.97,        1891.63,        1188.11,              0,          63.49,         101.29,        1026.14,              0,          82.58,         112.08,              0,         171.04,         731.25,         222.97,          64.41,         229.38,          10.57,         307.18,         425.36,          22.72,           2.39,          15.26,          37.72,          12.24,          68.05,           9.66,           4.66,          14.96
        43,        5996.90,         523.90,        5775.21,          59.35,          57.47,        1969.84,        1652.08,         885.76,              0,          63.02,          71.42,         694.38,              0,          79.85,          71.88,              0,         163.16,         699.15,         211.79,          60.32,         210.00,          11.09,         322.13,         410.63,          24.05,           1.95,          15.16,          35.44,          12.65,          68.50,          10.06,           5.06,          16.19
        44,        5585.82,         475.01,        5164.58,          49.93,          33.75,        1901.98,        1616.30,         789.55,              0,          51.77,          46.90,         898.65,              0,          83.92,          69.49,              0,         158.87,         681.07,         213.03,          62.10,         200.80,          10.16,         284.06,         384.20,          20.90,           2.14,          14.71,          29.88,          12.06,          69.92,           9.96,           5.27,          14.99
        45,        4947.28,         452.45,        4719.64,          51.73,          26.41,        1722.13,        1406.90,         733.50,              0,          55.77,          56.54,         674.64,              0,          82.35,          64.79,              0,         157.35,         671.13,         216.27,          61.88,         196.91,           8.42,         268.06,         372.36,          20.56,           1.79,          14.07,          24.92,          11.73,          70.69,           9.03,           4.99,          14.14
        46,        4278.81,         426.37,        4180.28,          45.10,          19.10,        1597.70,        1300.09,         720.05,              0,          50.70,          27.84,         576.38,              0,          61.81,          38.32,              0,         151.09,         649.93,         202.02,          58.72,         184.50,          10.52,         333.59,         361.51,          25.70,           1.96,          14.38,          25.18,          12.77,          79.78,          10.00,           5.38,          15.70
        47,        3980.27,         432.17,        4280.18,          38.58,          13.92,        1516.95,        1197.57,         755.29,              0,          49.21,          26.85,         585.29,              0,          64.61,          31.91,              0,         148.55,         639.16,         202.14,          59.00,         183.47,           9.56,         303.73,         348.48,          24.67,           1.76,          14.02,          22.84,          14.38,          80.05,          11.11,           6.55,          16.19
        48,        3530.33,         427.59,        3869.59,          35.74,          12.00,        1410.03,        1084.71,         754.58,              0,          30.63,          26.72,         529.70,              0,          45.62,          28.44,              0,         140.30,         622.53,         198.60,          59.37,         178.90,           9.65,         304.41,         337.60,          27.53,           2.64,          14.76,          22.61,          16.30,          89.23,          12.60,           7.84,          19.13
        49,        3662.59,         436.35,        3575.13,          35.24,           6.86,        1293.70,        1026.02,         750.44,              0,          40.46,          20.38,         451.77,              0,          44.36,          24.58,              0,         129.75,         579.01,         187.69,          53.75,         167.44,           8.02,         278.30,         326.99,          23.49,           2.01,          13.98,          21.73,          17.91,          98.01,          14.28,           8.84,          20.75
        50,        3280.18,         415.81,        3324.23,          29.10,           6.65,        1115.37,         942.09,         709.52,              0,          37.26,          23.40,         365.25,              0,          40.18,          19.91,              0,         116.94,         546.48,         169.98,          51.38,         152.86,           8.65,         287.20,         325.75,          25.45,           2.72,          16.85,          24.88,          18.50,         100.62,          15.51,          10.00,          23.25
        51,        3297.72,         386.74,        3310.81,          26.63,           2.24,        1067.98,         881.58,         709.67,              0,          42.25,          24.33,         385.09,              0,          54.02,          21.10,              0,         111.53,         515.12,         161.25,          44.32,         144.24,           8.41,         289.75,         327.81,          29.12,           3.52,          18.49,          21.92,          18.17,         100.94,          14.81,           9.81,          22.95
        52,        2986.75,         400.75,        3093.04,          21.75,           2.93,         982.27,         806.70,         734.97,              0,          47.16,          22.23,         239.90,              0,          53.03,          20.45,              0,         102.96,         474.02,         150.48,          41.54,         134.43,           6.64,         245.31,         303.04,          23.63,           2.79,          17.19,          16.58,          19.16,         101.62,          15.73,          10.41,          24.13
        53,        2923.56,         395.26,        2840.75,          23.01,           0.93,         867.51,         725.26,         655.66,              0,          37.71,          36.79,         239.71,              0,          53.75,          32.15,              0,          93.94,         442.98,         139.19,          38.19,         123.30,           6.36,         236.89,         286.90,          20.42,           2.62,          17.06,          17.19,          20.17,         102.77,          17.00,          11.40,          26.93
        54,        2874.20,         385.54,        2567.25,          20.13,           0.33,         835.27,         673.78,         690.65,              0,          44.40,          46.48,         232.00,              0,          49.64,          39.75,              0,          84.80,         409.82,         130.14,          35.71,         113.51,           5.14,         214.33,         275.81,          18.74,           2.68,          17.37,          13.35,          18.27,          96.78,          14.20,          10.00,          23.52
        55,        2629.05,         383.07,        2361.39,          16.76,              0,         760.97,         607.02,         601.17,              0,          43.84,          58.80,         142.84,              0,          49.14,          47.46,              0,          72.70,         366.60,         117.28,          32.29,         100.63,           5.47,         204.17,         265.52,          18.56,           2.46,          17.11,           9.87,          17.42,          92.91,          14.04,          10.15,          23.42
        56,        2502.47,         303.25,        2213.93,          14.73,           0.01,         655.25,         523.78,         687.53,              0,          42.01,          52.91,         121.79,              0,          53.93,          58.29,              0,          66.37,         332.10,         106.76,          27.11,          92.28,           3.23,         180.98,         239.21,          15.44,           1.59,          14.15,           5.68,          14.91,          85.79,          11.54,           8.37,          19.59
        57,        2263.89,         265.05,        1909.47,          13.68,              0,         642.07,         505.87,         729.12,              0,          56.20,         100.57,         112.48,              0,          59.89,          94.77,              0,          58.58,         305.93,          93.18,          26.62,          81.91,           3.71,         170.36,         234.28,          13.21,           0.96,          12.66,           4.06,          13.83,          84.73,           9.81,           7.23,          18.34
        58,        2047.20,         222.05,        1874.21,          10.72,              0,         596.92,         431.42,         566.62,              0,          39.81,          73.09,          72.97,              0,          57.54,          89.47,              0,          49.70,         275.34,          87.19,          24.46,          73.87,           3.02,         211.89,         216.66,          13.61,           0.90,          12.30,           3.13,          11.85,          73.82,           8.21,           6.20,          16.32
        59,        1929.04,         214.48,        1855.28,           8.63,              0,         517.54,         390.64,         458.99,              0,          46.77,         111.35,          56.32,              0,          51.85,         110.87,              0,          48.97,         264.20,          84.61,          24.68,          72.98,           2.93,         155.75,         203.79,          13.13,           1.05,          12.06,           1.29,           9.36,          65.81,           6.58,           5.33,          13.88
        60,        1792.80,         241.28,        1717.64,           7.00,              0,         495.16,         356.89,         378.07,              0,          45.00,          80.58,          56.21,              0,          54.42,          96.11,              0,          40.25,         228.44,          76.46,          22.55,          63.22,           2.01,         137.51,         179.30,          10.70,           0.78,          10.52,           0.47,           8.86,          64.93,           5.65,           4.24,          12.68
        61,        1754.87,         199.20,        1602.28,           6.69,              0,         425.65,         286.20,         404.13,              0,          39.72,         114.84,          83.14,              0,          49.22,         138.02,              0,          30.75,         204.82,          65.88,          18.48,          53.90,           1.83,         133.25,         174.56,          10.05,           0.88,          11.58,           0.44,           7.95,          59.34,           4.94,           4.04,          13.21
        62,        1609.65,         159.59,        1344.08,           5.57,              0,         367.50,         242.57,         454.53,              0,          45.48,         113.06,          89.95,              0,          47.79,         129.18,              0,          27.78,         181.28,          59.71,          16.74,          47.78,           1.13,         124.58,         172.03,          10.98,           1.10,          12.99,           0.19,           7.95,          56.29,           5.61,           5.00,          14.38
        63,        1489.73,         105.23,        1188.95,           3.24,              0,         308.10,         208.59,         455.93,              0,          46.69,         102.16,          93.38,              0,          46.92,         136.43,              0,          25.24,         164.99,          52.94,          13.89,          42.69,           1.07,         116.47,         164.07,          10.36,           1.09,          13.14,           0.02,           6.42,          46.31,           4.46,           4.15,          12.84
        64,        1494.94,          95.33,        1023.02,           2.72,              0,         320.62,         178.77,         384.63,              0,          48.29,         145.40,          98.57,              0,          55.93,         177.85,              0,          20.22,         143.71,          47.33,          13.59,          37.13,           0.98,         107.41,         164.81,          10.61,           1.14,          13.88,              0,           7.05,          49.08,           4.21,           3.86,          12.13
        65,        1310.20,          75.87,         937.32,           1.96,              0,         259.53,         135.59,         369.08,              0,          47.50,         170.47,         132.68,              0,          58.56,         210.51,              0,          19.16,         130.53,          47.15,          12.53,          35.65,           0.54,          82.94,         147.93,           7.59,           0.94,          13.90,              0,           7.75,          48.33,           5.43,           5.27,          16.32
        66,        1191.15,          70.79,         799.85,           1.41,              0,         206.21,          97.40,         343.71,              0,          37.82,         201.43,         182.17,              0,          52.77,         245.09,              0,          12.07,         104.55,          36.21,           8.70,          26.59,           0.18,          80.45,         134.41,           7.88,           0.82,          11.77,              0,           8.40,          46.19,           5.70,           6.13,          15.98
        67,        1024.73,          51.30,         761.70,           0.82,              0,         149.68,          81.74,         377.67,              0,          34.71,         265.94,         239.84,              0,          47.02,         317.72,              0,          11.01,          94.56,          32.76,           7.27,          24.27,           0.21,          68.02,         125.16,           5.88,           0.68,          10.23,              0,           7.60,          41.72,           5.12,           5.97,          15.19
        68,         897.70,          38.33,         682.78,           0.42,              0,         160.04,          63.06,         346.11,              0,          36.83,         210.02,         274.90,              0,          38.15,         323.74,              0,           7.72,          82.31,          30.18,           6.60,          20.62,           0.30,          67.80,         132.56,           7.29,           0.98,          11.37,              0,           6.17,          38.54,           3.69,           4.90,          12.91
        69,         805.58,          30.66,         581.90,           0.28,              0,         126.42,          43.49,         276.79,              0,          28.84,         257.89,         282.11,              0,          43.45,         307.39,              0,           8.28,          75.49,          27.78,           6.03,          19.13,           0.10,          49.20,         118.84,           4.19,           0.94,          10.90,              0,           5.24,          35.32,           3.15,           4.21,          12.22
        70,         718.79,          29.48,         437.49,           0.23,              0,         111.65,          33.97,         276.51,              0,          29.81,         247.12,         360.27,              0,          38.99,         314.18,              0,           5.80,          66.06,          25.03,           4.73,          15.66,           0.21,          42.57,         115.19,           3.21,           0.91,          10.37,              0,           7.01,          37.10,           3.74,           5.36,          13.07
        71,         632.42,          17.98,         360.23,           0.37,              0,          77.86,          19.22,         214.28,              0,          30.16,         235.75,         196.78,              0,          45.57,         297.22,              0,           2.81,          52.43,          21.65,           3.37,          12.04,              0,          36.13,         104.26,           3.21,           0.84,           9.39,              0,           5.39,          31.65,           2.69,           3.98,          10.59
        72,         632.53,          15.90,         313.23,           0.06,              0,          61.52,          14.70,         224.28,              0,          28.40,         232.17,         274.22,              0,          47.25,         336.35,              0,           5.18,          52.40,          20.38,           3.59,          12.46,           0.02,          28.07,         106.89,           2.17,           0.96,           9.08,              0,           4.14,          26.04,           2.05,           3.10,           8.98
        73,         643.02,          12.73,         234.45,           0.04,              0,         122.99,          34.30,         212.13,              0,          33.48,         253.47,         351.65,              0,          44.99,         311.24,              0,           1.35,          36.62,          16.79,           2.05,           7.98,              0,          27.97,          99.91,           1.94,           0.99,           8.25,              0,           3.23,          22.55,           1.60,           2.41,           6.94
        74,         498.40,          10.42,         159.78,           0.17,              0,          30.23,           4.67,         191.48,              0,          30.05,         274.64,         167.59,              0,          41.42,         347.10,              0,           0.79,          31.36,          16.83,           2.47,           7.46,              0,          27.52,         100.53,           1.57,           0.83,           7.75,              0,           3.45,          21.31,           1.72,           2.68,           7.99
        75,         441.15,           5.90,         162.44,           0.04,              0,          24.27,           2.50,         181.48,              0,          19.56,         286.23,         179.41,              0,          28.70,         326.34,              0,           0.57,          27.35,          15.86,           1.67,           6.92,              0,          23.07,          95.13,           1.99,           0.71,           6.90,              0,           3.27,          16.85,           1.66,           2.72,           7.83
        76,         357.20,           4.00,         100.38,           0.08,              0,          16.76,           2.51,         158.75,              0,          27.44,         194.85,         154.28,              0,          35.33,         262.68,              0,           0.25,          22.16,          12.32,           1.51,           5.18,              0,          22.59,          86.76,           1.61,           0.55,           6.03,              0,           3.17,          16.44,           1.44,           2.25,           6.80
        77,         283.91,           2.34,          76.81,           0.09,              0,          13.52,           0.24,         140.23,              0,          25.22,         107.47,         105.46,              0,          39.93,         198.17,              0,           0.04,          16.83,          10.34,           1.06,           3.84,              0,          14.94,          80.34,           0.89,           0.54,           4.72,              0,           3.04,          16.50,           1.53,           2.19,           6.78
        78,         293.14,           1.30,          48.24,           0.03,              0,           8.56,           0.53,         121.19,              0,          13.43,         184.26,          83.23,              0,          20.87,         154.20,              0,           0.02,          13.39,           9.50,           0.64,           3.05,              0,          13.95,          77.46,           0.99,           0.62,           5.14,              0,           3.40,          15.96,           1.72,           2.57,           7.59
        79,         219.46,           0.87,          30.08,              0,              0,           3.42,           0.12,         112.75,              0,          11.93,         143.60,         105.46,              0,          22.09,         238.66,              0,              0,           9.49,           7.74,           0.62,           2.07,              0,          13.93,          70.26,           0.92,           0.60,           4.47,              0,           3.71,          15.12,           2.18,           3.38,           9.31
