SEGIDIDX,SEGID,DISTANCE,DIRECTION,DIRECTION_NAME,FUNCGROUP,SUBAREAID,CO_FIPS,AREATYPE,ATYPENAME,LINKS,LANES,LANEMILES,FT,FTCLASS,CAP1HL,FG_Share,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHT_PC,MD_VHT_PC,PM_VHT_PC,EV_VHT_PC,DY_VHT_PC,AM_VHT_LT,MD_VHT_LT,PM_VHT_LT,EV_VHT_LT,DY_VHT_LT,AM_VHT_MD,MD_VHT_MD,PM_VHT_MD,EV_VHT_MD,DY_VHT_MD,AM_VHT_HV,MD_VHT_HV,PM_VHT_HV,EV_VHT_HV,DY_VHT_HV,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD,AM_VHD_PC,MD_VHD_PC,PM_VHD_PC,EV_VHD_PC,DY_VHD_PC,AM_VHD_LT,MD_VHD_LT,PM_VHD_LT,EV_VHD_LT,DY_VHD_LT,AM_VHD_MD,MD_VHD_MD,PM_VHD_MD,EV_VHD_MD,DY_VHD_MD,AM_VHD_HV,MD_VHD_HV,PM_VHD_HV,EV_VHD_HV,DY_VHD_HV,AM_PRDFAC,MD_PRDFAC,PM_PRDFAC,EV_PRDFAC,AM_MDPCT,MD_MDPCT,PM_MDPCT,EV_MDPCT,DY_MDPCT,AM_HVPCT,MD_HVPCT,PM_HVPCT,EV_HVPCT,DY_HVPCT
       1.0,0006_141.0,     5.843,Both,All,Total,       1.0,      49.0,       1.0,Rural,        14,       2.0,      11.7,       2.0,Principal Arterial,      1065,    1.0000,     249.7,     404.8,     232.3,     306.7,    1193.5,     220.7,     342.8,     200.3,     262.7,    1026.5,         0,         0,         0,         0,         0,      13.0,      24.0,      18.0,      15.0,      70.0,      16.0,      38.0,      14.0,      29.0,      97.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     6.152,     6.152,     6.152,     6.153,     6.152,     6.152,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,    1459.1,    2365.4,    1357.4,    1792.2,    6974.1,    1289.6,    2003.1,    1170.4,    1535.0,    5998.1,         0,         0,         0,         0,         0,      76.0,     140.2,     105.1,      87.6,     408.9,      93.5,     222.1,      81.8,     169.4,     566.8,    122.37,     25.60,     41.50,     23.82,     31.45,    122.37,     22.63,     35.15,     20.54,     26.93,    105.25,         0,         0,         0,         0,         0,      1.40,      2.60,      1.94,      1.62,      7.56,      1.80,      4.27,      1.57,      3.26,     10.90,     0.002,     0.004,     0.004,         0,     0.010,     0.002,     0.003,     0.004,         0,     0.009,         0,         0,         0,         0,         0,         0,     0.003,         0,         0,     0.003,     0.002,         0,         0,     0.001,     0.003,     0.209,     0.339,     0.195,     0.257,       5.2,       5.9,       7.7,       4.9,       5.9,       6.4,       9.4,       6.0,       9.5,       8.1
       2.0,0006_146.9,     3.039,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       6.1,       2.0,Principal Arterial,      1065,    1.0000,     258.3,     453.4,     251.1,     322.1,    1284.9,     221.7,     345.4,     200.3,     264.8,    1032.2,       7.6,      46.0,      18.8,      13.3,      85.7,      13.0,      24.0,      18.0,      15.0,      70.0,      16.0,      38.0,      14.0,      29.0,      97.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     3.199,     3.199,     3.200,     3.199,     3.199,     3.199,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,     784.9,    1377.9,     763.1,     978.9,    3904.8,     673.8,    1049.7,     608.7,     804.7,    3136.9,      23.0,     139.8,      57.2,      40.5,     260.5,      39.6,      72.9,      54.7,      45.6,     212.8,      48.7,     115.5,      42.6,      88.1,     294.9,     68.50,     13.77,     24.17,     13.38,     17.17,     68.49,     11.82,     18.42,     10.68,     14.12,     55.04,      0.40,      2.46,      1.00,      0.71,      4.57,      0.74,      1.35,      1.01,      0.85,      3.95,      0.94,      2.23,      0.81,      1.69,      5.67,         0,     0.007,     0.002,     0.003,     0.012,         0,     0.005,     0.001,     0.002,     0.008,         0,     0.008,         0,     0.001,     0.009,     0.008,         0,         0,     0.006,     0.014,     0.005,     0.009,         0,         0,     0.014,     0.201,     0.353,     0.195,     0.251,       5.0,       5.3,       7.2,       4.7,       5.4,       6.2,       8.4,       5.6,       9.0,       7.5
       3.0,0006_149.9,     0.678,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       1.4,       2.0,Principal Arterial,      1065,    1.0000,     381.1,     663.1,     441.2,     545.5,    2030.9,     349.0,     548.1,     395.2,     502.5,    1794.8,      18.0,      88.0,      26.9,      26.0,     158.9,      12.1,      21.0,      16.1,      14.0,      63.2,       2.0,       6.0,       3.0,       3.0,      14.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     0.714,     0.714,     0.714,     0.714,     0.714,     0.714,      6390,     12780,      6390,     25560,     51120,      0.09,      0.07,      0.08,      0.03,      0.09,     258.4,     449.6,     299.2,     369.8,    1377.0,     236.7,     371.6,     268.0,     340.7,    1217.0,      12.2,      59.6,      18.2,      17.7,     107.7,       8.2,      14.2,      10.9,       9.5,      42.8,       1.4,       4.1,       2.1,       2.1,       9.7,     24.15,      4.53,      7.89,      5.25,      6.48,     24.15,      4.15,      6.52,      4.70,      5.97,     21.34,      0.21,      1.04,      0.32,      0.31,      1.88,      0.15,      0.26,      0.20,      0.18,      0.79,      0.03,      0.08,      0.04,      0.04,      0.19,         0,     0.002,         0,         0,     0.002,         0,     0.002,         0,         0,     0.002,         0,         0,         0,     0.001,     0.001,         0,         0,         0,     0.004,     0.004,     0.004,     0.002,     0.001,     0.001,     0.008,     0.188,     0.327,     0.216,     0.269,       3.2,       3.2,       3.6,       2.6,       3.1,       0.5,       0.9,       0.7,       0.5,       0.7
       4.0,0006_150.6,     1.973,Both,All,Total,       1.0,      49.0,       1.0,Rural,         8,       2.0,       3.9,       2.0,Principal Arterial,      1065,    1.0000,     441.3,     744.0,     508.6,     615.8,    2309.7,     411.3,     625.9,     462.4,     574.1,    2073.7,      15.8,      87.7,      27.1,      23.8,     154.4,      12.2,      23.6,      16.1,      14.9,      66.8,       2.0,       6.8,       3.0,       3.0,      14.8,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     2.077,     2.077,     2.077,     2.077,     2.077,     2.077,      6390,     12780,      6390,     25560,     51120,      0.10,      0.07,      0.09,      0.03,      0.10,     870.7,    1467.9,    1003.5,    1215.0,    4557.1,     811.6,    1235.0,     912.4,    1132.7,    4091.7,      31.2,     173.1,      53.5,      47.0,     304.8,      24.1,      46.5,      31.8,      29.4,     131.8,       3.9,      13.4,       5.9,       5.9,      29.1,     79.96,     15.27,     25.76,     17.61,     21.32,     79.96,     14.23,     21.66,     16.00,     19.87,     71.76,      0.54,      3.03,      0.94,      0.83,      5.34,      0.45,      0.86,      0.59,      0.55,      2.45,      0.08,      0.26,      0.12,      0.12,      0.58,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     0.002,     0.006,     0.008,     0.004,         0,     0.002,     0.006,     0.012,     0.004,     0.002,     0.006,     0.006,     0.018,     0.191,     0.322,     0.220,     0.267,       2.8,       3.2,       3.2,       2.4,       2.9,       0.5,       0.9,       0.6,       0.5,       0.6
       5.0,0006_152.6,     0.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.6,       3.0,Minor Arterial,       983,    1.0000,     590.4,     935.1,     711.1,     797.2,    3033.8,     554.1,     817.9,     662.9,     753.2,    2788.1,      17.0,      80.0,      24.9,      22.0,     143.9,      17.3,      30.2,      20.3,      19.0,      86.8,       2.0,       7.0,       3.0,       3.0,      15.0,      46.0,      46.0,      46.0,      46.0,      46.0,      46.0,     0.412,     0.412,     0.412,     0.412,     0.413,     0.412,      5898,     11796,      5898,     23592,     47184,      0.14,      0.10,      0.12,      0.04,      0.14,     186.8,     295.7,     224.9,     252.2,     959.6,     175.3,     258.7,     209.7,     238.2,     881.9,       5.4,      25.3,       7.9,       6.9,      45.5,       5.5,       9.5,       6.4,       6.0,      27.4,       0.6,       2.2,       0.9,       0.9,       4.6,     20.84,      4.06,      6.42,      4.89,      5.47,     20.84,      3.80,      5.62,      4.55,      5.18,     19.15,      0.11,      0.55,      0.17,      0.15,      0.98,      0.12,      0.22,      0.15,      0.14,      0.63,      0.02,      0.06,      0.03,      0.03,      0.14,         0,     0.001,         0,     0.005,     0.006,         0,         0,         0,     0.005,     0.005,         0,         0,         0,         0,         0,         0,         0,     0.001,         0,     0.001,     0.005,     0.006,     0.007,     0.007,     0.025,     0.195,     0.308,     0.234,     0.263,       2.9,       3.2,       2.9,       2.4,       2.9,       0.3,       0.7,       0.4,       0.4,       0.5
       6.0,0006_152.9,     2.923,Both,All,Total,       1.0,      49.0,       1.0,Rural,         4,       2.0,       5.8,       2.0,Principal Arterial,      1011,    1.0000,     743.6,    1224.1,     898.8,     979.8,    3846.3,     701.7,    1084.9,     845.2,     935.3,    3567.1,      20.0,      98.4,      31.4,      23.8,     173.6,      20.9,      35.8,      20.2,      19.7,      96.6,       1.0,       5.0,       2.0,       1.0,       9.0,      47.7,      47.7,      47.7,      47.7,      47.7,      47.7,     3.678,     3.679,     3.679,     3.680,     3.679,     3.679,      6064,     12128,      6064,     24257,     48513,      0.17,      0.11,      0.15,      0.04,      0.17,    2173.7,    3578.3,    2627.4,    2864.1,   11243.5,    2051.3,    3171.4,    2470.7,    2734.1,   10427.5,      58.4,     287.7,      91.8,      69.6,     507.5,      61.1,     104.7,      59.0,      57.6,     282.4,       2.9,      14.6,       5.8,       2.9,      26.2,    235.80,     45.60,     75.05,     55.12,     60.07,    235.84,     43.03,     66.52,     51.84,     57.35,    218.74,      1.23,      6.03,      1.93,      1.46,     10.65,      1.37,      2.34,      1.32,      1.29,      6.32,      0.07,      0.34,      0.14,      0.07,      0.62,     0.012,     0.009,     0.025,     0.010,     0.056,     0.011,     0.008,     0.023,     0.010,     0.052,     0.003,         0,     0.004,         0,     0.007,     0.003,         0,         0,     0.002,     0.005,     0.001,         0,     0.003,     0.001,     0.005,     0.193,     0.318,     0.234,     0.255,       2.8,       2.9,       2.2,       2.0,       2.5,       0.1,       0.4,       0.2,       0.1,       0.2
       7.0,0006_155.8,     0.202,Both,All,Total,       1.0,      49.0,       2.0,Transition,         2,       2.0,       0.4,       2.0,Principal Arterial,      1016,    1.0000,     750.6,    1233.3,     907.1,     988.9,    3879.9,     708.1,    1094.0,     853.8,     944.9,    3600.8,      20.0,      98.0,      30.9,      23.0,     171.9,      21.5,      36.3,      20.4,      20.0,      98.2,       1.0,       5.0,       2.0,       1.0,       9.0,      48.0,      48.0,      48.0,      48.0,      47.9,      48.0,     0.252,     0.252,     0.252,     0.252,     0.252,     0.252,      6096,     12192,      6096,     24384,     48768,      0.17,      0.11,      0.16,      0.04,      0.17,     151.4,     248.7,     182.9,     199.4,     782.4,     142.8,     220.6,     172.1,     190.5,     726.0,       4.0,      19.8,       6.2,       4.6,      34.6,       4.3,       7.3,       4.1,       4.0,      19.7,       0.2,       1.0,       0.4,       0.2,       1.8,     16.30,      3.15,      5.18,      3.81,      4.16,     16.30,      2.97,      4.60,      3.59,      3.97,     15.13,      0.08,      0.41,      0.13,      0.09,      0.71,      0.10,      0.17,      0.09,      0.09,      0.45,         0,      0.02,         0,         0,      0.02,         0,     0.005,     0.004,     0.001,     0.010,         0,     0.005,     0.004,     0.001,     0.010,         0,         0,         0,         0,         0,     0.004,     0.007,         0,         0,     0.011,         0,         0,         0,         0,         0,     0.193,     0.318,     0.234,     0.255,       2.9,       2.9,       2.2,       2.0,       2.5,       0.1,       0.4,       0.2,       0.1,       0.2
       8.0,0006_155.9,     1.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       2.6,       2.0,Principal Arterial,      1065,    1.0000,     686.9,    1115.8,     823.0,     905.4,    3531.1,     652.2,     987.6,     771.0,     859.5,    3270.3,      13.3,      89.9,      32.7,      24.9,     160.8,      20.4,      35.3,      17.3,      20.0,      93.0,       1.0,       3.0,       2.0,       1.0,       7.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     1.385,     1.385,     1.385,     1.385,     1.385,     1.385,      6390,     12780,      6390,     25560,     51120,      0.15,      0.10,      0.14,      0.04,      0.15,     903.9,    1468.4,    1083.1,    1191.5,    4646.9,     858.3,    1299.7,    1014.6,    1131.1,    4303.7,      17.5,     118.3,      43.0,      32.8,     211.6,      26.9,      46.5,      22.8,      26.3,     122.5,       1.3,       3.9,       2.6,       1.3,       9.1,     81.51,     15.86,     25.76,     19.00,     20.89,     81.51,     15.06,     22.80,     17.80,     19.83,     75.49,      0.31,      2.08,      0.76,      0.57,      3.72,      0.49,      0.86,      0.42,      0.49,      2.26,      0.03,      0.08,      0.06,      0.03,      0.20,     0.006,     0.004,     0.004,         0,     0.014,     0.006,     0.004,     0.003,         0,     0.013,     0.003,     0.005,     0.005,         0,     0.013,         0,         0,         0,     0.003,     0.003,     0.005,     0.004,     0.009,     0.005,     0.023,     0.195,     0.316,     0.233,     0.256,       3.0,       3.2,       2.1,       2.2,       2.6,       0.1,       0.3,       0.2,       0.1,       0.2
       9.0,0006_157.3,     0.250,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.5,       2.0,Principal Arterial,      1065,    1.0000,     865.2,    1485.0,    1065.7,    1211.0,    4626.9,     825.6,    1321.5,    1006.4,    1152.0,    4305.5,      16.0,     122.0,      37.9,      36.0,     211.9,      22.6,      38.5,      19.4,      22.0,     102.5,       1.0,       3.0,       2.0,       1.0,       7.0,      56.9,      56.9,      56.9,      56.9,      56.9,      56.9,     0.263,     0.264,     0.263,     0.264,     0.263,     0.263,      6390,     12780,      6390,     25560,     51120,      0.18,      0.13,      0.18,      0.05,      0.18,     216.0,     370.8,     266.1,     302.3,    1155.2,     206.1,     329.9,     251.2,     287.7,    1074.9,       4.0,      30.4,       9.4,       9.0,      52.8,       5.6,       9.6,       4.8,       5.4,      25.4,       0.2,       0.7,       0.4,       0.2,       1.5,     20.29,      3.79,      6.51,      4.68,      5.31,     20.29,      3.63,      5.79,      4.42,      5.05,     18.89,      0.07,      0.54,      0.16,      0.16,      0.93,      0.11,      0.17,      0.09,      0.10,      0.47,         0,      0.01,         0,         0,      0.01,     0.010,         0,     0.008,         0,     0.018,     0.010,         0,     0.007,         0,     0.017,         0,     0.005,         0,     0.002,     0.007,     0.006,         0,         0,         0,     0.006,         0,         0,         0,         0,         0,     0.187,     0.321,     0.230,     0.262,       2.6,       2.6,       1.8,       1.8,       2.2,       0.1,       0.2,       0.2,       0.1,       0.2
      10.0,0006_157.6,     0.918,Both,All,Total,       1.0,      49.0,       1.0,Rural,        10,       2.0,       1.8,       2.0,Principal Arterial,      1060,    1.0000,     993.8,    1720.9,    1250.6,    1424.2,    5389.5,     948.2,    1544.6,    1181.9,    1357.0,    5031.7,      18.9,     132.9,      45.5,      42.5,     239.8,      25.7,      40.4,      21.2,      23.7,     111.0,       1.0,       3.0,       2.0,       1.0,       7.0,      55.8,      55.8,      55.8,      55.8,      55.8,      55.8,     0.987,     0.988,     0.987,     0.988,     0.987,     0.987,      6358,     12717,      6358,     25434,     50867,      0.20,      0.15,      0.21,      0.06,      0.21,     912.7,    1580.4,    1148.5,    1307.9,    4949.5,     870.7,    1418.5,    1085.4,    1246.2,    4620.8,      17.3,     122.1,      41.8,      39.0,     220.2,      23.6,      37.1,      19.5,      21.8,     102.0,       0.9,       2.8,       1.8,       0.9,       6.4,     88.63,     16.36,     28.31,     20.59,     23.42,     88.68,     15.61,     25.40,     19.46,     22.31,     82.78,      0.32,      2.19,      0.75,      0.70,      3.96,      0.45,      0.70,      0.37,      0.41,      1.93,      0.02,      0.05,      0.04,      0.02,      0.13,     0.017,         0,     0.025,         0,     0.042,     0.017,         0,     0.023,         0,     0.040,     0.010,     0.008,     0.003,     0.002,     0.023,     0.003,         0,     0.002,         0,     0.005,     0.002,         0,     0.004,     0.002,     0.008,     0.184,     0.319,     0.233,     0.264,       2.6,       2.3,       1.7,       1.7,       2.1,       0.1,       0.2,       0.2,       0.1,       0.1
