ScreenlineID,SEGID_LIST,NUM_SEGMENTS,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV
1.01,"['0015_349.4', '0089_422.7', '0126_020.8']",3,12923.6,23766.0,16106.7,17319.5,70115.8,10231.2,17127.8,12908.8,13334.4,53602.2,222.4,1155.1,395.5,354.8,2127.8,1152.7,2179.5,1427.3,1249.8,6009.3,1317.3,3303.6,1375.1,2380.5,8376.5
1.02,"['0015_337.0', '0060_000.8', '0084_081.7', '0089_408.1', '0126_007.7', 'WFRC_8006', 'WFRC_8414']",7,42284.6,75154.3,55625.0,58359.3,231423.2,35893.9,56191.0,47416.3,49393.7,188894.9,1830.3,9178.0,3236.1,2754.5,16998.9,2608.9,4814.1,2996.7,2733.2,13152.9,1951.5,4971.2,1975.9,3477.9,12376.5
1.03,"['0108_000.1', '0126_004.6', '0193_003.8', '1470_000.4']",4,14557.6,26780.8,21032.2,22163.3,84533.9,13054.5,22363.3,18708.8,20472.5,74599.1,614.4,3063.0,1122.0,867.7,5667.1,713.4,989.9,998.0,627.4,3328.7,175.3,364.6,203.4,195.7,939.0
1.04,"['0015_319.5', '0067_007.3', '1428_001.7']",3,35937.5,66773.2,47434.1,50767.2,200912.0,30203.2,46992.6,39957.0,42310.9,159463.7,2363.2,11692.2,4083.3,3506.5,21645.2,1458.3,3079.4,1456.3,1375.9,7369.9,1912.8,5009.0,1937.5,3573.9,12433.2
1.05,"['0015_311.8', '0068_062.6', '0089_383.5', '0215_025.7', '2338_001.9']",5,52898.6,99646.1,71835.8,78329.8,302710.3,45010.0,73480.3,61100.3,66838.3,246428.9,3183.9,15913.9,5605.3,4793.6,29496.7,2565.0,4843.5,3038.5,2741.5,13188.5,2139.7,5408.4,2091.7,3956.4,13596.2
2.01,"['0080_113.3', '0201_010.8', '2250_000.0', '2290_000.0', 'WFRC_8256', 'WFRC_8257']",6,32978.2,56575.4,41695.8,46386.0,177635.4,29140.7,44377.6,36320.7,40794.1,150633.1,1199.3,6234.4,2089.4,1834.0,11357.1,1718.2,3606.4,2218.7,2007.6,9550.9,920.0,2357.0,1067.0,1750.3,6094.3
2.02,"['0080_117.7', '0201_015.3', '2250_004.6', '2254_001.0', '2269_000.0', '2290_004.6', '2292_001.1', '2322_000.7', '2330_001.0']",9,44523.1,88842.4,62480.5,70881.0,266727.0,38223.6,68486.4,53686.4,61732.0,222128.4,2100.9,11277.0,3848.8,3538.7,20765.4,3082.5,5919.3,3716.8,3304.6,16023.2,1116.1,3159.7,1228.5,2305.7,7810.0
2.03,"['0015_305.2', '0071_020.6', '0089_376.8', '0186_006.9', '2076_005.1', '2128_006.5', '2148_004.3', '2176_002.3', '2178_004.1', '2180_004.7', '2204_002.5', '2258_002.4', '2264_003.2', '2266_006.7', '2274_000.6', '2282_000.5', '2284_000.5', 'WFRC_8409']",18,83856.3,166488.5,118100.7,130689.9,499135.4,73710.7,132146.0,104268.6,115893.3,426018.6,4216.8,21993.2,7337.3,6821.7,40369.0,4125.9,7780.3,4738.4,4474.9,21119.5,1802.9,4569.0,1756.4,3500.0,11628.3
2.04,"['0068_054.8', '0111_009.6', '0154_019.5', '0172_004.5', '0215_017.5', '2040_016.1', '2094_011.5', '2151_001.5', '2154_003.7', '2156_012.1', '2164_003.5', '2168_002.6', '2238_001.5', 'WFRC_8155']",14,68251.5,117459.8,91972.0,97161.5,374844.8,61660.5,97484.3,82967.9,89308.0,331420.7,2714.2,12722.3,4808.7,3569.2,23814.4,3182.1,5603.8,3635.4,3130.9,15552.2,694.7,1649.4,560.0,1153.4,4057.5
2.05,"['0071_018.3', '0089_374.5', '0215_000.7', '2076_003.0', '2148_002.0', '2178_001.8', '2180_002.4', '2186_004.6', '2191_000.0', '2194_001.8', '2204_000.0', '2214_000.0', '2264_000.9', '2266_004.3']",14,42211.7,79074.7,60737.4,58890.0,240913.8,38330.2,66900.9,55133.2,54627.6,214991.9,1600.8,8031.7,3020.6,2215.3,14868.4,1902.6,3222.6,2220.7,1468.0,8813.9,378.1,919.5,362.9,579.1,2239.6
2.06,"['0171_008.8', '0173_007.7', '0266_001.7', '2142_000.3', '2172_008.5']",5,20851.1,43818.5,30912.9,37796.5,133379.0,18858.3,37553.2,28282.7,35113.3,119807.5,860.9,4155.0,1439.5,1419.4,7874.8,1065.9,1923.7,1136.2,1112.4,5238.2,66.0,186.6,54.5,151.4,458.5
2.07,"['0171_010.4', '0173_009.6', '0266_003.0', '2140_002.9', '2142_002.1', '2172_010.4']",6,27118.3,57689.5,39330.8,49110.3,173248.9,23967.0,47575.2,35054.8,44857.4,151454.4,1407.3,6968.4,2363.9,2329.1,13068.7,1594.1,2743.6,1770.5,1656.7,7764.9,149.9,402.3,141.6,267.1,960.9
2.08,"['0068_045.8', '0085_012.5', '0154_010.4', '2034_003.8', '2040_007.6', '2085_002.0', '2094_003.0', '2107_003.5', '2156_003.1', '2161_000.0', 'WFRC_8322', 'WFRC_8326']",12,35832.0,66506.3,51345.6,55654.1,209338.0,32695.3,56070.4,46672.5,51493.9,186932.1,1403.2,6842.5,2528.3,2014.1,12788.1,1460.1,2703.6,1814.8,1471.3,7449.8,273.4,889.8,330.0,674.8,2168.0
2.09,"['0015_293.6', '0071_009.2', '0089_365.5', '2068_004.4', '2087_000.9', '2093_003.2', '2131_000.0', 'WFRC_8223']",8,63296.2,123351.4,85965.9,97680.6,370294.1,54677.9,95110.2,74387.1,85085.9,309261.1,3466.2,17498.6,5951.1,5393.1,32309.0,3195.3,5997.8,3654.7,3463.3,16311.1,1956.8,4744.8,1973.0,3738.3,12412.9
2.11,"['0071_002.9', '0151_002.5', '0154_001.4', '0175_002.9', '0209_010.2', '2080_002.5']",6,34190.7,67499.4,50239.3,56027.9,207957.3,31424.6,57269.8,45838.8,52401.8,186935.0,1456.2,7493.7,2716.9,2209.9,13876.7,1089.9,2183.5,1417.1,1196.3,5886.8,220.0,552.4,266.5,219.9,1258.8
2.12,"['0071_005.1', '0154_000.0', '0209_012.5', '2049_000.0', '2055_000.0', '2061_000.2', '2078_000.3', '2080_004.8', '2098_000.7']",9,32781.0,69881.7,48206.6,57831.7,208701.0,29976.7,59605.1,44095.9,53990.3,187668.0,1621.1,7888.4,2675.4,2494.4,14679.3,1126.6,2186.0,1372.4,1236.7,5921.7,56.6,202.2,62.9,110.3,432.0
3.01,"['0015_285.5', '0068_036.0', '2046_002.0', '2057_001.1']",4,53694.7,98370.5,71976.8,79485.6,303527.6,46602.2,75251.9,62307.7,68739.2,252901.0,2742.6,13817.0,4883.3,4197.4,25640.3,2310.7,4308.5,2650.9,2489.8,11759.9,2039.2,4993.1,2134.9,4059.2,13226.4
3.02,"['0145_002.8', '0194_001.9', '2882_000.0', '2895_002.4', '2915_001.5', '2937_003.6']",6,18380.9,34938.4,24464.4,28646.7,106430.4,17016.6,29110.4,22411.1,26471.2,95009.3,471.4,3388.5,924.5,674.8,5459.2,865.2,2060.9,1098.1,1029.7,5053.9,27.7,378.6,30.7,471.0,908.0
3.03,"['0015_270.6', '0089_340.2', '0114_006.6', '0189_006.3', '2946_002.2', '2954_001.7', '2954_001.9', '2954_002.0', '2958_001.6', '2965_001.6', '2966_001.5', '2969_001.1', '2986_001.0', '3015_001.9', '3040_003.3', 'MAG_6247']",16,55980.1,101203.9,76089.1,79213.0,312486.1,48020.5,78150.5,65640.2,68192.9,260004.1,2282.9,11437.8,4000.9,3388.9,21110.5,3966.5,7372.6,4592.2,4158.6,20089.9,1710.2,4243.0,1855.8,3472.6,11281.6
3.04,"['0015_265.6', '0089_335.0', '0114_001.6', '0189_002.1', '2975_000.4', '3020_000.6', '3024_000.7', '3032_000.5', '3042_001.0']",9,46472.3,85833.0,63561.0,68565.6,264431.9,40055.1,67671.5,55108.0,59510.6,222345.2,1626.6,8290.3,2933.3,2417.3,15267.5,3190.3,5862.1,3726.3,3347.3,16126.0,1600.3,4009.1,1793.4,3290.4,10693.2
3.05,"['0006_173.7', '0015_255.9', '0051_000.0', '0089_324.7', '0156_001.0', '2831_004.4', '2832_000.8', '3037_000.0', 'MAG_6306']",9,33322.0,60293.3,44873.3,51471.4,189960.0,29657.1,50103.4,39996.1,45753.0,165509.6,705.9,3544.0,1217.8,1052.5,6520.2,1597.0,3178.3,2059.3,1783.4,8618.0,1362.0,3467.6,1600.1,2882.5,9312.2
