TAZID,CO_TAZID,CO_FIPS,SUBAREAID,AREATYPE,TOTAL_P,TOTAL_A,TOTPER_P,TOTPER_A,TOTEXT_P,TOTEXT_A,HBW_P,HBW_A,HBSHP_P,HBSHP_A,HBOTH_P,HBOTH_A,HBSCHPR_P,HBSCHPR_A,HBSCHSC_P,HBSCHSC_A,NHBW_P,NHBW_A,NHBNW_P,NHBNW_A,HBC_P,HBC_A,TTUNIQUE_P,TTUNIQUE_A,IX_P,IX_A,XI_P,XI_A
24,30024,3,1,2,1820.0,847.3,1418.7,593.1,271.7,116.1,219.7,3.8,135.9,0.0,813.9,501.0,75.4,0.0,77.0,0.0,25.8,23.9,67.0,64.4,3.0,0.0,1.0,0.0,271.7,0.0,0.0,116.1
25,30025,3,1,3,4007.5,3170.3,3284.7,2555.7,489.3,373.7,468.5,151.9,313.0,21.9,1815.8,1307.9,164.4,743.8,167.8,0.0,116.9,108.2,231.3,222.1,6.0,0.0,1.0,0.0,489.3,0.0,0.0,373.7
26,30026,3,1,3,2568.4,2228.0,2014.5,1592.7,262.2,339.1,285.3,223.8,192.4,80.6,1058.7,983.4,76.4,0.0,78.0,0.0,107.3,99.1,214.4,205.7,1.0,0.0,1.0,0.0,262.2,0.0,0.0,339.1
27,30027,3,1,2,109.6,114.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,30028,3,1,2,225.0,406.2,30.1,169.1,1.7,39.8,1.5,145.2,1.0,0.0,5.0,3.6,0.4,0.0,0.4,0.0,21.5,19.9,0.4,0.4,0.0,0.0,0.0,0.0,1.7,0.0,0.0,39.8
29,30029,3,1,3,2898.6,1450.1,2384.5,1033.1,315.8,210.0,404.7,5.4,241.4,0.0,1334.6,872.4,110.8,0.0,113.1,0.0,45.6,42.4,117.3,112.9,16.0,0.0,1.0,0.0,315.8,0.0,0.0,210.0
30,30030,3,1,3,2831.8,2149.4,2345.2,1600.4,273.7,331.1,372.2,105.2,248.4,56.9,1301.2,1152.3,72.3,6.6,73.8,16.3,77.6,71.9,198.8,191.2,0.0,0.0,1.0,0.0,273.7,0.0,0.0,331.1
31,30031,3,1,3,2875.7,2773.8,2301.7,1968.5,210.1,442.6,284.4,290.9,192.2,133.4,1026.5,906.1,62.1,0.0,63.4,0.0,222.5,205.3,449.6,432.7,0.0,0.0,1.0,0.0,210.1,0.0,0.0,442.6
32,30032,3,1,3,1252.2,721.3,1021.9,503.4,121.3,103.1,160.9,4.5,106.2,0.0,588.1,424.5,43.8,0.0,44.8,0.0,21.8,20.2,56.3,54.1,0.0,0.0,0.0,0.0,121.3,0.0,0.0,103.1
33,30033,3,1,3,1591.2,1052.5,1328.7,757.5,130.4,157.5,211.0,18.5,143.3,0.0,763.9,628.6,46.2,0.0,47.2,0.0,33.9,31.4,82.2,79.0,0.0,0.0,1.0,0.0,130.4,0.0,0.0,157.5
34,30034,3,1,3,2171.0,1294.2,1832.7,940.9,184.8,195.1,287.6,35.3,190.2,8.7,1044.7,752.0,77.4,0.0,79.1,0.0,44.6,41.4,108.2,103.5,0.0,0.0,1.0,0.0,184.8,0.0,0.0,195.1
35,30035,3,1,3,2747.8,1672.3,2401.9,1246.0,185.7,259.5,380.4,5.8,254.8,0.0,1373.6,1053.2,91.1,0.0,93.0,0.0,54.9,51.0,142.1,136.0,11.0,0.0,1.0,0.0,185.7,0.0,0.0,259.5
36,30036,3,1,3,821.7,567.6,658.8,365.5,42.1,77.2,113.9,12.5,71.0,0.0,372.2,300.4,23.0,0.0,23.5,0.0,16.3,15.2,39.0,37.3,0.0,0.0,0.0,0.0,42.1,0.0,0.0,77.2
37,30037,3,1,2,388.1,764.0,23.1,327.5,0.0,69.9,0.0,136.3,0.0,0.0,1.0,171.4,0.0,0.0,0.0,0.0,19.9,18.4,1.2,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.9
38,30038,3,1,3,2239.1,5705.5,432.1,3162.6,0.0,761.4,0.0,2732.8,0.0,0.0,2.0,32.5,0.0,0.0,0.0,0.0,416.4,385.7,11.8,11.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,761.4
39,30039,3,1,4,943.4,1076.7,682.2,715.1,50.3,154.1,99.9,36.3,62.1,69.7,345.0,499.1,29.4,0.0,30.1,0.0,30.2,28.1,84.7,81.9,0.0,0.0,1.0,0.0,50.3,0.0,0.0,154.1
40,30040,3,1,4,3049.1,3028.7,2549.2,2228.4,188.8,488.5,370.4,238.5,253.4,160.3,1304.1,1379.9,71.4,0.0,72.9,0.0,141.3,131.3,329.7,318.4,4.0,0.0,2.0,0.0,188.8,0.0,0.0,488.5
41,30041,3,1,4,2165.9,3589.8,1713.4,2589.5,69.0,613.8,141.8,116.3,95.2,895.8,471.3,664.2,24.3,0.0,24.9,0.0,200.0,185.6,754.9,727.6,0.0,0.0,1.0,0.0,69.0,0.0,0.0,613.8
42,30042,3,1,3,711.0,708.6,526.2,471.3,50.1,98.0,87.3,20.8,56.4,0.0,294.8,405.2,17.0,0.0,17.4,0.0,15.2,14.2,32.2,31.1,5.0,0.0,1.0,0.0,50.1,0.0,0.0,98.0
43,30043,3,1,3,2017.9,2721.9,1723.0,2302.8,123.0,240.7,263.4,110.0,174.7,0.0,952.6,826.6,63.6,1179.7,65.0,0.0,67.3,62.4,129.4,124.2,5.0,0.0,2.0,0.0,123.0,0.0,0.0,240.7
44,30044,3,1,3,1141.9,661.9,958.2,439.8,60.8,92.2,159.1,2.5,98.7,0.0,543.1,372.1,43.4,0.0,44.4,0.0,18.8,17.5,49.6,47.7,0.0,0.0,1.0,0.0,60.8,0.0,0.0,92.2
45,30045,3,1,2,1044.9,665.5,870.8,442.4,52.0,94.2,145.3,41.1,89.9,0.0,493.6,340.8,38.3,0.0,39.2,0.0,17.7,16.5,45.8,43.9,0.0,0.0,1.0,0.0,52.0,0.0,0.0,94.2
46,30046,3,1,2,90.1,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,30047,3,1,1,129.6,103.7,19.2,7.4,1.4,1.7,2.8,0.0,1.9,0.0,11.0,6.7,0.9,0.0,1.0,0.0,0.1,0.1,0.6,0.7,0.0,0.0,1.0,0.0,1.4,0.0,0.0,1.7
48,30048,3,1,1,199.2,148.9,79.9,33.4,8.4,7.0,13.2,0.0,8.2,0.0,46.0,28.9,4.0,0.0,4.1,0.0,1.0,1.0,3.4,3.4,0.0,0.0,0.0,0.0,8.4,0.0,0.0,7.0
49,30049,3,1,2,731.3,1339.3,525.6,902.4,0.0,215.4,0.0,56.1,0.0,359.4,14.0,10.7,0.0,0.0,0.0,0.0,121.1,112.6,376.5,363.6,0.0,0.0,14.0,0.0,0.0,0.0,0.0,215.4
50,30050,3,1,3,504.3,1421.3,201.1,919.5,4.7,203.7,4.9,422.5,3.3,4.3,18.3,301.0,1.6,0.0,1.7,29.6,83.2,77.9,87.2,84.3,0.0,0.0,1.0,0.0,4.7,0.0,0.0,203.7
51,30051,3,1,3,216.9,405.9,59.0,203.8,3.0,47.7,6.5,107.2,4.7,0.0,25.4,78.8,2.0,0.0,2.0,0.0,12.7,12.1,5.8,5.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,47.7
52,30052,3,1,3,1961.0,6874.1,526.6,4546.0,40.0,949.9,62.3,790.3,44.5,0.0,219.4,3589.7,10.8,0.0,11.1,0.0,145.0,135.3,31.5,30.7,0.0,0.0,2.0,0.0,40.0,0.0,0.0,949.9
53,30053,3,1,4,4882.5,9312.1,3673.1,6730.0,139.5,1519.0,301.8,830.8,212.4,1261.5,1048.6,2542.8,52.3,0.0,53.5,178.6,563.9,525.2,1436.5,1391.2,0.0,0.0,4.0,0.0,139.5,0.0,0.0,1519.0
54,30054,3,1,4,2545.0,3724.7,1994.4,2669.3,99.4,606.7,208.5,580.4,137.8,119.6,797.4,1292.7,66.5,0.0,67.9,0.0,264.1,245.6,446.2,431.0,0.0,0.0,6.0,0.0,99.4,0.0,0.0,606.7
55,30055,3,1,3,2176.7,3177.7,1802.5,2673.7,188.2,316.9,244.4,227.0,161.3,0.0,925.7,919.9,77.4,0.0,79.1,1227.8,123.6,115.4,190.1,183.5,1.0,0.0,0.0,0.0,188.2,0.0,0.0,316.9
56,30056,3,1,3,516.6,312.1,369.2,168.8,44.8,35.5,61.4,0.5,37.8,0.0,210.0,143.3,17.0,0.0,17.4,0.0,6.9,6.6,18.9,18.4,0.0,0.0,0.0,0.0,44.8,0.0,0.0,35.5
57,30057,3,1,3,647.6,389.6,496.8,228.3,43.4,48.1,82.5,1.6,50.9,0.0,282.3,193.1,22.8,0.0,23.2,0.0,9.4,9.0,25.6,24.8,0.0,0.0,0.0,0.0,43.4,0.0,0.0,48.1
58,30058,3,1,2,196.6,395.7,22.6,177.8,0.0,44.5,0.0,156.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5
59,30059,3,1,2,109.4,110.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,30060,3,1,2,109.5,110.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,30061,3,1,3,3170.3,1567.3,2829.6,1137.5,156.7,238.2,442.9,4.1,273.7,0.0,1619.8,960.2,154.8,0.0,157.9,0.0,50.0,47.0,129.5,126.2,0.0,0.0,1.0,0.0,156.7,0.0,0.0,238.2
62,30062,3,1,3,2500.6,1319.3,2196.7,951.2,139.3,200.5,336.7,7.4,219.2,8.6,1259.1,789.9,114.6,0.0,116.9,0.0,41.5,38.9,108.8,106.3,0.0,0.0,0.0,0.0,139.3,0.0,0.0,200.5
63,30063,3,1,4,496.1,2885.1,374.2,2597.4,11.2,177.5,25.9,219.6,18.0,0.0,100.2,348.1,7.2,0.0,7.4,1824.5,95.7,89.9,118.8,115.3,0.0,0.0,1.0,0.0,11.2,0.0,0.0,177.5
64,30064,3,1,3,3449.8,2665.8,2952.7,1885.7,152.2,431.7,383.8,178.1,238.6,115.0,1389.0,935.5,127.8,0.0,130.4,0.0,217.2,203.3,464.0,453.8,0.0,0.0,2.0,0.0,152.2,0.0,0.0,431.7
65,30065,3,1,4,2981.0,2216.7,2619.9,1646.9,153.9,361.1,379.2,27.4,258.7,177.6,1407.6,1083.6,98.8,0.0,100.8,0.0,90.9,85.2,280.9,273.0,0.0,0.0,3.0,0.0,153.9,0.0,0.0,361.1
66,30066,3,1,3,1627.0,1867.5,1358.0,1354.1,69.8,312.4,162.4,61.2,112.1,248.3,570.7,607.1,29.4,0.0,30.1,0.0,116.0,108.8,336.4,328.7,1.0,0.0,0.0,0.0,69.8,0.0,0.0,312.4
67,30067,3,1,4,1968.5,1934.7,1671.1,1403.3,91.7,323.8,197.0,33.7,134.9,351.8,769.7,594.8,64.7,0.0,66.2,0.0,94.6,88.6,344.0,334.4,0.0,0.0,0.0,0.0,91.7,0.0,0.0,323.8
68,30068,3,1,3,1917.5,1208.4,1663.0,879.6,115.0,184.9,238.1,44.9,169.1,0.0,960.1,706.5,80.1,0.0,81.8,0.0,40.8,38.2,92.1,89.9,0.0,0.0,1.0,0.0,115.0,0.0,0.0,184.9
69,30069,3,1,3,397.1,299.4,286.7,180.1,30.2,37.9,42.0,4.7,28.6,0.0,167.1,155.5,14.1,0.0,14.5,0.0,6.1,5.8,14.3,14.0,0.0,0.0,0.0,0.0,30.2,0.0,0.0,37.9
70,30070,3,1,2,900.4,687.2,765.3,503.6,59.1,105.5,123.1,15.4,84.2,0.0,438.2,418.8,23.8,0.0,24.4,0.0,20.3,19.1,51.3,50.2,0.0,0.0,0.0,0.0,59.1,0.0,0.0,105.5
71,30071,3,1,2,40.5,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,30072,3,1,2,1181.2,910.1,904.0,636.5,139.7,133.0,127.3,30.1,91.5,8.6,519.1,523.0,43.1,0.0,44.1,0.0,24.1,22.6,53.8,52.2,0.0,0.0,1.0,0.0,139.7,0.0,0.0,133.0
73,30073,3,1,2,161.2,143.6,31.8,13.6,6.3,3.1,4.9,1.0,3.3,0.0,18.2,10.9,1.9,0.0,1.9,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,6.3,0.0,0.0,3.1
74,30074,3,1,2,109.5,109.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,30075,3,1,3,2028.1,1823.1,1665.1,1287.9,113.4,277.9,225.4,211.7,141.1,41.8,825.0,693.3,76.6,0.0,78.1,53.5,104.8,98.7,192.2,188.8,15.0,0.0,7.0,0.0,113.4,0.0,0.0,277.9
76,30076,3,1,3,1123.7,615.0,952.5,405.6,49.2,85.8,150.4,9.3,92.7,0.0,545.2,335.7,50.3,0.0,51.5,0.0,17.8,16.8,44.7,43.7,0.0,0.0,0.0,0.0,49.2,0.0,0.0,85.8
77,30077,3,1,3,2056.2,5279.9,1328.6,3946.4,48.2,656.2,131.1,1113.0,83.5,0.0,480.3,1207.6,44.2,0.0,45.0,1105.8,261.8,245.6,279.6,274.3,0.0,0.0,3.0,0.0,48.2,0.0,0.0,656.2
78,30078,3,1,3,4805.4,4007.3,4205.7,2958.5,222.8,664.0,567.4,103.2,390.3,329.8,2124.1,1738.6,142.8,0.0,145.7,0.0,217.4,204.0,594.9,582.9,19.0,0.0,4.0,0.0,222.8,0.0,0.0,664.0
79,30079,3,1,3,1834.6,4217.8,1415.8,3271.6,20.5,550.9,52.7,376.6,37.5,417.5,200.4,390.7,13.4,1027.6,13.8,0.0,336.9,315.7,760.1,743.5,0.0,0.0,1.0,0.0,20.5,0.0,0.0,550.9
80,30080,3,1,3,2590.5,3012.8,2182.7,2186.6,99.3,516.7,212.2,271.7,147.8,246.8,801.2,798.7,55.6,0.0,56.8,0.0,285.6,267.9,614.6,601.5,8.0,0.0,1.0,0.0,99.3,0.0,0.0,516.7
81,30081,3,1,2,375.2,789.6,229.2,552.8,28.6,118.3,26.3,87.9,19.1,0.0,96.2,391.0,4.6,0.0,4.8,0.0,34.8,32.7,42.4,41.2,0.0,0.0,1.0,0.0,28.6,0.0,0.0,118.3
82,30082,3,1,3,3841.6,4449.7,3211.9,3233.5,148.5,735.4,400.5,323.5,276.9,315.6,1423.0,1667.2,74.1,0.0,75.7,0.0,286.7,268.9,673.1,658.3,0.0,0.0,2.0,0.0,148.5,0.0,0.0,735.4
83,30083,3,1,3,1392.1,2451.7,1055.7,1683.1,0.0,425.5,0.0,160.2,0.0,483.0,7.0,27.0,0.0,0.0,0.0,0.0,294.4,277.4,747.3,735.6,0.0,0.0,7.0,0.0,0.0,0.0,0.0,425.5
84,30084,3,1,3,1001.6,2097.8,721.3,1450.7,0.0,362.5,0.0,177.6,0.0,430.3,1.0,143.4,0.0,0.0,0.0,0.0,196.0,184.5,523.3,514.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,362.5
85,30085,3,1,3,766.5,981.5,493.1,604.6,37.6,135.4,70.1,147.4,43.7,12.7,247.6,361.6,22.1,0.0,22.5,0.0,35.7,33.4,50.3,49.4,0.0,0.0,1.0,0.0,37.6,0.0,0.0,135.4
86,30086,3,1,2,543.6,930.4,370.9,606.1,1.0,150.2,1.3,41.4,1.0,224.5,11.5,3.4,0.4,0.0,0.4,0.0,89.2,83.7,260.1,253.1,0.0,0.0,7.0,0.0,1.0,0.0,0.0,150.2
87,30087,3,1,2,102.2,101.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,30088,3,1,2,127.3,110.8,30.2,12.7,1.6,2.9,4.5,0.1,3.2,0.0,17.5,10.9,1.7,0.0,1.7,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,1.6,0.0,0.0,2.9
89,30089,3,1,2,3208.9,4315.0,2555.5,2967.0,37.1,737.1,115.2,377.7,72.6,432.1,403.2,346.9,32.0,0.0,32.8,0.0,602.6,565.1,1287.0,1245.2,1.0,0.0,9.0,0.0,37.1,0.0,0.0,737.1
90,30090,3,1,3,4138.3,8021.8,3331.1,5788.8,33.8,1448.5,90.9,487.3,56.3,2279.7,323.2,292.1,28.4,0.0,29.0,0.0,641.7,604.7,2157.6,2125.0,0.0,0.0,4.0,0.0,33.8,0.0,0.0,1448.5
91,30091,3,1,3,2463.0,1518.7,2159.0,1087.5,112.0,234.1,348.0,138.1,214.4,0.0,1211.5,809.8,107.3,0.0,109.5,0.0,41.8,39.4,103.4,100.2,21.0,0.0,2.0,0.0,112.0,0.0,0.0,234.1
92,30092,3,1,3,2607.9,1569.1,2255.9,1105.2,134.5,237.0,363.6,66.3,222.4,0.0,1272.1,882.0,114.0,0.0,116.4,0.0,50.4,47.5,112.0,109.5,2.0,0.0,3.0,0.0,134.5,0.0,0.0,237.0
93,30093,3,1,2,95.8,95.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,30094,3,1,2,355.7,248.3,232.6,114.1,12.5,24.1,36.3,11.2,22.7,0.0,133.4,88.4,12.5,0.0,12.9,0.0,4.8,4.6,10.1,9.9,0.0,0.0,0.0,0.0,12.5,0.0,0.0,24.1
95,30095,3,1,2,3633.3,3189.8,3175.0,2477.7,145.1,393.4,440.3,139.8,258.8,77.2,1604.4,1037.7,157.8,705.2,161.1,0.0,171.8,161.0,369.8,356.8,6.0,0.0,5.0,0.0,145.1,0.0,0.0,393.4
96,30096,3,1,2,3166.4,1975.3,2798.7,1421.2,137.2,312.0,424.4,48.5,260.1,90.1,1483.7,939.9,131.3,0.0,134.0,0.0,100.4,94.4,256.8,248.3,0.0,0.0,8.0,0.0,137.2,0.0,0.0,312.0
97,30097,3,1,1,109.4,93.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,30098,3,1,1,110.2,100.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,30099,3,1,2,100.2,103.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,30100,3,1,2,306.9,220.3,189.3,93.1,10.7,19.4,32.6,3.3,19.4,0.0,106.8,76.1,8.2,0.0,8.4,0.0,3.9,3.8,10.2,9.8,0.0,0.0,0.0,0.0,10.7,0.0,0.0,19.4
101,30101,3,1,2,5133.8,3280.3,4541.2,2401.3,239.2,506.1,750.0,112.6,430.4,30.5,2475.0,1821.6,193.5,0.0,197.5,0.0,140.1,131.5,317.6,305.1,21.0,0.0,16.0,0.0,239.2,0.0,0.0,506.1
102,30102,3,1,1,100.2,102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,30103,3,1,2,2500.1,1401.4,2181.6,1005.7,122.0,194.7,377.3,18.6,214.5,0.0,1233.1,834.4,96.8,0.0,98.9,0.0,45.8,43.4,114.1,109.3,0.0,0.0,1.0,0.0,122.0,0.0,0.0,194.7
104,30104,3,1,2,953.5,1574.9,766.2,1266.9,36.0,153.2,111.8,135.0,64.8,0.0,365.5,407.8,28.4,476.7,29.0,88.4,68.1,64.3,98.6,94.7,0.0,0.0,0.0,0.0,36.0,0.0,0.0,153.2
105,30105,3,1,2,405.7,325.6,286.9,178.7,13.8,38.7,41.3,8.4,25.5,8.9,137.6,108.1,9.8,0.0,10.0,0.0,16.8,15.9,39.0,37.4,7.0,0.0,0.0,0.0,13.8,0.0,0.0,38.7
106,30106,3,1,2,218.0,259.2,108.7,121.7,3.9,28.5,10.8,10.0,6.8,43.4,38.8,25.2,3.1,0.0,3.1,0.0,8.5,8.1,36.6,35.1,0.0,0.0,1.0,0.0,3.9,0.0,0.0,28.5
107,30107,3,1,1,88.6,90.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
