I,J,HBW,HBC,HBSch,HBO,NHB,IX,XI,XX,II_LT,II_MD,II_HV,Ext_MD,Ext_HV,TOT
    3,    5,         0,         0,         0,         0,         0,         0,         0,         0,      7.26,         0,         0,         0,         0,      7.26
    3,    6,         0,         0,         0,         0,         0,         0,         0,         0,      0.08,         0,         0,         0,         0,      0.08
    3,    7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,    8,         0,         0,         0,         0,         0,         0,         0,         0,      1.72,         0,         0,         0,         0,      1.72
    3,    9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,    1,   2916.26,         0,     66.53,   2311.27,   1114.43,         0,         0,         0,    358.39,    573.19,    512.00,         0,         0,   7852.07
    4,    2,     19.77,         0,         0,     38.34,     44.95,         0,         0,         0,     33.39,     22.47,      8.27,         0,         0,    167.19
    4,    3,         0,         0,         0,         0,         0,         0,         0,         0,     62.64,         0,         0,         0,         0,     62.64
    4,    4,  40753.41,         0,  40525.97, 256850.67,  73634.07,         0,         0,         0,  40826.60,  11016.43,   8923.83,         0,         0, 472530.98
    4,    5,  27967.56,   2906.00,   3782.31,  73590.33,  22828.19,         0,         0,         0,   4389.46,   3889.83,   3214.41,         0,         0, 142568.09
    4,    6,      2.91,         0,         0,     79.25,      9.39,         0,         0,         0,     76.77,      0.75,      0.12,         0,         0,    169.19
    4,    7,      1.14,         0,         0,      1.32,      0.30,         0,         0,         0,     45.04,         0,         0,         0,         0,     47.80
    4,    8,  19369.99,    421.00,   2131.29,  33480.41,  11565.74,         0,         0,         0,   2542.06,    765.60,    129.15,         0,         0,  70405.24
    4,    9,   2830.05,         0,     74.00,   2140.27,   1413.08,         0,         0,         0,    468.05,    219.83,     42.83,         0,         0,   7188.11
    4,   10,         0,         0,         0,      4.90,      0.27,         0,         0,         0,      2.15,         0,         0,         0,         0,      7.32
    4,   11,    844.09,         0,      0.10,    561.61,    115.53,         0,         0,         0,    108.13,    126.55,     45.80,         0,         0,   1801.81
    4,   12,   2907.74,     41.00,      2.96,   2821.42,    695.72,         0,         0,         0,    486.87,    504.15,    177.23,         0,         0,   7637.09
    4,   13,   1321.29,      3.00,         0,   1214.43,    292.91,         0,         0,         0,    145.72,    103.10,     23.14,         0,         0,   3103.59
    4,   14,   2764.23,    234.00,      1.06,   3128.21,    941.12,         0,         0,         0,    422.16,    373.58,     70.18,         0,         0,   7934.54
    4,   15,     41.78,         0,         0,     35.24,     15.79,         0,         0,         0,     18.28,     38.47,     10.51,         0,         0,    160.07
    4,   16,    433.66,      1.00,      0.13,    517.53,    254.77,         0,         0,         0,    179.96,    175.84,     57.14,         0,         0,   1620.03
    4,   17,    402.41,         0,      0.02,    613.13,    242.89,         0,         0,         0,    166.94,    139.14,     35.57,         0,         0,   1600.10
    4,   18,      4.60,         0,         0,      4.85,      3.09,         0,         0,         0,      2.78,      0.94,      0.01,         0,         0,     16.27
    4,   19,      1.56,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.49,      0.72,         0,         0,      2.78
    4,   20,    118.37,         0,         0,     21.90,     16.46,         0,         0,         0,     36.25,    151.48,     38.87,         0,         0,    383.33
    4,   21,     70.31,     79.00,         0,      0.02,      0.03,         0,         0,         0,      5.31,     23.94,     25.67,         0,         0,    204.28
    4,   22,      9.10,         0,         0,         0,         0,         0,         0,         0,      0.12,      0.08,      9.93,         0,         0,     19.23
    4,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02,         0,         0,      0.02
    4,   25,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02
    4,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   27,         0,         0,         0,         0,         0,  10840.88,         0,         0,         0,         0,         0,    625.13,   1093.85,  12559.86
    5,    1,    606.33,         0,     13.50,    177.93,    526.57,         0,         0,         0,    156.61,    372.27,    350.05,         0,         0,   2203.26
    5,    2,      4.14,         0,         0,      5.30,     26.30,         0,         0,         0,     14.02,     15.61,      6.57,         0,         0,     71.94
    5,    3,         0,         0,         0,         0,         0,         0,         0,         0,      3.82,         0,         0,         0,         0,      3.82
    5,    4,  10132.53,         0,   2445.87,  23634.33,  22032.08,         0,         0,         0,   4568.13,   3849.00,   3244.16,         0,         0,  69906.10
    5,    5,  32864.81,   5164.00,  17447.80, 172004.96,  91780.14,         0,         0,         0,  23521.61,  11152.73,   8516.44,         0,         0, 362452.49
    5,    6,      3.07,         0,         0,     70.07,     16.74,         0,         0,         0,     97.62,      1.34,      0.35,         0,         0,    189.19
    5,    7,      0.29,         0,         0,      0.10,      0.34,         0,         0,         0,      9.37,         0,         0,         0,         0,     10.10
    5,    8,   9181.10,    239.00,    707.20,  10458.04,  11034.94,         0,         0,         0,   2240.56,    726.52,    134.06,         0,         0,  34721.42
    5,    9,   1816.61,         0,     52.60,   1168.58,   1964.15,         0,         0,         0,    538.48,    245.32,     45.71,         0,         0,   5831.45
    5,   10,         0,         0,         0,      3.34,      0.91,         0,         0,         0,     10.25,         0,         0,         0,         0,     14.50
    5,   11,    487.65,         0,      0.23,    206.44,    156.66,         0,         0,         0,    121.99,    139.19,     42.54,         0,         0,   1154.70
    5,   12,   1691.27,     20.00,      2.74,   1498.07,    927.40,         0,         0,         0,    546.75,    553.40,    171.19,         0,         0,   5410.82
    5,   13,    737.78,      2.00,      0.05,    469.44,    387.44,         0,         0,         0,    162.74,    115.45,     25.61,         0,         0,   1900.51
    5,   14,   1589.73,    244.00,      2.31,   1157.13,   1216.11,         0,         0,         0,    494.39,    419.19,     73.79,         0,         0,   5196.65
    5,   15,     22.87,         0,      0.11,     16.82,     41.17,         0,         0,         0,     31.43,     49.21,      9.30,         0,         0,    170.91
    5,   16,    232.40,      2.00,      0.64,    203.37,    398.95,         0,         0,         0,    235.67,    210.44,     54.89,         0,         0,   1338.36
    5,   17,    216.18,         0,      0.28,    237.20,    361.27,         0,         0,         0,    212.69,    162.90,     36.73,         0,         0,   1227.25
    5,   18,      2.35,         0,         0,      3.55,      6.72,         0,         0,         0,      4.22,      1.24,      0.03,         0,         0,     18.11
    5,   19,      0.83,         0,         0,         0,         0,         0,         0,         0,      0.18,      2.09,      0.42,         0,         0,      3.52
    5,   20,     56.68,         0,         0,     19.28,     52.35,         0,         0,         0,     71.27,    209.97,     29.34,         0,         0,    438.89
    5,   21,     30.42,     26.00,         0,      0.59,      0.25,         0,         0,         0,     15.46,     52.77,     20.56,         0,         0,    146.05
    5,   22,      3.63,         0,         0,         0,         0,         0,         0,         0,      0.76,      0.66,      7.02,         0,         0,     12.07
    5,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,      0.01
    5,   25,      0.02,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,      0.01,         0,         0,      0.04
    5,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   27,         0,         0,         0,         0,         0,   6565.63,         0,         0,         0,         0,         0,    558.90,    464.30,   7588.83
    6,    1,      1.21,         0,      0.01,      0.38,      0.05,         0,         0,         0,      4.80,      0.02,      0.01,         0,         0,      6.48
    6,    2,         0,         0,         0,      0.01,      0.01,         0,         0,         0,      0.98,         0,         0,         0,         0,      1.00
    6,    3,         0,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,         0,         0,         0,      0.03
    6,    4,     17.96,         0,      6.01,     63.65,      8.85,         0,         0,         0,    117.00,      0.74,      0.15,         0,         0,    214.36
    6,    5,     30.62,         0,      8.27,    134.50,     16.79,         0,         0,         0,    114.71,      1.34,      0.38,         0,         0,    306.61
    6,    6,      0.01,         0,         0,      4.68,      0.37,         0,         0,         0,    407.92,      0.02,         0,         0,         0,    413.00
    6,    7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,    8,     11.42,         0,      0.79,     13.16,      2.89,         0,         0,         0,     17.39,      0.02,         0,         0,         0,     45.67
    6,    9,      2.76,         0,      0.12,      2.67,      0.43,         0,         0,         0,      1.39,         0,         0,         0,         0,      7.37
    6,   10,         0,         0,         0,         0,         0,         0,         0,         0,      1.42,         0,         0,         0,         0,      1.42
    6,   11,      0.74,         0,         0,      0.65,      0.02,         0,         0,         0,      0.01,         0,         0,         0,         0,      1.42
    6,   12,      2.55,         0,         0,      1.70,      0.03,         0,         0,         0,      0.02,      0.02,      0.01,         0,         0,      4.33
    6,   13,      1.35,         0,         0,      1.30,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,      2.66
    6,   14,      2.03,         0,         0,      2.30,      0.17,         0,         0,         0,      0.05,      0.03,         0,         0,         0,      4.58
    6,   15,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    6,   16,      0.14,         0,         0,      0.13,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,      0.29
    6,   17,      0.13,         0,         0,      0.15,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.28
    6,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   27,         0,         0,         0,         0,         0,      5.31,         0,         0,         0,         0,         0,         0,         0,      5.31
    7,    1,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    4,         0,         0,         0,         0,      0.22,         0,         0,         0,     50.96,         0,         0,         0,         0,     51.18
    7,    5,         0,         0,         0,         0,      0.32,         0,         0,         0,      8.18,         0,         0,         0,         0,      8.50
    7,    6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    7,         0,         0,         0,         0,      0.07,         0,         0,         0,    303.36,         0,         0,         0,         0,    303.43
    7,    8,         0,         0,         0,         0,      2.12,         0,         0,         0,    161.15,         0,         0,         0,         0,    163.27
    7,    9,         0,         0,         0,         0,      0.21,         0,         0,         0,     83.86,         0,         0,         0,         0,     84.07
    7,   10,         0,         0,         0,         0,         0,         0,         0,         0,      1.28,         0,         0,         0,         0,      1.28
    7,   11,         0,         0,         0,         0,      0.02,         0,         0,         0,      1.37,         0,         0,         0,         0,      1.39
    7,   12,         0,         0,         0,     10.00,      0.03,         0,         0,         0,      9.54,         0,         0,         0,         0,     19.57
    7,   13,         0,         0,         0,         0,      0.01,         0,         0,         0,      3.14,         0,         0,         0,         0,      3.15
    7,   14,         0,         0,         0,         0,      0.09,         0,         0,         0,      5.75,         0,         0,         0,         0,      5.84
    7,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   16,         0,         0,         0,         0,         0,         0,         0,         0,      0.16,         0,         0,         0,         0,      0.16
    7,   17,         0,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,         0,         0,         0,      0.03
    7,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,    1,    877.09,         0,     16.51,    333.20,    425.26,         0,         0,         0,    162.77,    125.72,     23.99,         0,         0,   1964.54
    8,    2,      5.55,         0,         0,     11.03,     20.66,         0,         0,         0,     12.52,      5.93,      0.33,         0,         0,     56.02
    8,    3,         0,         0,         0,         0,         0,         0,         0,         0,      0.59,         0,         0,         0,         0,      0.59
    8,    4,  11498.51,         0,   2562.20,  28102.11,  11048.82,         0,         0,         0,   2591.60,    760.25,    152.96,         0,         0,  56716.45
    8,    5,  16478.57,   4075.00,   1286.62,  29806.03,  10796.16,         0,         0,         0,   2230.00,    728.42,    159.29,         0,         0,  65560.09
    8,    6,      1.58,         0,         0,     19.74,      2.82,         0,         0,         0,     15.14,      0.02,         0,         0,         0,     39.30
    8,    7,      3.38,         0,         0,      4.19,      2.20,         0,         0,         0,    127.71,         0,         0,         0,         0,    137.48
    8,    8,  82044.78,   1036.00,  68281.12, 445466.14, 153230.09,         0,         0,         0,  42669.36,   2365.29,    113.57,         0,         0, 795206.35
    8,    9,  11689.42,         0,    902.40,  24267.46,   8309.43,         0,         0,         0,   1762.04,    210.55,      7.91,         0,         0,  47149.21
    8,   10,         0,         0,         0,     33.68,      4.59,         0,         0,         0,     54.43,         0,         0,         0,         0,     92.70
    8,   11,   2557.12,         0,      6.04,   1544.99,    461.57,         0,         0,         0,    272.88,     64.46,      4.32,         0,         0,   4911.38
    8,   12,   9101.79,    196.00,     47.55,   8814.74,   2981.65,         0,         0,         0,   1272.27,    259.50,     13.97,         0,         0,  22687.47
    8,   13,   3912.77,     19.00,      0.84,   4176.18,   1370.41,         0,         0,         0,    411.58,     53.08,      2.01,         0,         0,   9945.87
    8,   14,   8406.61,    944.00,     47.97,   9130.71,   3879.22,         0,         0,         0,   1207.22,    179.16,      4.05,         0,         0,  23798.94
    8,   15,    118.50,         0,      4.70,    152.49,    141.16,         0,         0,         0,     90.90,     20.89,      0.30,         0,         0,    528.94
    8,   16,   1199.20,     15.00,     18.20,   1393.22,   1073.11,         0,         0,         0,    573.36,     83.38,      1.77,         0,         0,   4357.24
    8,   17,   1118.55,         0,     11.29,   1536.81,    955.38,         0,         0,         0,    506.98,     63.95,      1.19,         0,         0,   4194.15
    8,   18,     13.69,         0,         0,     41.04,     28.47,         0,         0,         0,     12.68,      0.59,         0,         0,         0,     96.47
    8,   19,      4.26,         0,         0,      1.28,      1.79,         0,         0,         0,      4.12,      2.61,         0,         0,         0,     14.06
    8,   20,    314.60,         0,      1.99,    370.57,    352.05,         0,         0,         0,    270.91,    168.13,      0.22,         0,         0,   1478.47
    8,   21,    182.98,    427.00,         0,    104.45,     42.88,         0,         0,         0,    107.88,     72.23,      0.14,         0,         0,    937.56
    8,   22,     30.94,         0,         0,      0.15,         0,         0,         0,         0,      8.36,      5.81,      0.01,         0,         0,     45.27
    8,   23,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    8,   24,         0,         0,         0,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    8,   25,      0.32,         0,         0,         0,         0,         0,         0,         0,      0.18,      0.03,         0,         0,         0,      0.53
    8,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,   27,         0,         0,         0,         0,         0,   7272.57,         0,         0,         0,         0,         0,    484.15,    471.95,   8228.67
    9,    1,    115.11,         0,      0.92,     40.23,     67.76,         0,         0,         0,     47.10,     47.61,     15.10,         0,         0,    333.83
    9,    2,      0.41,         0,         0,      2.33,      5.26,         0,         0,         0,      4.59,      2.66,      0.26,         0,         0,     15.51
    9,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    9,    4,   1022.83,         0,     48.51,    862.98,   1098.49,         0,         0,         0,    424.48,    211.56,     67.08,         0,         0,   3735.93
    9,    5,   1753.36,    918.00,     51.30,   1797.03,   1609.36,         0,         0,         0,    501.74,    239.99,     72.49,         0,         0,   6943.27
    9,    6,      0.07,         0,         0,      2.42,      0.30,         0,         0,         0,      1.03,         0,         0,         0,         0,      3.82
    9,    7,      0.07,         0,         0,      0.30,      0.14,         0,         0,         0,     63.76,         0,         0,         0,         0,     64.27
    9,    8,   6175.55,    220.00,   2083.66,  12815.27,   7292.92,         0,         0,         0,   1723.30,    204.12,     10.79,         0,         0,  30525.61
    9,    9,  29861.51,         0,  33259.95, 219530.47,  94025.97,         0,         0,         0,  24576.35,   1360.32,    101.70,         0,         0, 402716.27
    9,   10,         0,         0,         0,     15.74,      2.57,         0,         0,         0,     35.47,         0,         0,         0,         0,     53.78
    9,   11,   3858.39,         0,     37.43,   3072.39,    993.50,         0,         0,         0,    360.76,     84.32,     11.44,         0,         0,   8418.23
    9,   12,  14682.58,    322.00,    626.11,  21796.13,   7453.50,         0,         0,         0,   2023.57,    400.72,     47.78,         0,         0,  47352.39
    9,   13,   6305.90,     94.00,     11.63,  12169.26,   3272.37,         0,         0,         0,    651.16,     90.19,     11.29,         0,         0,  22605.80
    9,   14,  14010.99,   1328.00,    520.70,  22125.07,   8691.57,         0,         0,         0,   1744.09,    265.61,     13.83,         0,         0,  48699.86
    9,   15,    143.39,         0,     18.41,    161.33,    246.97,         0,         0,         0,    106.01,     22.97,      0.88,         0,         0,    699.96
    9,   16,   1532.13,     35.00,    114.00,   1832.88,   2208.86,         0,         0,         0,    682.86,    105.62,      6.94,         0,         0,   6518.29
    9,   17,   1471.14,         0,    133.97,   2118.26,   2030.96,         0,         0,         0,    614.14,     83.42,      5.10,         0,         0,   6456.99
    9,   18,     16.97,         0,         0,     31.95,     46.03,         0,         0,         0,     14.93,      0.72,         0,         0,         0,    110.60
    9,   19,      4.04,         0,      0.89,      4.38,     17.27,         0,         0,         0,     11.70,      7.81,         0,         0,         0,     46.09
    9,   20,    329.02,         0,     22.86,    349.45,    615.86,         0,         0,         0,    334.84,    230.75,      0.41,         0,         0,   1883.19
    9,   21,    162.77,    401.00,      2.11,    316.66,    312.37,         0,         0,         0,    211.79,    147.88,      0.16,         0,         0,   1554.74
    9,   22,     27.05,         0,      0.03,     13.67,     31.68,         0,         0,         0,     39.15,     36.16,         0,         0,         0,    147.74
    9,   23,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02
    9,   24,         0,         0,         0,      0.03,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.03
