Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        16,       44195.04,       31296.21,      141843.20,        3639.97,       10737.59,       25637.09,       54273.94,        1219.65,              0,          39.48,           5.70,        1885.36,              0,          49.05,           8.19,        3768.12,        1982.19,        5345.98,        1039.04,         408.22,        2081.31,          97.98,        2879.82,        2991.07,         160.93,          37.15,         244.28,         208.03,          72.46,         620.84,          57.61,          39.26,         148.75
        17,       42068.16,       27977.42,      125913.47,        3299.37,        9231.68,       20288.08,       42392.61,        1214.61,              0,          40.02,           4.08,        1733.33,              0,          55.14,           7.34,        3296.21,        1732.43,        4832.18,         990.42,         391.94,        1917.03,          89.50,        3351.87,        2863.00,         174.03,          32.51,         228.10,         194.92,          68.66,         624.35,          53.36,          35.93,         135.77
        18,       40764.67,       23006.96,      111008.67,        2856.41,        7699.16,       19069.00,       37314.96,         971.57,              0,          76.62,          16.75,        2683.83,              0,          86.59,          22.08,        2899.58,        1596.11,        4431.07,         905.12,         338.96,        1732.78,          82.12,        2880.98,        2683.68,         158.46,          28.94,         211.32,         192.94,          68.10,         587.83,          50.55,          33.68,         130.27
        19,       42003.17,       20220.44,      103313.85,        2425.05,        6164.00,       19294.25,       37743.79,         729.95,              0,          24.02,           5.72,        2519.24,              0,          41.66,          10.69,        2685.79,        1426.59,        3986.82,         841.72,         322.49,        1587.79,          75.27,        2826.35,        2517.03,         160.10,          29.48,         200.69,         176.87,          71.83,         549.56,          52.90,          36.10,         130.71
        20,       41148.83,       15531.76,       90206.96,        1972.89,        4933.82,       19286.98,       35640.89,        1010.19,              0,          53.28,           4.19,        4846.99,              0,          59.72,           9.10,        2352.19,        1257.33,        3599.03,         770.65,         289.33,        1429.97,          76.48,        2924.73,        2380.54,         171.35,          25.79,         184.72,         159.91,          58.98,         486.26,          39.86,          27.12,         109.37
        21,       41586.97,       14825.98,       81264.31,        1761.77,        4414.92,       15153.00,       28066.64,         727.95,              0,          55.16,          19.60,        4746.17,              0,          85.17,          24.81,        2150.43,        1184.20,        3381.58,         730.90,         267.03,        1353.93,          61.81,        2479.07,        2043.80,         132.42,          21.71,         154.41,         147.36,          45.33,         409.84,          30.44,          20.59,          84.15
        22,       41980.36,       12546.19,       74824.02,        1524.69,        3756.50,       13922.49,       24568.73,        1007.77,              0,          80.22,          10.65,        4108.25,              0,         116.23,          16.44,        1887.02,        1133.14,        3201.86,         702.83,         243.93,        1271.32,          57.83,        2446.84,        1866.16,         132.37,          17.70,         136.50,         163.34,          45.76,         367.08,          32.14,          21.46,          82.21
        23,       39480.84,       10558.54,       67035.77,        1377.63,        3062.03,       14393.26,       25654.16,         492.54,              0,          77.94,          25.40,        2035.48,              0,          98.27,          34.51,        1676.06,         980.50,        2838.86,         637.20,         232.73,        1143.63,          57.80,        2297.60,        1799.56,         133.89,          19.02,         135.96,         170.20,          42.09,         330.68,          28.12,          18.86,          74.71
        24,       36661.06,        8640.92,       59255.25,        1169.38,        2631.14,       14010.50,       23252.58,         755.93,              0,         100.51,          21.67,        3212.26,              0,          90.00,          25.51,        1480.46,         881.55,        2613.37,         595.93,         219.27,        1044.37,          59.57,        2316.24,        1612.88,         142.59,          17.78,         123.03,         164.98,          45.58,         339.07,          26.96,          17.79,          72.30
        25,       34872.38,        7334.84,       56532.13,        1027.07,        2049.61,       11773.39,       19185.46,         410.00,              0,          54.06,          28.05,        1613.88,              0,          93.22,          34.62,        1281.08,         814.68,        2454.44,         561.63,         193.82,         983.23,          59.68,        2354.34,        1467.41,         129.63,          13.66,         106.81,         150.05,          35.92,         273.79,          22.63,          14.68,          61.56
        26,       33396.55,        6985.90,       51414.20,         876.84,        1738.38,       11273.08,       17680.08,         823.63,              0,          55.01,          28.42,        4028.57,              0,          75.11,          32.02,        1103.12,         721.89,        2219.98,         521.76,         176.03,         889.42,          49.52,        2035.95,        1360.97,         113.15,          12.96,         100.32,         149.96,          32.06,         237.40,          19.96,          13.27,          58.16
        27,       33386.45,        5749.80,       46354.50,         791.57,        1625.45,       10453.87,       16757.73,         782.66,              0,          32.72,          18.86,        2721.38,              0,          47.33,          27.67,        1049.24,         682.87,        2134.11,         501.13,         174.42,         848.12,          51.66,        2040.31,        1307.43,         117.67,          14.62,          97.12,         116.73,          31.12,         215.11,          19.62,          13.24,          54.00
        28,       31544.08,        4669.68,       42553.09,         703.24,        1310.04,        9789.70,       14960.92,         831.91,              0,         120.72,          80.29,        3184.87,              0,         127.73,          77.87,         875.40,         643.30,        2022.24,         482.45,         177.42,         814.22,          45.95,        1802.01,        1166.81,         103.12,          10.99,          84.54,         112.83,          36.50,         224.72,          24.04,          16.46,          57.58
        29,       30914.37,        4177.22,       40863.88,         673.60,        1156.90,        9739.96,       14606.38,        1136.55,              0,          95.18,          54.18,        3479.39,              0,         106.65,          60.94,         791.43,         594.87,        1884.83,         453.44,         154.36,         752.12,          45.82,        1791.09,        1091.22,         100.70,           8.60,          75.55,         103.78,          19.75,         161.67,          12.20,           7.58,          32.42
        30,       31033.70,        3526.26,       37428.99,         572.13,         933.49,        8654.49,       12437.89,         697.03,              0,         104.27,          32.47,        2628.12,              0,         113.21,          43.99,         674.11,         536.21,        1767.51,         424.14,         147.22,         698.62,          44.24,        1669.64,        1024.64,          95.51,           8.46,          70.82,         106.67,          22.87,         152.78,          15.62,          10.19,          35.58
        31,       29582.26,        3328.77,       35379.23,         517.42,         806.63,        8596.52,       12201.90,        1174.38,              0,         147.53,          97.35,        4056.74,              0,         161.84,         103.68,         616.69,         506.12,        1686.70,         415.85,         141.39,         668.14,          44.35,        1540.27,         911.50,          84.61,           7.40,          62.42,          94.69,          20.76,         139.39,          11.81,           8.10,          28.69
        32,       27964.43,        2907.32,       32352.87,         444.02,         693.90,        8236.14,       11378.09,        1077.12,              0,          82.86,          54.52,        2770.86,              0,          92.27,          70.44,         562.63,         465.20,        1578.99,         391.00,         139.47,         626.56,          43.99,        1447.42,         914.30,          82.21,           9.88,          67.50,          95.39,          19.45,         137.90,          11.54,           6.97,          28.13
        33,       24923.73,        2653.81,       33248.79,         412.59,         644.14,        7823.83,       10538.97,        1138.04,              0,         146.87,          80.76,        4408.01,              0,         144.58,          87.59,         482.25,         441.20,        1537.77,         373.55,         128.43,         596.97,          43.17,        1407.14,         896.30,          75.65,           7.73,          64.70,          84.33,          17.01,         115.22,          10.82,           6.68,          24.82
        34,       23190.65,        2241.15,       28528.02,         379.84,         581.28,        7705.36,        9941.47,        1092.45,              0,         122.64,         135.32,        3235.07,              0,         147.14,         147.43,         425.16,         418.41,        1481.56,         360.94,         121.46,         568.16,          38.76,        1319.73,         873.69,          72.51,           7.37,          66.96,          75.58,          13.97,          99.68,           9.31,           5.68,          21.63
        35,       23701.77,        1985.32,       25426.40,         346.77,         526.99,        6650.85,        8519.15,        1015.13,              0,         109.93,          61.00,        4586.31,              0,         143.61,          81.70,         432.87,         384.03,        1398.43,         346.06,         116.32,         542.97,          40.78,        1334.56,         833.13,          71.53,           7.19,          63.62,          69.92,          12.55,          83.32,           8.15,           5.30,          19.44
        36,       22598.88,        1957.96,       24141.44,         295.07,         479.24,        6287.57,        8313.39,        1234.49,              0,         195.74,          80.56,        3972.58,              0,         211.81,          84.92,         360.75,         345.73,        1327.61,         322.22,         111.51,         505.05,          35.57,        1148.81,         786.11,          65.96,           6.42,          57.67,          72.18,          14.55,          84.94,           7.82,           5.23,          19.57
        37,       20896.58,        1699.61,       22385.44,         285.63,         502.12,        6340.56,        7851.88,        1451.14,              0,         183.38,         112.74,        3720.33,              0,         187.55,         143.71,         291.05,         363.43,        1291.81,         319.72,         111.77,         505.84,          36.30,        1111.80,         757.92,          65.76,           5.21,          55.34,          73.22,          12.18,          69.88,           7.64,           4.83,          17.05
        38,       19109.37,        1491.85,       20937.13,         280.91,         427.86,        6485.44,        7932.88,        1226.41,              0,         165.59,         147.82,        2995.29,              0,         198.16,         171.31,         210.17,         346.57,        1256.93,         312.05,         115.36,         491.08,          36.67,        1034.65,         736.34,          66.60,           5.83,          51.73,          66.89,          14.15,          67.88,           8.88,           5.63,          17.11
        39,       18773.16,        1444.03,       20639.29,         252.41,         418.08,        5871.18,        6990.69,        1484.29,              0,         205.68,         287.20,        3389.36,              0,         223.10,         294.99,         193.57,         353.67,        1245.32,         312.07,         112.24,         488.76,          33.81,        1000.03,         745.43,          65.18,           5.69,          53.49,          67.78,          12.92,          73.41,           7.92,           5.31,          18.47
        40,       18274.97,        1239.75,       18742.89,         235.08,         366.09,        5154.77,        6202.65,        1343.56,              0,         186.13,         172.48,        3623.88,              0,         192.93,         179.90,         189.25,         303.86,        1165.68,         291.29,          98.97,         437.10,          32.59,         976.60,         684.07,          60.81,           4.80,          48.52,          56.81,          11.25,          55.88,           8.03,           5.24,          15.12
        41,       17204.34,        1205.78,       17352.86,         207.32,         350.59,        5225.24,        6204.54,        1097.50,              0,         117.52,         108.03,        3873.91,              0,         143.00,         134.97,         157.29,         281.73,        1118.09,         271.73,          89.41,         405.26,          29.65,         876.01,         680.28,          53.97,           4.83,          44.68,          54.48,          11.92,          58.31,           8.54,           5.76,          15.67
        42,       16442.45,        1121.88,       16423.68,         180.50,         355.79,        4989.27,        5804.06,        1550.95,              0,         135.00,          75.39,        3312.90,              0,         151.92,          98.13,         154.24,         275.25,        1101.03,         273.17,          87.94,         394.30,          32.90,         885.33,         661.88,          58.89,           4.71,          41.05,          52.72,          10.51,          57.24,           7.29,           4.59,          14.75
        43,       15367.01,        1022.25,       16065.16,         176.31,         334.36,        4907.22,        5442.75,        1482.30,              0,         186.20,         126.22,        3397.27,              0,         215.16,         149.88,         144.98,         264.24,        1065.05,         252.82,          82.44,         368.46,          28.83,         783.52,         635.80,          54.27,           4.37,          38.84,          52.00,          11.04,          54.55,           8.45,           5.31,          14.66
        44,       14611.90,         859.03,       15341.54,         170.72,         308.87,        4563.12,        5057.84,        1452.15,              0,         149.59,          88.41,        3201.48,              0,         152.11,         116.75,         136.92,         251.74,        1014.52,         253.67,          78.99,         352.50,          27.74,         781.80,         618.04,          55.93,           3.99,          37.49,          52.47,          10.21,          51.35,           7.90,           4.79,          15.05
        45,       14094.49,         832.84,       14393.01,         164.31,         316.45,        4566.61,        4924.58,        1752.66,              0,         160.47,         143.38,        2775.98,              0,         198.58,         156.15,         133.96,         234.94,         970.32,         241.86,          68.65,         330.99,          32.61,         828.65,         584.60,          59.35,           3.54,          34.75,          43.29,          10.25,          50.68,           7.48,           4.32,          13.06
        46,       13497.40,         813.60,       13058.95,         142.43,         311.39,        4326.89,        4783.53,        1240.06,              0,         152.28,         109.91,        2241.16,              0,         175.37,         153.24,          92.28,         222.02,         915.45,         235.43,          70.54,         312.60,          31.09,         765.29,         593.18,          59.18,           4.10,          35.54,          51.73,           9.73,          44.15,           8.23,           4.55,          15.83
        47,       12587.81,         751.00,       12890.99,         135.90,         274.55,        4061.45,        4292.15,        1342.37,              0,         136.76,         131.46,        1882.87,              0,         172.64,         157.38,          27.41,         212.60,         901.95,         223.27,          71.32,         305.03,          29.29,         714.39,         560.57,          55.97,           3.37,          34.98,          47.31,          12.02,          47.81,           9.97,           4.90,          15.31
        48,       12578.88,         727.53,       12041.73,         130.82,         271.29,        3731.26,        3906.70,        1413.86,              0,         144.76,         111.98,        1825.86,              0,         160.84,         145.40,           0.74,         185.96,         838.91,         209.00,          63.80,         276.24,          22.09,         556.39,         546.73,          43.23,           3.08,          34.51,          41.41,           9.44,          41.55,           7.57,           3.88,          12.74
        49,       11920.92,         735.27,       11228.17,         129.02,         293.26,        3623.64,        3910.65,        1442.38,              0,         163.52,         128.73,        1479.82,              0,         188.24,         147.43,           0.13,         183.80,         820.61,         205.95,          68.83,         270.86,          22.99,         573.86,         541.10,          45.65,           2.97,          31.10,          43.68,           9.55,          37.35,           7.88,           3.89,          13.29
        50,       11309.06,         659.83,       10740.16,         109.34,         258.77,        3760.67,        3732.39,        1356.36,              0,          86.25,         148.41,        1248.47,              0,         128.28,         182.60,              0,         182.10,         780.74,         201.37,          62.23,         257.64,          19.21,         525.14,         514.47,          39.36,           2.86,          29.48,          37.77,          10.48,          39.28,           9.14,           4.34,          13.93
        51,        9922.38,         572.62,       10208.70,         103.38,         275.70,        3486.03,        3579.67,        1426.88,              0,         106.77,         100.18,        1397.64,              0,         121.92,         147.26,              0,         176.79,         774.02,         200.39,          67.32,         255.35,          20.32,         526.14,         520.68,          40.92,           3.24,          30.77,          31.73,           7.36,          34.19,           6.14,           2.75,          10.91
        52,        9389.46,         532.55,        9696.07,          88.35,         260.48,        3316.58,        3371.08,        1470.85,              0,         129.47,         118.55,        1446.12,              0,         149.01,         144.77,              0,         161.26,         729.36,         184.55,          61.48,         238.85,          19.12,         515.75,         523.98,          41.41,           2.99,          29.83,          31.95,           9.83,          36.27,           8.86,           4.24,          13.44
        53,        8893.38,         473.18,        9203.45,          88.56,         258.87,        2959.42,        3018.52,        1265.06,              0,         114.51,         104.84,         959.97,              0,         164.58,         155.00,              0,         154.67,         684.58,         177.31,          59.66,         230.60,          17.74,         455.00,         495.37,          34.92,           2.79,          28.33,          28.50,           9.37,          36.99,           8.39,           3.98,          12.24
        54,        8618.27,         461.57,        9067.92,          89.25,         251.22,        3036.49,        3123.28,        1182.78,              0,         104.62,         158.26,        1364.42,              0,         119.56,         207.75,              0,         154.80,         664.78,         170.33,          59.13,         229.39,          15.52,         399.57,         464.93,          32.21,           2.81,          26.22,          24.39,           9.27,          37.59,           8.18,           3.80,          12.27
        55,        7928.26,         455.35,        8354.50,          80.83,         218.35,        2774.48,        2889.13,        1511.42,              0,          66.30,         132.95,        1218.41,              0,         104.25,         155.29,              0,         149.23,         643.69,         165.65,          54.37,         221.56,          14.12,         388.96,         460.95,          31.76,           3.29,          25.72,          20.59,          10.08,          36.73,           8.91,           4.23,          12.09
        56,        7385.41,         444.07,        7912.99,          79.04,         187.57,        2571.08,        2666.88,        1345.76,              0,          82.79,          61.27,        1407.66,              0,         123.55,         126.37,              0,         142.20,         629.85,         165.84,          53.58,         210.69,          14.68,         371.60,         442.70,          29.90,           3.05,          25.89,          17.29,           9.93,          35.63,           9.64,           4.52,          12.45
        57,        7209.87,         453.52,        7411.50,          73.75,         196.92,        2468.19,        2527.71,        1422.94,              0,          78.28,         133.23,         991.88,              0,         101.77,         174.07,              0,         128.15,         595.08,         158.60,          49.56,         200.01,          11.94,         326.14,         422.47,          26.53,           3.22,          23.52,          21.24,           9.92,          39.91,           8.77,           4.16,          12.56
        58,        6778.36,         424.22,        7479.35,          67.09,         168.01,        2316.25,        2320.63,        1290.53,              0,         112.41,          79.30,        1040.02,              0,         122.35,         114.60,              0,         119.74,         577.25,         152.82,          49.74,         191.85,          13.07,         323.48,         405.88,          26.19,           2.89,          21.61,          19.81,          10.98,          40.64,          10.06,           4.67,          13.51
        59,        6404.23,         417.18,        7006.97,          66.46,         162.02,        2381.72,        2307.59,        1350.50,              0,         109.16,         133.27,        1124.48,              0,         142.65,         191.79,              0,         115.95,         551.02,         148.40,          45.92,         184.33,          11.25,         302.77,         399.46,          24.60,           2.97,          20.71,          22.79,          10.90,          39.64,          10.44,           5.01,          13.68
        60,        5905.40,         374.97,        6527.10,          64.26,         152.25,        2205.33,        2107.59,        1279.90,              0,          88.89,         159.48,         778.63,              0,         111.16,         217.17,              0,         114.44,         523.84,         140.69,          40.79,         173.99,          10.91,         292.25,         368.86,          22.09,           2.91,          18.81,          17.83,           9.35,          37.33,           8.60,           4.10,          11.27
        61,        5915.43,         373.65,        6299.67,          56.81,         146.38,        2087.73,        2037.75,        1302.80,              0,         104.20,          76.92,         759.60,              0,         135.80,         118.85,              0,         116.13,         502.32,         142.15,          43.11,         171.64,           9.25,         294.56,         375.11,          22.57,           3.01,          18.77,          19.44,           9.15,          36.26,           8.76,           4.01,          12.54
        62,        5302.72,         331.36,        5643.90,          51.64,         135.25,        1970.85,        1905.34,         870.73,              0,         101.78,          87.62,         771.15,              0,         141.25,         126.10,              0,         115.36,         476.03,         142.28,          38.96,         162.04,           9.02,         252.89,         372.10,          19.05,           2.89,          20.42,          17.80,           8.50,          40.14,           7.63,           3.56,          11.73
        63,        5190.41,         302.02,        5606.90,          51.31,         129.26,        2128.51,        2027.81,        1061.51,              0,          86.51,         101.46,         502.44,              0,         109.51,         118.22,              0,         116.17,         470.71,         144.45,          42.66,         157.72,           6.95,         233.57,         364.82,          17.35,           2.41,          18.89,          13.11,           6.93,          36.03,           6.03,           2.60,           9.56
        64,        5122.19,         332.45,        5447.73,          47.23,         130.86,        1894.57,        1828.22,         891.49,              0,          71.33,          62.34,         703.26,              0,         128.12,         103.51,              0,         110.62,         455.10,         138.92,          42.57,         148.85,           7.32,         227.78,         349.97,          16.89,           2.30,          18.60,          11.91,           6.58,          36.74,           4.80,           2.21,           7.70
        65,        4548.10,         307.61,        5177.91,          42.97,         110.87,        1930.19,        1852.29,         971.08,              0,          51.36,          71.67,         817.88,              0,          76.73,          78.85,              0,         113.48,         465.83,         142.86,          45.82,         146.18,           9.23,         253.88,         337.06,          18.42,           1.84,          15.75,          12.23,           5.62,          31.66,           3.94,           1.62,           7.23
        66,        4001.58,         284.83,        4821.74,          51.76,         133.86,        1784.75,        1626.97,         797.94,              0,          56.50,          64.44,         722.74,              0,          85.69,          88.82,              0,         108.04,         446.68,         138.05,          39.14,         132.09,           6.76,         191.92,         321.90,          13.67,           2.12,          15.56,          11.19,           6.47,          27.76,           4.42,           1.99,           7.13
        67,        4027.89,         293.74,        4715.02,          41.61,         101.27,        1703.19,        1655.13,         794.17,              0,          52.55,          52.01,         701.42,              0,          81.28,          62.21,              0,         114.90,         464.01,         141.17,          41.22,         138.32,           6.76,         220.78,         310.36,          14.96,           1.91,          14.90,          10.78,           4.75,          27.84,           3.18,           1.21,           6.05
        68,        3724.63,         326.13,        4400.97,          37.04,          94.73,        1623.64,        1567.02,         965.77,              0,          29.65,          79.34,         613.65,              0,          47.55,          83.61,              0,         105.74,         444.40,         137.93,          38.99,         131.03,           6.01,         160.97,         296.29,          10.99,           1.44,          13.82,           9.48,           4.86,          23.50,           3.31,           1.36,           5.84
        69,        3519.07,         330.45,        4182.16,          36.69,          92.60,        1648.93,        1422.19,         778.49,              0,          48.95,          16.46,         751.10,              0,          64.41,          44.79,              0,         108.28,         438.11,         133.62,          36.61,         129.05,           5.11,         141.63,         290.38,          11.40,           1.82,          12.34,           9.74,           4.71,          25.51,           3.02,           1.29,           5.43
        70,        3453.62,         335.41,        4213.07,          36.64,          79.88,        1507.89,        1344.37,        1044.24,              0,          49.47,          41.18,         715.36,              0,          73.26,          48.63,              0,         106.51,         442.62,         136.08,          40.16,         129.54,           5.73,         143.99,         285.88,          10.13,           2.00,          13.54,           8.54,           3.72,          23.55,           2.16,           0.95,           4.59
        71,        3217.67,         338.11,        3886.20,          37.25,          69.57,        1456.46,        1275.81,         603.67,              0,          47.78,          37.97,         663.04,              0,          70.04,          46.61,              0,         100.64,         431.12,         135.15,          38.19,         125.95,           4.43,         128.92,         261.20,           9.67,           1.86,          12.20,           9.37,           3.98,          20.87,           2.89,           1.07,           4.79
        72,        2882.45,         314.60,        3741.38,          34.61,          64.39,        1477.17,        1243.11,         754.11,              0,          57.55,          35.26,         701.04,              0,          90.14,          44.06,              0,          92.73,         413.65,         128.90,          35.71,         120.48,           4.33,         121.58,         253.19,           8.83,           1.73,          11.19,           8.47,           4.40,          20.50,           2.99,           1.32,           5.59
        73,        2795.14,         289.30,        3593.29,          35.05,          65.94,        1331.83,        1182.06,         727.47,              0,          56.51,          50.45,         627.96,              0,          80.48,          63.57,              0,          91.28,         409.24,         124.78,          35.84,         116.13,           3.95,         127.98,         234.14,           9.03,           1.15,           9.99,           8.02,           2.96,          19.08,           1.97,           0.88,           3.75
        74,        2784.04,         289.85,        3552.59,          31.19,          58.27,        1237.34,        1086.36,         669.54,              0,          43.09,          46.99,         699.87,              0,          68.43,          58.07,              0,          93.07,         409.70,         128.98,          37.56,         120.70,           4.74,         151.55,         240.01,          10.30,           1.91,          10.80,          10.19,           4.04,          17.10,           3.28,           1.37,           4.64
        75,        2516.99,         285.70,        3200.02,          33.10,          56.99,        1187.61,        1037.29,         586.56,              0,          49.55,          34.92,         627.37,              0,          66.86,          39.95,              0,          88.84,         398.59,         126.14,          36.87,         116.43,           3.68,          94.76,         221.44,           7.61,           1.44,           9.81,           7.92,           2.76,          16.85,           1.99,           0.82,           3.22
        76,        2457.36,         285.45,        3006.25,          35.33,          54.22,        1137.13,        1024.59,         757.11,              0,          53.60,          38.02,         586.10,              0,          64.71,          44.39,              0,          88.85,         396.83,         126.58,          37.51,         116.50,           4.51,         110.77,         220.87,           7.18,           1.29,          10.03,           8.36,           3.36,          19.30,           2.29,           1.03,           4.19
        77,        2348.26,         296.29,        2845.27,          28.89,          48.05,        1084.28,         925.02,         548.93,              0,          44.85,          36.72,         443.51,              0,          53.22,          43.35,              0,          83.05,         376.95,         122.32,          35.65,         110.44,           4.20,         106.68,         215.09,           8.36,           1.21,           9.73,           9.11,           3.58,          16.94,           2.91,           1.39,           4.16
        78,        2230.04,         292.23,        2894.60,          29.99,          38.01,        1017.15,         917.83,         679.89,              0,          52.19,          70.92,         580.85,              0,          68.25,          70.44,              0,          80.01,         361.71,         114.32,          31.63,         103.98,           4.40,          95.68,         212.39,           7.60,           1.01,           9.13,           7.67,           2.92,          19.95,           2.18,           1.03,           3.57
