TAZID,CO_TAZID,CO_FIPS,SUBAREAID,AREATYPE,TOTAL_P,TOTAL_A,TOTPER_P,TOTPER_A,TOTEXT_P,TOTEXT_A,HBW_P,HBW_A,HBSHP_P,HBSHP_A,HBOTH_P,HBOTH_A,HBSCHPR_P,HBSCHPR_A,HBSCHSC_P,HBSCHSC_A,NHBW_P,NHBW_A,NHBNW_P,NHBNW_A,HBC_P,HBC_A,TTUNIQUE_P,TTUNIQUE_A,IX_P,IX_A,XI_P,XI_A
54,30054,3,1,4,2615.5,3688.3,1994.3,2662.3,110.2,516.7,208.6,580.1,137.8,119.5,797.5,1287.6,66.5,0.0,67.9,0.0,263.9,245.2,446.0,430.0,0.0,0.0,6.0,0.0,110.2,0.0,0.0,516.7
55,30055,3,1,3,2253.6,3167.7,1802.4,2671.9,228.1,269.2,244.4,226.6,161.3,0.0,925.7,916.1,77.4,0.0,79.0,1231.1,123.6,115.0,190.1,183.1,1.0,0.0,0.0,0.0,228.1,0.0,0.0,269.2
56,30056,3,1,3,555.7,336.9,369.2,168.2,54.8,30.3,61.4,0.5,37.8,0.0,209.9,142.7,17.0,0.0,17.4,0.0,6.9,6.7,18.8,18.3,0.0,0.0,0.0,0.0,54.8,0.0,0.0,30.3
57,30057,3,1,3,683.3,413.1,496.2,227.5,49.7,40.8,82.4,1.6,50.9,0.0,282.0,192.3,22.8,0.0,23.2,0.0,9.4,8.9,25.5,24.7,0.0,0.0,0.0,0.0,49.7,0.0,0.0,40.8
58,30058,3,1,2,227.1,419.3,22.6,177.4,0.0,38.1,0.0,156.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1
59,30059,3,1,2,141.8,142.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,30060,3,1,2,141.8,142.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,30061,3,1,3,3203.3,1574.5,2829.3,1133.0,145.3,204.3,443.0,4.0,273.7,0.0,1619.7,956.3,154.8,0.0,157.9,0.0,49.9,46.8,129.4,125.8,0.0,0.0,1.0,0.0,145.3,0.0,0.0,204.3
62,30062,3,1,3,2535.0,1326.0,2197.1,947.5,134.5,171.5,336.8,7.4,219.2,8.5,1259.3,786.9,114.6,0.0,117.0,0.0,41.5,38.8,108.7,105.9,0.0,0.0,0.0,0.0,134.5,0.0,0.0,171.5
63,30063,3,1,4,520.1,2885.1,374.0,2598.2,10.6,152.0,26.0,219.5,18.0,0.0,100.1,346.7,7.2,0.0,7.4,1827.5,95.7,89.5,118.6,114.9,0.0,0.0,1.0,0.0,10.6,0.0,0.0,152.0
64,30064,3,1,3,3517.5,2660.0,2952.5,1879.3,157.9,369.4,383.6,178.0,238.6,115.2,1388.9,931.6,127.8,0.0,130.4,0.0,217.1,202.5,464.1,452.1,0.0,0.0,2.0,0.0,157.9,0.0,0.0,369.4
65,30065,3,1,4,3027.5,2195.4,2619.7,1641.3,163.2,308.4,379.2,27.4,258.7,177.5,1407.7,1079.3,98.7,0.0,100.8,0.0,90.7,84.9,280.8,272.2,0.0,0.0,3.0,0.0,163.2,0.0,0.0,308.4
66,30066,3,1,3,1664.9,1846.9,1357.6,1349.9,79.6,267.2,162.4,61.2,112.1,248.5,570.8,604.5,29.4,0.0,30.1,0.0,115.7,108.4,336.1,327.3,1.0,0.0,0.0,0.0,79.6,0.0,0.0,267.2
67,30067,3,1,4,2007.3,1913.4,1671.3,1399.1,101.3,276.8,197.1,33.6,134.9,351.5,769.8,592.3,64.8,0.0,66.2,0.0,94.5,88.3,344.1,333.4,0.0,0.0,0.0,0.0,101.3,0.0,0.0,276.8
68,30068,3,1,3,1956.4,1208.2,1662.6,875.9,125.9,159.1,238.0,44.9,169.1,0.0,959.9,703.4,80.1,0.0,81.8,0.0,40.7,38.1,92.0,89.5,0.0,0.0,1.0,0.0,125.9,0.0,0.0,159.1
69,30069,3,1,3,425.6,313.9,287.6,179.3,37.8,32.3,42.0,4.7,28.6,0.0,167.0,155.0,14.1,0.0,14.5,0.0,6.1,5.7,14.3,13.9,1.0,0.0,0.0,0.0,37.8,0.0,0.0,32.3
70,30070,3,1,2,925.6,687.7,765.2,501.5,67.6,90.7,123.2,15.4,84.2,0.0,438.2,417.1,23.8,0.0,24.4,0.0,20.2,19.1,51.3,50.0,0.0,0.0,0.0,0.0,67.6,0.0,0.0,90.7
71,30071,3,1,2,52.5,52.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,30072,3,1,2,1216.0,912.8,903.7,634.0,150.8,113.0,127.1,29.9,91.5,8.6,519.1,520.8,43.1,0.0,44.1,0.0,24.1,22.6,53.8,52.1,0.0,0.0,1.0,0.0,150.8,0.0,0.0,113.0
73,30073,3,1,2,197.6,180.5,31.8,13.6,6.2,2.6,4.9,1.0,3.3,0.0,18.2,10.9,1.9,0.0,1.9,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,6.2,0.0,0.0,2.6
74,30074,3,1,2,141.8,141.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,30075,3,1,3,2066.0,1825.6,1663.2,1283.9,108.0,237.9,225.2,211.5,141.1,41.8,824.8,690.6,76.5,0.0,78.1,53.5,104.5,98.3,192.1,188.2,14.0,0.0,7.0,0.0,108.0,0.0,0.0,237.9
76,30076,3,1,3,1148.2,633.9,952.2,403.9,41.7,74.0,150.4,9.3,92.7,0.0,545.0,334.3,50.3,0.0,51.5,0.0,17.8,16.7,44.7,43.6,0.0,0.0,0.0,0.0,41.7,0.0,0.0,74.0
77,30077,3,1,3,2122.2,5249.3,1328.1,3939.2,45.8,562.2,131.0,1111.9,83.4,0.0,480.2,1202.6,44.2,0.0,45.0,1106.7,261.9,244.7,279.4,273.3,0.0,0.0,3.0,0.0,45.8,0.0,0.0,562.2
78,30078,3,1,3,4873.2,3959.3,4206.3,2948.8,234.0,568.5,567.3,103.0,390.3,330.2,2124.4,1731.5,142.8,0.0,145.7,0.0,217.3,203.2,594.6,580.8,20.0,0.0,4.0,0.0,234.0,0.0,0.0,568.5
79,30079,3,1,3,1885.9,4177.8,1415.6,3259.6,23.0,472.4,52.8,376.2,37.5,418.1,200.2,389.0,13.4,1021.0,13.8,0.0,336.8,314.6,760.0,740.7,0.0,0.0,1.0,0.0,23.0,0.0,0.0,472.4
80,30080,3,1,3,2643.0,2982.4,2181.5,2180.1,103.7,443.5,212.2,271.3,147.8,247.3,801.1,795.4,55.6,0.0,56.8,0.0,285.5,266.9,614.5,599.2,7.0,0.0,1.0,0.0,103.7,0.0,0.0,443.5
81,30081,3,1,2,392.9,789.3,228.9,550.9,29.2,101.7,26.3,87.7,19.1,0.0,96.0,389.5,4.6,0.0,4.8,0.0,34.8,32.7,42.3,41.0,0.0,0.0,1.0,0.0,29.2,0.0,0.0,101.7
82,30082,3,1,3,3911.8,4394.4,3211.6,3223.0,161.0,631.8,400.3,323.0,276.8,316.1,1423.2,1660.2,74.1,0.0,75.7,0.0,286.5,267.9,673.0,655.7,0.0,0.0,2.0,0.0,161.0,0.0,0.0,631.8
83,30083,3,1,3,1444.7,2441.6,1055.4,1679.5,0.0,364.3,0.0,160.0,0.0,483.9,7.0,26.8,0.0,0.0,0.0,0.0,294.2,276.3,747.2,732.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,364.3
84,30084,3,1,3,1042.6,2085.0,721.0,1447.4,0.0,309.7,0.0,177.3,0.0,431.3,1.0,142.9,0.0,0.0,0.0,0.0,195.9,183.6,523.1,512.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,309.7
85,30085,3,1,3,813.9,999.6,492.8,602.5,47.8,116.1,70.0,147.2,43.8,12.8,247.6,360.0,22.1,0.0,22.5,0.0,35.5,33.3,50.3,49.2,0.0,0.0,1.0,0.0,47.8,0.0,0.0,116.1
86,30086,3,1,2,580.7,943.9,370.4,605.0,0.9,129.2,1.3,41.2,1.0,224.3,11.5,3.4,0.4,0.0,0.4,0.0,88.9,83.6,260.0,252.5,0.0,0.0,7.0,0.0,0.9,0.0,0.0,129.2
87,30087,3,1,2,132.3,131.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,30088,3,1,2,155.2,138.9,30.1,12.5,1.4,2.5,4.5,0.2,3.2,0.0,17.4,10.7,1.7,0.0,1.7,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,1.4,0.0,0.0,2.5
89,30089,3,1,2,3299.8,4313.2,2555.6,2962.9,31.5,642.3,115.3,377.3,72.5,433.8,403.3,345.5,32.0,0.0,32.7,0.0,602.8,563.6,1286.9,1242.6,1.0,0.0,9.0,0.0,31.5,0.0,0.0,642.3
90,30090,3,1,3,4196.5,7868.6,3330.8,5779.5,32.2,1242.9,90.8,487.0,56.2,2283.4,323.2,290.8,28.4,0.0,28.9,0.0,641.8,602.6,2157.5,2115.7,0.0,0.0,4.0,0.0,32.2,0.0,0.0,1242.9
91,30091,3,1,3,2490.4,1529.6,2159.0,1083.3,95.3,204.0,348.0,137.8,214.4,0.0,1211.9,806.4,107.3,0.0,109.5,0.0,41.6,39.2,103.3,99.9,21.0,0.0,2.0,0.0,95.3,0.0,0.0,204.0
92,30092,3,1,3,2663.6,1579.3,2254.7,1100.8,145.2,204.0,363.7,66.2,222.4,0.0,1272.1,878.4,114.0,0.0,116.4,0.0,50.3,47.3,111.9,109.0,1.0,0.0,3.0,0.0,145.2,0.0,0.0,204.0
93,30093,3,1,2,124.0,123.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,30094,3,1,2,381.4,273.9,232.4,113.9,10.0,21.4,36.3,11.3,22.7,0.0,133.3,88.1,12.5,0.0,12.9,0.0,4.7,4.6,10.1,9.8,0.0,0.0,0.0,0.0,10.0,0.0,0.0,21.4
95,30095,3,1,2,3664.5,3204.4,3174.4,2479.3,116.6,345.5,440.3,139.8,258.8,77.6,1604.0,1033.5,157.8,711.6,161.1,0.0,171.7,160.7,369.6,356.1,6.0,0.0,5.0,0.0,116.6,0.0,0.0,345.5
96,30096,3,1,2,3193.5,1982.9,2798.1,1416.3,114.0,272.9,424.2,48.5,260.1,90.4,1483.7,935.8,131.3,0.0,134.0,0.0,100.1,93.9,256.7,247.7,0.0,0.0,8.0,0.0,114.0,0.0,0.0,272.9
97,30097,3,1,1,142.0,120.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,30098,3,1,1,142.5,131.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,30099,3,1,2,130.0,134.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,30100,3,1,2,335.4,248.8,189.0,92.9,8.7,17.2,32.5,3.3,19.4,0.0,106.7,75.9,8.2,0.0,8.3,0.0,3.8,3.8,10.1,9.8,0.0,0.0,0.0,0.0,8.7,0.0,0.0,17.2
101,30101,3,1,2,5154.8,3285.0,4541.2,2393.2,191.7,447.9,750.1,112.4,430.3,30.7,2475.1,1814.5,193.5,0.0,197.5,0.0,140.3,131.1,317.4,304.6,21.0,0.0,16.0,0.0,191.7,0.0,0.0,447.9
102,30102,3,1,1,130.0,132.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,30103,3,1,2,2522.5,1428.3,2181.0,1003.8,98.3,176.1,377.4,18.6,214.5,0.0,1232.7,832.5,96.7,0.0,98.9,0.0,45.7,43.4,114.1,109.3,0.0,0.0,1.0,0.0,98.3,0.0,0.0,176.1
104,30104,3,1,2,983.8,1599.1,765.5,1268.2,28.9,136.5,111.6,134.7,64.8,0.0,365.3,406.4,28.4,480.3,29.0,88.1,68.0,64.0,98.4,94.6,0.0,0.0,0.0,0.0,28.9,0.0,0.0,136.5
105,30105,3,1,2,432.5,351.7,287.6,178.4,11.0,34.6,41.2,8.4,25.6,8.9,137.5,107.8,9.8,0.0,10.0,0.0,16.8,15.9,38.9,37.3,8.0,0.0,0.0,0.0,11.0,0.0,0.0,34.6
106,30106,3,1,2,246.3,287.2,108.7,121.7,3.1,25.4,10.8,10.0,6.8,43.6,38.9,25.1,3.1,0.0,3.1,0.0,8.4,8.1,36.6,35.0,0.0,0.0,1.0,0.0,3.1,0.0,0.0,25.4
107,30107,3,1,1,114.8,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
