Purpose,Period,AccessMode,SegID,LinkID,Direction,N,Mode,Name,LongName,RouteDir,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT,OD_Board,OD_Board_FromSkim_LCL,OD_Board_FromSkim_COR,OD_Board_FromSkim_BRT,OD_Board_FromSkim_EXP,OD_Board_FromSkim_LRT,OD_Board_FromSkim_CRT
All,ok,drive,0171_014.6,25602_25669,EB,  25602.00,      4.00,S033,S033,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_015.6,25669_25685,EB,  25669.00,      4.00,S033,S033,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2190_004.3,25685_25640,SB,  25685.00,      4.00,S033,S033,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2190_004.3,25640_25534,SB,  25640.00,      4.00,S033,S033,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.35,      0.22,         0,         0,         0,      0.13,         0,      0.18,      0.11,         0,         0,         0,      0.07,         0
All,ok,drive,2190_004.3,25534_25430,SB,  25534.00,      4.00,S033,S033,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2190_004.2,25430_25381,SB,  25430.00,      4.00,S033,S033,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2190_004.2,25430_25381,SB,  25381.00,      4.00,S033,S033,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.18,      0.18,         0,         0,         0,         0,         0,      0.09,      0.09,         0,         0,         0,         0,         0
All,ok,drive,2232_000.0,21889_21795,WB,  21889.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2234_001.3,21795_21839,NB,  21795.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2234_001.3,21839_21884,NB,  21839.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,21884_21886,EB,  21884.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2236_000.0,21886_21950,EB,  21886.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2236_000.0,21950_22104,EB,  21950.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0111_009.6,22104_22048,SB,  22104.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0111_009.6,22048_21982,SB,  22048.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0111_009.1,21982_21916,SB,  21982.00,      4.00,S035,S035,      1.00,     15.00,      6.79,      6.79,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      3.40,      3.40,         0,         0,         0,         0,         0
All,ok,drive,0111_009.1,21916_21878,SB,  21916.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_000.0,21878_21920,EB,  21878.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_000.0,21920_21978,EB,  21920.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_000.5,21978_22113,EB,  21978.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_000.5,22113_22175,EB,  22113.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_000.5,22175_22197,EB,  22175.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_001.5,22197_22230,EB,  22197.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_001.5,22230_22296,EB,  22230.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_001.5,22296_22423,EB,  22296.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.11,      0.11,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,ok,drive,0171_002.5,22423_22492,EB,  22423.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_002.5,22492_22559,EB,  22492.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.19,      0.19,         0,         0,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,drive,0171_002.5,22559_22587,EB,  22559.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,22587_22606,EB,  22587.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_003.3,22606_22614,EB,  22606.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_003.3,22614_22638,EB,  22614.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_003.5,22638_22694,EB,  22638.00,      4.00,S035,S035,      1.00,     15.00,      5.68,      5.68,         0,         0,         0,         0,         0,      0.97,      0.97,         0,         0,         0,         0,         0,      3.33,      3.33,         0,         0,         0,         0,         0
All,ok,drive,0171_003.5,22694_22745,EB,  22694.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_004.0,22745_22820,EB,  22745.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.33,      0.33,         0,         0,         0,         0,         0,      0.17,      0.17,         0,         0,         0,         0,         0
All,ok,drive,0171_004.0,22820_22874,EB,  22820.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_004.5,22874_22932,EB,  22874.00,      4.00,S035,S035,      1.00,     15.00,      0.01,      0.01,         0,         0,         0,         0,         0,      0.30,      0.30,         0,         0,         0,         0,         0,      0.16,      0.16,         0,         0,         0,         0,         0
All,ok,drive,0171_004.5,22932_22986,EB,  22932.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_005.0,22986_23042,EB,  22986.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.61,      0.61,         0,         0,         0,         0,         0,      0.31,      0.31,         0,         0,         0,         0,         0
All,ok,drive,0171_005.0,23042_23124,EB,  23042.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_005.5,23124_23168,EB,  23124.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.64,      0.64,         0,         0,         0,         0,         0,      0.32,      0.32,         0,         0,         0,         0,         0
All,ok,drive,0171_005.5,23168_23205,EB,  23168.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,23205_23211,EB,  23205.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.27,      0.27,         0,         0,         0,         0,         0,      0.14,      0.14,         0,         0,         0,         0,         0
All,ok,drive,,23211_23219,EB,  23211.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_005.8,23219_23231,EB,  23219.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.21,      0.21,         0,         0,         0,         0,         0,      0.11,      0.11,         0,         0,         0,         0,         0
All,ok,drive,0171_005.8,23231_23256,EB,  23231.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_006.0,23256_23303,EB,  23256.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.27,      1.27,         0,         0,         0,         0,         0,      0.64,      0.64,         0,         0,         0,         0,         0
All,ok,drive,0171_006.0,23303_23365,EB,  23303.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_006.5,23365_23401,EB,  23365.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.09,      1.09,         0,         0,         0,         0,         0,      0.55,      0.55,         0,         0,         0,         0,         0
All,ok,drive,0171_006.5,23401_23443,EB,  23401.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_006.5,23443_23506,EB,  23443.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2040_015.4,23506_23470,SB,  23506.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2040_015.4,23470_23429,SB,  23470.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,23429_15069,WB,  23429.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,15069_23429,EB,  15069.00,      4.00,S035,S035,      1.00,     15.00,      2.06,      2.05,         0,         0,         0,      0.01,         0,      1.11,      1.11,         0,         0,         0,         0,         0,      1.59,      1.58,         0,         0,         0,      0.01,         0
All,ok,drive,2040_015.4,23429_23470,NB,  23429.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2040_015.4,23470_23506,NB,  23470.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_007.0,23506_23545,EB,  23506.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.12,      0.11,         0,         0,         0,      0.01,         0,      0.07,      0.06,         0,         0,         0,      0.01,         0
All,ok,drive,0171_007.0,23545_23564,EB,  23545.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,23564_23574,EB,  23564.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,23574_23603,EB,  23574.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,23603_23638,EB,  23603.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,23638_23648,EB,  23638.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_007.3,23648_23671,EB,  23648.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_007.6,23671_23704,EB,  23671.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.53,      0.53,         0,         0,         0,         0,         0,      0.27,      0.27,         0,         0,         0,         0,         0
All,ok,drive,0171_007.6,23704_23726,EB,  23704.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_007.6,23726_23794,EB,  23726.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.73,      0.73,         0,         0,         0,         0,         0,      0.37,      0.37,         0,         0,         0,         0,         0
All,ok,drive,0171_008.0,23794_23855,EB,  23794.00,      4.00,S035,S035,      1.00,     15.00,      1.70,      1.70,         0,         0,         0,         0,         0,      1.13,      1.13,         0,         0,         0,         0,         0,      1.42,      1.42,         0,         0,         0,         0,         0
All,ok,drive,0171_008.0,23855_23962,EB,  23855.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.75,      0.75,         0,         0,         0,         0,         0,      0.38,      0.38,         0,         0,         0,         0,         0
All,ok,drive,0171_008.0,23962_24036,EB,  23962.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0171_008.8,24036_24101,EB,  24036.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.29,      0.29,         0,         0,         0,         0,         0,      0.15,      0.15,         0,         0,         0,         0,         0
All,ok,drive,0171_008.8,24101_24142,EB,  24101.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,WFRC_8042,24142_24011,SB,  24142.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,24011_24084,EB,  24011.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.62,      1.62,         0,         0,         0,         0,         0,      0.81,      0.81,         0,         0,         0,         0,         0
All,ok,drive,2138_000.0,24084_24127,NB,  24084.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.56,      0.56,         0,         0,         0,         0,         0,      0.28,      0.28,         0,         0,         0,         0,         0
All,ok,drive,2138_000.0,24127_24226,NB,  24127.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_009.5,24226_24254,EB,  24226.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,0171_009.5,24254_24279,EB,  24254.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_009.8,24279_24307,EB,  24279.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,,24307_24321,EB,  24307.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_010.0,24321_24342,EB,  24321.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_010.1,24342_24367,EB,  24342.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_010.1,24367_24384,EB,  24367.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_2012,24384_15086,WB,  24384.00,      4.00,S035,S035,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_2012,15086_24384,EB,  15086.00,      4.00,S035,S035,      2.00,     15.00,      6.08,      2.33,         0,         0,         0,      3.75,         0,      3.28,      3.28,         0,         0,         0,         0,         0,      4.69,      2.81,         0,         0,         0,      1.88,         0
All,ok,drive,0171_010.1,24384_24367,WB,  24384.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_010.1,24367_24342,WB,  24367.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_010.0,24342_24321,WB,  24342.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,24321_24307,WB,  24321.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_009.8,24307_24279,WB,  24307.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_009.5,24279_24254,WB,  24279.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.12,      0.04,         0,         0,         0,      1.08,         0,      0.56,      0.02,         0,         0,         0,      0.54,         0
All,ok,drive,0171_009.5,24254_24226,WB,  24254.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2138_000.0,24226_24127,SB,  24226.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.13,      0.01,         0,         0,         0,      0.12,         0,      0.07,      0.01,         0,         0,         0,      0.06,         0
All,ok,drive,2138_000.0,24127_24084,SB,  24127.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,24084_24011,WB,  24084.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,WFRC_8042,24011_24142,NB,  24011.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.73,      0.34,         0,         0,         0,      2.39,         0,      1.37,      0.17,         0,         0,         0,      1.20,         0
All,ok,drive,0171_008.8,24142_24101,WB,  24142.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.07,      0.07,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,0171_008.8,24101_24036,WB,  24101.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_008.0,24036_23962,WB,  24036.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_008.0,23962_23855,WB,  23962.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,0171_008.0,23855_23794,WB,  23855.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.58,      0.44,         0,         0,         0,      0.14,         0,      0.29,      0.22,         0,         0,         0,      0.07,         0
All,ok,drive,0171_007.6,23794_23726,WB,  23794.00,      4.00,S035,S035,      2.00,     15.00,      0.81,      0.81,         0,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0,      0.45,      0.45,         0,         0,         0,         0,         0
All,ok,drive,0171_007.6,23726_23704,WB,  23726.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.32,      0.32,         0,         0,         0,         0,         0,      0.16,      0.16,         0,         0,         0,         0,         0
All,ok,drive,0171_007.6,23704_23671,WB,  23704.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_007.3,23671_23648,WB,  23671.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.21,      0.20,         0,         0,         0,      0.01,         0,      0.11,      0.10,         0,         0,         0,      0.01,         0
All,ok,drive,,23648_23638,WB,  23648.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,23638_23603,WB,  23638.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,23603_23574,WB,  23603.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,23574_23564,WB,  23574.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_007.0,23564_23545,WB,  23564.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_007.0,23545_23506,WB,  23545.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2040_015.4,23506_23470,SB,  23506.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.11,      0.11,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,ok,drive,2040_015.4,23470_23429,SB,  23470.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,23429_15069,WB,  23429.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,15069_23429,EB,  15069.00,      4.00,S035,S035,      2.00,     15.00,      1.41,      1.13,         0,         0,         0,      0.28,         0,      0.39,      0.39,         0,         0,         0,         0,         0,      0.90,      0.76,         0,         0,         0,      0.14,         0
All,ok,drive,2040_015.4,23429_23470,NB,  23429.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2040_015.4,23470_23506,NB,  23470.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0171_006.5,23506_23443,WB,  23506.00,      4.00,S035,S035,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
