Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        16,       45800.62,       31213.56,      143212.94,        3539.92,       10374.96,       25554.75,       54053.14,        1770.81,              0,          45.34,           5.11,        1764.31,              0,          65.33,           7.27,        3852.21,        1994.36,        5440.47,        1082.93,         433.10,        2136.35,          95.13,        2960.18,        3056.47,         172.36,          39.35,         266.76,         252.05,          74.17,         727.48,          57.42,          39.20,         158.43
        17,       43788.12,       27129.18,      125996.86,        3154.54,        8983.46,       21386.26,       43755.88,        1174.58,              0,         115.72,          13.56,        2175.14,              0,         123.41,          18.74,        3363.12,        1727.77,        4868.08,         991.07,         384.42,        1920.39,          95.87,        3470.04,        2721.82,         184.05,          31.05,         225.17,         239.27,          76.04,         723.98,          57.58,          39.92,         153.65
        18,       42769.94,       23733.15,      113239.07,        2725.72,        7211.63,       19330.82,       37703.14,         882.44,              0,          26.66,           8.57,        2449.31,              0,          42.05,          12.67,        2986.05,        1606.17,        4458.04,         930.13,         348.98,        1750.33,          80.09,        2971.02,        2606.15,         163.10,          30.83,         214.04,         232.68,          73.03,         648.39,          55.28,          38.16,         144.84
        19,       41966.42,       18043.68,      102654.86,        2328.48,        5887.53,       20686.81,       39536.75,        1127.95,              0,          46.32,           4.98,        4118.63,              0,          57.80,           9.68,        2793.86,        1417.34,        4048.38,         858.69,         324.68,        1599.36,          79.25,        3086.71,        2428.49,         173.00,          26.19,         197.09,         193.74,          64.41,         600.47,          44.07,          30.67,         121.14
        20,       42600.95,       15851.16,       88855.49,        1960.90,        5008.79,       18135.00,       33105.10,         740.90,              0,          46.64,          11.70,        3955.09,              0,          71.29,          16.54,        2390.50,        1268.21,        3651.87,         790.19,         302.78,        1471.41,          74.82,        2896.05,        2233.19,         168.72,          26.15,         175.48,         198.38,          59.14,         540.20,          39.36,          28.72,         113.03
        21,       43003.42,       14094.03,       83484.17,        1729.82,        4321.54,       16129.89,       28831.50,         888.48,              0,          86.01,          19.05,        3632.69,              0,         114.24,          23.80,        2199.83,        1235.34,        3484.67,         761.48,         265.37,        1382.56,          64.00,        2654.30,        1944.99,         144.33,          19.35,         150.06,         189.74,          49.78,         455.03,          32.74,          22.56,          93.30
        22,       43235.92,       12087.83,       74467.75,        1473.64,        3491.81,       14262.49,       25493.74,         517.63,              0,          60.20,          23.79,        1829.12,              0,          83.91,          29.42,        1911.87,        1045.93,        3043.58,         680.23,         237.80,        1215.27,          60.46,        2546.62,        1846.40,         141.02,          19.13,         144.34,         201.39,          44.06,         418.20,          29.06,          20.47,          85.21
        23,       39573.86,       10032.77,       66484.41,        1265.02,        2965.54,       14519.14,       24806.89,         448.73,              0,          92.55,          18.37,        2691.61,              0,         111.03,          23.52,        1687.72,         972.61,        2868.98,         649.26,         236.17,        1143.36,          60.76,        2518.82,        1651.29,         145.82,          17.55,         127.26,         208.18,          49.59,         408.45,          31.11,          21.71,          86.60
        24,       36235.66,        8042.76,       60843.33,        1135.43,        2419.71,       12883.66,       21974.46,         455.52,              0,          57.41,          29.34,        1643.03,              0,          62.34,          36.25,        1485.81,         890.98,        2656.18,         612.81,         224.57,        1064.47,          60.88,        2349.64,        1466.02,         135.31,          15.15,         110.54,         187.47,          40.31,         348.15,          25.77,          17.46,          71.79
        25,       35616.17,        7276.53,       55307.33,         947.56,        2033.37,       12199.23,       19647.64,         631.34,              0,          51.39,          25.74,        3349.98,              0,          66.57,          28.72,        1254.34,         777.85,        2374.55,         553.54,         191.15,         949.78,          51.45,        2138.84,        1406.63,         120.09,          15.57,         109.99,         193.51,          32.61,         300.34,          19.18,          13.27,          64.40
        26,       33692.49,        6397.39,       50377.97,         833.29,        1731.82,       11518.99,       18252.32,         804.39,              0,          27.96,          16.79,        2851.05,              0,          36.98,          25.77,        1109.78,         714.49,        2209.64,         514.81,         171.62,         873.50,          51.29,        2103.16,        1277.00,         121.41,          13.92,          96.66,         185.99,          39.62,         309.90,          23.84,          16.28,          73.85
        27,       32470.62,        5255.95,       46516.65,         768.70,        1456.87,       10101.53,       16047.46,         610.41,              0,         104.65,          87.92,        2492.32,              0,         115.29,          81.60,        1024.02,         664.06,        2096.59,         499.69,         177.19,         839.22,          49.74,        2081.94,        1222.01,         119.31,          11.64,          91.82,         157.59,          38.19,         289.11,          24.19,          16.26,          64.32
        28,       32354.94,        4600.26,       42617.95,         646.47,        1250.18,       10404.91,       15513.57,         997.00,              0,         109.98,          50.72,        3147.18,              0,         120.94,          54.16,         874.46,         599.53,        1920.77,         459.39,         158.11,         756.50,          47.05,        1922.45,        1109.29,         108.55,          10.36,          83.77,         153.26,          28.02,         233.88,          17.02,          11.54,          48.97
        29,       31429.55,        4024.21,       39678.51,         608.84,        1081.02,        9170.29,       13449.75,         648.78,              0,         114.89,          33.96,        2298.61,              0,         113.78,          47.00,         752.60,         553.18,        1811.16,         434.19,         147.83,         712.42,          46.60,        1826.71,        1044.09,         103.70,           9.63,          75.55,         148.53,          26.60,         213.08,          17.73,          12.21,          44.69
        30,       29778.51,        3428.71,       38180.12,         554.13,         955.33,        9063.71,       13042.04,        1107.71,              0,         115.51,         114.83,        4142.51,              0,         134.15,         117.36,         652.47,         503.42,        1678.63,         405.40,         136.00,         655.78,          44.51,        1621.97,         973.46,          91.75,           9.86,          74.07,         154.09,          27.23,         211.59,          17.15,          11.98,          41.85
        31,       28617.17,        3151.70,       34189.35,         477.54,         756.46,        8192.38,       11655.73,        1000.97,              0,          73.30,          36.14,        2417.89,              0,          75.35,          51.91,         610.21,         473.33,        1611.76,         393.34,         140.28,         635.88,          43.50,        1497.71,         947.58,          83.56,          11.19,          73.28,         158.21,          25.75,         198.02,          15.75,          10.27,          39.72
        32,       26770.34,        2631.09,       33678.34,         419.59,         679.51,        7680.68,       10480.68,        1071.57,              0,         112.00,         102.81,        4095.16,              0,         129.10,          93.25,         532.05,         415.18,        1463.88,         355.54,         118.61,         566.41,          41.13,        1431.73,         870.59,          83.73,           9.82,          68.37,         138.70,          22.25,         177.99,          12.78,           8.29,          33.87
        33,       25143.24,        2363.60,       29159.07,         397.44,         567.74,        7743.00,       10234.12,         925.70,              0,         126.41,         103.11,        2999.82,              0,         142.53,         116.12,         449.90,         409.43,        1421.42,         349.73,         118.19,         548.94,          41.42,        1402.29,         860.67,          75.36,           9.36,          69.54,         135.30,          22.18,         161.95,          14.18,           9.39,          34.22
        34,       22935.54,        2066.37,       27348.24,         350.76,         569.56,        7339.68,        9461.50,         976.47,              0,         143.15,          46.57,        4528.84,              0,         163.51,          82.92,         426.37,         384.78,        1364.47,         338.58,         113.80,         525.54,          38.28,        1302.63,         844.26,          73.42,           7.70,          67.29,         125.17,          18.83,         145.54,          11.77,           8.04,          29.39
        35,       22691.47,        1840.70,       24915.82,         321.53,         508.36,        6577.17,        8491.76,        1154.16,              0,         152.64,         111.03,        4119.84,              0,         171.78,         122.50,         385.49,         369.97,        1321.99,         320.11,         112.33,         506.22,          36.35,        1228.64,         797.15,          67.70,           7.22,          63.28,         135.91,          20.19,         131.25,          12.48,           8.66,          30.42
        36,       21392.85,        1738.87,       23713.10,         291.71,         444.00,        6375.35,        8143.91,        1338.29,              0,         172.48,          98.88,        3365.54,              0,         180.80,         119.65,         350.82,         329.87,        1235.80,         302.38,         107.10,         472.72,          36.98,        1189.63,         768.05,          68.09,           7.90,          58.25,         124.33,          18.96,         118.29,          11.05,           7.49,          27.26
        37,       19760.73,        1594.01,       21642.50,         267.22,         451.90,        6369.25,        7651.05,        1207.27,              0,         186.40,         229.99,        2876.91,              0,         197.86,         186.36,         253.70,         343.20,        1220.80,         304.98,         118.02,         483.98,          35.54,        1089.34,         731.41,          70.09,           7.10,          54.67,         129.85,          20.27,         115.74,          12.58,           8.72,          30.75
        38,       19074.88,        1358.78,       20190.48,         239.92,         387.81,        5672.65,        7064.18,        1336.14,              0,         228.50,         230.02,        4168.47,              0,         236.96,         285.93,         200.01,         306.56,        1130.73,         286.13,         101.63,         435.73,          32.08,         982.60,         699.24,          64.23,           6.19,          53.07,         115.67,          17.22,         104.09,          11.49,           8.33,          25.81
        39,       17814.29,        1278.47,       18910.30,         229.11,         372.05,        5555.07,        6513.91,        1359.25,              0,         133.53,         141.51,        2957.13,              0,         148.29,         160.92,         213.28,         276.70,        1082.95,         265.71,          90.84,         402.54,          31.22,         958.00,         659.64,          60.84,           5.97,          49.48,         107.37,          16.43,          95.92,          11.00,           7.98,          23.40
        40,       17254.02,        1101.68,       17782.76,         210.32,         358.77,        5311.64,        6183.87,        1190.45,              0,          86.16,          88.20,        4173.07,              0,         119.02,         114.72,         165.70,         264.04,        1058.77,         257.68,          84.14,         380.60,          33.08,         936.51,         659.32,          60.63,           6.04,          48.01,         107.52,          17.89,          99.79,          12.19,           8.52,          25.63
        41,       16058.87,        1036.34,       16943.38,         182.63,         304.05,        5076.26,        5775.78,        1394.89,              0,         193.61,         100.54,        3686.05,              0,         207.09,          99.58,         138.13,         254.06,        1018.01,         244.52,          82.71,         364.59,          28.80,         851.47,         635.90,          56.33,           5.59,          42.16,          93.08,          16.75,          94.62,          12.24,           8.21,          23.52
        42,       15478.59,        1010.14,       15821.22,         162.50,         314.85,        4835.85,        5556.56,        1565.62,              0,         138.70,         127.80,        3532.60,              0,         159.86,         176.04,         133.41,         233.70,         963.00,         237.09,          73.91,         338.67,          32.57,         883.76,         612.83,          58.97,           4.82,          39.32,          78.77,          13.62,          82.44,           9.57,           6.66,          20.42
        43,       14677.90,         874.46,       14812.49,         165.91,         303.75,        4480.49,        5089.41,        1716.33,              0,         174.65,         103.97,        3208.85,              0,         198.59,         118.23,         129.69,         226.16,         950.77,         231.21,          71.00,         326.82,          28.63,         807.46,         581.65,          60.20,           5.18,          37.82,          85.42,          13.97,          87.73,          10.05,           6.68,          21.70
        44,       13755.94,         858.94,       14155.34,         150.00,         275.92,        4285.55,        4663.28,        1230.78,              0,         163.12,         110.65,        2778.38,              0,         194.28,         153.25,         158.24,         206.15,         893.34,         218.66,          65.87,         297.23,          33.04,         854.18,         586.78,          62.12,           4.65,          37.71,          87.24,          15.47,          87.22,          11.70,           7.29,          22.45
        45,       13167.70,         779.75,       13054.53,         138.09,         276.32,        4196.74,        4643.44,        1270.51,              0,         145.12,         132.97,        2103.71,              0,         163.42,         152.98,         112.39,         210.39,         887.18,         222.01,          70.23,         301.36,          28.66,         730.78,         565.28,          56.93,           5.12,          37.19,          78.28,          16.54,          89.14,          12.73,           7.42,          22.24
        46,       12904.45,         709.71,       12766.51,         128.46,         287.37,        3963.40,        4203.55,        1593.92,              0,         148.90,         125.40,        2019.55,              0,         161.73,         158.91,          84.29,         184.01,         803.84,         202.85,          60.69,         265.66,          25.11,         641.08,         537.44,          50.32,           4.24,          34.45,          75.17,          14.99,          75.74,          11.58,           6.65,          19.90
        47,       12320.16,         647.85,       11717.45,         125.77,         238.27,        3831.42,        4166.65,        1330.06,              0,         152.28,         104.35,        1800.62,              0,         197.67,         130.63,          25.29,         180.19,         786.80,         200.56,          61.99,         263.60,          21.79,         557.92,         531.12,          45.40,           3.88,          32.29,          72.17,          12.27,          62.89,           9.48,           4.69,          18.39
        48,       11545.57,         643.59,       11358.09,         122.37,         265.44,        3757.98,        3756.46,        1152.51,              0,         114.56,         162.35,        1443.61,              0,         141.65,         199.39,           0.58,         178.02,         779.20,         194.80,          60.30,         254.31,          20.97,         543.67,         519.89,          43.47,           3.50,          32.32,          69.38,          13.28,          65.52,          11.11,           5.10,          18.94
        49,       10982.83,         540.29,       11119.90,         103.95,         249.76,        3393.74,        3586.83,        1509.47,              0,          94.50,         121.36,        1410.81,              0,         100.88,         147.06,           0.01,         163.47,         747.90,         188.55,          60.92,         239.75,          19.70,         529.41,         512.70,          42.39,           3.34,          31.23,          65.57,          11.23,          57.25,           9.07,           4.66,          17.14
        50,       10283.23,         607.89,       10158.66,          94.56,         223.22,        3233.86,        3303.42,        1067.82,              0,         130.19,          60.15,        1637.84,              0,         169.10,          92.35,              0,         164.38,         733.28,         192.43,          61.24,         235.50,          19.89,         512.14,         516.41,          40.26,           3.53,          31.52,          60.32,          12.07,          55.13,          10.54,           5.14,          17.11
        51,        9306.70,         528.44,        9219.27,          95.07,         253.44,        3012.78,        3078.36,        1410.36,              0,          89.41,         206.86,        1136.54,              0,         138.94,         198.68,              0,         160.14,         710.31,         187.55,          59.80,         229.33,          15.86,         414.49,         460.34,          34.31,           3.10,          26.85,          56.69,          11.30,          55.84,           9.30,           4.53,          16.54
        52,        8542.61,         499.73,        9188.05,          79.93,         236.78,        2983.61,        3079.20,        1556.80,              0,         133.74,         111.32,        1272.33,              0,         146.21,         185.57,              0,         151.08,         683.68,         176.47,          59.66,         224.60,          16.64,         419.30,         460.43,          34.73,           3.31,          26.83,          45.88,          11.67,          53.65,           9.61,           4.67,          15.23
        53,        8229.93,         500.21,        8477.27,          82.39,         224.41,        2826.06,        2884.38,        1233.65,              0,          59.01,         140.19,        1366.65,              0,         107.57,         176.56,              0,         143.67,         642.93,         165.46,          54.61,         214.61,          14.82,         393.89,         453.28,          33.57,           3.53,          26.00,          40.47,          11.41,          52.58,           9.70,           4.95,          15.10
        54,        8048.47,         460.48,        8432.27,          77.15,         223.45,        2694.03,        2789.60,        1338.42,              0,          75.13,          71.79,        1459.90,              0,          89.34,         112.39,              0,         136.96,         618.92,         158.68,          54.95,         207.02,          14.32,         375.01,         429.26,          30.18,           3.17,          25.61,          40.54,          13.34,          54.61,          11.78,           5.97,          18.01
        55,        7460.50,         428.51,        7667.73,          70.86,         188.52,        2595.00,        2604.47,        1374.56,              0,          93.41,         115.89,         979.73,              0,         135.08,         163.10,              0,         132.61,         587.13,         153.01,          50.09,         197.83,          13.85,         333.60,         417.17,          29.54,           3.80,          24.62,          34.65,          11.21,          54.57,           9.23,           4.07,          14.88
        56,        6959.53,         400.98,        7290.69,          71.24,         165.94,        2428.92,        2588.98,        1201.42,              0,         113.79,          79.78,        1159.01,              0,         116.80,         120.61,              0,         124.09,         570.48,         148.73,          48.59,         186.51,          12.36,         320.31,         405.88,          27.30,           3.50,          22.36,          35.84,          13.10,          56.67,          12.11,           5.61,          16.78
        57,        6505.28,         369.42,        7156.70,          64.59,         151.74,        2504.08,        2361.53,        1161.62,              0,         118.26,         143.64,         954.93,              0,         145.83,         194.22,              0,         113.29,         543.17,         143.79,          46.25,         178.82,          11.63,         303.35,         391.41,          25.48,           3.59,          20.39,          38.23,          13.79,          60.19,          12.32,           5.90,          18.43
        58,        6565.85,         373.46,        6640.89,          61.28,         153.10,        2268.14,        2265.12,        1210.76,              0,         111.32,         162.26,         866.94,              0,         137.93,         227.26,              0,         109.50,         529.41,         141.83,          41.78,         174.61,          12.13,         340.65,         382.03,          27.79,           3.35,          20.41,          31.47,          11.32,          53.53,           9.84,           4.72,          15.23
        59,        5972.90,         347.95,        6582.12,          52.96,         141.39,        2177.93,        2165.40,        1171.24,              0,          75.68,         104.63,         695.70,              0,         123.52,         141.07,              0,         107.87,         512.42,         139.10,          42.12,         171.71,           9.17,         276.71,         364.60,          21.29,           3.45,          19.60,          31.44,          11.44,          55.99,          10.06,           4.61,          15.20
        60,        5750.02,         341.49,        6087.91,          56.32,         137.40,        2131.76,        2032.93,         773.75,              0,         105.16,          89.07,         718.86,              0,         139.20,         128.89,              0,         108.77,         499.46,         137.00,          39.96,         163.65,           8.33,         246.72,         371.70,          19.34,           3.39,          20.67,          28.05,          10.46,          51.85,           9.03,           4.06,          14.43
        61,        5401.23,         318.26,        5800.67,          51.02,         136.83,        2061.53,        1908.72,         973.87,              0,          71.13,         106.33,         523.25,              0,         106.57,         161.20,              0,         107.41,         472.41,         135.67,          40.84,         158.30,           9.21,         257.37,         367.58,          22.04,           3.25,          20.96,          27.54,          10.87,          59.26,           8.17,           3.60,          13.19
        62,        5131.91,         281.29,        5629.99,          45.46,         126.68,        1936.50,        1876.18,         942.03,              0,          78.72,          70.05,         655.62,              0,         122.47,         113.29,              0,         107.68,         450.06,         135.42,          43.44,         153.30,           8.85,         252.30,         352.77,          18.32,           2.72,          19.33,          26.39,           8.98,          50.29,           7.20,           3.24,          12.25
        63,        4867.84,         263.38,        5385.65,          44.53,         131.31,        1899.85,        1844.05,         832.67,              0,          61.34,          69.24,         708.38,              0,          94.88,          98.97,              0,         105.61,         432.94,         132.49,          38.68,         142.29,           8.75,         235.76,         347.25,          19.14,           2.57,          17.66,          25.01,           8.38,          47.99,           5.55,           2.52,          10.03
        64,        4910.36,         270.25,        4970.77,          43.32,         113.92,        1776.18,        1719.52,         752.46,              0,          48.16,          82.97,         661.50,              0,          75.20,         102.38,              0,         107.79,         435.73,         134.06,          39.05,         139.01,           8.04,         243.51,         325.70,          18.08,           2.75,          16.99,          24.10,           9.21,          49.78,           6.48,           3.03,          11.09
        65,        4467.05,         301.97,        4797.55,          41.10,         101.86,        1827.51,        1727.64,         897.41,              0,          49.97,          45.99,         585.50,              0,          73.39,          68.97,              0,         108.98,         434.52,         136.20,          39.09,         134.70,           6.80,         182.21,         315.84,          14.47,           2.46,          14.88,          22.03,           7.71,          43.07,           6.05,           2.80,          10.06
        66,        3964.45,         288.01,        4569.60,          39.17,         109.84,        1780.17,        1637.76,         911.46,              0,          33.20,          85.69,         599.35,              0,          54.49,         101.70,              0,         104.43,         417.97,         129.10,          34.59,         124.17,           6.13,         154.60,         303.44,          13.73,           2.62,          14.96,          22.32,           8.32,          45.78,           5.74,           2.64,          10.26
        67,        3873.90,         305.72,        4549.69,          36.97,          86.95,        1651.65,        1525.63,         856.77,              0,          53.24,          34.81,         630.83,              0,          77.37,          42.49,              0,         101.52,         423.38,         126.12,          37.67,         121.15,           6.60,         163.60,         300.37,          12.44,           2.48,          14.56,          20.73,           6.08,          39.88,           4.20,           2.01,           8.02
        68,        3551.84,         290.99,        4145.08,          34.50,          81.81,        1562.30,        1418.53,         707.12,              0,          51.04,          43.72,         618.63,              0,          68.58,          49.49,              0,          93.92,         407.39,         128.14,          36.12,         116.87,           5.26,         156.40,         285.12,          13.11,           2.78,          14.51,          21.32,           6.93,          37.80,           5.42,           2.27,           8.74
        69,        3459.54,         286.04,        4243.91,          32.38,          74.67,        1552.19,        1359.28,         683.06,              0,          57.30,          28.96,         589.74,              0,          89.08,          47.88,              0,          94.09,         398.96,         126.58,          35.69,         115.82,           5.06,         128.78,         270.68,          10.82,           2.71,          13.48,          22.37,           7.86,          40.43,           6.23,           2.74,           9.86
        70,        3372.15,         259.59,        3763.22,          31.69,          68.42,        1435.57,        1278.95,         656.75,              0,          61.42,          50.23,         700.08,              0,          77.88,          61.41,              0,          90.98,         396.76,         122.32,          35.08,         113.77,           4.33,         137.42,         255.79,          11.35,           2.43,          12.30,          22.91,           7.97,          40.39,           6.19,           3.00,           9.55
        71,        3104.12,         262.92,        3589.30,          32.45,          61.37,        1370.48,        1183.39,         703.22,              0,          48.34,          59.68,         530.27,              0,          81.17,          67.07,              0,          89.79,         390.02,         120.48,          34.73,         111.93,           5.19,         176.39,         247.31,          13.04,           2.42,          11.66,          20.01,           6.73,          34.81,           5.38,           2.32,           8.06
        72,        2740.99,         258.02,        3433.90,          31.08,          55.81,        1444.36,        1188.75,         543.03,              0,          41.94,          41.00,         553.30,              0,          66.91,          56.77,              0,          88.34,         387.80,         122.63,          36.11,         111.62,           4.27,         120.42,         241.76,          10.10,           2.57,          11.78,          21.68,           6.77,          33.26,           5.52,           2.50,           8.08
        73,        2793.88,         263.57,        3522.09,          32.31,          57.05,        1320.94,        1134.96,         621.45,              0,          53.08,          35.80,         567.96,              0,          60.29,          43.87,              0,          89.26,         375.26,         123.43,          37.31,         112.02,           4.92,         118.62,         235.87,           9.90,           2.03,          11.78,          19.46,           6.95,          36.75,           5.50,           2.58,           8.27
        74,        2637.08,         254.96,        3130.08,          25.14,          54.62,        1238.70,        1053.82,         621.60,              0,          45.78,          57.04,         523.57,              0,          61.57,          52.44,              0,          81.32,         365.80,         118.01,          35.58,         105.65,           4.60,         119.58,         234.35,          10.42,           2.11,          12.20,          18.80,           6.64,          33.23,           5.55,           2.57,           7.63
        75,        2461.67,         261.46,        3188.65,          26.10,          49.30,        1158.14,        1028.66,         638.59,              0,          39.01,          62.36,         410.50,              0,          52.46,          69.98,              0,          80.46,         350.65,         110.72,          30.04,         101.06,           4.88,         112.66,         228.08,           8.72,           1.77,          10.58,          19.85,           7.34,          39.23,           5.93,           2.98,           8.60
        76,        2360.50,         266.45,        2991.59,          25.49,          50.85,        1142.54,         968.12,         535.60,              0,          69.24,          60.85,         525.19,              0,          75.63,          64.60,              0,          78.31,         344.05,         111.91,          31.41,          99.52,           5.27,         121.20,         228.41,          10.48,           2.25,          11.84,          18.84,           6.19,          36.94,           4.61,           2.26,           7.12
        77,        2193.61,         252.96,        2843.54,          27.01,          47.16,        1085.23,         962.33,         573.14,              0,          36.24,          54.31,         397.53,              0,          50.27,          60.01,              0,          76.52,         331.19,         108.81,          32.46,          97.29,           5.03,         120.90,         212.31,           9.74,           1.71,          10.95,          17.54,           7.07,          37.90,           5.77,           3.00,           7.81
        78,        2078.53,         277.43,        2782.36,          26.82,          38.61,        1027.62,         892.12,         553.51,              0,          44.31,          36.75,         570.96,              0,          52.30,          42.06,              0,          74.05,         326.14,         102.67,          32.06,          93.57,           4.85,         122.68,         202.77,          10.07,           1.37,           9.72,          16.01,           7.20,          37.90,           5.93,           3.27,           8.26
