I,J,HBW,HBC,HBSch,HBO,NHB,IX,XI,XX,II_LT,II_MD,II_HV,Ext_MD,Ext_HV,TOT
    3,    8,         0,         0,         0,         0,         0,         0,         0,         0,      1.76,         0,         0,         0,         0,      1.76
    3,    9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,    1,   2946.13,         0,     68.37,   2336.35,   1127.11,         0,         0,         0,    362.37,    574.93,    516.32,         0,         0,   7931.58
    4,    2,     19.64,         0,         0,     38.89,     45.47,         0,         0,         0,     33.48,     22.41,      8.24,         0,         0,    168.13
    4,    3,         0,         0,         0,         0,         0,         0,         0,         0,     62.64,         0,         0,         0,         0,     62.64
    4,    4,  40646.54,         0,  40498.83, 256280.36,  73382.62,         0,         0,         0,  40725.09,  10947.84,   8894.42,         0,         0, 471375.70
    4,    5,  27895.81,   2906.00,   3784.61,  73466.69,  22789.75,         0,         0,         0,   4373.83,   3875.45,   3215.70,         0,         0, 142307.84
    4,    6,      2.91,         0,         0,     79.07,      9.30,         0,         0,         0,     76.85,      0.75,      0.12,         0,         0,    169.00
    4,    7,      1.17,         0,         0,      1.31,      0.30,         0,         0,         0,     45.04,         0,         0,         0,         0,     47.82
    4,    8,  19264.62,    421.00,   2149.78,  33770.30,  11645.97,         0,         0,         0,   2552.86,    764.99,    130.07,         0,         0,  70699.59
    4,    9,   2838.28,         0,     77.58,   2238.86,   1463.24,         0,         0,         0,    476.51,    222.92,     43.64,         0,         0,   7361.03
    4,   10,         0,         0,         0,      4.95,      0.27,         0,         0,         0,      2.37,         0,         0,         0,         0,      7.59
    4,   11,    867.78,         0,      0.11,    570.09,    121.22,         0,         0,         0,    111.08,    128.68,     47.14,         0,         0,   1846.10
    4,   12,   2980.34,     41.00,      3.36,   2881.52,    727.16,         0,         0,         0,    497.40,    511.45,    181.74,         0,         0,   7823.97
    4,   13,   1339.37,      3.00,         0,   1247.60,    306.46,         0,         0,         0,    148.67,    104.55,     24.06,         0,         0,   3173.71
    4,   14,   2822.85,    232.00,      1.42,   3220.90,    981.36,         0,         0,         0,    435.20,    380.24,     72.80,         0,         0,   8146.77
    4,   15,     44.73,         0,         0,     40.88,     19.01,         0,         0,         0,     20.49,     40.89,     10.81,         0,         0,    176.81
    4,   16,    457.39,         0,      0.20,    558.35,    277.64,         0,         0,         0,    191.05,    183.26,     58.80,         0,         0,   1726.69
    4,   17,    423.49,         0,      0.05,    655.88,    262.94,         0,         0,         0,    176.85,    143.98,     36.63,         0,         0,   1699.82
    4,   18,      4.90,         0,         0,      5.99,      3.67,         0,         0,         0,      3.09,      1.10,      0.01,         0,         0,     18.76
    4,   19,      1.71,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.76,      0.78,         0,         0,      3.27
    4,   20,    129.27,         0,         0,     30.29,     21.87,         0,         0,         0,     43.19,    170.87,     39.75,         0,         0,    435.24
    4,   21,     79.55,     79.00,         0,      0.14,      0.08,         0,         0,         0,      7.54,     33.75,     26.96,         0,         0,    227.02
    4,   22,     11.84,         0,         0,         0,         0,         0,         0,         0,      0.22,      0.23,     11.22,         0,         0,     23.51
    4,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,         0,      0.03
    4,   25,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,      0.03
    4,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   27,         0,         0,         0,         0,         0,  10764.97,         0,         0,         0,         0,         0,    620.62,    975.92,  12361.51
    5,    1,    620.95,         0,     14.12,    185.78,    542.38,         0,         0,         0,    160.79,    376.48,    352.77,         0,         0,   2253.27
    5,    2,      4.29,         0,         0,      5.56,     27.22,         0,         0,         0,     14.33,     15.76,      6.60,         0,         0,     73.76
    5,    3,         0,         0,         0,         0,         0,         0,         0,         0,      3.86,         0,         0,         0,         0,      3.86
    5,    4,  10040.58,         0,   2449.91,  23666.81,  22005.82,         0,         0,         0,   4553.98,   3835.47,   3244.64,         0,         0,  69797.21
    5,    5,  32716.19,   5165.00,  17422.40, 171536.85,  91416.31,         0,         0,         0,  23413.32,  11081.62,   8490.85,         0,         0, 361242.54
    5,    6,      3.06,         0,         0,     69.84,     16.67,         0,         0,         0,     97.57,      1.34,      0.35,         0,         0,    188.83
    5,    7,      0.29,         0,         0,      0.10,      0.34,         0,         0,         0,      9.55,         0,         0,         0,         0,     10.28
    5,    8,   9225.95,    239.00,    723.93,  10694.14,  11174.17,         0,         0,         0,   2266.65,    728.39,    134.84,         0,         0,  35187.07
    5,    9,   1843.14,         0,     54.91,   1230.19,   2022.03,         0,         0,         0,    546.54,    247.77,     46.51,         0,         0,   5991.09
    5,   10,         0,         0,         0,      3.43,      0.93,         0,         0,         0,     10.67,         0,         0,         0,         0,     15.03
    5,   11,    501.54,         0,      0.25,    210.24,    163.26,         0,         0,         0,    124.50,    141.05,     43.77,         0,         0,   1184.61
    5,   12,   1738.81,     20.00,      3.07,   1533.11,    969.47,         0,         0,         0,    556.58,    559.68,    175.61,         0,         0,   5556.33
    5,   13,    755.28,      2.00,      0.06,    492.64,    408.21,         0,         0,         0,    166.05,    117.30,     26.77,         0,         0,   1968.31
    5,   14,   1631.80,    245.00,      2.82,   1201.11,   1266.73,         0,         0,         0,    504.94,    425.30,     76.08,         0,         0,   5353.78
    5,   15,     24.00,         0,      0.15,     18.64,     45.71,         0,         0,         0,     33.90,     51.48,      9.50,         0,         0,    183.38
    5,   16,    244.36,      3.00,      0.72,    213.78,    421.44,         0,         0,         0,    245.89,    216.47,     56.37,         0,         0,   1402.03
    5,   17,    228.06,         0,      0.29,    248.14,    379.78,         0,         0,         0,    220.64,    167.12,     37.96,         0,         0,   1281.99
    5,   18,      2.43,         0,         0,      4.12,      7.59,         0,         0,         0,      4.75,      1.35,      0.03,         0,         0,     20.27
    5,   19,      0.87,         0,         0,         0,         0,         0,         0,         0,      0.25,      2.78,      0.43,         0,         0,      4.33
    5,   20,     62.07,         0,         0,     23.46,     66.80,         0,         0,         0,     81.50,    228.30,     30.12,         0,         0,    492.25
    5,   21,     34.36,     26.00,         0,      1.45,      0.80,         0,         0,         0,     20.56,     67.85,     21.03,         0,         0,    172.05
    5,   22,      4.48,         0,         0,         0,         0,         0,         0,         0,      1.17,      1.83,      7.85,         0,         0,     15.33
    5,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,      0.01
    5,   25,      0.02,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,      0.02,         0,         0,      0.05
    5,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   27,         0,         0,         0,         0,         0,   6544.99,         0,         0,         0,         0,         0,    557.57,    421.76,   7524.32
    6,    1,      1.23,         0,      0.01,      0.38,      0.05,         0,         0,         0,      4.92,      0.02,      0.01,         0,         0,      6.62
    6,    2,         0,         0,         0,      0.01,      0.01,         0,         0,         0,      0.97,         0,         0,         0,         0,      0.99
    6,    3,         0,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,         0,         0,         0,      0.03
    6,    4,     17.77,         0,      6.01,     63.56,      8.81,         0,         0,         0,    116.99,      0.74,      0.15,         0,         0,    214.03
    6,    5,     30.39,         0,      8.26,    133.87,     16.66,         0,         0,         0,    114.41,      1.34,      0.38,         0,         0,    305.31
    6,    6,      0.01,         0,         0,      4.66,      0.37,         0,         0,         0,    407.52,      0.02,         0,         0,         0,    412.58
    6,    7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,    8,     11.52,         0,      0.80,     13.35,      2.92,         0,         0,         0,     17.91,      0.02,         0,         0,         0,     46.52
    6,    9,      2.80,         0,      0.13,      2.82,      0.48,         0,         0,         0,      1.56,         0,         0,         0,         0,      7.79
    6,   10,         0,         0,         0,         0,         0,         0,         0,         0,      1.44,         0,         0,         0,         0,      1.44
    6,   11,      0.78,         0,         0,      0.65,      0.02,         0,         0,         0,      0.01,         0,         0,         0,         0,      1.46
    6,   12,      2.63,         0,         0,      1.75,      0.03,         0,         0,         0,      0.02,      0.02,      0.01,         0,         0,      4.46
    6,   13,      1.36,         0,         0,      1.31,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,      2.68
    6,   14,      2.14,         0,         0,      2.48,      0.18,         0,         0,         0,      0.05,      0.03,         0,         0,         0,      4.88
    6,   15,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    6,   16,      0.16,         0,         0,      0.14,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,      0.32
    6,   17,      0.14,         0,         0,      0.16,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.30
    6,   18,         0,         0,         0,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    6,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   27,         0,         0,         0,         0,         0,      5.23,         0,         0,         0,         0,         0,         0,         0,      5.23
    7,    1,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    4,         0,         0,         0,         0,      0.20,         0,         0,         0,     50.91,         0,         0,         0,         0,     51.11
    7,    5,         0,         0,         0,         0,      0.32,         0,         0,         0,      8.40,         0,         0,         0,         0,      8.72
    7,    6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    7,         0,         0,         0,         0,      0.07,         0,         0,         0,    301.59,         0,         0,         0,         0,    301.66
    7,    8,         0,         0,         0,         0,      2.08,         0,         0,         0,    161.48,         0,         0,         0,         0,    163.56
    7,    9,         0,         0,         0,         0,      0.20,         0,         0,         0,     83.66,         0,         0,         0,         0,     83.86
    7,   10,         0,         0,         0,         0,         0,         0,         0,         0,      1.31,         0,         0,         0,         0,      1.31
    7,   11,         0,         0,         0,         0,      0.02,         0,         0,         0,      1.47,         0,         0,         0,         0,      1.49
    7,   12,         0,         0,         0,     10.00,      0.03,         0,         0,         0,      9.99,         0,         0,         0,         0,     20.02
    7,   13,         0,         0,         0,         0,      0.02,         0,         0,         0,      3.30,         0,         0,         0,         0,      3.32
    7,   14,         0,         0,         0,         0,      0.09,         0,         0,         0,      6.29,         0,         0,         0,         0,      6.38
    7,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   16,         0,         0,         0,         0,         0,         0,         0,         0,      0.24,         0,         0,         0,         0,      0.24
    7,   17,         0,         0,         0,         0,         0,         0,         0,         0,      0.06,         0,         0,         0,         0,      0.06
    7,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,    1,    911.47,         0,     18.67,    350.78,    447.29,         0,         0,         0,    169.24,    127.84,     24.15,         0,         0,   2049.44
    8,    2,      5.83,         0,         0,     11.46,     21.51,         0,         0,         0,     12.68,      5.89,      0.34,         0,         0,     57.71
    8,    3,         0,         0,         0,         0,         0,         0,         0,         0,      0.61,         0,         0,         0,         0,      0.61
    8,    4,  11547.93,         0,   2574.76,  28246.80,  11113.09,         0,         0,         0,   2605.21,    758.19,    153.16,         0,         0,  56999.14
    8,    5,  16481.27,   4075.00,   1301.66,  30176.57,  10911.72,         0,         0,         0,   2256.11,    728.34,    159.48,         0,         0,  66090.15
    8,    6,      1.58,         0,         0,     19.82,      2.85,         0,         0,         0,     15.54,      0.02,         0,         0,         0,     39.81
    8,    7,      3.38,         0,         0,      4.15,      2.14,         0,         0,         0,    128.00,         0,         0,         0,         0,    137.67
    8,    8,  81628.39,   1036.00,  68217.04, 443654.27, 152435.90,         0,         0,         0,  42468.03,   2333.82,    111.29,         0,         0, 791884.74
    8,    9,  11635.14,         0,    924.82,  24676.76,   8426.41,         0,         0,         0,   1778.07,    210.14,      7.96,         0,         0,  47659.30
    8,   10,         0,         0,         0,     33.37,      4.49,         0,         0,         0,     54.14,         0,         0,         0,         0,     92.00
    8,   11,   2596.04,         0,      6.47,   1578.13,    482.45,         0,         0,         0,    278.04,     64.99,      4.42,         0,         0,   5010.54
    8,   12,   9218.54,    196.00,     50.91,   9051.47,   3106.80,         0,         0,         0,   1295.66,    261.43,     14.06,         0,         0,  23194.87
    8,   13,   3931.61,     19.00,      0.93,   4308.21,   1418.37,         0,         0,         0,    419.85,     53.60,      2.04,         0,         0,  10153.61
    8,   14,   8488.09,    944.00,     52.53,   9449.35,   4038.81,         0,         0,         0,   1231.66,    180.66,      4.14,         0,         0,  24389.24
    8,   15,    123.77,         0,      5.30,    158.85,    147.79,         0,         0,         0,     93.68,     21.20,      0.30,         0,         0,    550.89
    8,   16,   1241.56,     15.00,     19.75,   1440.15,   1114.09,         0,         0,         0,    584.48,     84.02,      1.94,         0,         0,   4500.99
    8,   17,   1159.05,         0,     12.48,   1587.46,    993.02,         0,         0,         0,    515.49,     64.60,      1.32,         0,         0,   4333.42
    8,   18,     14.12,         0,         0,     43.18,     30.05,         0,         0,         0,     13.13,      0.61,         0,         0,         0,    101.09
    8,   19,      4.61,         0,         0,      1.68,      2.37,         0,         0,         0,      4.99,      2.89,         0,         0,         0,     16.54
    8,   20,    333.91,         0,      2.61,    405.88,    384.65,         0,         0,         0,    286.97,    174.27,      0.22,         0,         0,   1588.51
    8,   21,    198.61,    427.00,         0,    134.76,     58.24,         0,         0,         0,    125.03,     80.10,      0.14,         0,         0,   1023.88
    8,   22,     36.43,         0,         0,      0.36,      0.06,         0,         0,         0,     11.56,      8.29,      0.01,         0,         0,     56.71
    8,   23,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02
    8,   24,         0,         0,         0,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02
    8,   25,      0.38,         0,         0,         0,         0,         0,         0,         0,      0.21,      0.09,         0,         0,         0,      0.68
    8,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,   27,         0,         0,         0,         0,         0,   7397.13,         0,         0,         0,         0,         0,    485.74,    471.17,   8354.04
    9,    1,    123.58,         0,      1.05,     42.31,     71.59,         0,         0,         0,     49.01,     48.44,     15.41,         0,         0,    351.39
    9,    2,      0.52,         0,         0,      2.41,      5.57,         0,         0,         0,      4.65,      2.72,      0.27,         0,         0,     16.14
    9,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    9,    4,   1062.06,         0,     51.12,    894.89,   1137.54,         0,         0,         0,    433.31,    214.12,     67.14,         0,         0,   3860.18
    9,    5,   1806.98,    918.00,     53.98,   1860.69,   1655.86,         0,         0,         0,    511.11,    241.99,     72.51,         0,         0,   7121.12
    9,    6,      0.07,         0,         0,      2.55,      0.30,         0,         0,         0,      1.23,         0,         0,         0,         0,      4.15
    9,    7,      0.09,         0,         0,      0.30,      0.14,         0,         0,         0,     64.36,         0,         0,         0,         0,     64.89
    9,    8,   6279.85,    220.00,   2101.28,  12991.35,   7401.38,         0,         0,         0,   1742.29,    203.81,     10.69,         0,         0,  30950.65
    9,    9,  29600.77,         0,  33198.21, 218452.52,  93401.46,         0,         0,         0,  24443.10,   1343.88,     99.98,         0,         0, 400539.92
    9,   10,         0,         0,         0,     15.52,      2.56,         0,         0,         0,     36.06,         0,         0,         0,         0,     54.14
    9,   11,   3870.62,         0,     38.68,   3097.13,   1012.33,         0,         0,         0,    362.91,     84.47,     11.55,         0,         0,   8477.69
    9,   12,  14659.69,    322.00,    640.63,  22043.23,   7550.83,         0,         0,         0,   2045.44,    401.05,     48.04,         0,         0,  47710.91
    9,   13,   6273.84,     93.00,     11.88,  12270.66,   3315.49,         0,         0,         0,    659.51,     90.44,     11.38,         0,         0,  22726.20
    9,   14,  14002.01,   1330.00,    531.80,  22384.78,   8793.42,         0,         0,         0,   1760.09,    265.44,     13.97,         0,         0,  49081.51
    9,   15,    147.90,         0,     19.35,    168.90,    257.25,         0,         0,         0,    108.05,     23.10,      0.91,         0,         0,    725.46
    9,   16,   1568.50,     35.00,    118.97,   1902.01,   2273.39,         0,         0,         0,    692.78,    105.92,      7.01,         0,         0,   6703.58
    9,   17,   1505.76,         0,    138.89,   2196.96,   2088.94,         0,         0,         0,    622.65,     83.67,      5.15,         0,         0,   6642.02
    9,   18,     17.26,         0,         0,     32.50,     47.18,         0,         0,         0,     15.12,      0.71,         0,         0,         0,    112.77
    9,   19,      4.31,         0,      0.93,      4.66,     17.85,         0,         0,         0,     12.09,      7.98,         0,         0,         0,     47.82
    9,   20,    344.48,         0,     24.47,    360.13,    637.27,         0,         0,         0,    339.52,    232.07,      0.42,         0,         0,   1938.36
    9,   21,    174.91,    402.00,      2.38,    333.67,    333.09,         0,         0,         0,    220.76,    151.18,      0.18,         0,         0,   1618.17
    9,   22,     31.10,         0,      0.06,     16.72,     38.35,         0,         0,         0,     43.69,     39.22,         0,         0,         0,    169.14
    9,   23,      0.05,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.05
    9,   24,         0,         0,         0,      0.04,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.04
