Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        43,        2307.77,         240.83,        2225.11,          20.66,              0,         870.02,         752.76,         888.96,              0,          57.94,          38.14,         657.32,              0,          69.37,          35.75,              0,          99.22,         487.30,         154.95,          42.21,         135.15,           3.62,         212.72,         244.18,          17.79,           1.40,          10.01,           8.45,          11.67,          67.57,           9.45,           6.59,          15.35
        44,        2179.68,         193.23,        1967.37,          19.85,              0,         855.33,         719.35,         775.91,              0,          42.64,          38.79,         440.48,              0,          53.81,          36.47,              0,          95.18,         472.38,         150.35,          43.58,         132.26,           3.82,         195.93,         236.40,          17.25,           1.30,          10.44,           6.59,          10.20,          66.11,           8.23,           5.81,          14.81
        45,        1965.59,         174.33,        1960.95,          16.06,              0,         731.89,         623.06,         742.68,              0,          40.58,          44.05,         392.23,              0,          50.39,          40.75,              0,          81.97,         435.16,         140.01,          39.83,         119.52,           2.85,         202.45,         221.79,          18.01,           1.57,          10.30,           4.49,          11.68,          68.16,           8.90,           6.86,          15.91
        46,        1896.69,         162.66,        1816.51,          13.56,              0,         651.68,         553.03,         705.15,              0,          40.82,          51.86,         253.12,              0,          48.91,          55.04,              0,          72.88,         396.28,         129.00,          35.05,         109.49,           2.34,         182.10,         204.77,          14.46,           1.31,          11.17,           3.22,           9.13,          61.66,           6.64,           4.90,          13.46
        47,        1712.58,         161.25,        1648.89,          12.72,              0,         647.19,         510.66,         631.10,              0,          66.51,          85.75,         316.27,              0,          79.46,          82.42,              0,          62.90,         365.27,         115.62,          31.76,          97.48,           1.29,         169.86,         190.21,          14.97,           1.21,          10.22,           2.56,           9.65,          59.40,           7.52,           5.81,          14.29
        48,        1607.79,         140.23,        1500.59,           8.27,              0,         504.77,         421.48,         710.83,              0,          53.96,          91.90,         194.19,              0,          69.11,          98.63,              0,          57.99,         326.52,         109.21,          29.57,          90.24,           1.08,         164.00,         181.00,          14.46,           1.44,          10.73,           1.28,           9.12,          58.59,           6.95,           5.61,          14.30
        49,        1463.86,         116.39,        1386.05,           6.09,              0,         444.86,         373.74,         730.55,              0,          46.01,          88.84,         154.64,              0,          59.05,          97.19,              0,          43.68,         287.02,          97.84,          23.27,          76.01,           0.57,         142.41,         162.91,          11.47,           1.16,          10.62,           0.38,           6.91,          51.62,           5.21,           4.26,          12.37
        50,        1338.89,         102.64,        1190.61,           5.86,              0,         404.65,         323.34,         552.29,              0,          43.75,         107.58,         120.66,              0,          56.15,         112.87,              0,          36.84,         262.32,          89.73,          23.74,          68.65,           0.43,         132.04,         150.56,           9.93,           1.00,          10.04,           0.16,           6.47,          48.05,           4.52,           3.70,          11.79
        51,        1209.22,          97.87,        1067.33,           4.50,              0,         358.11,         285.96,         517.81,              0,          34.72,          93.10,          99.43,              0,          46.46,         111.67,              0,          29.61,         232.91,          77.55,          20.75,          58.60,           0.16,         116.20,         133.48,           8.99,           0.88,           9.46,           0.01,           5.75,          41.27,           4.28,           3.88,          10.94
        52,        1154.76,          75.74,        1004.66,           2.60,              0,         310.53,         241.16,         526.26,              0,          34.38,          91.12,          91.85,              0,          46.59,         109.76,              0,          24.31,         202.39,          70.58,          17.77,          50.13,           0.10,          99.58,         119.70,           7.46,           0.70,           8.65,              0,           5.41,          35.73,           4.17,           4.18,          10.46
        53,        1141.43,          64.06,         995.49,           2.69,              0,         273.98,         202.24,         502.00,              0,          30.55,         104.75,          78.78,              0,          43.67,         130.28,              0,          22.47,         185.21,          63.11,          15.78,          45.96,              0,          90.31,         113.56,           7.12,           0.75,           8.97,              0,           4.71,          30.57,           3.47,           3.69,          10.16
        54,        1082.61,          61.77,         940.26,           1.06,              0,         232.89,         163.23,         434.94,              0,          36.54,         153.82,          93.44,              0,          53.30,         200.14,              0,          17.86,         163.56,          55.84,          13.46,          39.48,              0,          76.97,         105.98,           5.94,           0.41,           8.75,              0,           4.15,          29.18,           3.02,           3.15,           8.94
        55,         993.32,          58.85,         922.07,           0.55,              0,         212.34,         137.95,         559.06,              0,          34.00,         106.88,         117.09,              0,          48.83,         138.28,              0,          15.58,         147.36,          50.18,          11.44,          35.98,              0,          66.51,         104.03,           4.95,           0.55,           9.39,              0,           3.77,          25.81,           2.56,           2.81,           7.67
        56,         943.64,          53.37,         869.66,           0.31,              0,         162.57,         101.27,         519.47,              0,          30.12,         112.29,         167.28,              0,          44.73,         163.43,              0,          11.59,         128.52,          44.36,          10.45,          30.93,              0,          64.93,          97.84,           5.04,           0.52,           7.47,              0,           3.38,          24.37,           2.01,           2.46,           7.81
        57,         877.26,          46.74,         781.44,           0.13,              0,         145.92,          86.78,         381.98,              0,          20.90,         109.89,         113.56,              0,          32.53,         146.04,              0,          10.04,         117.33,          43.69,           9.81,          29.12,              0,          59.28,          97.60,           5.25,           0.56,           7.78,              0,           3.54,          24.38,           1.98,           2.47,           8.38
        58,         822.37,          38.79,         675.23,              0,              0,         130.91,          69.72,         375.53,              0,          17.18,         112.52,         106.60,              0,          27.16,         147.70,              0,           7.39,         105.46,          39.97,           8.42,          25.41,              0,          54.17,          99.25,           4.36,           0.93,           7.99,              0,           3.25,          22.94,           1.81,           2.21,           7.99
        59,         787.89,          30.39,         626.73,              0,              0,         116.49,          50.94,         297.16,              0,          24.53,         135.48,         216.92,              0,          36.95,         174.75,              0,           6.05,          97.97,          38.43,           7.78,          23.86,              0,          50.91,         100.07,           4.51,           0.61,           7.62,              0,           3.73,          25.60,           1.89,           2.50,           8.02
        60,         753.21,          25.88,         587.84,              0,              0,         107.94,          40.41,         328.68,              0,          22.62,         126.79,         181.62,              0,          36.10,         200.70,              0,           5.47,          94.43,          37.75,           8.24,          23.38,              0,          52.41,         109.75,           5.18,           0.88,           7.87,              0,           5.24,          28.09,           2.79,           3.72,          10.92
        61,         676.24,          19.66,         483.41,              0,              0,          85.19,          24.77,         361.06,              0,          23.43,         186.20,         163.82,              0,          35.17,         236.39,              0,           4.00,          81.72,          32.98,           5.55,          19.52,              0,          51.75,         101.71,           4.92,           0.63,           6.77,              0,           5.17,          28.03,           2.87,           4.20,          11.53
        62,         571.13,          15.85,         389.79,              0,              0,          67.43,          14.56,         374.41,              0,          29.39,         208.13,         228.89,              0,          39.81,         301.38,              0,           2.64,          66.56,          28.38,           4.87,          16.73,              0,          44.83,          93.64,           4.78,           0.81,           5.79,              0,           5.64,          27.35,           3.10,           4.85,          12.26
        63,         536.87,          13.43,         299.36,              0,              0,          51.93,           6.69,         350.51,              0,          33.71,         239.84,         224.75,              0,          46.92,         333.62,              0,           1.41,          60.87,          26.65,           4.33,          14.62,              0,          31.77,          91.75,           2.60,           0.78,           6.23,              0,           5.20,          23.80,           2.71,           4.22,          10.17
        64,         485.73,           9.09,         264.23,              0,              0,          37.51,           2.50,         320.33,              0,          32.76,         218.95,         198.26,              0,          44.85,         307.31,              0,           0.91,          49.71,          23.70,           3.38,          11.94,              0,          27.07,          89.75,           2.30,           0.91,           5.63,              0,           4.75,          22.01,           2.30,           3.75,           9.18
        65,         415.25,           5.77,         200.94,              0,              0,          27.82,           1.32,         304.65,              0,          42.39,         352.00,         294.64,              0,          53.81,         418.60,              0,           0.64,          43.92,          20.02,           3.24,          10.15,              0,          21.84,          79.26,           1.76,           0.57,           4.31,              0,           3.66,          19.04,           1.72,           2.96,           7.82
        66,         366.12,           2.30,         144.84,              0,              0,          17.66,           0.33,         269.98,              0,          37.49,         345.71,         275.31,              0,          48.50,         435.18,              0,           0.20,          35.06,          18.43,           2.43,           7.67,              0,          14.60,          72.52,           0.72,           0.67,           4.22,              0,           3.58,          16.22,           1.85,           2.83,           7.01
        67,         326.73,           0.79,          98.15,              0,              0,          11.99,           0.03,         258.32,              0,          41.75,         489.26,         296.51,              0,          53.49,         583.48,              0,           0.03,          32.10,          16.82,           2.08,           6.71,              0,          10.77,          69.91,           0.44,           0.70,           4.24,              0,           3.10,          14.56,           1.84,           2.74,           6.54
        68,         286.60,           0.08,          79.63,              0,              0,           5.37,              0,         291.07,              0,          24.69,         242.82,         207.16,              0,          35.46,         337.36,              0,           0.02,          27.38,          16.52,           1.89,           6.17,              0,           9.79,          66.74,           0.56,           0.79,           3.72,              0,           3.21,          13.80,           2.00,           3.03,           6.89
        69,         239.42,           0.02,          30.80,              0,              0,           2.42,              0,         301.27,              0,          24.18,         224.87,         197.32,              0,          33.99,         274.87,              0,              0,          21.30,          13.56,           1.28,           4.43,              0,           8.59,          55.43,           0.35,           0.39,           2.32,              0,           2.61,          13.86,           1.79,           2.54,           6.15
        70,         189.25,              0,          12.13,              0,              0,           0.88,              0,         271.24,              0,          21.26,         142.80,         197.99,              0,          29.00,         184.80,              0,              0,          17.19,          11.98,           0.69,           3.49,              0,           8.31,          50.18,           0.17,           0.47,           2.17,              0,           2.76,          14.19,           1.87,           2.90,           6.93
        71,         160.00,              0,           6.07,              0,              0,           0.23,              0,         227.69,              0,          16.88,         139.62,         112.95,              0,          22.75,         180.63,              0,              0,          12.78,          10.94,           0.87,           2.65,              0,           7.52,          42.45,           0.37,           0.41,           1.86,              0,           2.78,          14.75,           2.03,           2.99,           6.99
        72,         128.99,              0,           1.91,              0,              0,           0.01,              0,         247.13,              0,          14.07,         129.88,         138.76,              0,          19.69,         169.18,              0,              0,           9.05,           9.55,           0.53,           1.91,              0,           5.81,          36.89,           0.15,           0.50,           1.42,              0,           2.28,          13.04,           1.65,           2.75,           6.53
        73,         101.10,              0,           0.14,              0,              0,              0,              0,         249.67,              0,          16.33,         211.08,         138.28,              0,          23.59,         262.31,              0,              0,           6.28,           8.67,           0.21,           1.24,              0,           5.56,          30.61,           0.22,           0.28,           0.79,              0,           2.32,          12.90,           1.91,           2.96,           7.53
        74,          80.17,              0,              0,              0,              0,              0,              0,         227.22,              0,          17.23,         131.15,         133.37,              0,          23.22,         167.65,              0,              0,           4.30,           7.83,           0.31,           1.04,              0,           4.13,          25.40,           0.25,           0.22,           0.74,              0,           2.02,          12.82,           1.70,           2.59,           6.43
        75,          61.61,              0,           2.00,              0,              0,              0,              0,         185.64,              0,          10.20,         113.27,          57.61,              0,          13.38,         138.12,              0,              0,           2.86,           6.65,           0.17,           0.77,              0,           3.07,          18.72,           0.13,           0.26,           0.55,              0,           1.91,          11.67,           1.60,           2.43,           6.39
        76,          48.88,              0,           2.00,              0,              0,              0,              0,         171.82,              0,          12.28,         117.83,          50.06,              0,          15.40,         134.76,              0,              0,           1.46,           5.49,           0.03,           0.32,              0,           1.91,          15.05,           0.03,           0.21,           0.27,              0,           1.67,          10.94,           1.69,           2.49,           6.19
        77,          34.06,              0,              0,              0,              0,              0,              0,         172.89,              0,           9.10,          99.77,          27.96,              0,          13.47,         101.10,              0,              0,           0.67,           3.83,           0.05,           0.18,              0,           1.18,           8.79,           0.05,           0.14,           0.07,              0,           1.31,           8.85,           1.51,           2.30,           6.00
        78,          23.49,              0,           1.00,              0,              0,              0,              0,         142.35,              0,           8.35,          58.57,          14.81,              0,          12.25,          67.00,              0,              0,           0.23,           2.37,              0,           0.08,              0,           0.70,           5.66,              0,           0.06,           0.06,              0,           1.15,           6.97,           1.17,           1.89,           4.88
        79,          15.66,              0,              0,              0,              0,              0,              0,         133.06,              0,           8.95,          51.86,           8.02,              0,          11.53,          53.28,              0,              0,           0.03,           2.52,              0,              0,              0,           0.37,           4.04,              0,           0.11,              0,              0,           1.07,           6.72,           1.37,           1.95,           5.56
        80,           9.09,              0,              0,              0,              0,              0,              0,         131.91,              0,           8.46,          44.07,           4.29,              0,          10.37,          40.20,              0,              0,              0,           1.75,              0,              0,              0,           0.17,           1.94,              0,           0.04,              0,              0,           0.59,           6.36,           0.92,           1.33,           4.24
        81,           4.82,              0,              0,              0,              0,              0,              0,         116.47,              0,          10.36,          29.68,           2.11,              0,          13.47,          26.99,              0,              0,              0,           1.44,              0,              0,              0,           0.01,           0.86,              0,           0.01,              0,              0,           0.67,           5.31,           1.20,           1.65,           4.83
