I,J,TOT,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,HBC,NHBW,NHBNW,IX,XI,XX,II_LT,II_MD,II_HV,Ext_MD,Ext_HV,HBSch,HBO,NHB,TTUNIQUE,HBOthnTT,Tot_HBW,Tel_HBW,Tot_NHBW,Tel_NHBW,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk,IX_MD,XI_MD,XX_MD,IX_HV,XI_HV,XX_HV
         1,        16,      129.41,       44.06,        1.60,       26.89,           0,           0,           0,        3.38,        0.86,           0,           0,           0,       11.71,       21.34,       19.88,           0,           0,           0,       28.47,        4.23,           0,       26.89,       47.17,        3.23,        3.38,        0.02,           0,           0,        6.64,        3.65,        0.41,        1.02,           0,       15.41,        5.39,        0.60,           0,        0.01,           0,        0.80,       12.05,        0.77,        1.61,        4.65,           0,           0,           0,           0,           0,           0
         1,        17,      128.59,       43.16,        1.89,       35.65,           0,           0,           0,        3.54,        0.91,           0,           0,           0,       12.37,       18.60,       12.60,           0,           0,           0,       37.54,        4.45,           0,       35.65,       46.84,        3.91,        3.54,           0,           0,           0,        7.46,        3.70,        0.28,        0.95,           0,       13.00,        5.10,        0.49,           0,        0.01,           0,        0.33,        8.83,        0.25,        0.61,        2.58,           0,           0,           0,           0,           0,           0
         1,        18,        0.28,        0.17,           0,        0.06,           0,           0,           0,           0,           0,           0,           0,           0,        0.05,           0,           0,           0,           0,           0,        0.06,           0,           0,        0.06,        0.17,           0,           0,           0,           0,           0,           0,        0.05,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        19,        0.14,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.14,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.07,        0.07,           0,           0,           0,           0,           0,           0,           0
         1,        20,       15.88,        2.58,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.17,        2.61,       10.51,           0,           0,           0,           0,           0,           0,           0,        2.76,        0.24,           0,           0,           0,           0,           0,        0.17,           0,           0,           0,           0,        2.61,           0,           0,           0,           0,        0.26,        2.66,        1.62,        2.35,        3.62,           0,           0,           0,           0,           0,           0
         1,        21,        7.76,        0.03,           0,           0,           0,           0,        5.00,           0,           0,           0,           0,           0,           0,           0,        2.73,           0,           0,           0,           0,           0,           0,           0,        0.03,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.09,        0.96,        1.39,        0.29,           0,           0,           0,           0,           0,           0
         1,        22,        1.40,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        1.40,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.65,        0.75,           0,           0,           0,           0,           0,           0,           0
         1,        23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        26,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        27,     8877.56,           0,           0,           0,           0,           0,           0,           0,           0,     8119.90,           0,           0,           0,           0,           0,      524.09,      233.79,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,      524.09,           0,           0,      233.79,           0,           0
         2,         1,     3473.33,      530.80,      404.53,     1323.59,      269.79,      342.17,           0,       72.43,      166.82,           0,           0,           0,      298.57,       47.55,       17.17,           0,           0,      611.96,     1728.13,      239.24,           0,     1323.59,      588.61,       57.76,       76.98,        4.54,      265.57,        6.12,       17.60,        2.39,        0.71,        6.18,        0.09,        2.42,       42.33,        0.65,        0.39,        1.67,        2.31,        1.12,       10.49,        0.68,        0.28,        2.29,           0,           0,           0,           0,           0,           0
         2,         2,     2994.10,       65.92,      164.83,     1560.57,           0,           0,           0,       71.85,      271.21,           0,           0,           0,      826.07,       29.32,        4.33,           0,           0,           0,     1725.41,      343.06,           0,     1560.57,       73.22,        7.31,       74.94,        3.09,      806.67,        4.07,       10.12,        0.77,        0.28,        4.17,        0.03,        0.50,       27.96,        0.10,        0.09,        0.64,        0.12,        0.26,        3.46,        0.06,        0.03,        0.40,           0,           0,           0,           0,           0,           0
         2,         3,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         4,      540.59,      129.98,        5.92,      207.57,       39.04,       10.47,           0,       30.27,       37.10,           0,           0,           0,       48.25,       23.15,        8.86,           0,           0,       49.51,      213.49,       67.37,           0,      207.57,      145.19,       15.23,       32.04,        1.78,       32.01,        2.57,        8.68,        1.62,        0.30,        3.07,        0.02,        1.19,       20.58,        0.33,        0.26,        0.77,        1.18,        1.08,        3.78,        0.79,        0.44,        1.59,           0,           0,           0,           0,           0,           0
         2,         5,      343.80,       88.98,        7.91,      147.73,       14.25,        2.80,           0,       20.46,       22.66,           0,           0,           0,       15.62,       16.53,        7.01,           0,           0,       17.05,      155.64,       43.09,           0,      147.73,      100.73,       11.87,       22.02,        1.57,        4.22,        1.88,        5.77,        1.27,        0.30,        2.18,        0.03,        1.08,       14.29,        0.23,        0.22,        0.68,        0.77,        0.59,        4.01,        0.37,        0.16,        1.11,           0,           0,           0,           0,           0,           0
         2,         6,        1.28,        0.01,           0,        0.26,           0,           0,           0,        0.01,        0.01,           0,           0,           0,        0.99,           0,           0,           0,           0,           0,        0.26,        0.02,           0,        0.26,        0.01,           0,        0.01,           0,        0.99,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         7,        0.03,        0.01,           0,        0.02,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.02,           0,           0,        0.02,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         8,      247.80,       59.62,        4.40,      105.16,       22.11,        0.27,           0,       17.40,       18.24,           0,           0,           0,       14.38,        6.12,        0.32,           0,           0,       22.38,      109.56,       35.62,           0,      105.16,       69.03,        9.58,       18.82,        1.44,        0.77,        2.26,        7.14,        1.42,        0.34,        2.45,           0,        0.14,        5.39,        0.03,        0.03,        0.53,        0.04,           0,        0.25,           0,           0,        0.03,           0,           0,           0,           0,           0,           0
         2,         9,       88.79,       20.45,        4.83,       40.22,        3.64,           0,           0,        4.95,        5.98,           0,           0,           0,        5.69,        2.87,        0.20,           0,           0,        3.64,       45.05,       10.93,           0,       40.22,       23.55,        3.07,        5.29,        0.34,           0,        0.71,        3.02,        0.71,        0.17,        1.08,           0,        0.02,        2.57,           0,           0,        0.28,           0,           0,        0.20,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        10,        0.12,           0,           0,        0.12,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.12,           0,           0,        0.12,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        11,       19.47,       10.11,        0.60,        6.57,           0,           0,           0,        0.26,        0.03,           0,           0,           0,        0.95,        0.75,        0.27,           0,           0,           0,        7.16,        0.28,           0,        6.57,       11.40,        1.31,        0.27,        0.01,           0,        0.03,        0.54,        0.15,        0.04,        0.19,           0,        0.27,        0.45,        0.04,           0,           0,           0,        0.01,        0.16,           0,        0.02,        0.08,           0,           0,           0,           0,           0,           0
         2,        12,       91.22,       35.06,        1.37,       42.59,           0,           0,           0,        2.36,        0.65,           0,           0,           0,        4.90,        3.51,        1.05,           0,           0,           0,       43.94,        3.00,        4.00,       38.59,       40.07,        5.09,        2.42,        0.07,           0,        0.14,        2.70,        0.84,        0.16,        1.07,           0,        1.28,        2.10,        0.12,        0.01,        0.01,           0,        0.04,        0.71,        0.02,        0.02,        0.26,           0,           0,           0,           0,           0,           0
         2,        13,       49.22,       15.20,        2.17,       27.18,           0,           0,           0,        1.34,        0.77,           0,           0,           0,        1.75,        0.77,        0.12,           0,           0,           0,       29.33,        2.11,           0,       27.18,       18.37,        3.17,        1.37,        0.03,           0,        0.04,        1.05,        0.29,        0.04,        0.33,           0,        0.19,        0.58,           0,           0,           0,           0,           0,        0.12,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        14,       96.25,       38.90,        1.83,       45.96,           0,           0,           0,        2.37,        0.53,           0,           0,           0,        4.12,        2.40,        0.36,           0,           0,           0,       47.76,        2.90,           0,       45.96,       44.44,        5.61,        2.45,        0.08,           0,        0.03,        2.71,        0.65,        0.04,        0.69,           0,        0.65,        1.73,        0.02,           0,        0.01,           0,           0,        0.34,           0,           0,        0.02,           0,           0,           0,           0,           0,           0
         2,        15,        0.26,        0.18,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,        0.07,           0,           0,           0,           0,           0,           0,           0,        0.18,        0.01,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.05,           0,           0,        0.02,           0,           0,           0,           0,           0,           0
         2,        16,        5.93,        4.45,           0,        0.17,           0,           0,           0,           0,           0,           0,           0,           0,        0.71,        0.30,        0.34,           0,           0,           0,        0.17,           0,           0,        0.17,        4.90,        0.62,           0,           0,           0,           0,        0.37,        0.24,        0.01,        0.10,           0,        0.06,        0.24,           0,           0,           0,           0,           0,        0.30,           0,           0,        0.04,           0,           0,           0,           0,           0,           0
         2,        17,        6.16,        4.66,           0,        0.14,           0,           0,           0,           0,           0,           0,           0,           0,        0.83,        0.30,        0.26,           0,           0,           0,        0.14,           0,           0,        0.14,        5.24,        0.67,           0,           0,           0,           0,        0.47,        0.25,           0,        0.11,           0,        0.05,        0.25,           0,           0,           0,           0,           0,        0.25,           0,           0,        0.01,           0,           0,           0,           0,           0,           0
         2,        18,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        19,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        20,        0.02,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.02,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.02,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        21,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        22,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        26,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        27,      450.70,           0,           0,           0,           0,           0,           0,           0,           0,      445.79,           0,           0,           0,           0,           0,        3.46,        1.46,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        3.46,           0,           0,        1.46,           0,           0
         3,         1,        0.41,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.41,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.41,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         2,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         3,       22.25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       22.25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       22.25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         4,       72.49,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       72.49,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       72.49,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         5,        7.35,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        7.35,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        7.35,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         6,        0.08,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.08,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.08,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         7,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         8,        1.76,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        1.76,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        1.76,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         9,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        12,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        13,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
