ScreenlineID,SEGID_LIST,NUM_SEGMENTS,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV
1.01,"['0015_349.4', '0089_422.7', '0126_020.8']",3,13064.0,24046.4,16396.5,17490.6,70997.5,10364.4,17403.5,13167.5,13492.7,54428.1,227.9,1168.5,411.5,373.2,2181.1,1175.9,2191.3,1457.4,1268.1,6092.7,1295.8,3283.1,1360.1,2356.6,8295.6
1.02,"['0015_337.0', '0060_000.8', '0084_081.7', '0089_408.1', '0126_007.7', 'WFRC_8006', 'WFRC_8414']",7,43026.8,76691.1,56674.4,59558.0,235950.3,36591.1,57393.5,48422.1,50594.9,193001.6,1859.0,9508.3,3292.6,2839.9,17499.8,2696.7,4947.5,3056.1,2768.9,13469.2,1880.0,4841.8,1903.6,3354.3,11979.7
1.03,"['0108_000.1', '0126_004.6', '0193_003.8', '1470_000.4']",4,14422.5,26916.1,21103.4,21833.3,84275.3,13132.8,22529.7,18822.7,20228.8,74714.0,591.9,3061.9,1126.8,906.7,5687.3,547.2,973.2,974.5,490.0,2984.9,150.6,351.3,179.4,207.8,889.1
1.04,"['0015_319.5', '0067_007.3', '1428_001.7']",3,37025.9,68884.2,48964.9,52544.7,207419.7,31063.0,48594.3,41195.5,43628.9,164481.7,2429.5,12032.2,4188.7,3605.1,22255.5,1639.6,3397.8,1690.9,1825.8,8554.1,1893.8,4859.9,1889.8,3484.9,12128.4
1.05,"['0015_311.8', '0068_062.6', '0089_383.5', '0215_025.7', '2338_001.9']",5,53906.4,101837.6,73290.8,79865.8,308900.6,45883.8,75273.2,62350.2,68245.0,251752.2,3252.8,16250.8,5733.2,4920.6,30157.4,2641.7,4956.7,3125.5,2816.5,13540.4,2128.1,5356.9,2081.9,3883.7,13450.6
2.01,"['0080_113.3', '0201_010.8', '2250_000.0', '2290_000.0', 'WFRC_8256', 'WFRC_8257']",6,33412.7,57901.7,42390.5,47458.7,181163.6,29489.1,45534.8,36935.6,41673.2,153632.7,1196.2,6290.3,2096.0,1907.2,11489.7,1779.1,3663.9,2259.3,2060.2,9762.5,948.3,2412.7,1099.6,1818.1,6278.7
2.02,"['0080_117.7', '0201_015.3', '2250_004.6', '2254_001.0', '2269_000.0', '2290_004.6', '2292_001.1', '2322_000.7', '2330_001.0']",9,45513.7,90769.0,63207.4,73215.4,272705.5,39011.3,70030.3,54290.8,63640.7,226973.1,2153.8,11611.6,3941.2,3588.3,21294.9,3202.1,6026.4,3759.0,3470.6,16458.1,1146.5,3100.7,1216.4,2515.8,7979.4
2.03,"['0015_305.2', '0071_020.6', '0089_376.8', '0186_006.9', '2076_005.1', '2128_006.5', '2148_004.3', '2176_002.3', '2178_004.1', '2180_004.7', '2204_002.5', '2258_002.4', '2264_003.2', '2266_006.7', '2274_000.6', '2282_000.5', '2284_000.5', 'WFRC_8409']",18,84620.8,167448.2,118877.6,131986.4,502933.0,74304.2,132745.3,104910.0,117059.6,429019.1,4328.1,22248.8,7429.9,6914.0,40920.8,4213.2,7941.7,4799.7,4577.8,21532.4,1775.3,4512.4,1738.0,3435.0,11460.7
2.04,"['0068_054.8', '0111_009.6', '0154_019.5', '0172_004.5', '0215_017.5', '2040_016.1', '2094_011.5', '2151_001.5', '2154_003.7', '2156_012.1', '2164_003.5', '2168_002.6', '2238_001.5', 'WFRC_8155']",14,68797.3,119324.0,93163.1,98760.9,380045.3,62212.1,99116.4,83980.9,90851.3,336160.7,2697.4,12934.1,4904.9,3677.2,24213.6,3183.9,5654.2,3714.0,3059.8,15611.9,703.9,1619.3,563.3,1172.6,4059.1
2.05,"['0071_018.3', '0089_374.5', '0215_000.7', '2076_003.0', '2148_002.0', '2178_001.8', '2180_002.4', '2186_004.6', '2191_000.0', '2194_001.8', '2204_000.0', '2214_000.0', '2264_000.9', '2266_004.3']",14,42103.0,77878.5,60751.9,58396.1,239129.5,38219.9,66028.2,55157.0,54160.3,213565.4,1633.1,7906.7,3024.3,2189.7,14753.8,1859.6,3076.2,2200.2,1476.4,8612.4,390.4,867.4,370.4,569.7,2197.9
