Purpose,Period,AccessMode,SegID,LinkID,Direction,N,Mode,Name,LongName,RouteDir,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT,OD_Board,OD_Board_FromSkim_LCL,OD_Board_FromSkim_COR,OD_Board_FromSkim_BRT,OD_Board_FromSkim_EXP,OD_Board_FromSkim_LRT,OD_Board_FromSkim_CRT
All,ok,drive,WFRC_8340,15013_15014,NB,  15013.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,15014_15174,NB,  15014.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,     52.47,         0,         0,         0,         0,     52.47,         0,      0.10,         0,         0,         0,         0,      0.10,         0,     26.29,         0,         0,         0,         0,     26.29,         0
All,ok,drive,,15174_15173,NB,  15174.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,,15173_15016,NB,  15173.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7328,15016_15024,EB,  15016.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,     57.50,         0,         0,         0,         0,     57.50,         0,      0.27,         0,         0,         0,         0,      0.27,         0,     28.89,         0,         0,         0,         0,     28.89,         0
All,ok,drive,UTA_7324,15024_15033,EB,  15024.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,     42.26,         0,         0,         0,         0,     42.26,         0,      1.07,         0,         0,         0,         0,      1.07,         0,     21.67,         0,         0,         0,         0,     21.67,         0
All,ok,drive,UTA_7324,15033_15036,EB,  15033.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7320,15036_15042,EB,  15036.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,     45.30,         0,         0,         0,         0,     45.30,         0,      7.16,         0,         0,         0,         0,      7.16,         0,     26.23,         0,         0,         0,         0,     26.23,         0
All,ok,drive,UTA_7316,15042_15050,EB,  15042.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,     36.41,         0,         0,         0,         0,     36.41,         0,      2.32,         0,         0,         0,         0,      2.32,         0,     19.37,         0,         0,         0,         0,     19.37,         0
All,ok,drive,UTA_7312,15050_15052,EB,  15050.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,      8.54,         0,         0,         0,         0,      8.54,         0,      7.39,         0,         0,         0,         0,      7.39,         0,      7.97,         0,         0,         0,         0,      7.97,         0
All,ok,drive,UTA_7308,15052_15054,NB,  15052.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,     49.68,         0,         0,         0,         0,     49.68,         0,      0.92,         0,         0,         0,         0,      0.92,         0,     25.30,         0,         0,         0,         0,     25.30,         0
All,ok,drive,UTA_7308,15054_15055,NB,  15054.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7308,15055_15057,NB,  15055.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7308,15057_15059,NB,  15057.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7304,15059_15060,NB,  15059.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     12.74,         0,         0,         0,         0,     12.74,         0,      6.37,         0,         0,         0,         0,      6.37,         0
All,ok,drive,UTA_7304,15060_15064,NB,  15060.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7304,15064_15065,NB,  15064.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7304,15065_15067,NB,  15065.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7304,15067_15068,NB,  15067.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7150,15068_10016,NB,  15068.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,     60.65,         0,         0,         0,         0,     60.65,         0,      6.10,         0,         0,         0,         0,      6.10,         0,     33.38,         0,         0,         0,         0,     33.38,         0
All,ok,drive,UTA_7146,10016_15073,NB,  10016.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,    443.64,         0,         0,         0,         0,     81.11,    362.53,     20.23,         0,         0,         0,         0,     20.23,         0,    231.94,         0,         0,         0,         0,     50.67,    181.27
All,ok,drive,UTA_7146,15073_15077,NB,  15073.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7142,15077_15080,NB,  15077.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,     70.12,         0,         0,         0,         0,     70.12,         0,      7.15,         0,         0,         0,         0,      5.06,      2.09,     38.64,         0,         0,         0,         0,     37.59,      1.05
All,ok,drive,UTA_7138,15080_15086,NB,  15080.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,     57.81,         0,         0,         0,         0,     57.81,         0,     14.51,         0,         0,         0,         0,     11.31,      3.20,     36.16,         0,         0,         0,         0,     34.56,      1.60
All,ok,drive,UTA_7134,15086_15094,NB,  15086.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,     43.19,         0,         0,         0,         0,     43.19,         0,     16.10,         0,         0,         0,         0,     12.49,      3.61,     29.65,         0,         0,         0,         0,     27.84,      1.81
All,ok,drive,UTA_7132,15094_15095,NB,  15094.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7130,15095_15100,NB,  15095.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,     60.15,         0,         0,         0,         0,     60.15,         0,     32.70,         0,         0,         0,         0,     24.23,      8.47,     46.43,         0,         0,         0,         0,     42.19,      4.24
All,ok,drive,UTA_7130,15100_15104,NB,  15100.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7126,15104_15109,NB,  15104.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,      9.62,         0,         0,         0,         0,      9.62,         0,     16.89,         0,         0,         0,         0,     12.69,      4.20,     13.26,         0,         0,         0,         0,     11.16,      2.10
All,ok,drive,UTA_7122,15109_15114,NB,  15109.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      9.58,         0,         0,         0,         0,      8.42,      1.16,      4.79,         0,         0,         0,         0,      4.21,      0.58
All,ok,drive,UTA_7120,15114_15118,EB,  15114.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2148_005.8,15118_15123,NB,  15118.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2148_005.9,15123_15127,NB,  15123.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     18.09,         0,         0,         0,         0,     15.20,      2.89,      9.05,         0,         0,         0,         0,      7.60,      1.45
All,ok,drive,2148_006.1,15127_15129,NB,  15127.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,     71.35,         0,         0,         0,         0,     71.35,         0,    178.64,         0,         0,         0,         0,    170.55,      8.09,    125.00,         0,         0,         0,         0,    120.95,      4.05
All,ok,drive,0089_378.6,15129_15165,EB,  15129.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0186_002.7,15165_15134,EB,  15165.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0186_002.8,15134_15161,EB,  15134.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,    102.90,         0,         0,         0,         0,     90.68,     12.22,     51.45,         0,         0,         0,         0,     45.34,      6.11
All,ok,drive,0186_003.0,15161_15160,EB,  15161.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0186_003.3,15160_15138,EB,  15160.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0186_003.3,15138_15159,EB,  15138.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     19.14,         0,         0,         0,         0,     16.71,      2.43,      9.58,         0,         0,         0,         0,      8.36,      1.22
All,ok,drive,0186_003.6,15159_15139,EB,  15159.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0186_003.9,15139_15141,EB,  15139.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,     37.18,         0,         0,         0,         0,     37.18,         0,     13.28,         0,         0,         0,         0,     11.50,      1.78,     25.23,         0,         0,         0,         0,     24.34,      0.89
All,ok,drive,0186_003.9,15141_15140,EB,  15141.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0186_003.9,15140_15158,EB,  15140.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0186_004.6,15158_15142,EB,  15158.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7300,15142_15143,NB,  15142.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0282_000.1,15143_15144,EB,  15143.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,      0.82,         0,         0,         0,         0,      0.82,         0,    562.94,         0,         0,         0,         0,    335.89,    227.05,    281.89,         0,         0,         0,         0,    168.36,    113.53
All,ok,drive,0282_000.1,15144_15145,EB,  15144.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0282_000.1,15145_15146,EB,  15145.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0282_000.5,15146_15147,EB,  15146.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0282_000.5,15147_15148,EB,  15147.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     11.45,         0,         0,         0,         0,      8.00,      3.45,      5.73,         0,         0,         0,         0,      4.00,      1.73
All,ok,drive,0282_001.4,15148_15193,NB,  15148.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     25.79,         0,         0,         0,         0,     18.26,      7.53,     12.90,         0,         0,         0,         0,      9.13,      3.77
All,ok,drive,0282_001.4,15193_15194,NB,  15193.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0282_001.8,15194_15149,WB,  15194.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0282_001.8,15194_15149,WB,  15149.00,      7.00,Red,Daybreak to SLC CBD to UofU LRT,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,    260.31,         0,         0,         0,         0,    185.95,     74.36,    130.16,         0,         0,         0,         0,     92.98,     37.18
All,ok,drive,UTA_7258,15106_15103,WB,  15106.00,      7.00,Sline,Sugarhouse Streetcar,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7254,15103_15102,WB,  15103.00,      7.00,Sline,Sugarhouse Streetcar,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7250,15102_15099,WB,  15102.00,      7.00,Sline,Sugarhouse Streetcar,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7246,15099_15098,WB,  15099.00,      7.00,Sline,Sugarhouse Streetcar,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7246,15098_15097,WB,  15098.00,      7.00,Sline,Sugarhouse Streetcar,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7242,15097_15094,WB,  15097.00,      7.00,Sline,Sugarhouse Streetcar,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7132,15094_15095,NB,  15094.00,      7.00,Sline,Sugarhouse Streetcar,      1.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7132,15095_15094,SB,  15095.00,      7.00,Sline,Sugarhouse Streetcar,      2.00,     15.00,      5.39,         0,         0,         0,         0,      5.39,         0,         0,         0,         0,         0,         0,         0,         0,      2.70,         0,         0,         0,         0,      2.70,         0
All,ok,drive,UTA_7242,15094_15097,EB,  15094.00,      7.00,Sline,Sugarhouse Streetcar,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7246,15097_15098,EB,  15097.00,      7.00,Sline,Sugarhouse Streetcar,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_7246,15098_15099,EB,  15098.00,      7.00,Sline,Sugarhouse Streetcar,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.25,         0,         0,         0,         0,      0.25,         0,      0.13,         0,         0,         0,         0,      0.13,         0
All,ok,drive,UTA_7250,15099_15102,EB,  15099.00,      7.00,Sline,Sugarhouse Streetcar,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.40,         0,         0,         0,         0,      0.40,         0,      0.20,         0,         0,         0,         0,      0.20,         0
All,ok,drive,UTA_7254,15102_15103,EB,  15102.00,      7.00,Sline,Sugarhouse Streetcar,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.52,         0,         0,         0,         0,      0.52,         0,      0.26,         0,         0,         0,         0,      0.26,         0
All,ok,drive,UTA_7258,15103_15106,EB,  15103.00,      7.00,Sline,Sugarhouse Streetcar,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.13,         0,         0,         0,         0,      1.13,         0,      0.57,         0,         0,         0,         0,      0.57,         0
All,ok,drive,UTA_7258,15103_15106,EB,  15106.00,      7.00,Sline,Sugarhouse Streetcar,      2.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      3.09,         0,         0,         0,         0,      3.09,         0,      1.55,         0,         0,         0,         0,      1.55,         0
All,ok,drive,UTA_9576,50024_50025,NB,  50024.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,    380.38,         0,         0,         0,         0,         0,    380.38,         0,         0,         0,         0,         0,         0,         0,    190.19,         0,         0,         0,         0,         0,    190.19
All,ok,drive,UTA_9576,50025_51004,NB,  50025.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9576,51004_50026,NB,  51004.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9576,50026_50027,NB,  50026.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9576,50027_50028,NB,  50027.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9576,50028_50029,NB,  50028.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9572,50029_50030,NB,  50029.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,     79.44,         0,         0,         0,         0,         0,     79.44,      1.80,         0,         0,         0,         0,         0,      1.80,     40.62,         0,         0,         0,         0,         0,     40.62
All,ok,drive,UTA_9568,50030_50031,NB,  50030.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,    123.81,         0,         0,         0,         0,         0,    123.81,      0.02,         0,         0,         0,         0,         0,      0.02,     61.92,         0,         0,         0,         0,         0,     61.92
All,ok,drive,UTA_9568,50031_50032,NB,  50031.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9568,50032_50033,NB,  50032.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9568,50033_50034,NB,  50033.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9568,50034_50035,NB,  50034.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9564,50035_50036,WB,  50035.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,    237.87,         0,         0,         0,         0,         0,    237.87,      0.05,         0,         0,         0,         0,         0,      0.05,    118.96,         0,         0,         0,         0,         0,    118.96
All,ok,drive,UTA_9564,50036_51007,WB,  50036.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9564,51007_50037,WB,  51007.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9564,50037_51008,WB,  50037.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9564,51008_51009,WB,  51008.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9564,51009_50039,WB,  51009.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9564,50039_50040,WB,  50039.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9560,50040_51012,WB,  50040.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,    227.03,         0,         0,         0,         0,         0,    227.03,     10.12,         0,         0,         0,         0,         0,     10.12,    118.58,         0,         0,         0,         0,         0,    118.58
All,ok,drive,UTA_9560,51012_51011,WB,  51012.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9560,51011_51010,WB,  51011.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9560,51010_10001,WB,  51010.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9560,10001_10002,WB,  10001.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9559,10002_10003,NB,  10002.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9559,10003_10004,NB,  10003.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9559,10004_10005,NB,  10004.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9558,10005_10006,NB,  10005.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9558,10006_10060,NB,  10006.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9556,10060_10007,NB,  10060.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9556,10007_10008,NB,  10007.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9552,10008_10009,NB,  10008.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      1.00,     60.00,    147.91,         0,         0,         0,         0,         0,    147.91,     11.17,         0,         0,         0,         0,         0,     11.17,     79.54,         0,         0,         0,         0,         0,     79.54
