Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        16,       44072.72,       31245.34,      141933.39,        3652.11,       10721.22,       25872.04,       54181.21,        1253.68,              0,          40.48,           5.11,        1980.02,              0,          44.75,           8.08,        3807.18,        2001.21,        5402.71,        1050.52,         410.47,        2101.49,         112.95,        3297.97,        3269.42,         190.87,          45.42,         265.61,         208.56,          73.08,         630.38,          58.29,          39.74,         149.98
        17,       42362.00,       27931.62,      126327.34,        3291.99,        9176.30,       20389.29,       42822.88,        1361.27,              0,          39.52,           3.27,        1719.82,              0,          61.03,           5.90,        3352.31,        1761.57,        4932.79,        1008.86,         396.50,        1950.05,         106.26,        3823.45,        3177.51,         204.94,          41.84,         254.23,         196.05,          68.41,         620.08,          52.83,          35.58,         134.62
        18,       40536.46,       23065.31,      110947.05,        2866.03,        7729.31,       19006.67,       37125.80,         777.68,              0,          74.78,          16.71,        2816.76,              0,          82.79,          21.93,        2943.37,        1628.97,        4507.50,         926.71,         347.38,        1763.86,          93.98,        3238.59,        2966.80,         186.05,          36.49,         234.16,         187.89,          67.95,         592.74,          50.09,          33.15,         128.91
        19,       42301.18,       20385.03,      103552.94,        2421.16,        6163.57,       19375.47,       38792.83,         769.96,              0,          25.43,           6.37,        2445.28,              0,          43.32,          10.76,        2731.05,        1447.45,        4055.92,         857.70,         326.80,        1617.08,          88.47,        3215.41,        2783.53,         190.47,          37.66,         221.29,         177.69,          71.13,         538.36,          52.55,          36.11,         130.83
        20,       41378.53,       15518.97,       90177.04,        1991.32,        5002.27,       19177.64,       34871.08,        1159.08,              0,          58.23,           3.59,        5618.26,              0,          70.23,           8.99,        2392.52,        1292.88,        3689.43,         791.66,         304.41,        1474.91,          88.44,        3297.94,        2571.20,         199.37,          30.65,         197.37,         157.31,          58.97,         494.44,          39.72,          27.10,         108.09
        21,       41741.35,       14883.82,       81705.79,        1753.58,        4423.94,       15385.55,       27985.70,         846.41,              0,          49.14,          19.85,        4918.31,              0,          75.56,          26.38,        2190.34,        1199.84,        3436.91,         743.94,         264.70,        1365.69,          72.34,        2818.04,        2239.89,         156.50,          26.99,         169.64,         152.67,          47.24,         411.31,          32.31,          21.74,          87.83
        22,       42308.09,       12629.11,       74920.94,        1534.58,        3763.57,       14003.78,       24823.91,        1098.13,              0,          83.33,          12.62,        4050.13,              0,         119.36,          19.78,        1930.32,        1156.51,        3261.78,         718.60,         248.00,        1297.36,          69.83,        2820.09,        2062.10,         159.01,          22.68,         151.22,         166.35,          45.43,         369.08,          31.99,          21.40,          82.66
        23,       39330.47,       10536.54,       67403.65,        1374.59,        2962.46,       14371.99,       25529.06,         501.41,              0,          81.54,          26.28,        2301.04,              0,          95.09,          32.40,        1694.24,         991.47,        2875.09,         644.80,         237.10,        1156.23,          66.35,        2545.93,        1982.90,         152.40,          23.71,         150.27,         173.65,          42.87,         340.14,          28.59,          19.46,          76.37
        24,       36911.08,        8592.22,       59643.76,        1178.27,        2731.16,       14058.13,       23347.80,         775.06,              0,          83.40,          20.78,        3188.68,              0,          97.75,          22.90,        1509.69,         899.26,        2669.57,         607.81,         221.52,        1067.78,          69.91,        2700.62,        1777.41,         171.38,          21.85,         134.05,         161.24,          44.88,         334.07,          27.09,          17.70,          71.95
        25,       34900.22,        7452.61,       56564.05,        1039.25,        2056.80,       11888.33,       19522.08,         509.68,              0,          67.62,          26.76,        1804.50,              0,          88.51,          36.60,        1303.20,         836.86,        2504.87,         573.23,         198.37,        1001.15,          68.73,        2582.74,        1575.23,         147.21,          16.23,         114.49,         144.66,          33.82,         267.54,          19.44,          12.44,          56.28
        26,       33771.01,        6954.39,       51526.83,         890.88,        1773.61,       11282.95,       17750.74,         755.85,              0,          63.41,          29.64,        3806.33,              0,          81.57,          30.83,        1124.93,         731.20,        2252.81,         532.73,         181.62,         908.25,          60.73,        2400.51,        1520.47,         141.53,          17.12,         112.19,         158.15,          35.15,         240.32,          23.31,          15.72,          63.60
        27,       33339.34,        5724.54,       46869.96,         779.19,        1618.31,       10545.84,       16956.12,         892.01,              0,          36.50,          17.94,        2816.13,              0,          68.31,          28.01,        1062.56,         685.54,        2150.41,         500.14,         172.53,         849.99,          58.95,        2265.75,        1403.65,         133.74,          16.64,         103.45,         121.42,          33.36,         228.70,          21.29,          14.39,          56.85
        28,       31646.37,        4801.38,       42722.72,         719.28,        1316.52,        9912.03,       15076.26,         753.60,              0,         124.80,          80.57,        3149.31,              0,         110.24,          78.80,         895.78,         655.99,        2058.45,         492.96,         177.69,         827.62,          54.50,        2061.50,        1281.05,         121.23,          13.22,          92.79,         107.34,          33.78,         211.84,          22.18,          15.17,          54.15
        29,       31055.43,        4150.47,       41204.20,         670.98,        1158.87,        9662.14,       14640.42,        1127.34,              0,          99.53,          63.21,        3345.04,              0,         119.46,          67.86,         802.43,         602.81,        1912.06,         459.55,         156.51,         762.98,          50.79,        1936.10,        1186.05,         110.92,          11.01,          81.74,         104.38,          20.43,         163.67,          12.58,           7.82,          33.74
        30,       31258.83,        3531.15,       37169.19,         578.32,         936.59,        8815.52,       12393.69,         653.67,              0,         109.09,          29.30,        2058.98,              0,         119.62,          43.99,         684.65,         539.76,        1781.75,         426.15,         148.58,         703.67,          52.69,        1911.67,        1107.83,         112.24,           9.86,          74.67,         102.42,          22.71,         149.93,          15.33,          10.16,          34.43
        31,       29370.33,        3313.95,       35541.89,         517.47,         818.19,        8536.62,       12402.03,        1147.28,              0,         156.05,         118.24,        4506.54,              0,         166.68,         118.80,         623.08,         511.30,        1703.32,         419.30,         142.10,         673.03,          51.80,        1752.81,         988.77,         100.11,           9.21,          68.15,          93.28,          20.05,         142.02,          11.28,           7.65,          28.41
        32,       28120.50,        2953.10,       32697.71,         447.59,         695.81,        8215.39,       11248.87,        1164.61,              0,          86.75,          29.63,        2771.76,              0,          98.67,          48.87,         571.93,         471.46,        1596.92,         393.48,         138.95,         633.21,          49.95,        1618.00,         987.79,          94.36,          12.14,          72.92,          95.18,          20.00,         135.64,          11.96,           7.29,          28.50
        33,       24848.34,        2665.64,       33289.47,         412.45,         640.41,        7983.29,       10613.40,        1113.41,              0,         152.07,          91.99,        4315.46,              0,         143.09,         103.47,         491.75,         450.65,        1565.23,         378.30,         131.47,         606.22,          48.95,        1550.49,         966.43,          85.64,           9.08,          69.81,          83.52,          16.77,         111.75,          10.71,           6.59,          24.31
        34,       23465.82,        2258.79,       28722.82,         380.14,         595.88,        7620.10,        9920.59,        1155.72,              0,         129.13,         126.79,        3461.77,              0,         154.71,         128.29,         428.42,         418.72,        1480.09,         362.11,         119.38,         568.15,          44.69,        1471.06,         938.02,          81.33,           8.86,          71.24,          73.07,          13.78,          98.26,           9.33,           5.71,          21.36
        35,       23509.27,        1961.78,       25292.79,         347.08,         528.31,        6713.64,        8665.86,        1014.69,              0,         114.58,          59.17,        4617.38,              0,         157.68,          86.85,         441.93,         388.26,        1405.32,         346.95,         115.72,         547.51,          47.57,        1483.96,         896.16,          82.87,           8.12,          68.20,          67.74,          12.48,          82.28,           8.07,           5.11,          19.18
        36,       22663.38,        1984.29,       24532.77,         297.70,         476.93,        6368.98,        8295.04,        1234.72,              0,         198.24,         105.17,        3945.41,              0,         206.83,         116.47,         364.69,         350.89,        1346.42,         323.67,         113.56,         512.74,          39.12,        1266.26,         839.09,          75.07,           7.41,          61.89,          68.54,          13.48,          79.24,           7.53,           4.97,          18.80
        37,       20827.09,        1698.63,       22468.03,         287.44,         498.99,        6283.71,        7951.09,        1522.28,              0,         175.72,         103.69,        3844.99,              0,         185.04,         137.55,         293.24,         358.08,        1286.76,         317.09,         109.02,         502.60,          43.03,        1278.42,         821.57,          78.71,           6.53,          59.73,          69.79,          12.90,          71.05,           7.92,           5.03,          16.99
        38,       19353.95,        1525.22,       20860.87,         277.58,         426.31,        6470.04,        7857.70,        1166.04,              0,         191.97,         138.63,        2802.22,              0,         212.06,         153.97,         212.57,         366.58,        1281.94,         320.34,         124.27,         506.87,          42.57,        1158.41,         773.65,          74.09,           6.57,          54.85,          64.85,          13.83,          67.88,           8.54,           5.29,          16.83
        39,       18796.99,        1422.70,       20560.63,         255.69,         417.65,        5808.78,        6934.42,        1528.52,              0,         208.55,         291.78,        4049.77,              0,         227.83,         304.91,         199.15,         337.21,        1215.70,         305.34,         102.63,         471.38,          37.93,        1112.45,         790.96,          74.48,           6.33,          56.57,          66.75,          12.56,          68.99,           7.92,           5.29,          17.71
        40,       18094.85,        1252.61,       18912.40,         237.12,         368.57,        5283.79,        6213.51,        1400.31,              0,         188.84,         183.63,        3097.95,              0,         190.27,         174.50,         189.97,         307.63,        1188.40,         291.96,         101.15,         442.29,          36.42,        1058.82,         732.99,          67.30,           5.57,          52.04,          52.96,          10.85,          53.87,           7.58,           5.01,          15.08
        41,       17135.22,        1213.88,       17554.38,         208.75,         353.94,        5275.33,        6251.99,        1175.43,              0,         120.45,          90.20,        3961.55,              0,         156.12,         130.74,         159.06,         280.64,        1114.25,         272.34,          88.04,         404.74,          35.28,        1010.77,         715.81,          65.05,           5.40,          47.27,          52.41,          12.02,          57.25,           8.59,           5.69,          15.45
        42,       16302.70,        1134.82,       16208.78,         181.42,         362.28,        4895.40,        5723.56,        1532.33,              0,         143.64,          79.12,        3288.39,              0,         160.52,          99.38,         154.64,         274.08,        1091.99,         269.68,          86.63,         389.97,          35.58,         951.29,         695.94,          65.30,           5.41,          43.45,          50.42,          10.02,          54.97,           7.03,           4.58,          14.12
        43,       15377.55,        1000.50,       16254.78,         174.44,         322.35,        4862.71,        5445.42,        1437.43,              0,         192.84,         134.15,        3356.86,              0,         214.12,         162.08,         147.32,         266.94,        1069.96,         253.95,          83.08,         371.60,          33.53,         897.80,         683.59,          63.66,           5.06,          41.32,          50.96,          10.79,          53.06,           8.22,           5.02,          14.67
        44,       14637.57,         867.85,       15151.56,         177.39,         318.05,        4624.65,        5117.05,        1488.60,              0,         156.65,         100.36,        3397.78,              0,         163.85,         120.61,         137.88,         249.96,        1016.71,         253.62,          76.97,         352.64,          35.05,         918.57,         652.19,          64.45,           4.57,          39.90,          50.12,           9.62,          48.78,           7.50,           4.58,          14.05
        45,       13873.11,         826.71,       14317.19,         160.01,         311.78,        4549.84,        4912.71,        1811.85,              0,         160.08,         124.41,        2881.53,              0,         200.28,         152.88,         136.26,         236.36,         972.13,         240.99,          68.55,         331.32,          32.71,         866.53,         608.45,          65.45,           4.09,          35.92,          43.04,          10.93,          51.07,           8.21,           4.69,          14.33
        46,       13531.51,         826.43,       13063.01,         141.16,         306.32,        4358.64,        4728.98,        1193.16,              0,         171.61,         127.79,        2080.80,              0,         200.42,         157.50,          92.23,         224.66,         931.69,         237.58,          73.87,         317.92,          35.17,         847.22,         620.59,          66.61,           4.53,          37.47,          48.74,           8.84,          41.99,           7.39,           3.93,          14.44
        47,       12628.59,         733.98,       12940.97,         137.48,         282.62,        4065.20,        4392.54,        1528.40,              0,         127.53,         142.83,        1929.04,              0,         146.35,         166.71,          28.16,         205.01,         882.67,         220.11,          70.50,         298.43,          32.70,         765.35,         603.32,          62.06,           4.22,          37.30,          46.82,          12.69,          50.24,          10.29,           5.27,          15.74
        48,       12549.96,         723.03,       11983.59,         131.54,         273.37,        3744.06,        3896.25,        1413.22,              0,         177.84,          85.63,        1764.95,              0,         181.72,         131.00,           0.77,         192.00,         852.50,         213.07,          64.61,         281.67,          26.38,         663.03,         569.69,          53.78,           3.27,          35.52,          42.44,           9.01,          39.35,           7.32,           3.66,          12.62
        49,       11948.19,         736.25,       11443.28,         130.00,         285.08,        3730.24,        3955.98,        1409.17,              0,         138.01,         147.78,        1458.04,              0,         189.57,         178.49,           0.07,         180.71,         811.50,         202.19,          64.58,         265.14,          25.61,         627.46,         567.03,          49.88,           3.33,          32.79,          39.30,           9.11,          34.55,           7.59,           3.64,          12.61
        50,       11299.53,         667.20,       10758.51,         108.67,         263.69,        3594.13,        3696.95,        1382.76,              0,          77.65,         170.04,        1491.89,              0,         107.66,         184.67,              0,         191.04,         805.12,         207.04,          66.72,         266.84,          21.41,         577.00,         540.75,          45.25,           3.10,          30.98,          36.46,          10.30,          37.68,           8.96,           4.43,          13.88
        51,        9895.98,         563.19,       10143.43,         102.93,         279.09,        3462.99,        3518.95,        1347.86,              0,         110.98,          65.87,        1149.24,              0,         127.36,         108.45,              0,         171.36,         761.50,         197.36,          66.19,         251.82,          22.44,         582.38,         547.37,          46.98,           3.56,          32.72,          31.22,           7.74,          33.63,           6.57,           2.85,          11.21
        52,        9406.89,         550.02,        9529.16,          90.39,         255.39,        3341.43,        3321.29,        1694.08,              0,         126.64,         113.95,        1526.12,              0,         161.10,         161.61,              0,         162.43,         730.59,         186.49,          61.68,         239.42,          21.74,         573.98,         545.29,          44.29,           3.48,          31.24,          30.21,           9.53,          35.25,           8.64,           4.20,          13.01
        53,        8874.28,         473.07,        9447.69,          86.40,         254.03,        2944.38,        3048.52,        1261.95,              0,         126.82,         108.45,         979.63,              0,         154.30,         149.24,              0,         161.21,         699.70,         182.34,          61.25,         238.31,          19.73,         491.50,         511.02,          40.48,           3.32,          28.79,          29.32,           9.49,          37.31,           8.52,           4.13,          12.60
        54,        8485.41,         470.77,        8936.31,          89.85,         257.72,        3001.11,        3130.79,        1301.72,              0,         103.43,         155.47,        1510.23,              0,         134.21,         204.78,              0,         149.64,         655.35,         166.81,          57.83,         225.95,          17.79,         440.68,         493.91,          37.10,           3.12,          27.80,          21.85,           9.12,          36.38,           8.11,           3.68,          11.45
        55,        8015.16,         448.68,        8391.56,          82.14,         214.45,        2758.79,        2870.14,        1384.33,              0,          63.66,         146.04,        1106.35,              0,         107.35,         178.09,              0,         151.56,         649.19,         166.97,          54.39,         222.25,          15.83,         423.54,         479.92,          34.76,           3.81,          27.37,          21.30,           9.94,          35.34,           8.91,           4.31,          12.55
        56,        7470.82,         439.49,        7905.12,          79.27,         196.70,        2572.76,        2668.09,        1558.11,              0,          96.42,          53.65,        1379.78,              0,         128.72,         103.32,              0,         140.53,         630.81,         165.79,          54.53,         210.80,          16.54,         425.82,         469.54,          35.67,           3.48,          27.85,          17.62,           9.85,          34.53,           9.56,           4.43,          12.26
        57,        7050.88,         455.54,        7498.97,          72.72,         195.54,        2491.30,        2496.66,        1303.83,              0,          70.69,         129.04,        1112.70,              0,          92.10,         187.52,              0,         131.55,         604.99,         161.94,          50.48,         204.84,          14.53,         370.21,         446.56,          29.89,           3.76,          24.97,          18.70,          10.21,          41.59,           8.92,           4.31,          12.48
        58,        6775.22,         420.03,        7257.62,          68.62,         160.16,        2305.66,        2354.86,        1408.00,              0,         114.65,          76.44,         948.85,              0,         126.22,         118.62,              0,         118.71,         575.46,         151.42,          48.95,         190.51,          13.18,         335.38,         423.48,          28.66,           3.41,          22.84,          19.53,          10.36,          36.77,           9.84,           4.51,          12.90
        59,        6389.05,         420.87,        7079.07,          67.90,         159.65,        2363.10,        2276.76,        1384.41,              0,         105.40,         144.84,        1160.53,              0,         141.77,         181.51,              0,         115.94,         549.32,         147.90,          44.59,         183.01,          11.88,         322.37,         426.96,          27.35,           3.78,          22.84,          22.32,          11.48,          40.41,          10.99,           5.33,          14.39
        60,        5980.85,         370.89,        6539.41,          64.30,         147.96,        2242.70,        2137.45,        1378.27,              0,         102.09,         152.48,         764.51,              0,         116.08,         213.20,              0,         114.66,         523.92,         141.69,          42.03,         175.65,          12.21,         316.42,         390.59,          24.91,           3.07,          20.17,          17.36,           9.11,          35.28,           8.53,           4.04,          10.92
        61,        5898.18,         367.08,        6270.89,          53.58,         148.36,        2053.98,        2037.96,        1321.52,              0,         103.87,         102.06,         732.37,              0,         137.70,         122.37,              0,         115.94,         505.23,         140.62,          41.69,         171.65,          10.89,         327.32,         396.13,          25.73,           3.64,          20.35,          18.39,           8.44,          34.61,           8.10,           3.76,          11.98
        62,        5314.48,         331.33,        5718.40,          52.17,         139.53,        1961.01,        1965.08,         915.07,              0,         102.17,          64.48,         763.90,              0,         143.66,         125.58,              0,         117.07,         481.54,         142.78,          39.91,         163.45,           9.51,         283.76,         392.11,          21.39,           3.07,          21.72,          16.17,           8.03,          40.03,           7.19,           3.36,          11.16
        63,        5293.26,         304.36,        5614.02,          51.79,         124.75,        2124.57,        1928.70,        1088.26,              0,          87.94,         109.98,         557.25,              0,         112.89,         126.06,              0,         116.20,         474.07,         146.47,          43.85,         158.89,           8.26,         272.57,         386.32,          21.13,           3.03,          21.08,          12.51,           7.22,          34.94,           6.34,           2.77,           9.85
        64,        5079.84,         327.70,        5368.65,          47.29,         134.27,        1893.56,        1884.70,         929.43,              0,          68.96,          54.46,         801.15,              0,         122.83,          96.11,              0,         116.35,         466.27,         143.65,          45.87,         155.24,           8.25,         237.80,         373.97,          17.81,           2.74,          19.85,          12.04,           6.63,          36.74,           4.98,           2.22,           7.95
        65,        4539.56,         317.59,        5296.22,          45.30,         119.13,        1948.14,        1787.51,         919.60,              0,          54.64,          70.76,         720.72,              0,          81.66,          90.31,              0,         108.51,         458.30,         140.02,          42.10,         140.09,           9.17,         265.78,         350.25,          19.03,           2.08,          16.62,          10.56,           5.39,          28.36,           3.53,           1.39,           6.43
        66,        4009.54,         292.87,        4751.53,          51.09,         126.55,        1767.48,        1668.58,         865.62,              0,          56.62,          79.51,         704.91,              0,          89.52,          94.90,              0,         112.05,         457.85,         143.21,          41.01,         137.95,           7.97,         238.42,         342.64,          17.42,           2.32,          17.29,          10.73,           6.16,          27.09,           4.31,           1.94,           6.95
        67,        3973.87,         295.46,        4709.19,          40.48,         103.04,        1739.09,        1635.26,         891.12,              0,          47.86,          40.37,         748.58,              0,          74.75,          55.14,              0,         115.72,         466.25,         144.23,          40.43,         139.12,           8.37,         225.64,         331.33,          15.32,           2.08,          16.12,           9.82,           4.71,          27.09,           3.26,           1.25,           6.10
        68,        3761.74,         320.94,        4448.72,          37.76,          93.80,        1617.18,        1561.28,         844.59,              0,          29.38,          75.29,         625.82,              0,          48.06,          79.63,              0,         109.01,         450.05,         138.87,          39.55,         132.60,           6.15,         174.06,         313.26,          13.11,           1.76,          14.88,           8.77,           4.27,          21.81,           2.98,           1.23,           5.50
        69,        3468.28,         340.53,        4286.87,          35.53,          94.77,        1618.57,        1436.90,        1115.44,              0,          51.83,          23.79,         730.03,              0,          70.52,          41.23,              0,         108.84,         447.45,         135.29,          38.50,         131.20,           5.63,         144.18,         307.05,          12.00,           1.91,          13.75,           9.08,           4.57,          25.26,           2.77,           1.17,           5.30
        70,        3570.51,         327.51,        4064.69,          37.68,          77.92,        1493.96,        1334.49,         998.57,              0,          50.59,          43.80,         769.54,              0,          75.01,          59.34,              0,         106.18,         444.10,         138.27,          39.84,         130.36,           6.19,         165.00,         302.15,          11.46,           2.25,          14.14,           8.08,           3.69,          21.06,           2.24,           0.94,           4.52
        71,        3101.99,         341.51,        3894.64,          35.89,          67.66,        1476.64,        1280.46,         710.26,              0,          51.33,          30.18,         596.11,              0,          70.63,          40.30,              0,         104.01,         441.95,         139.38,          38.80,         129.80,           5.16,         141.00,         276.26,          10.60,           2.01,          13.38,           8.29,           3.71,          19.31,           2.64,           0.97,           4.43
        72,        2892.16,         305.30,        3757.83,          35.85,          64.86,        1471.42,        1222.57,         694.94,              0,          61.77,          40.68,         766.52,              0,          81.90,          50.11,              0,          94.75,         420.38,         131.21,          38.02,         121.89,           4.77,         126.17,         270.82,           9.56,           1.90,          11.86,           7.75,           4.27,          21.08,           2.89,           1.32,           5.50
        73,        2799.95,         290.54,        3707.24,          34.65,          64.33,        1321.34,        1177.26,         847.33,              0,          51.58,          59.78,         612.98,              0,          81.45,          64.29,              0,          90.82,         411.25,         126.07,          35.28,         117.20,           4.55,         147.34,         249.93,          10.63,           1.44,          10.61,           7.71,           2.84,          17.19,           1.96,           0.77,           3.53
        74,        2785.53,         294.12,        3397.37,          31.56,          61.91,        1255.77,        1087.19,         683.94,              0,          49.79,          36.72,         643.68,              0,          79.70,          52.14,              0,          95.32,         412.46,         131.40,          36.86,         121.54,           4.99,         172.07,         252.76,          11.66,           2.01,          11.65,           9.38,           3.84,          16.40,           3.06,           1.31,           4.49
        75,        2495.89,         284.24,        3194.02,          33.78,          55.71,        1174.77,        1048.90,         582.95,              0,          44.80,          39.52,         653.28,              0,          70.62,          48.51,              0,          94.33,         418.31,         132.97,          41.19,         124.20,           4.55,         107.11,         236.74,           8.29,           1.36,          10.11,           7.80,           2.62,          15.58,           1.94,           0.81,           3.10
        76,        2508.73,         291.92,        3049.48,          34.69,          53.95,        1137.65,        1023.03,         796.96,              0,          54.94,          36.54,         598.37,              0,          65.83,          41.19,              0,          88.22,         397.96,         126.44,          38.37,         116.45,           5.08,         118.49,         234.93,           8.61,           1.57,          11.00,           7.15,           3.28,          18.56,           2.23,           0.94,           3.81
        77,        2336.81,         297.82,        2848.62,          29.10,          47.68,        1085.64,         935.53,         627.90,              0,          50.81,          71.00,         482.16,              0,          52.20,          70.28,              0,          84.80,         380.57,         123.83,          34.78,         111.11,           4.48,         111.98,         233.33,           9.79,           1.44,          10.36,           8.54,           3.21,          15.67,           2.63,           1.22,           3.78
        78,        2167.41,         287.07,        2894.10,          30.07,          36.47,        1014.66,         897.73,         658.41,              0,          48.31,          48.82,         539.85,              0,          71.63,          55.46,              0,          83.55,         377.07,         120.30,          33.41,         108.79,           5.87,         119.07,         232.15,           9.49,           1.14,          10.59,           7.14,           3.06,          19.06,           2.25,           1.13,           3.65
