Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        10,       61051.89,        6891.53,       72763.10,        1048.40,        1732.37,       18158.31,       24678.90,        1372.52,              0,         221.56,          95.24,        5894.65,              0,         247.18,         119.76,        1799.53,        1220.86,        3812.30,         879.45,         300.14,        1511.07,         104.84,        3415.09,        2170.78,         198.81,          21.69,         156.29,         172.44,          39.70,         218.89,          26.78,          17.36,          57.72
        11,       55255.66,        4910.70,       60756.87,         814.65,        1323.72,       15419.38,       19996.12,        1423.32,              0,         309.39,          98.06,        5522.65,              0,         313.08,         123.70,        1402.90,        1027.10,        3330.22,         784.21,         261.50,        1314.33,          94.72,        3023.36,        1916.98,         180.70,          18.50,         140.85,         165.14,          32.05,         182.19,          19.85,          12.90,          44.85
        12,       48784.48,        3723.58,       50924.81,         666.89,        1166.34,       13762.38,       17269.42,        2156.83,              0,         314.46,         203.46,        6138.07,              0,         331.79,         234.56,        1116.38,         900.31,        2993.18,         716.28,         246.86,        1179.66,          88.04,        2664.17,        1703.98,         168.67,          15.10,         122.37,         141.26,          26.98,         148.10,          17.45,          11.43,          39.78
        13,       43683.93,        3000.40,       43993.19,         559.90,         940.23,       12134.20,       14856.65,        2071.90,              0,         365.81,         360.90,        7206.10,              0,         387.03,         375.80,         904.29,         783.82,        2715.99,         661.42,         228.50,        1062.26,          81.60,        2281.31,        1641.08,         151.10,          13.11,         115.10,         118.71,          22.85,         118.40,          15.83,          10.16,          33.26
        14,       40854.77,        2580.07,       38577.87,         444.29,         826.78,       10810.58,       12840.97,        2299.73,              0,         282.13,         191.67,        6116.80,              0,         300.04,         226.86,         713.77,         689.58,        2494.85,         602.31,         204.22,         957.03,          72.14,        1976.54,        1472.35,         140.03,           8.81,          94.70,         108.94,          20.38,          99.30,          14.02,           8.56,          28.71
        15,       36658.13,        2265.27,       33344.02,         371.85,         720.38,       10155.69,       11581.81,        2175.51,              0,         316.30,         236.96,        7199.01,              0,         344.54,         264.61,         544.33,         626.97,        2340.50,         576.05,         200.16,         891.39,          67.06,        1830.87,        1430.27,         137.42,          10.01,          92.36,          98.70,          20.11,          93.73,          14.66,           8.62,          26.71
        16,       32772.22,        1794.74,       29636.04,         317.59,         711.77,        8714.91,        9734.58,        2423.35,              0,         276.62,         228.00,        7155.31,              0,         328.52,         274.39,         394.87,         555.95,        2140.90,         531.41,         180.51,         806.40,          59.29,        1568.68,        1291.29,         121.43,           8.70,          81.75,          81.20,          17.77,          80.16,          13.60,           7.51,          24.45
        17,       29119.21,        1455.62,       25553.62,         279.38,         655.04,        7743.78,        8392.81,        2687.02,              0,         309.83,         274.27,        7242.34,              0,         358.92,         328.79,         304.22,         491.90,        1952.14,         480.66,         157.53,         720.27,          50.76,        1298.49,        1208.89,         102.72,           7.26,          73.30,          74.84,          18.91,          74.62,          14.98,           8.43,          24.24
        18,       26156.74,        1310.60,       22607.46,         232.67,         575.94,        7260.27,        7620.77,        2485.36,              0,         291.59,         202.00,        5761.31,              0,         324.80,         244.78,         175.45,         455.43,        1832.19,         444.87,         150.63,         658.33,          43.80,        1173.54,        1124.46,          95.70,           7.04,          65.09,          59.06,          16.97,          69.74,          13.51,           7.09,          21.69
        19,       22828.03,        1113.93,       19864.84,         204.76,         526.16,        6543.28,        6753.17,        2984.30,              0,         313.71,         256.07,        7374.85,              0,         370.83,         316.74,         146.57,         412.46,        1693.73,         415.75,         134.22,         597.16,          40.04,        1058.77,        1094.97,          83.72,           7.09,          66.41,          45.70,          15.82,          65.18,          12.54,           6.31,          19.41
        20,       20533.59,        1054.73,       17490.76,         172.75,         504.32,        6102.57,        6157.69,        3106.24,              0,         320.09,         375.23,        6255.54,              0,         364.42,         436.86,          72.40,         391.25,        1617.55,         403.39,         130.94,         563.76,          33.68,         928.97,        1050.93,          73.52,           6.69,          61.36,          43.67,          15.63,          61.87,          13.07,           6.15,          19.78
        21,       18138.93,         961.31,       15743.22,         154.10,         406.72,        5193.65,        5326.93,        3541.96,              0,         254.91,         276.74,        4198.01,              0,         345.10,         375.56,          48.28,         354.27,        1482.19,         375.24,         115.11,         510.15,          30.45,         768.68,         957.01,          63.22,           5.54,          54.01,          40.51,          16.48,          65.79,          14.90,           6.68,          21.11
        22,       16358.45,         820.95,       14171.31,         135.57,         330.45,        4680.43,        4771.25,        2915.93,              0,         254.02,         286.96,        3854.29,              0,         319.73,         367.61,          26.77,         317.47,        1362.28,         345.73,         105.62,         460.79,          22.98,         678.97,         874.24,          53.86,           6.48,          47.49,          37.09,          17.85,          67.88,          16.12,           7.50,          23.04
        23,       14230.48,         754.60,       12815.85,         124.33,         278.72,        4259.20,        4243.03,        3076.16,              0,         187.71,         187.70,        2880.22,              0,         248.95,         276.71,          23.07,         285.95,        1279.01,         323.02,          97.43,         424.32,          18.43,         541.52,         861.02,          44.34,           7.79,          48.66,          35.74,          21.56,          77.22,          20.39,           9.45,          27.53
        24,       12358.82,         734.26,       11348.26,         106.72,         257.38,        3954.46,        3881.18,        3030.55,              0,         153.08,         200.97,        2246.91,              0,         214.59,         287.20,           1.54,         266.93,        1215.94,         316.06,          98.24,         399.72,          16.45,         445.87,         806.67,          37.38,           6.57,          43.29,          31.94,          18.91,          75.68,          17.89,           7.99,          23.61
        25,       11420.88,         690.04,       10092.67,          93.39,         222.93,        3788.20,        3677.77,        2756.18,              0,         182.66,         246.64,        2566.03,              0,         239.77,         334.66,           0.15,         256.76,        1165.32,         310.41,         101.79,         383.42,          16.78,         385.25,         797.88,          31.96,           7.45,          42.36,          38.79,          22.02,          80.00,          20.70,           9.84,          28.09
        26,       10631.18,         656.86,        9363.10,          82.15,         198.44,        3627.38,        3448.88,        2543.97,              0,         198.87,         219.22,        2175.89,              0,         266.94,         301.56,              0,         240.87,        1098.99,         293.23,          98.10,         364.49,          13.26,         296.98,         762.40,          26.23,           6.97,          40.96,          29.97,          18.79,          73.84,          16.61,           7.56,          22.23
        27,        9469.81,         637.71,        8581.02,          80.99,         149.77,        3355.39,        3059.89,        2172.20,              0,         126.16,         152.94,        1501.28,              0,         163.51,         196.38,              0,         228.19,        1019.62,         272.57,          90.36,         342.56,          11.67,         257.68,         712.34,          22.64,           6.90,          41.92,          25.17,          15.11,          60.92,          12.27,           5.40,          18.50
        28,        8624.66,         611.67,        7860.05,          76.11,         125.42,        3011.95,        2688.46,        2146.27,              0,         178.27,         172.32,        1829.43,              0,         250.10,         217.11,              0,         211.84,         950.51,         251.73,          77.40,         315.34,           9.54,         259.33,         646.72,          20.23,           4.37,          30.57,          18.76,          12.34,          52.99,           9.23,           4.11,          14.25
        29,        7914.49,         617.64,        7703.16,          67.86,         101.42,        2747.29,        2409.13,        2156.69,              0,         156.15,         144.82,        1602.40,              0,         214.13,         185.25,              0,         214.93,         919.60,         253.62,          83.29,         310.70,          11.51,         204.40,         590.70,          18.05,           4.23,          27.14,          16.48,          10.31,          48.31,           6.82,           3.03,          10.45
        30,        6975.82,         658.67,        6602.94,          69.55,          80.60,        2402.62,        2131.07,        2222.10,              0,         132.80,          79.19,        1503.65,              0,         198.40,         106.31,              0,         199.32,         858.86,         245.64,          74.24,         285.69,           9.45,         186.59,         533.55,          15.38,           3.61,          25.15,          16.54,           8.30,          39.51,           5.85,           2.44,           8.83
        31,        6296.40,         705.40,        6158.97,          64.76,          54.30,        2246.53,        1936.41,        2063.79,              0,         141.71,          89.98,        1471.42,              0,         188.75,         115.59,              0,         193.77,         822.49,         240.05,          74.97,         269.12,          10.21,         207.84,         502.17,          17.68,           3.47,          24.41,          15.68,           7.20,          42.62,           4.87,           2.15,           7.85
        32,        5867.72,         661.48,        5665.70,          57.01,          31.51,        2025.36,        1749.37,        1715.54,              0,          90.06,          95.72,        1208.03,              0,         131.33,         113.37,              0,         198.43,         798.73,         239.36,          69.34,         258.84,          11.81,         236.40,         467.44,          18.29,           3.27,          21.80,          15.88,           7.30,          46.04,           5.00,           2.57,           7.73
        33,        5280.49,         649.03,        5269.07,          55.11,          16.54,        1874.01,        1623.56,        1638.23,              0,          94.69,         126.99,        1248.37,              0,         129.47,         132.09,              0,         187.38,         761.28,         236.30,          66.99,         240.17,          10.27,         211.94,         448.83,          19.56,           3.45,          22.61,          15.51,           8.88,          51.65,           6.35,           3.52,           9.72
        34,        5100.17,         689.13,        5178.21,          56.72,           7.06,        1792.84,        1503.80,        1437.59,              0,         112.90,         130.33,        1205.57,              0,         143.87,         141.81,              0,         197.02,         776.39,         239.71,          71.30,         241.75,          12.61,         262.84,         461.35,          24.12,           3.20,          23.99,          16.92,          11.15,          66.20,           7.11,           3.78,          12.05
        35,        4630.25,         653.52,        4688.80,          49.20,           1.16,        1660.69,        1393.13,        1366.40,              0,          91.40,         117.96,        1125.80,              0,         119.59,         120.96,              0,         178.51,         748.03,         235.80,          67.64,         228.75,          12.85,         273.86,         445.46,          26.44,           3.16,          22.48,          17.04,          11.29,          69.95,           7.98,           4.32,          14.22
        36,        4116.49,         619.48,        4145.74,          46.62,           0.07,        1522.43,        1242.44,        1227.33,              0,          81.27,          57.53,        1093.72,              0,         106.08,          68.09,              0,         173.78,         722.46,         228.72,          64.47,         217.24,          12.96,         314.24,         429.75,          31.12,           3.32,          20.33,          16.76,          15.04,          86.22,          10.28,           6.56,          16.78
        37,        3867.48,         590.07,        3674.10,          41.90,              0,        1374.56,        1123.98,        1214.93,              0,          70.84,          35.06,        1050.39,              0,          92.50,          42.03,              0,         159.44,         691.84,         219.62,          62.03,         206.55,          10.57,         306.14,         396.50,          29.82,           3.12,          16.87,          15.04,          14.13,          79.72,          10.75,           7.14,          17.66
        38,        3456.93,         470.64,        3250.62,          36.72,              0,        1305.17,        1068.09,        1288.62,              0,          58.56,          21.82,        1007.64,              0,          88.28,          31.21,              0,         146.80,         657.16,         208.30,          59.41,         192.80,          10.63,         314.83,         381.94,          30.94,           2.97,          16.26,          13.51,          15.41,          83.69,          11.96,           7.93,          18.83
        39,        3326.14,         469.53,        3168.78,          35.84,              0,        1216.35,        1014.96,        1200.24,              0,          75.23,          30.52,        1057.66,              0,         101.19,          39.12,              0,         152.96,         661.39,         213.43,          63.24,         197.31,          10.20,         332.41,         382.24,          35.49,           3.49,          16.53,          14.42,          17.03,          85.96,          13.85,           9.82,          21.17
        40,        3029.04,         426.85,        2892.15,          31.78,              0,        1089.64,         941.41,        1134.50,              0,          62.41,          28.92,         872.46,              0,          87.77,          33.37,              0,         128.89,         611.41,         193.15,          53.70,         173.81,           7.54,         278.49,         343.39,          27.75,           2.43,          14.50,          11.64,          12.90,          75.89,          10.17,           7.01,          16.70
        41,        2664.33,         274.49,        2499.40,          24.68,              0,        1019.77,         894.98,        1040.89,              0,          56.87,          22.67,         631.45,              0,          74.09,          27.17,              0,         120.98,         579.41,         189.46,          55.07,         167.37,           6.80,         296.14,         330.92,          30.19,           2.82,          14.87,           9.15,          13.41,          78.48,          10.54,           7.37,          18.30
        42,        2438.49,         232.41,        2384.15,          25.32,              0,         918.10,         797.53,         883.60,              0,          50.84,          32.86,         725.49,              0,          68.37,          32.32,              0,         107.90,         530.35,         170.32,          49.34,         150.00,           5.65,         261.01,         294.74,          25.41,           2.45,          13.30,           8.59,          12.73,          72.05,          10.32,           7.59,          16.98
        43,        2308.70,         231.55,        2186.06,          19.52,              0,         841.45,         724.21,         882.88,              0,          58.78,          42.19,         570.34,              0,          69.47,          39.36,              0,          97.36,         493.28,         157.13,          42.62,         136.73,           4.30,         256.94,         275.99,          22.76,           1.74,          10.67,           6.90,          11.44,          66.35,           9.30,           6.72,          15.49
        44,        2143.73,         188.75,        1934.57,          17.56,              0,         836.17,         696.44,         815.48,              0,          43.67,          45.70,         364.55,              0,          54.69,          44.97,              0,          95.01,         477.35,         156.10,          44.47,         134.94,           4.31,         235.78,         267.93,          22.01,           1.68,          11.02,           5.08,           9.88,          65.14,           7.99,           5.73,          14.63
        45,        1948.89,         171.10,        1928.24,          15.25,              0,         710.79,         595.31,         722.23,              0,          41.38,          51.10,         311.63,              0,          49.90,          48.58,              0,          79.84,         436.86,         142.70,          40.18,         120.92,           3.39,         243.61,         250.62,          23.41,           1.90,          10.86,           3.33,          11.34,          67.15,           8.61,           6.85,          15.60
        46,        1833.66,         159.10,        1760.30,          12.33,              0,         634.68,         528.02,         726.42,              0,          42.58,          62.92,         201.29,              0,          50.50,          68.12,              0,          70.28,         397.65,         130.29,          34.98,         109.11,           2.55,         226.01,         231.79,          19.57,           1.65,          11.62,           2.08,           9.00,          61.01,           6.29,           4.93,          13.91
        47,        1705.30,         154.24,        1619.02,          11.25,              0,         611.23,         481.71,         623.60,              0,          68.26,          91.80,         242.35,              0,          80.31,          95.82,              0,          61.23,         364.97,         118.92,          32.20,          98.31,           1.39,         201.02,         212.73,          18.74,           1.51,          10.45,           1.51,           9.65,          59.34,           7.48,           5.99,          14.55
        48,        1561.51,         135.84,        1470.68,           7.22,              0,         502.26,         403.33,         725.28,              0,          54.90,         128.40,         157.81,              0,          68.49,         131.35,              0,          55.09,         326.70,         111.65,          29.68,          90.88,           1.06,         199.45,         200.22,          18.60,           1.74,          10.77,           0.53,           8.89,          57.18,           6.69,           5.54,          14.36
        49,        1452.25,         113.15,        1308.97,           5.16,              0,         425.33,         346.55,         744.66,              0,          48.02,          93.73,         135.61,              0,          62.01,         106.04,              0,          42.40,         287.60,         100.02,          23.26,          76.34,           0.49,         169.10,         180.10,          14.12,           1.13,          10.40,           0.09,           7.02,          50.97,           5.15,           4.43,          12.55
        50,        1305.05,          98.91,        1147.04,           4.70,              0,         384.46,         299.92,         539.57,              0,          43.00,         125.34,         103.99,              0,          54.20,         137.51,              0,          36.20,         262.98,          92.73,          23.78,          69.43,           0.43,         161.33,         166.68,          12.89,           1.06,           9.80,           0.01,           6.07,          46.22,           4.12,           3.55,          11.48
        51,        1178.43,          88.44,        1020.38,           3.45,              0,         340.55,         262.73,         504.59,              0,          34.69,         109.04,          89.63,              0,          46.16,         130.66,              0,          28.28,         231.38,          79.59,          20.81,          58.74,           0.14,         140.76,         146.17,          11.82,           0.96,           9.47,              0,           5.58,          40.74,           4.11,           3.88,          10.96
        52,        1122.46,          72.24,         961.09,           1.68,              0,         294.42,         218.92,         521.31,              0,          34.66,          91.63,          87.20,              0,          46.65,         114.71,              0,          23.06,         199.74,          71.95,          17.33,          49.63,           0.08,         120.01,         130.64,           9.42,           0.70,           8.40,              0,           5.31,          34.84,           3.98,           4.21,          10.46
        53,        1116.63,          61.58,         954.36,           1.77,              0,         258.40,         181.19,         517.89,              0,          31.35,         121.75,          82.21,              0,          43.61,         152.26,              0,          20.39,         182.25,          63.69,          15.42,          45.05,              0,         110.48,         122.22,           9.44,           0.80,           8.71,              0,           4.62,          30.32,           3.32,           3.73,          10.21
        54,        1049.82,          61.11,         888.08,           0.59,              0,         215.75,         142.42,         443.39,              0,          37.75,         168.37,         102.45,              0,          53.48,         225.00,              0,          15.50,         160.16,          55.68,          13.31,          38.55,              0,          91.48,         112.20,           7.70,           0.50,           8.22,              0,           3.93,          28.73,           2.72,           3.06,           8.87
        55,         957.67,          53.74,         874.12,           0.27,              0,         196.69,         117.67,         544.88,              0,          31.85,         118.25,         137.37,              0,          47.61,         151.36,              0,          14.35,         145.15,          51.30,          11.34,          35.55,              0,          79.02,         109.56,           6.28,           0.66,           9.27,              0,           3.71,          25.36,           2.44,           2.79,           7.75
        56,         907.78,          42.81,         823.62,           0.10,              0,         150.97,          85.11,         546.15,              0,          30.24,         117.55,         216.68,              0,          45.71,         168.15,              0,           9.91,         123.79,          43.70,          10.31,          29.90,              0,          77.25,         105.81,           6.63,           0.77,           7.48,              0,           3.29,          24.17,           1.86,           2.45,           7.80
        57,         853.80,          38.86,         720.88,           0.02,              0,         132.47,          71.31,         371.47,              0,          20.72,         116.18,         141.35,              0,          31.57,         151.59,              0,           8.31,         113.55,          43.66,           9.41,          27.96,              0,          69.18,         102.27,           6.34,           0.75,           7.67,              0,           3.43,          23.89,           1.77,           2.50,           8.52
        58,         801.18,          31.32,         619.16,              0,              0,         115.14,          52.64,         377.60,              0,          16.93,         122.05,         134.06,              0,          26.93,         164.89,              0,           6.31,         101.18,          40.14,           8.18,          24.90,              0,          61.10,         105.09,           4.85,           1.13,           7.86,              0,           3.20,          22.95,           1.67,           2.22,           8.10
        59,         761.53,          24.55,         573.53,              0,              0,         103.26,          36.48,         306.71,              0,          24.57,         145.78,         290.23,              0,          35.94,         190.19,              0,           4.67,          92.06,          38.04,           7.39,          22.47,              0,          55.88,         104.34,           5.03,           0.72,           7.38,              0,           3.66,          25.24,           1.89,           2.54,           8.14
        60,         715.73,          21.05,         528.87,              0,              0,          92.04,          26.32,         320.15,              0,          22.32,         130.10,         227.13,              0,          35.65,         210.24,              0,           3.77,          87.64,          36.82,           7.60,          21.87,              0,          56.23,         115.91,           5.53,           1.00,           8.12,              0,           4.98,          27.36,           2.54,           3.70,          11.14
        61,         645.24,          15.22,         430.85,              0,              0,          71.14,          14.71,         353.17,              0,          23.40,         175.35,         219.44,              0,          35.29,         246.61,              0,           2.44,          75.51,          32.40,           5.04,          18.14,              0,          56.50,         105.92,           5.34,           0.82,           6.82,              0,           4.98,          27.87,           2.68,           4.23,          11.48
        62,         543.42,          10.79,         334.65,              0,              0,          55.48,           6.80,         386.73,              0,          28.28,         230.30,         252.86,              0,          38.24,         311.44,              0,           1.53,          61.13,          28.08,           4.77,          15.67,              0,          46.23,          97.70,           4.83,           0.95,           5.89,              0,           5.43,          27.26,           2.95,           4.86,          12.31
        63,         502.48,           8.06,         247.08,              0,              0,          39.63,           2.36,         335.84,              0,          32.90,         239.18,         259.39,              0,          45.49,         305.97,              0,           0.57,          54.32,          25.72,           3.86,          13.05,              0,          33.59,          96.55,           2.75,           1.07,           6.34,              0,           4.77,          22.95,           2.50,           4.03,          10.05
        64,         451.70,           4.38,         205.50,              0,              0,          26.58,           0.80,         323.99,              0,          32.10,         237.24,         223.88,              0,          43.55,         305.79,              0,           0.41,          44.33,          22.82,           3.00,          10.71,              0,          27.39,          92.84,           2.29,           1.10,           5.98,              0,           4.66,          21.87,           2.33,           3.88,           9.55
        65,         396.96,           2.67,         155.22,              0,              0,          18.97,           0.26,         309.53,              0,          41.43,         322.78,         309.15,              0,          52.58,         378.70,              0,           0.29,          38.14,          19.85,           2.82,           9.14,              0,          22.36,          82.49,           1.84,           0.72,           4.54,              0,           3.60,          18.83,           1.79,           3.07,           8.14
        66,         337.75,           0.61,          99.98,              0,              0,           9.80,           0.04,         271.48,              0,          36.56,         336.39,         277.33,              0,          47.09,         410.76,              0,           0.05,          29.75,          17.88,           2.08,           6.73,              0,          14.70,          74.62,           0.76,           0.82,           4.18,              0,           3.17,          16.09,           1.75,           2.72,           7.01
        67,         294.76,           0.03,          57.81,              0,              0,           5.69,              0,         273.58,              0,          41.24,         464.09,         291.94,              0,          53.18,         541.79,              0,              0,          26.11,          15.80,           1.67,           5.29,              0,          10.80,          71.98,           0.42,           0.91,           4.15,              0,           2.98,          14.52,           1.86,           2.85,           6.68
        68,         257.59,              0,          54.03,              0,              0,           1.81,              0,         286.72,              0,          24.28,         232.92,         195.41,              0,          34.14,         317.92,              0,           0.01,          22.09,          15.55,           1.54,           5.02,              0,           9.96,          67.78,           0.61,           0.95,           3.72,              0,           2.96,          13.69,           1.97,           2.99,           6.91
        69,         211.25,              0,          17.01,              0,              0,           0.67,              0,         305.52,              0,          24.46,         218.10,         174.38,              0,          33.34,         263.04,              0,              0,          16.33,          13.02,           1.09,           3.38,              0,           7.92,          54.08,           0.34,           0.52,           2.20,              0,           2.50,          13.56,           1.81,           2.59,           6.37
        70,         164.04,              0,           5.40,              0,              0,           0.10,              0,         276.94,              0,          20.52,         136.14,         160.14,              0,          28.49,         176.76,              0,              0,          12.35,          11.23,           0.55,           2.48,              0,           7.59,          49.52,           0.14,           0.50,           2.00,              0,           2.58,          14.11,           1.88,           2.93,           7.07
        71,         140.37,              0,           2.67,              0,              0,              0,              0,         231.63,              0,          16.51,         131.31,          97.62,              0,          21.84,         176.19,              0,              0,           8.60,          10.35,           0.56,           2.03,              0,           6.69,          40.54,           0.27,           0.47,           1.76,              0,           2.48,          14.43,           1.98,           2.92,           7.08
        72,         106.61,              0,           2.03,              0,              0,              0,              0,         252.92,              0,          13.82,         127.63,         111.90,              0,          19.60,         167.44,              0,              0,           5.47,           8.89,           0.26,           1.20,              0,           5.09,          34.54,           0.15,           0.55,           1.20,              0,           2.06,          13.05,           1.61,           2.71,           6.54
        73,          81.76,              0,              0,              0,              0,              0,              0,         249.94,              0,          15.39,         183.21,          96.45,              0,          22.16,         239.83,              0,              0,           3.60,           7.83,           0.13,           0.70,              0,           4.78,          26.93,           0.17,           0.35,           0.61,              0,           2.10,          12.72,           1.94,           3.01,           7.63
        74,          59.60,              0,           1.00,              0,              0,              0,              0,         232.85,              0,          17.40,         119.73,          89.68,              0,          23.00,         152.62,              0,              0,           2.11,           7.15,           0.11,           0.56,              0,           3.37,          21.07,           0.17,           0.33,           0.49,              0,           1.89,          12.98,           1.71,           2.60,           6.67
        75,          44.79,              0,           2.00,              0,              0,              0,              0,         185.88,              0,           9.63,          96.39,          41.12,              0,          12.84,         118.89,              0,              0,           1.19,           6.02,           0.15,           0.35,              0,           2.46,          14.88,           0.09,           0.31,           0.37,              0,           1.68,          11.84,           1.61,           2.41,           6.51
        76,          33.46,              0,           1.00,              0,              0,              0,              0,         184.32,              0,          12.18,         103.25,          33.56,              0,          14.94,         117.41,              0,              0,           0.36,           5.10,              0,           0.10,              0,           1.30,          10.92,           0.01,           0.28,           0.10,              0,           1.47,          10.68,           1.63,           2.42,           6.22
        77,          20.89,              0,              0,              0,              0,              0,              0,         171.35,              0,           8.92,          83.50,          16.38,              0,          12.96,          78.45,              0,              0,           0.05,           3.52,              0,           0.02,              0,           0.84,           5.54,           0.03,           0.17,              0,              0,           1.21,           9.08,           1.56,           2.39,           6.20
        78,          12.62,              0,              0,              0,              0,              0,              0,         138.87,              0,           8.27,          46.80,           7.63,              0,          12.03,          48.54,              0,              0,              0,           2.04,              0,           0.01,              0,           0.36,           2.95,              0,           0.07,              0,              0,           0.90,           6.91,           1.12,           1.80,           4.98
        79,           7.33,              0,              0,              0,              0,              0,              0,         135.99,              0,           8.92,          41.11,           3.83,              0,          11.11,          38.19,              0,              0,              0,           2.15,              0,              0,              0,           0.19,           1.59,              0,           0.07,              0,              0,           0.94,           6.66,           1.39,           1.96,           5.56
        80,           2.92,              0,              0,              0,              0,              0,              0,         134.18,              0,           8.12,          33.21,           1.95,              0,          10.30,          28.30,              0,              0,              0,           1.29,              0,              0,              0,           0.06,           0.31,              0,           0.03,              0,              0,           0.47,           6.50,           0.95,           1.37,           4.45
        81,           0.97,              0,              0,              0,              0,              0,              0,         119.50,              0,          10.29,          24.15,           1.18,              0,          13.26,          21.42,              0,              0,              0,           1.12,              0,              0,              0,              0,           0.02,              0,           0.01,              0,              0,           0.52,           5.32,           1.13,           1.57,           4.74
        82,           0.26,              0,              0,              0,              0,              0,              0,         102.11,              0,           7.32,          16.54,           0.77,              0,           8.82,          15.07,              0,              0,              0,           1.02,              0,              0,              0,              0,              0,              0,           0.02,              0,              0,           0.48,           4.88,           1.12,           1.55,           4.90
