TAZID,CO_TAZID,CO_FIPS,SUBAREAID,AREATYPE,TOTAL_P,TOTAL_A,TOTPER_P,TOTPER_A,TOTEXT_P,TOTEXT_A,HBW_P,HBW_A,HBSHP_P,HBSHP_A,HBOTH_P,HBOTH_A,HBSCHPR_P,HBSCHPR_A,HBSCHSC_P,HBSCHSC_A,NHBW_P,NHBW_A,NHBNW_P,NHBNW_A,HBC_P,HBC_A,TTUNIQUE_P,TTUNIQUE_A,IX_P,IX_A,XI_P,XI_A
16,30016,3,1,2,277.2,552.9,23.2,252.1,2.2,54.1,1.2,99.5,1.0,0.0,4.8,138.2,0.4,0.0,0.4,0.0,14.3,13.2,1.1,1.2,0.0,0.0,0.0,0.0,2.2,0.0,0.0,54.1
17,30017,3,1,1,145.3,123.3,29.5,11.8,5.9,2.4,4.7,0.0,3.1,0.0,17.2,10.3,1.6,0.0,1.7,0.0,0.3,0.3,1.1,1.1,0.0,0.0,0.0,0.0,5.9,0.0,0.0,2.4
18,30018,3,1,1,1269.9,2915.0,172.5,1523.4,0.0,321.4,0.0,1108.0,0.0,0.0,1.0,258.2,0.0,0.0,0.0,0.0,168.3,154.9,2.2,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,321.4
19,30019,3,1,2,3130.0,1591.7,2452.7,1141.9,482.0,247.8,372.4,18.4,230.9,61.5,1373.0,854.1,126.5,0.0,129.2,0.0,57.1,52.9,161.6,154.9,0.0,0.0,2.0,0.0,482.0,0.0,0.0,247.8
20,30020,3,1,3,1768.0,1525.8,1343.2,1035.2,172.6,237.6,221.5,143.0,140.1,52.7,717.2,670.8,42.0,0.0,43.1,0.0,60.8,56.3,117.5,112.4,0.0,0.0,1.0,0.0,172.6,0.0,0.0,237.6
21,30021,3,1,2,751.6,1746.1,117.6,911.1,0.0,211.0,0.0,758.8,0.0,0.0,1.0,45.9,0.0,0.0,0.0,0.0,115.3,106.1,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,211.0
22,30022,3,1,2,114.9,123.1,20.4,25.8,5.0,6.2,2.9,15.5,1.9,0.0,10.5,7.3,1.0,0.0,1.0,0.0,2.3,2.2,0.8,0.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.2
23,30023,3,1,2,207.1,317.9,41.0,127.6,7.1,29.7,4.6,72.0,3.1,0.0,17.5,43.9,1.7,0.0,1.7,0.0,10.6,10.0,1.6,1.6,0.0,0.0,0.0,0.0,7.1,0.0,0.0,29.7
24,30024,3,1,2,1841.4,856.3,1418.6,593.0,293.0,125.3,219.7,3.8,135.9,0.0,813.9,500.9,75.4,0.0,77.0,0.0,25.7,23.9,67.0,64.4,3.0,0.0,1.0,0.0,293.0,0.0,0.0,125.3
25,30025,3,1,3,4045.8,3199.1,3284.8,2555.3,527.8,403.4,468.5,151.8,313.0,21.9,1815.9,1307.7,164.4,743.6,167.8,0.0,116.9,108.2,231.3,222.1,6.0,0.0,1.0,0.0,527.8,0.0,0.0,403.4
26,30026,3,1,3,2588.4,2254.2,2014.6,1592.7,281.8,366.1,285.3,223.8,192.4,80.6,1058.8,983.4,76.4,0.0,78.0,0.0,107.3,99.2,214.4,205.7,1.0,0.0,1.0,0.0,281.8,0.0,0.0,366.1
27,30027,3,1,2,109.5,114.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,30028,3,1,2,225.0,409.1,30.1,169.0,1.8,42.8,1.5,145.2,1.0,0.0,5.0,3.6,0.4,0.0,0.4,0.0,21.5,19.9,0.4,0.4,0.0,0.0,0.0,0.0,1.8,0.0,0.0,42.8
29,30029,3,1,3,2923.5,1466.8,2384.5,1033.0,340.5,226.5,404.7,5.4,241.4,0.0,1334.6,872.4,110.8,0.0,113.1,0.0,45.6,42.4,117.3,112.9,16.0,0.0,1.0,0.0,340.5,0.0,0.0,226.5
30,30030,3,1,3,2854.0,2174.8,2345.3,1600.3,295.8,357.1,372.2,105.2,248.4,57.0,1301.3,1152.2,72.3,6.6,73.8,16.3,77.6,71.9,198.8,191.2,0.0,0.0,1.0,0.0,295.8,0.0,0.0,357.1
31,30031,3,1,3,2890.6,2808.3,2301.8,1968.5,224.4,477.4,284.4,291.0,192.2,133.4,1026.5,906.0,62.1,0.0,63.4,0.0,222.5,205.4,449.7,432.7,0.0,0.0,1.0,0.0,224.4,0.0,0.0,477.4
32,30032,3,1,3,1261.9,729.2,1021.9,503.4,130.8,111.2,160.9,4.5,106.2,0.0,588.1,424.5,43.8,0.0,44.8,0.0,21.8,20.2,56.3,54.1,0.0,0.0,0.0,0.0,130.8,0.0,0.0,111.2
33,30033,3,1,3,1600.9,1064.5,1328.7,757.4,140.1,169.9,211.0,18.5,143.3,0.0,763.9,628.6,46.3,0.0,47.2,0.0,34.0,31.3,82.2,79.0,0.0,0.0,1.0,0.0,140.1,0.0,0.0,169.9
34,30034,3,1,3,2183.9,1309.2,1832.8,940.8,197.6,210.4,287.6,35.3,190.2,8.7,1044.8,751.9,77.4,0.0,79.1,0.0,44.6,41.4,108.2,103.4,0.0,0.0,1.0,0.0,197.6,0.0,0.0,210.4
35,30035,3,1,3,2762.0,1692.5,2402.2,1245.9,199.7,279.9,380.5,5.8,254.8,0.0,1373.7,1053.1,91.1,0.0,93.0,0.0,54.9,51.0,142.1,136.0,11.0,0.0,1.0,0.0,199.7,0.0,0.0,279.9
36,30036,3,1,3,825.3,573.3,658.8,365.5,45.7,83.0,113.9,12.5,70.9,0.0,372.2,300.4,23.0,0.0,23.5,0.0,16.3,15.2,39.0,37.3,0.0,0.0,0.0,0.0,45.7,0.0,0.0,83.0
37,30037,3,1,2,387.8,768.9,23.1,327.5,0.0,75.5,0.0,136.4,0.0,0.0,1.0,171.5,0.0,0.0,0.0,0.0,19.9,18.4,1.2,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.5
38,30038,3,1,3,2242.8,5762.6,432.2,3162.5,0.0,821.0,0.0,2732.8,0.0,0.0,2.0,32.5,0.0,0.0,0.0,0.0,416.4,385.7,11.8,11.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,821.0
39,30039,3,1,4,947.3,1088.2,682.2,715.1,54.2,166.1,99.9,36.3,62.1,69.7,345.0,499.1,29.4,0.0,30.1,0.0,30.1,28.1,84.7,81.9,0.0,0.0,1.0,0.0,54.2,0.0,0.0,166.1
40,30040,3,1,4,3063.1,3066.4,2549.3,2228.3,202.9,526.6,370.4,238.5,253.4,160.3,1304.2,1379.7,71.4,0.0,72.9,0.0,141.3,131.4,329.7,318.4,4.0,0.0,2.0,0.0,202.9,0.0,0.0,526.6
41,30041,3,1,4,2171.5,3637.0,1713.5,2589.2,73.7,661.6,141.9,116.3,95.2,895.7,471.4,664.0,24.3,0.0,24.9,0.0,199.9,185.6,755.0,727.6,0.0,0.0,1.0,0.0,73.7,0.0,0.0,661.6
42,30042,3,1,3,715.0,715.8,526.2,471.2,54.0,105.5,87.3,20.8,56.4,0.0,294.8,405.1,17.0,0.0,17.4,0.0,15.2,14.2,32.2,31.0,5.0,0.0,1.0,0.0,54.0,0.0,0.0,105.5
43,30043,3,1,3,2028.0,2739.8,1723.0,2302.4,133.0,259.4,263.4,110.0,174.7,0.0,952.6,826.5,63.6,1179.3,65.0,0.0,67.2,62.4,129.5,124.2,5.0,0.0,2.0,0.0,133.0,0.0,0.0,259.4
44,30044,3,1,3,1147.4,669.3,958.1,439.7,66.2,99.6,159.1,2.5,98.7,0.0,543.1,372.0,43.4,0.0,44.4,0.0,18.8,17.5,49.6,47.7,0.0,0.0,1.0,0.0,66.2,0.0,0.0,99.6
45,30045,3,1,2,1050.1,672.9,870.9,442.3,56.9,101.7,145.3,41.1,89.8,0.0,493.6,340.8,38.3,0.0,39.2,0.0,17.7,16.5,45.8,43.9,0.0,0.0,1.0,0.0,56.9,0.0,0.0,101.7
46,30046,3,1,2,90.1,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,30047,3,1,1,129.5,104.0,19.1,7.4,1.4,1.8,2.7,0.0,1.8,0.0,11.1,6.7,0.9,0.0,1.0,0.0,0.1,0.1,0.6,0.7,0.0,0.0,1.0,0.0,1.4,0.0,0.0,1.8
48,30048,3,1,1,200.0,149.2,80.0,33.4,9.2,7.5,13.2,0.0,8.2,0.0,46.1,28.9,4.0,0.0,4.1,0.0,1.0,1.0,3.4,3.4,0.0,0.0,0.0,0.0,9.2,0.0,0.0,7.5
49,30049,3,1,2,731.3,1355.0,525.6,902.3,0.0,231.6,0.0,56.1,0.0,359.4,14.0,10.7,0.0,0.0,0.0,0.0,121.1,112.5,376.5,363.6,0.0,0.0,14.0,0.0,0.0,0.0,0.0,231.6
50,30050,3,1,3,505.8,1437.3,201.1,919.4,5.4,219.4,4.9,422.4,3.3,4.3,18.3,300.9,1.6,0.0,1.7,29.6,83.2,77.9,87.2,84.3,0.0,0.0,1.0,0.0,5.4,0.0,0.0,219.4
51,30051,3,1,3,217.2,409.0,59.0,203.8,3.3,51.2,6.5,107.2,4.7,0.0,25.4,78.8,2.0,0.0,2.0,0.0,12.8,12.1,5.8,5.7,0.0,0.0,0.0,0.0,3.3,0.0,0.0,51.2
52,30052,3,1,3,1964.4,6944.2,526.7,4545.4,42.9,1023.8,62.4,790.2,44.5,0.0,219.4,3589.2,10.8,0.0,11.1,0.0,145.0,135.3,31.5,30.7,0.0,0.0,2.0,0.0,42.9,0.0,0.0,1023.8
53,30053,3,1,4,4893.4,9428.5,3673.2,6729.5,150.5,1636.9,301.8,830.8,212.4,1261.5,1048.6,2542.5,52.4,0.0,53.5,178.6,563.9,525.1,1436.5,1391.0,0.0,0.0,4.0,0.0,150.5,0.0,0.0,1636.9
54,30054,3,1,4,2552.8,3770.6,1994.4,2669.2,106.6,653.9,208.5,580.5,137.8,119.6,797.5,1292.5,66.5,0.0,67.9,0.0,264.0,245.6,446.2,431.0,0.0,0.0,6.0,0.0,106.6,0.0,0.0,653.9
55,30055,3,1,3,2195.7,3201.7,1802.5,2673.6,207.3,341.2,244.4,227.1,161.3,0.0,925.7,919.8,77.4,0.0,79.1,1227.7,123.6,115.4,190.1,183.5,1.0,0.0,0.0,0.0,207.3,0.0,0.0,341.2
56,30056,3,1,3,522.2,314.7,369.2,168.8,50.4,38.2,61.4,0.5,37.8,0.0,210.0,143.3,17.0,0.0,17.4,0.0,6.9,6.6,18.9,18.4,0.0,0.0,0.0,0.0,50.4,0.0,0.0,38.2
57,30057,3,1,3,651.7,393.1,496.7,228.3,47.6,51.7,82.5,1.6,50.9,0.0,282.3,193.0,22.8,0.0,23.2,0.0,9.4,9.0,25.6,24.8,0.0,0.0,0.0,0.0,47.6,0.0,0.0,51.7
58,30058,3,1,2,197.0,399.1,22.6,177.8,0.0,47.8,0.0,156.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8
59,30059,3,1,2,109.4,110.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,30060,3,1,2,109.4,110.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,30061,3,1,3,3185.1,1585.1,2829.8,1137.5,171.3,256.4,443.0,4.1,273.7,0.0,1619.9,960.2,154.8,0.0,157.9,0.0,50.0,47.0,129.5,126.2,0.0,0.0,1.0,0.0,171.3,0.0,0.0,256.4
62,30062,3,1,3,2512.1,1334.1,2197.0,951.2,150.5,215.9,336.8,7.4,219.2,8.5,1259.2,789.8,114.6,0.0,116.9,0.0,41.5,39.0,108.8,106.4,0.0,0.0,0.0,0.0,150.5,0.0,0.0,215.9
63,30063,3,1,4,497.1,2899.0,374.3,2597.3,12.0,191.2,25.9,219.6,18.0,0.0,100.2,348.1,7.2,0.0,7.4,1824.5,95.7,89.9,118.8,115.3,0.0,0.0,1.0,0.0,12.0,0.0,0.0,191.2
64,30064,3,1,3,3463.4,2697.4,2952.9,1885.5,165.6,465.0,383.8,178.2,238.6,115.0,1389.1,935.3,127.8,0.0,130.4,0.0,217.2,203.3,464.0,453.7,0.0,0.0,2.0,0.0,165.6,0.0,0.0,465.0
65,30065,3,1,4,2994.7,2244.1,2619.8,1646.7,167.7,389.0,379.2,27.4,258.7,177.6,1407.6,1083.5,98.8,0.0,100.8,0.0,90.9,85.2,280.9,273.0,0.0,0.0,3.0,0.0,167.7,0.0,0.0,389.0
66,30066,3,1,3,1633.0,1891.2,1358.1,1353.9,75.7,336.7,162.4,61.2,112.1,248.3,570.7,607.0,29.4,0.0,30.1,0.0,116.0,108.8,336.4,328.6,1.0,0.0,0.0,0.0,75.7,0.0,0.0,336.7
67,30067,3,1,4,1977.5,1959.9,1671.2,1403.2,100.6,348.8,197.0,33.6,134.8,351.8,769.8,594.7,64.7,0.0,66.2,0.0,94.6,88.6,344.0,334.4,0.0,0.0,0.0,0.0,100.6,0.0,0.0,348.8
68,30068,3,1,3,1930.3,1222.4,1662.9,879.5,127.6,199.1,238.1,44.9,169.0,0.0,960.0,706.4,80.1,0.0,81.8,0.0,40.8,38.2,92.1,89.9,0.0,0.0,1.0,0.0,127.6,0.0,0.0,199.1
69,30069,3,1,3,400.3,302.2,286.7,180.1,33.4,40.8,42.0,4.7,28.5,0.0,167.1,155.6,14.1,0.0,14.5,0.0,6.1,5.8,14.3,14.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0,40.8
70,30070,3,1,2,907.3,695.2,765.4,503.5,65.9,113.6,123.1,15.5,84.2,0.0,438.3,418.8,23.8,0.0,24.4,0.0,20.3,19.1,51.4,50.2,0.0,0.0,0.0,0.0,65.9,0.0,0.0,113.6
71,30071,3,1,2,40.5,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,30072,3,1,2,1200.7,919.5,904.0,636.4,159.2,143.1,127.2,30.1,91.5,8.6,519.1,522.9,43.1,0.0,44.1,0.0,24.1,22.6,53.8,52.2,0.0,0.0,1.0,0.0,159.2,0.0,0.0,143.1
73,30073,3,1,2,162.0,143.7,31.8,13.6,7.1,3.3,4.9,1.0,3.3,0.0,18.2,10.9,1.9,0.0,1.9,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,7.1,0.0,0.0,3.3
74,30074,3,1,2,109.5,109.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,30075,3,1,3,2038.3,1843.7,1665.1,1288.0,123.8,299.1,225.4,211.8,141.2,41.8,824.9,693.3,76.5,0.0,78.1,53.5,104.8,98.8,192.2,188.9,15.0,0.0,7.0,0.0,123.8,0.0,0.0,299.1
76,30076,3,1,3,1128.7,621.4,952.5,405.6,54.3,92.4,150.3,9.3,92.7,0.0,545.2,335.7,50.3,0.0,51.5,0.0,17.8,16.8,44.7,43.7,0.0,0.0,0.0,0.0,54.3,0.0,0.0,92.4
77,30077,3,1,3,2061.3,5327.7,1328.6,3946.0,52.7,706.8,131.1,1112.9,83.4,0.0,480.3,1207.5,44.2,0.0,45.0,1105.7,261.9,245.6,279.6,274.3,0.0,0.0,3.0,0.0,52.7,0.0,0.0,706.8
78,30078,3,1,3,4827.8,4056.7,4205.8,2958.2,245.0,714.8,567.5,103.2,390.3,329.7,2124.3,1738.4,142.8,0.0,145.7,0.0,217.4,204.0,594.9,582.8,19.0,0.0,4.0,0.0,245.0,0.0,0.0,714.8
79,30079,3,1,3,1836.8,4258.7,1415.9,3271.4,22.4,593.2,52.7,376.6,37.5,417.4,200.3,390.6,13.4,1027.6,13.8,0.0,337.0,315.7,760.1,743.4,0.0,0.0,1.0,0.0,22.4,0.0,0.0,593.2
80,30080,3,1,3,2601.2,3051.2,2182.9,2186.6,109.8,556.4,212.2,271.7,147.8,246.8,801.2,798.6,55.6,0.0,56.8,0.0,285.6,267.9,614.6,601.6,8.0,0.0,1.0,0.0,109.8,0.0,0.0,556.4
81,30081,3,1,2,379.1,798.4,229.2,552.9,32.4,127.5,26.3,87.9,19.1,0.0,96.3,391.0,4.6,0.0,4.8,0.0,34.8,32.7,42.4,41.2,0.0,0.0,1.0,0.0,32.4,0.0,0.0,127.5
82,30082,3,1,3,3854.2,4504.9,3212.2,3233.2,160.7,792.1,400.5,323.5,276.9,315.7,1423.2,1667.0,74.1,0.0,75.7,0.0,286.8,268.8,673.1,658.2,0.0,0.0,2.0,0.0,160.7,0.0,0.0,792.1
83,30083,3,1,3,1392.6,2484.5,1055.9,1683.1,0.0,458.2,0.0,160.2,0.0,482.9,7.0,27.0,0.0,0.0,0.0,0.0,294.5,277.4,747.4,735.6,0.0,0.0,7.0,0.0,0.0,0.0,0.0,458.2
84,30084,3,1,3,1001.6,2124.9,721.2,1450.5,0.0,390.2,0.0,177.6,0.0,430.3,1.0,143.4,0.0,0.0,0.0,0.0,196.0,184.5,523.2,514.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,390.2
85,30085,3,1,3,771.5,991.3,493.1,604.5,42.1,145.9,70.1,147.4,43.8,12.7,247.6,361.5,22.1,0.0,22.5,0.0,35.7,33.4,50.4,49.4,0.0,0.0,1.0,0.0,42.1,0.0,0.0,145.9
86,30086,3,1,2,543.9,942.0,370.8,606.3,1.0,161.4,1.3,41.4,1.0,224.6,11.5,3.4,0.4,0.0,0.4,0.0,89.1,83.8,260.1,253.2,0.0,0.0,7.0,0.0,1.0,0.0,0.0,161.4
87,30087,3,1,2,102.1,101.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,30088,3,1,2,127.6,110.9,30.2,12.7,1.9,3.1,4.5,0.1,3.2,0.0,17.5,10.9,1.7,0.0,1.7,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,1.9,0.0,0.0,3.1
89,30089,3,1,2,3213.2,4370.4,2555.6,2966.7,40.7,793.8,115.2,377.7,72.6,432.0,403.3,346.9,32.0,0.0,32.8,0.0,602.8,565.0,1287.0,1245.1,1.0,0.0,9.0,0.0,40.7,0.0,0.0,793.8
90,30090,3,1,3,4142.1,8132.9,3331.1,5788.1,37.0,1560.2,90.9,487.3,56.3,2279.3,323.2,292.0,28.3,0.0,29.0,0.0,641.8,604.6,2157.7,2124.8,0.0,0.0,4.0,0.0,37.0,0.0,0.0,1560.2
91,30091,3,1,3,2473.8,1536.5,2158.9,1087.4,122.9,252.2,348.0,138.2,214.4,0.0,1211.6,809.7,107.3,0.0,109.5,0.0,41.8,39.3,103.4,100.2,21.0,0.0,2.0,0.0,122.9,0.0,0.0,252.2
92,30092,3,1,3,2620.8,1587.0,2256.0,1105.1,147.3,255.2,363.6,66.3,222.4,0.0,1272.2,881.9,114.0,0.0,116.4,0.0,50.4,47.5,112.1,109.5,2.0,0.0,3.0,0.0,147.3,0.0,0.0,255.2
93,30093,3,1,2,95.8,95.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,30094,3,1,2,357.2,250.3,232.8,114.1,13.7,26.1,36.3,11.2,22.7,0.0,133.5,88.3,12.5,0.0,12.9,0.0,4.8,4.6,10.1,9.9,0.0,0.0,0.0,0.0,13.7,0.0,0.0,26.1
95,30095,3,1,2,3647.7,3219.4,3175.1,2477.5,159.3,423.6,440.4,139.8,258.9,77.2,1604.3,1037.6,157.8,705.1,161.1,0.0,171.8,161.0,369.8,356.8,6.0,0.0,5.0,0.0,159.3,0.0,0.0,423.6
96,30096,3,1,2,3179.8,1998.6,2798.6,1420.9,150.7,335.9,424.3,48.5,260.1,90.1,1483.8,939.7,131.3,0.0,134.0,0.0,100.4,94.4,256.8,248.2,0.0,0.0,8.0,0.0,150.7,0.0,0.0,335.9
97,30097,3,1,1,109.6,93.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,30098,3,1,1,110.1,100.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,30099,3,1,2,100.2,103.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,30100,3,1,2,307.9,221.6,189.4,93.1,11.8,20.8,32.6,3.3,19.4,0.0,106.8,76.1,8.2,0.0,8.4,0.0,3.9,3.8,10.2,9.8,0.0,0.0,0.0,0.0,11.8,0.0,0.0,20.8
101,30101,3,1,2,5157.9,3319.3,4541.3,2401.1,262.7,545.2,750.0,112.6,430.4,30.5,2475.1,1821.4,193.5,0.0,197.6,0.0,140.1,131.5,317.7,305.0,21.0,0.0,16.0,0.0,262.7,0.0,0.0,545.2
102,30102,3,1,1,100.2,102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,30103,3,1,2,2512.5,1415.8,2181.7,1005.6,134.1,209.3,377.4,18.6,214.5,0.0,1233.2,834.2,96.8,0.0,98.9,0.0,45.8,43.4,114.2,109.4,0.0,0.0,1.0,0.0,134.1,0.0,0.0,209.3
104,30104,3,1,2,957.3,1586.3,766.3,1266.7,39.6,164.9,111.8,135.0,64.8,0.0,365.6,407.7,28.4,476.6,29.0,88.4,68.1,64.3,98.6,94.6,0.0,0.0,0.0,0.0,39.6,0.0,0.0,164.9
105,30105,3,1,2,407.2,328.4,286.9,178.7,15.3,41.6,41.2,8.5,25.5,8.9,137.6,108.1,9.8,0.0,10.0,0.0,16.8,15.9,39.0,37.4,7.0,0.0,0.0,0.0,15.3,0.0,0.0,41.6
106,30106,3,1,2,218.2,261.1,108.7,121.7,4.2,30.5,10.8,10.0,6.8,43.4,38.8,25.1,3.1,0.0,3.1,0.0,8.5,8.0,36.6,35.1,0.0,0.0,1.0,0.0,4.2,0.0,0.0,30.5
107,30107,3,1,1,88.6,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
