ScreenlineID,SEGID_LIST,NUM_SEGMENTS,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV
1.01,"['0015_349.4', '0089_422.7', '0126_020.8']",3,13539.5,25143.5,16955.9,18141.7,73780.6,10733.0,18225.4,13575.7,14000.6,56534.7,231.0,1196.4,427.2,369.4,2224.0,1232.8,2342.2,1554.0,1333.2,6462.2,1342.7,3379.5,1399.0,2438.5,8559.7
1.02,"['0015_337.0', '0060_000.8', '0084_081.7', '0089_408.1', '0126_007.7', 'WFRC_8006', 'WFRC_8414']",7,42948.0,77300.1,56757.5,59521.9,236527.5,35823.4,56379.5,47459.9,49655.2,189318.0,2026.8,10004.3,3475.5,3039.0,18545.6,3108.9,5863.8,3785.8,3278.9,16037.4,1988.9,5052.5,2036.3,3548.8,12626.5
1.03,"['0108_000.1', '0126_004.6', '0193_003.8', '1470_000.4']",4,14389.8,26401.2,21152.5,21652.1,83595.6,12995.9,22307.5,18786.5,20125.5,74215.4,635.0,3056.7,1128.2,893.3,5713.2,608.3,735.5,1066.0,465.2,2875.0,150.6,301.5,171.8,168.1,792.0
1.04,"['0015_319.5', '0067_007.3', '1428_001.7']",3,36400.5,68115.2,48158.6,51267.2,203941.5,30308.8,47392.8,40162.4,42599.2,160463.2,2444.5,12106.0,4201.5,3640.9,22392.9,1730.6,3584.9,1808.9,1581.3,8705.7,1916.6,5031.5,1985.8,3445.8,12379.7
1.05,"['0015_311.8', '0068_062.6', '0089_383.5', '0215_025.7', '2338_001.9']",5,53594.6,101228.0,72677.5,79185.1,306685.2,45183.3,74005.3,61428.3,67183.2,247800.1,3267.4,16273.7,5703.5,4904.1,30148.7,2978.4,5502.6,3435.2,3102.6,15018.8,2165.5,5446.4,2110.5,3995.2,13717.6
2.01,"['0080_113.3', '0201_010.8', '2250_000.0', '2290_000.0', 'WFRC_8256', 'WFRC_8257']",6,32975.9,57299.3,42231.4,46743.0,179249.6,29036.9,45115.8,36840.3,41199.3,152192.3,1216.2,6321.0,2107.1,1897.7,11542.0,1929.4,3783.5,2357.8,2028.8,10099.5,793.4,2079.0,926.2,1617.2,5415.8
2.02,"['0080_117.7', '0201_015.3', '2250_004.6', '2254_001.0', '2269_000.0', '2290_004.6', '2292_001.1', '2322_000.7', '2330_001.0']",9,44758.7,88296.3,62847.9,70905.8,266808.7,38935.8,69390.5,54606.5,63062.3,225995.1,2140.1,11443.3,3930.7,3568.9,21083.0,2867.5,5278.2,3445.4,2741.4,14332.5,815.3,2184.3,865.3,1533.2,5398.1
2.03,"['0015_305.2', '0071_020.6', '0089_376.8', '0186_006.9', '2076_005.1', '2128_006.5', '2148_004.3', '2176_002.3', '2178_004.1', '2180_004.7', '2204_002.5', '2258_002.4', '2264_003.2', '2266_006.7', '2274_000.6', '2282_000.5', '2284_000.5', 'WFRC_8409']",18,84079.1,167174.9,118761.6,131049.6,501065.2,73860.7,132739.7,104990.0,116453.7,428044.1,4332.6,22325.0,7447.6,6913.9,41019.1,4241.6,7928.5,4718.1,4490.6,21378.8,1644.2,4181.7,1605.9,3191.4,10623.2
2.04,"['0068_054.8', '0111_009.6', '0154_019.5', '0172_004.5', '0215_017.5', '2040_016.1', '2094_011.5', '2151_001.5', '2154_003.7', '2156_012.1', '2164_003.5', '2168_002.6', '2238_001.5', 'WFRC_8155']",14,69083.8,119646.6,92881.6,98982.5,380594.5,61548.7,97555.4,82624.3,89779.2,331507.6,2693.7,12689.4,4857.0,3600.9,23841.0,3926.6,7178.5,4603.8,3999.7,19708.6,914.8,2223.3,796.5,1602.7,5537.3
2.05,"['0071_018.3', '0089_374.5', '0215_000.7', '2076_003.0', '2148_002.0', '2178_001.8', '2180_002.4', '2186_004.6', '2191_000.0', '2194_001.8', '2204_000.0', '2214_000.0', '2264_000.9', '2266_004.3']",14,42458.8,79299.1,60590.9,59466.8,241815.6,37913.5,66001.7,54242.3,54286.3,212443.8,1638.6,7894.9,2959.2,2183.2,14675.9,2493.4,4385.1,2975.4,2309.8,12163.7,413.3,1017.4,414.0,687.5,2532.2
2.06,"['0171_008.8', '0173_007.7', '0266_001.7', '2142_000.3', '2172_008.5']",5,20593.7,43347.9,30570.8,37651.0,132163.4,18088.9,36086.3,27414.9,34137.5,115727.6,817.2,4015.9,1399.3,1368.8,7601.2,1577.2,2932.7,1674.7,1883.1,8067.7,110.4,313.0,81.9,261.6,766.9
2.07,"['0171_010.4', '0173_009.6', '0266_003.0', '2140_002.9', '2142_002.1', '2172_010.4']",6,27124.2,58141.6,39334.8,49643.1,174243.7,23674.6,46998.1,34627.6,44499.6,149799.9,1341.3,6902.7,2347.1,2314.2,12905.3,1928.5,3634.0,2178.7,2393.3,10134.5,179.8,606.8,181.4,436.0,1404.0
2.08,"['0068_045.8', '0085_012.5', '0154_010.4', '2034_003.8', '2040_007.6', '2085_002.0', '2094_003.0', '2107_003.5', '2156_003.1', '2161_000.0', 'WFRC_8322', 'WFRC_8326']",12,36248.9,66767.9,51211.8,56460.7,210689.3,31976.5,54535.5,45467.4,50959.8,182939.2,1336.6,6583.1,2437.0,2066.3,12423.0,2228.1,3982.8,2577.3,2154.0,10942.2,707.7,1666.5,730.1,1280.6,4384.9
2.09,"['0015_293.6', '0071_009.2', '0089_365.5', '2068_004.4', '2087_000.9', '2093_003.2', '2131_000.0', 'WFRC_8223']",8,63277.5,124170.3,86568.4,97425.5,371441.7,55209.9,96772.9,75524.0,85638.9,313145.7,3534.3,17753.1,6052.8,5340.5,32680.7,2985.0,5635.6,3395.0,3284.0,15299.6,1548.3,4008.7,1596.6,3162.1,10315.7
2.11,"['0071_002.9', '0151_002.5', '0154_001.4', '0175_002.9', '0209_010.2', '2080_002.5']",6,34805.0,68927.2,51240.2,56114.2,211086.6,31917.0,58518.8,46857.6,52304.6,189598.0,1452.9,7581.4,2735.9,2225.9,13996.1,1355.9,2563.9,1511.2,1430.4,6861.4,79.2,263.1,135.5,153.3,631.1
2.12,"['0071_005.1', '0154_000.0', '0209_012.5', '2049_000.0', '2055_000.0', '2061_000.2', '2078_000.3', '2080_004.8', '2098_000.7']",9,33186.4,70595.8,48669.3,58314.8,210766.3,30161.3,59919.2,44382.7,54152.1,188615.3,1574.8,7917.2,2689.9,2527.1,14709.0,1371.1,2547.5,1532.3,1437.2,6888.1,79.2,211.9,64.4,198.4,553.9
3.01,"['0015_285.5', '0068_036.0', '2046_002.0', '2057_001.1']",4,53910.2,99094.6,72363.0,79898.0,305265.8,46688.8,75591.1,62516.6,69009.9,253806.4,2740.9,13826.4,4894.2,4175.9,25637.4,2415.7,4624.0,2803.1,2609.2,12452.0,2064.8,5053.1,2149.1,4103.0,13370.0
3.02,"['0145_002.8', '0194_001.9', '2882_000.0', '2895_002.4', '2915_001.5', '2937_003.6']",6,18646.4,34123.8,24735.6,28940.2,106446.0,16970.4,27846.1,22615.3,26456.6,93888.4,475.8,3389.3,896.9,683.1,5445.1,1005.7,2042.7,1181.4,1111.8,5341.6,194.5,845.7,42.0,688.7,1770.9
3.03,"['0015_270.6', '0089_340.2', '0114_006.6', '0189_006.3', '2946_002.2', '2954_001.7', '2954_001.9', '2954_002.0', '2958_001.6', '2965_001.6', '2966_001.5', '2969_001.1', '2986_001.0', '3015_001.9', '3040_003.3', 'MAG_6247']",16,56294.3,101898.6,76512.0,79903.6,314608.5,48213.9,78644.0,65994.1,68761.0,261613.0,2287.9,11479.0,3993.3,3408.4,21168.6,4064.5,7517.2,4676.0,4249.4,20507.1,1728.0,4258.4,1848.6,3484.8,11319.8
3.04,"['0015_265.6', '0089_335.0', '0114_001.6', '0189_002.1', '2975_000.4', '3020_000.6', '3024_000.7', '3032_000.5', '3042_001.0']",9,46687.4,86332.0,63891.4,68901.1,265811.9,40186.9,68105.2,55358.3,59765.5,223415.9,1629.3,8302.5,2962.1,2416.7,15310.6,3245.9,5895.1,3782.2,3407.8,16331.0,1625.3,4029.2,1788.8,3311.1,10754.4
3.05,"['0006_173.7', '0015_255.9', '0051_000.0', '0089_324.7', '0156_001.0', '2831_004.4', '2832_000.8', '3037_000.0', 'MAG_6306']",9,33629.7,60912.5,45321.4,52114.2,191977.8,29951.0,50693.7,40435.2,46354.1,167434.0,713.3,3561.1,1243.6,1057.6,6575.6,1607.7,3188.9,2048.9,1809.3,8654.8,1357.7,3468.8,1593.7,2893.2,9313.4
