O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,695,5167,670,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,811,11743,1019,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2180,43640,2142,47002
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,930,15149,1105,14701
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,817,6492,801,6451
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,979,19845,928,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,877,7318,872,7322
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2067,37463,1951,37181
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2110,32797,2159,32890
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1609,33864,1573,32268
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1183,26430,1366,26130
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1087,14043,1171,14235
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,678,6996,674,8468
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,861,14883,813,14856
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1003,9465,1030,9545
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,491,7414,657,6449
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1169,18974,1143,19405
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1063,19937,1048,20072
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1199,15521,1213,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1802,37870,1875,37976
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1784,40446,1807,39971
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1569,35059,1598,37523
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,757,11877,719,11874
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,707,7504,669,7535
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1719,37935,1694,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1557,39733,1511,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1857,31440,1841,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,807,15375,894,15693
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,599,5770,650,6018
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,823,10839,836,11394
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1737,28888,1681,34862
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,767,9298,709,9296
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1318,21760,1418,22017
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1820,43650,1835,43909
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2787,69707,2815,72207
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,697,9586,695,8230
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,872,10566,884,10791
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,682,6446,605,6388
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2040,56916,2162,58884
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1372,18264,1348,18489
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1915,32524,1718,32196
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1623,37119,1545,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2174,46681,2202,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2423,59720,2399,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,974,10754,868,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,518,6516,547,6549
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,869,10722,964,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1741,39533,1705,39017
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2179,45306,2191,45845
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1738,41684,1835,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3202,72800,3270,75136
