O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,921,6440,727,6399
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,873,19849,938,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,918,7519,849,7488
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2142,37569,1988,37177
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,2002,32317,1760,32300
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2299,31997,2243,32895
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1261,26432,1345,26132
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1164,12478,1090,17970
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,687,6996,617,8413
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,909,14882,885,14707
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1045,10649,1003,9545
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1241,30791,1503,31497
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2628,45374,2262,45110
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1220,17026,1266,16737
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,796,10889,967,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1402,29378,1593,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1135,17673,1106,17447
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1347,15521,1226,15485
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1826,40445,1872,39971
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1511,40661,1604,42518
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1649,35060,1650,37524
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,823,11877,707,11873
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,835,7957,714,7533
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1807,37936,1707,40173
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1931,31441,1762,31321
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,783,15374,937,15688
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1328,26263,1386,26930
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,889,7635,709,6019
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,844,10840,812,11394
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,752,9299,745,9296
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2947,69708,2822,72174
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,1190,13276,982,10788
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,581,6447,580,6390
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2131,56917,2220,58883
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1188,14666,1056,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1478,18347,1441,18771
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1706,20965,1471,18486
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1226,14851,1159,14886
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,813,7788,823,7812
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1672,37119,1599,37029
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2602,59721,2493,59680
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1189,10765,942,10702
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1735,39303,1678,39025
