O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,687,5167,668,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,783,11743,1008,13641
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,903,15149,1092,14701
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,963,19845,1199,18038
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,857,7318,877,7322
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,717,9161,740,9564
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2088,37463,1920,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1752,32376,1716,32304
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1622,33864,1563,32268
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1078,14043,1002,19184
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,652,6996,657,8468
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,855,14883,810,14856
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,979,9464,1003,9545
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,495,7414,653,6449
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2259,45430,2212,45114
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1129,17077,1117,16736
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,727,10889,852,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1487,31526,1519,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1044,19937,1048,20072
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1804,37870,1856,37976
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1781,40446,1799,39971
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1513,40659,1585,42518
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1448,23714,1515,23654
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,764,7504,678,7535
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1562,39733,1541,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1889,31440,1821,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,796,15375,904,15693
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1419,26283,1476,26932
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,673,5770,664,6018
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1965,46561,2030,49094
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,784,9298,720,9296
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1774,43650,1799,43909
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,666,9586,686,9640
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,903,10566,875,10791
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,617,6446,568,6388
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2068,56916,2156,58884
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1121,14911,1095,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1392,18359,1413,18804
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1427,18264,1344,18489
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1791,32524,1667,32196
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3011,73274,2948,75294
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1612,37119,1534,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2197,46681,2220,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2451,59720,2496,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1012,10754,886,10697
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,886,10722,956,11058
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2158,45306,2117,45260
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1734,41684,1840,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3229,72800,3371,72582
