O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,893,11744,1065,13641
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,1090,15148,1206,14698
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,868,6440,895,6399
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,1223,19849,992,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,1069,7519,1000,7339
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,754,9433,755,9446
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2220,38506,3034,36232
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,2074,31551,2665,38701
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1302,26432,1644,22273
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,737,6647,723,8476
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,1366,14273,1104,14852
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1262,10649,1099,9545
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,2147,30036,1666,31497
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2669,40975,3367,41738
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,1154,10889,1182,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1471,18975,1336,19320
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1432,17673,1364,20073
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1264,15519,1400,15485
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1988,40356,2259,44657
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1746,23694,1701,23652
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,799,11877,774,11873
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,835,7948,724,7533
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1963,31441,2377,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,863,15374,978,15626
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1548,26264,1648,26930
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1823,35020,1911,28948
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,798,9299,812,9290
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1604,23368,1626,23816
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2841,69708,3249,70170
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,714,9586,675,9606
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,1065,10636,1068,13264
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,757,6448,716,6390
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2155,58002,2514,58806
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1649,18334,1596,20963
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1235,14851,1213,14886
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3074,73275,3512,73297
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,788,7788,818,7812
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1900,47974,2089,47783
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1645,37119,1674,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2339,46681,2851,46801
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2796,59721,3360,59680
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1205,10756,1070,10702
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,572,6515,659,6515
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,1115,10776,1056,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1799,39303,1761,39025
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,3328,41680,2073,41051
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,5623,72796,3986,72581
