O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,772,11743,957,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2340,46475,2285,47004
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,896,15167,1033,14701
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,773,6492,691,6451
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,860,19845,948,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,810,7312,796,7294
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,733,9439,757,9206
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2054,37463,2004,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1726,32376,1717,32304
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2084,32797,2105,32891
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1650,32285,1549,32267
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1090,12619,1092,12491
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,638,6996,562,8327
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,522,5412,545,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,497,7414,623,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1258,31027,1470,26832
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2358,45430,2208,41940
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,761,10889,945,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1446,29617,1585,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1089,19938,1118,17450
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1223,18983,1225,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1850,37869,1921,37977
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1797,40446,1863,39973
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1539,40659,1693,42518
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1371,23714,1410,23654
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1775,37936,1714,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1583,39734,1569,39529
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2162,46562,2053,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,845,10840,720,11394
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1573,28888,1569,28942
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1302,21760,1437,22018
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1822,43651,1777,43910
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,1379,10635,974,10793
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,575,6446,544,6388
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1162,14856,1130,14931
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1881,32594,1632,32376
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3127,73275,2963,75473
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,684,8034,717,8050
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1865,47973,1837,47781
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1669,37119,1534,37030
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2238,46682,2236,49154
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1097,10754,894,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,529,6515,569,6515
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,924,10722,974,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1670,39302,1665,39259
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2129,45303,2107,46231
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1696,41681,1787,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3147,72801,3134,72582
