O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,809,11743,1011,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2209,46475,2117,47004
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,947,15167,1128,14701
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,818,6492,956,6451
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,1111,19845,988,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,937,7318,952,7322
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,725,9439,750,9206
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2078,38275,2091,38464
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1810,32376,1980,31222
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2155,32797,2311,32051
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1719,32285,2093,32267
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1183,12619,999,19042
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,714,6996,643,8327
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,586,5412,581,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,498,7414,641,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1637,31027,1501,31502
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2442,45430,2354,42058
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,750,10889,835,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1793,31526,1567,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1085,19938,1141,20072
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1231,15521,1272,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1891,37869,1834,37977
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1833,40447,1854,39973
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1532,40659,1616,42518
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1470,23714,1425,23654
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1696,37936,1739,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1558,39734,1575,39529
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1944,46562,2042,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,787,10840,817,11394
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1645,28888,1641,28942
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1282,21760,1366,22018
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1762,43651,1795,43910
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,871,10635,839,10793
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,653,6446,582,6388
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1178,14856,1215,14931
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1670,32594,1578,32376
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,2933,73275,2936,75473
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,717,8034,708,8050
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1852,47973,1911,47781
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1594,37119,1593,37030
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2164,46682,2250,49154
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,931,10754,843,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,519,6515,561,6515
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,944,10722,1049,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1767,39302,1702,39988
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2190,45303,2120,46231
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,2265,41681,1963,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,4397,72801,3461,72582
