O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,787,11744,1006,13641
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,931,15148,1113,14698
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,993,19849,917,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,906,7519,941,7488
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,1988,37854,1919,37177
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1713,31928,1678,32300
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1579,34262,1603,32264
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,680,6980,655,8476
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,903,14882,819,14852
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1057,10649,905,13553
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,572,5412,561,5394
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1225,30791,1461,31497
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2151,45823,2226,45110
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1157,17027,1066,17619
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,725,10889,854,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1110,18582,1150,19320
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1364,29379,1486,31559
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1059,19940,1049,20073
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1237,15519,1225,15485
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1583,35060,1589,37524
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1427,23694,1464,23652
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,747,11877,733,11873
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,774,7948,660,7533
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,812,15374,847,15626
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1955,46558,2010,49063
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,809,10838,792,11357
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1675,28886,1728,28948
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,760,9299,759,9290
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1346,21750,1403,22019
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1795,43650,1808,43875
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2776,69708,2771,72174
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,698,9586,684,8230
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,1039,10636,902,13264
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2044,56918,2139,58806
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1399,18347,1418,18771
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1541,18334,1415,20963
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1172,14851,1180,14886
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1888,32594,1663,34748
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3037,73275,2909,75295
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1583,37119,1548,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2154,46681,2181,49156
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2442,59721,2434,59680
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1006,10756,854,10702
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,854,10722,956,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1693,39303,1704,39025
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2154,45294,2100,45227
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1694,41679,1858,41817
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3227,72795,3250,72581
