O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,783,11743,1060,13641
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,925,19847,982,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,915,7266,914,7270
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,724,9439,741,9564
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2028,38559,2011,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1891,32376,1713,32304
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2126,32797,2094,32891
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1459,26430,1393,26130
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1117,12478,1034,19184
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,667,6996,622,8468
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,900,14883,1053,14950
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1117,9465,1016,9545
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,507,7414,655,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1287,31028,1630,31503
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1321,17077,1147,16736
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,767,10889,898,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1560,31526,1540,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1211,17670,1136,14385
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1592,40659,1596,42518
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1708,39734,1576,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1958,31441,1833,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,852,15375,1232,15693
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1432,26283,1439,26932
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,648,5839,667,6018
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2534,51389,2007,49094
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1774,28888,1670,28942
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1307,21760,1387,22017
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,2015,45978,1842,43909
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,3037,71749,2752,72207
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,686,9586,696,9640
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,902,10635,882,10791
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,588,6446,559,6388
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2422,62125,2175,58884
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1108,15516,974,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1363,18359,1352,18804
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3215,75316,2879,75294
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,691,8034,734,7811
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,2053,50014,1813,47781
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2704,54519,2190,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2947,67557,2429,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,987,10754,858,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,520,6516,541,6516
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,922,10722,983,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1664,39533,1627,39017
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2070,45306,2020,45260
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1749,41684,2083,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3121,72800,3361,72582
