O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,808,6492,795,6451
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,976,19845,917,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,886,7318,839,7322
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,1929,38559,1940,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1697,32376,1678,32304
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2084,32797,2221,32890
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1119,12478,991,19184
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,977,9465,1032,9545
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,494,7414,652,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1256,31028,1484,31503
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2253,45430,2268,45114
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1190,18974,1132,19405
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1458,31526,1514,31558
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1185,15521,1183,15485
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1778,40446,1774,39971
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1487,40670,1567,42518
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1568,35070,1589,37523
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1403,23714,1483,23654
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,746,11888,709,11874
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,703,7504,648,7535
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1858,31440,1812,31319
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,618,5770,636,6018
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1947,46571,1992,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,807,10839,759,11394
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1718,28888,1640,28942
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,762,9298,715,9296
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1769,43661,1796,43909
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2741,69718,2761,72207
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,659,9586,658,9640
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,853,10566,865,10791
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,645,6446,594,6388
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2039,56927,2118,58884
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1330,18359,1395,18804
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1819,47983,1809,47781
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1580,37130,1533,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2184,46692,2180,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2428,59731,2377,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,922,10754,866,10697
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,879,10722,963,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1785,39533,1674,39017
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2196,45306,2088,45260
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1926,41684,1986,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3309,75938,3446,72582
