O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,719,5167,769,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,841,11744,1027,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2295,43641,2237,47380
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,988,15148,1179,14698
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,913,6440,1058,6399
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,1090,19849,976,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,994,7519,962,7339
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,753,9433,729,9446
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2143,38506,2364,36971
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1955,31479,2230,31556
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2208,32780,2539,32895
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1751,33813,2279,32601
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1243,26432,1647,22273
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1203,14185,1027,19168
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,737,6980,721,7003
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,1326,14231,860,14852
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1133,11789,1034,9545
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,605,5412,595,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,566,7719,682,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1602,30791,1537,31497
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2595,42422,2812,41399
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1354,17027,1433,18086
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,970,10889,1096,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1282,18975,1182,19320
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1760,31527,1590,31597
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1909,37870,1982,37971
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1595,40661,1601,42519
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1649,23694,1645,23652
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1735,37935,1833,37818
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1976,31441,2115,31319
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1412,26264,1588,26930
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,678,5838,750,6072
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1971,46558,2215,46708
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,944,10836,893,11354
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2920,69708,3042,69820
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,985,10636,1076,12357
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,736,6445,646,6387
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2117,59633,2357,58806
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1681,18334,1651,18490
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1271,14851,1334,14886
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3071,73275,3166,72940
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1940,47974,1921,47783
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1681,37119,1678,37029
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2605,59721,2584,59680
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,560,6515,607,6515
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,1009,10722,1145,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1757,39303,1709,39025
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2290,45294,2216,45227
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,2408,41680,1915,41817
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,4147,72796,3567,72581
