O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,902,5648,689,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,745,11743,1034,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2100,43641,2386,47387
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,919,19845,961,20058
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,737,9439,765,9564
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2229,37339,2074,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1963,30079,1716,32304
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1596,20189,1399,26130
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,734,6397,601,8468
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,943,15264,1065,14945
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1054,9465,1010,9545
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1254,31028,1786,31503
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2742,40454,2243,45114
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1291,16793,1247,16736
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,803,10889,968,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1512,29618,1711,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1352,13906,1149,17450
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1404,15521,1226,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1886,37870,2244,35641
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1743,40659,1577,42518
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1922,35059,1567,37523
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1476,23714,1477,23654
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,714,7505,699,7535
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1899,39864,1660,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1852,39734,1794,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,2306,31441,1837,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,787,15375,1232,15693
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1413,26283,1469,26932
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,826,7624,683,6018
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2572,46561,2002,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,915,10839,781,11394
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1750,28888,1662,34862
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,813,9298,747,9296
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1441,21760,1479,22017
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,726,9586,700,8230
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,1115,13262,1035,10791
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2566,56916,2231,58884
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1174,15577,1026,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1407,18359,1484,18804
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1697,18264,1457,18401
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1914,32346,1625,32196
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3368,75137,2864,75294
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,757,8034,774,7811
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1066,10754,880,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,559,6516,577,6516
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,1022,10722,1047,11058
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2147,45306,2176,45260
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1732,41684,2471,41818
