O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,878,11743,956,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2260,46475,2446,44890
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,1014,15149,1091,16441
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,736,6492,745,6451
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,1006,19845,1040,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,728,7323,737,7322
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,737,9439,711,9445
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2180,37463,2033,36247
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1703,32376,1805,32304
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2187,32797,2139,32890
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1623,32627,1725,32267
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1073,12517,1174,19042
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,673,6996,593,8326
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,489,5412,501,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,513,7414,598,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1412,31027,1542,26832
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2246,45430,2376,45451
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,744,10889,813,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1516,29617,1647,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1102,17670,1096,20105
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1264,15521,1234,18715
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1884,37869,1913,36192
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,2144,40446,1975,39971
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1664,40659,1748,41431
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1434,23714,1424,23654
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1977,39070,1836,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1888,39734,1721,39562
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2186,47731,2146,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,657,10840,667,11394
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1608,28888,1661,28942
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1280,21760,1253,22018
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1887,43651,1828,43876
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,770,10635,774,10792
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,518,6446,480,6388
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1111,14856,1088,14931
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1690,32346,1583,32197
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3296,73097,3102,75294
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,620,8034,606,8050
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,2062,47974,1942,47781
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1682,37120,1560,37030
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2423,46682,2286,49154
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,854,10754,788,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,705,6515,599,6516
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,925,10625,985,10912
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1716,39304,1668,39017
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2037,45306,2036,45260
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1911,41681,1843,42262
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3286,72800,3124,72582
