O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,787,11743,980,13641
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,935,15147,1105,14698
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,950,19849,1125,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,935,7519,941,7488
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,740,9161,717,9564
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2124,37410,2047,37518
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1667,33811,1655,32605
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1201,26432,1365,26130
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1120,12478,999,19044
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,684,6996,620,8383
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,875,14883,845,14856
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1093,10199,1014,9545
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,500,7414,612,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1259,31027,1455,31481
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2323,45374,2233,42278
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1166,17025,1133,17963
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,727,10889,844,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1198,18584,1166,19315
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1024,19938,1061,20072
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1501,40661,1592,42519
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1581,35060,1649,35170
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1482,23716,1487,23649
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,724,11877,727,11873
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,743,7509,662,7533
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1697,37936,1735,37818
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1553,39733,1559,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1861,31441,1846,31319
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,625,5769,638,5984
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1940,46558,2049,45876
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,825,10840,816,11358
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,834,9299,744,9296
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1280,21750,1337,22019
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1769,43650,1780,43908
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2738,69708,2750,69820
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,678,9586,667,9640
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,898,10568,867,10789
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,682,6447,589,6390
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2051,56917,2176,58884
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1120,15285,1054,14656
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1369,18266,1345,18488
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1184,14847,1166,14922
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1731,32348,1630,32195
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,2977,73096,2960,72940
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1853,47974,1827,47782
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2423,59720,2548,59679
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,954,10765,870,10702
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,528,6516,535,6516
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1726,39303,1748,39025
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1762,41841,1864,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3264,72800,3207,75863
