O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,702,5167,735,5154
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2626,43640,2136,47004
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,1145,15149,1231,16441
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,832,6492,910,6451
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,1323,20698,1305,18026
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,1001,7318,945,7313
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,714,9161,710,9564
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2278,38559,2978,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,2307,32376,2508,32304
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2152,32797,2650,32051
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1301,26430,1566,22272
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1393,14043,1094,19184
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,761,6996,743,8468
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,1387,14883,1168,14856
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1046,9465,1086,9545
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,627,5412,615,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,510,7414,636,6449
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2605,41028,3380,45114
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1342,17077,1500,16736
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1520,18974,1419,19405
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,2176,31526,1638,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1252,19937,1451,14385
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,2069,37870,1966,37977
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1985,40032,2063,44656
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1611,35060,1902,37523
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,759,11878,875,11874
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,703,7504,673,7535
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1688,37936,2001,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1812,39733,1994,39540
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1902,31440,2292,31319
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1456,26283,1716,26932
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,659,5770,667,6018
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1922,46562,2343,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,884,10839,919,11394
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,809,9298,763,9296
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1466,21760,1480,22017
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2724,69708,3068,72207
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,663,9586,696,9640
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,974,10566,956,12273
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,664,6446,639,6388
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2054,56917,2526,58884
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1196,15577,1029,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1487,18359,1503,18804
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1392,16565,1479,16731
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1805,32524,1743,32196
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,2920,73275,3210,75294
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,811,8034,805,7811
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1920,47973,2136,47781
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2251,46682,2572,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2706,59721,3142,59678
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1771,39533,1722,39017
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2188,45306,2172,45260
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,2888,41684,2273,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,4375,72800,3775,72582
