O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,800,11743,1006,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2296,43650,2107,47015
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,999,7941,845,6399
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,996,7519,951,7339
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2052,38506,2235,39685
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2054,31994,2350,32050
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1301,12478,1024,19044
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,683,6664,641,8326
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,1277,14272,906,14856
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,587,5412,567,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,516,7414,597,6449
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2457,40973,2502,43280
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,793,10889,834,12136
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1041,19938,1120,20072
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1231,15521,1253,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1898,37870,1838,37971
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1809,40445,1866,39971
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1635,35060,1715,35170
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1553,23694,1553,23985
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,690,7509,637,7533
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1701,37936,1793,37818
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1512,39733,1624,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1842,31441,1873,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,833,15374,884,15688
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,585,5769,595,5984
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1939,46558,2103,46708
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,783,10840,808,11358
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,742,9299,782,9631
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1288,21750,1308,22019
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1792,43650,1862,43908
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,677,9586,660,9640
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,865,10568,832,10789
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2006,56917,2153,58885
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1084,15285,998,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1405,18347,1395,18771
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1196,14851,1178,14886
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1678,32526,1554,32195
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,2925,73275,2997,72940
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,771,7788,703,7812
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1607,37119,1613,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2165,46681,2307,46801
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2379,59720,2528,59679
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,963,10765,864,10702
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,540,6516,610,6516
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,955,10722,1165,10912
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1650,39303,1682,39025
