O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,667,5167,650,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,749,11741,1061,13641
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,982,19845,1075,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,1008,7318,943,7322
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,807,9439,872,9206
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2507,37623,2124,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,2640,32376,1791,32304
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2479,32797,2187,32891
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,2483,32285,1739,32267
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1157,12619,1291,12511
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,714,6996,587,8327
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,525,7414,613,6449
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2822,40744,2319,45114
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,850,10889,972,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1654,31526,1727,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1380,14426,1190,17450
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1459,15521,1246,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1908,37869,2328,37977
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,2155,40447,2007,39971
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1689,40659,1711,42518
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,824,13715,713,11874
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,713,7504,665,7535
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,2130,39486,1774,40171
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,812,15375,1160,15218
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,803,7624,666,6018
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,1017,10837,795,11393
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1891,28888,1662,34860
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1402,21760,1486,22015
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,2097,43651,1821,43907
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,698,8230,687,8230
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,1183,13265,879,10788
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2521,56920,2226,58879
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1108,15333,1061,14656
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1825,18257,1420,18486
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,2054,32592,1612,32373
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3466,73275,2981,75470
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,714,8034,686,8050
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,2148,47973,1844,47778
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2713,46682,2238,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2938,59722,2725,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1105,10754,885,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,744,6515,558,6515
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1702,39302,1669,39259
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2150,45304,2148,46231
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1733,41681,2867,41818
