O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,693,11743,902,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2118,46475,2039,47004
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,796,15149,961,14701
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,675,6492,674,6451
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,840,19845,902,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,691,7231,737,7322
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,664,9439,681,9445
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,1822,37463,1865,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1571,32376,1571,32304
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,1889,32797,1950,32890
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1463,32627,1508,32267
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1026,12477,988,12491
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,568,6996,554,8326
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,489,5412,492,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,498,7414,582,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1234,31027,1422,26832
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2052,45430,2110,41939
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,678,10889,877,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1291,29617,1444,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,980,14426,972,17483
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1144,15521,1151,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1725,37870,1718,37977
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1713,40446,1693,39971
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1447,40660,1553,42518
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1339,23714,1349,23654
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1591,37936,1619,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1476,39734,1500,39562
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1889,46562,1933,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,654,10839,694,11394
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1459,28888,1529,28942
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1175,21760,1203,22017
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1677,43651,1724,43909
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,808,10566,806,10791
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,503,6446,503,6388
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1088,14856,1163,14931
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1598,32346,1542,32196
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,2845,73096,2842,75294
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,686,7809,692,7832
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1822,47973,1844,47781
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1518,37120,1506,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,1967,46682,2019,49154
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,888,10031,869,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,495,6515,503,6516
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,817,10625,903,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1689,39324,1624,39045
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,1989,45306,1963,45260
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1635,41681,1680,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,2931,72800,2929,72582
