O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,881,6440,789,6399
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,891,19849,977,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,971,7519,919,7488
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2644,38507,2181,37177
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,2339,38644,1754,31812
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2612,31997,2322,32895
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1610,21772,1376,26132
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1164,18991,1159,17970
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,694,6664,700,8413
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,904,14882,1130,14852
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1167,10649,1009,9545
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1265,30791,1962,26828
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,3166,42319,2346,45110
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1308,17026,1211,17956
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,841,10889,995,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1579,29378,2028,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1221,19941,1176,17447
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1535,15521,1265,15485
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,2041,40445,1857,39688
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1794,40661,1611,42518
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,2004,35060,1683,37524
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,798,13715,726,11873
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,823,7957,739,7533
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1979,39487,1754,40173
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,2100,31441,1790,31321
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,791,15374,1212,15688
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1385,26263,1446,26930
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,1013,5838,697,6019
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,1102,10819,813,11394
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,771,9299,798,9296
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,3228,69856,2834,72174
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,1226,10637,957,10788
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,604,6447,568,6390
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2409,56917,2192,58883
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1236,14666,1069,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1538,18347,1551,18771
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1876,18256,1459,18486
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1407,14851,1264,14886
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,778,7788,765,7812
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1828,39430,1585,37029
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,3020,59721,2780,59680
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1378,10103,952,10702
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1747,39303,1817,36551
