O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,778,11741,1020,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2178,46475,2548,47781
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,849,9439,850,9206
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2681,35521,2220,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,2035,30079,1821,31816
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,2115,32285,1742,32267
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1525,24850,1425,26127
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1329,12619,1211,19042
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,919,14883,918,14711
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1074,9465,1003,9545
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,522,5412,535,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,524,7414,622,6449
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,3344,40744,2393,45451
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1279,16793,1249,16737
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,795,10889,944,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1305,18973,1256,19312
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1235,19938,1210,17450
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1863,37869,2251,37977
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1808,41040,1702,42518
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1995,35437,1669,37523
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1581,23714,1800,23654
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,821,13715,674,11874
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1975,39864,1686,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1828,39734,1697,39529
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,802,15375,1228,15218
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1574,26280,1813,26932
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,795,7624,679,6018
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2463,46082,2049,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,915,10818,744,11393
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,2078,28888,1682,34860
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1379,21760,1402,22015
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,2215,43651,1775,43907
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,3598,69709,2793,72204
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,1253,10637,963,10788
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2644,56920,2276,58879
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1063,15333,974,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1488,18359,1527,18804
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1662,21547,1455,18486
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1480,14856,1335,14931
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1928,32592,1649,32373
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3600,73653,2895,75470
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,2299,47973,1822,47778
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2642,47060,2167,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,3118,59722,2538,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,981,10754,862,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,648,6515,620,6515
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,1134,10722,999,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1733,39302,1714,39988
