O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,583,5167,628,5154
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2205,46475,2215,43756
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,879,15148,1042,14701
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,837,19845,892,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,827,7318,784,7212
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,761,9439,725,9206
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,1925,38559,1989,37181
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2109,32797,2107,32891
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1640,32285,1556,32267
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1249,24850,1300,26127
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1078,12478,1030,19042
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,646,6996,573,8327
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,917,9465,898,9545
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,502,5412,524,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,495,7414,583,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1245,30786,1458,26832
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2380,45430,2166,45114
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1075,17077,1145,16737
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1132,18973,1216,19312
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1436,29382,1567,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1057,19938,1108,20072
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1213,15521,1202,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1806,37869,2024,37977
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1503,40659,1638,42518
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,767,11878,655,11874
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,719,7505,656,7535
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1562,39734,1505,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1789,31440,1702,31330
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,812,5770,644,6018
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2041,46562,1955,46705
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,724,10837,773,11393
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1531,28888,1584,28938
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,677,9298,702,9296
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1293,21760,1431,22015
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2880,69709,2725,69816
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,658,9586,672,9607
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2085,56920,2146,58879
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1039,14666,973,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1321,18359,1352,18804
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1520,18266,1359,18486
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1636,37120,1524,37027
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2217,46682,2133,46800
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2462,59722,2373,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1097,10754,864,10697
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1699,39303,1695,39988
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2108,45304,2071,46231
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1655,41681,1808,41818
