O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,689,5167,656,5154
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2339,43650,2213,47015
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,935,15148,1149,14698
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,813,6440,754,6399
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,1018,19849,957,20058
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2114,38507,2026,37177
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1968,33813,1675,32264
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1269,26432,1383,26132
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1111,12541,1061,17970
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,665,6996,670,7107
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,878,14882,804,14852
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1047,10649,1044,9545
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,565,5412,568,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,495,7414,652,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1287,30791,1537,31497
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2377,40974,2207,41401
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1229,17026,1134,16737
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,783,10889,871,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1144,18579,1185,19320
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1493,31527,1503,31798
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1050,19941,1133,14385
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1259,15521,1242,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1851,37870,1873,36186
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1823,40445,1831,39688
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1540,40661,1657,42518
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1662,35060,1668,37524
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1427,23693,1480,23652
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,779,11877,722,11873
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,818,7957,669,7533
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1932,31441,1888,31319
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1385,26263,1438,26930
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,654,5838,677,6019
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,817,10840,806,11394
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,754,9299,741,9296
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1317,21750,1377,22019
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1830,43650,1801,43875
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2814,69708,2806,72174
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,666,9586,678,9606
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,921,10637,910,10788
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,659,6448,592,6390
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1391,18347,1421,18771
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1197,14851,1173,14886
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1759,32417,1679,32195
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3046,73096,2979,75295
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1910,47973,1888,47782
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1654,37119,1556,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2299,46681,2276,49156
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1050,10765,907,10702
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,545,6516,553,6516
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1719,39303,1708,39025
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2127,45294,2125,45227
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1798,41837,2182,41817
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3285,72795,3490,72582
