O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,717,5167,706,5154
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2119,43640,2106,47013
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,932,15149,1102,14701
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,808,6492,851,6451
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,965,19845,913,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,923,7318,847,7322
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,724,9161,700,9564
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,1942,38275,1937,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1741,32376,1686,32304
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2039,32797,2171,32890
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1111,12478,1021,19184
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,641,6996,637,8468
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,843,14883,803,14974
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,954,9465,1001,9545
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,565,5412,551,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,491,7414,613,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1219,31027,1393,31503
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2190,45430,2159,41940
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1123,16793,1160,16736
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,713,10889,869,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1167,18974,1130,19313
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1454,29617,1495,31558
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1179,15521,1200,15485
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1744,40446,1765,39971
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1502,40672,1543,42573
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1540,35071,1595,37578
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,797,11888,725,11874
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,686,7504,635,7535
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1684,37946,1703,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1544,39733,1478,39530
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1847,31441,1820,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,785,15375,879,15703
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1360,26283,1480,26932
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,584,5770,636,6018
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1918,46571,2038,49094
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1729,28888,1690,28942
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,736,9298,724,9296
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,856,10566,852,10791
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1340,18264,1322,18489
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1187,14856,1195,14931
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,737,8034,755,7811
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1871,47983,1787,47781
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1648,37130,1538,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2139,46692,2202,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2378,59731,2360,59679
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,866,10722,953,11058
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1743,41684,1816,41818
