O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,826,11743,1010,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2334,43640,2265,43756
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,967,15149,1147,14701
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,1065,19845,1294,18038
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,916,7318,936,7322
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,758,9161,776,9564
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2134,38559,2416,37181
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2166,32797,2573,32890
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1698,33864,1946,32268
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1218,26430,1479,26130
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1267,12478,1034,19184
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,704,6996,681,8468
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,1050,15264,847,14856
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1080,9465,1070,9545
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,515,7414,647,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1378,31028,1472,31503
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2575,42371,2689,45114
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1235,17077,1324,16736
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,880,10889,1095,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1669,29618,1560,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1175,19937,1210,14385
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1240,15521,1296,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,2000,37870,1989,37977
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1858,40053,1873,39971
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1543,40660,1679,42518
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1509,23714,1581,23654
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1734,37936,1862,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1626,39733,1692,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1922,31440,1974,31319
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1438,26283,1518,26932
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1991,46562,2235,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,893,10839,953,10864
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1868,28888,1777,28942
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,882,9298,775,9296
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1570,23377,1796,22017
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1770,43651,2115,43909
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,679,6446,605,6388
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2085,56917,2393,58884
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1176,14911,1064,14656
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1397,18264,1600,18489
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1530,16565,1478,16731
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3029,73275,3227,75294
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,804,8034,883,7811
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1922,47973,2263,47781
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1613,37120,1886,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2311,46682,2513,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2666,59721,2752,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1148,10754,1149,10379
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,539,6516,580,6549
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,1071,10722,1081,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1814,39533,1747,39017
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2260,45306,2248,45260
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,2099,41684,1887,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3630,75938,3522,72582
