O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,648,5167,647,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,769,11743,967,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2137,43640,2335,47387
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,789,6492,733,6451
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,885,7318,834,7294
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,745,9161,778,9564
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2234,37623,2035,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,2006,32376,1737,32304
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2265,32797,2157,32890
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1375,26430,1387,26130
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,713,6996,612,8468
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,868,14883,927,14851
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,958,9465,956,9545
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,551,5412,547,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,491,7414,642,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1265,31028,1590,31503
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2568,42478,2241,45114
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,778,10889,925,12136
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1141,19937,1158,20072
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1885,35071,1589,37523
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,801,13715,746,11874
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1597,39733,1601,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1954,31440,1815,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,777,15375,1066,15703
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1408,26283,1443,26932
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,716,5770,660,6018
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1641,28888,1688,34862
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1406,21760,1483,19335
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,2027,43661,1845,43909
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,3104,69718,2809,72207
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,616,6446,571,6388
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2291,56927,2174,58884
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1165,14911,985,14656
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1572,18187,1342,18489
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3306,73285,2915,75294
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,2121,47983,1819,47781
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1851,37130,1564,37029
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2753,59731,2454,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1149,10031,944,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,516,6516,557,6549
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,1017,10722,1030,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1762,39533,1753,39017
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2194,45306,2202,45260
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3148,72800,3557,72582
