O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,1012,11744,1121,13641
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,1327,15148,1304,14698
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,924,6440,1075,6399
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,1282,19849,1051,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,1124,7519,1102,7339
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,750,9433,755,9446
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2292,38506,3229,36232
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,2213,31551,2676,37604
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1308,26432,1726,22273
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,734,6647,744,8476
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,1477,14400,1248,14852
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1321,10649,1188,9558
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,2088,30791,1625,31497
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2627,40975,3690,42506
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,1023,10889,1038,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1621,18975,1346,19320
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1362,19940,1400,14424
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1312,15519,1426,15485
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,2057,40356,2187,44657
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1570,23694,1633,23652
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,819,11877,865,11873
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,788,7948,708,7533
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,2087,31441,2555,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,973,15374,984,15626
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1470,26264,1601,26930
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1937,28886,1855,28948
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,835,9299,836,9290
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1536,23368,1651,19335
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2869,69708,3432,69820
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,711,9586,714,9606
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,1199,10636,1088,13264
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,844,6448,702,6390
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2209,58002,2614,58806
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1710,18256,1684,20963
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1262,14851,1287,14886
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3108,73275,3647,72940
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,831,7788,810,7812
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1950,47974,2134,47783
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1665,37119,1771,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2377,46681,2975,46801
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2737,59721,3424,59680
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1136,10756,1021,10702
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,555,6515,630,6515
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,1035,10722,1098,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1799,39303,1747,39025
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,3309,41680,2192,41051
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,5222,72796,4015,72581
