O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,707,5167,723,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,1008,11743,1111,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2538,44026,2232,47002
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,1190,15149,1250,14701
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,855,6492,938,6451
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,977,7318,1093,7540
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,2190,32376,2297,40879
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1901,33864,2752,32268
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1282,26430,1587,22272
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1488,12478,1092,19184
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,710,6397,725,8468
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,1626,14883,1120,14950
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1107,9465,1074,13537
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,638,5412,633,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,516,7414,650,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,2078,31028,1548,31503
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1351,17077,1441,16736
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,934,10889,1095,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,2343,31526,1561,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1384,19938,1289,14879
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,2103,37870,2060,37976
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1955,40053,2275,39093
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1678,43374,1971,42153
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,856,11877,854,11874
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,767,7505,666,7535
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1804,37935,2136,40171
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1582,26283,1629,26932
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,630,5770,676,6018
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,1000,10839,1018,10864
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1846,35020,1988,28942
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,805,9298,767,9490
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,756,6446,604,6388
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2216,56916,2799,58518
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1447,18359,1523,18804
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1469,18264,1504,18401
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1239,14856,1323,14931
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1839,32346,1842,32196
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,811,8034,811,7811
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1686,37119,1903,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2371,46681,2677,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2804,59720,3160,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1095,10031,929,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,513,6516,570,6516
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,3378,41684,2286,41818
