O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,771,11743,1010,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2067,43640,2317,47013
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,882,15149,1107,14701
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,886,6492,741,6451
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,900,19845,956,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,981,7318,888,7540
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,730,9439,735,9445
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2144,35889,2070,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,2097,32376,1705,32304
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2381,32797,2059,32890
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1926,31576,1563,32268
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1147,12477,1002,19042
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,699,6996,584,8326
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,561,5412,546,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,504,7414,632,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1226,31027,1702,26832
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2526,40744,2231,41940
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,767,10889,961,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1465,29617,1534,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1233,14426,1253,14386
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1374,15521,1192,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1811,37870,1911,37987
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1951,40446,1842,39693
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1567,40672,1571,42518
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1468,23714,1478,23654
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1918,37946,1664,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1770,39734,1743,39529
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2293,46571,1963,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,886,10839,767,11394
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1751,28888,1690,28942
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1378,21760,1329,22017
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1912,43661,1807,43909
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,1058,10566,872,10791
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,625,6446,577,6388
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1266,14856,1232,14931
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1809,32346,1619,32196
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3236,73106,2868,75294
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,754,7809,795,7832
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1942,47983,1772,47781
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1723,37130,1536,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2304,46692,2131,49154
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,931,10754,877,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,550,6515,583,6549
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,1004,10625,1003,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1728,39324,1738,39045
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2167,45306,2091,45260
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1697,41684,2123,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3219,72800,3473,72582
