O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,733,5167,741,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,897,11743,1016,13641
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,1070,15147,1124,14698
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,976,6440,1046,6399
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,1089,19849,975,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,963,7519,952,7339
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,774,9161,719,9402
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,2069,31080,2165,31558
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2107,31994,2678,32050
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1831,33811,2518,32602
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1256,26432,1594,22273
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1266,12478,1054,19044
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1125,10649,1066,9545
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,592,5412,600,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,528,7414,684,6449
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1312,18585,1213,19316
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1275,19938,1285,14386
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1292,15521,1296,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,2308,43520,2375,43657
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1543,40661,1849,41909
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,872,11877,880,13906
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1833,37936,1918,39559
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1741,39733,1729,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,2012,31441,2044,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,1168,18264,1203,15687
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1703,26264,1657,27263
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,667,5769,867,5984
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1908,28887,1980,28948
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,787,9299,808,9290
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1634,19546,1761,22019
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,2106,45974,2806,46397
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,3071,71746,3996,72016
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,980,10568,1208,10789
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1174,15285,1058,14656
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1521,18266,1726,18488
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1234,14851,1227,14886
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,2042,32526,2212,32195
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3319,75313,3653,64636
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,821,7788,858,7812
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,2198,50012,2979,47782
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1986,39443,2758,39517
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2752,46413,2803,49949
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,3085,59452,3076,62827
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,553,6516,580,6516
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,951,10722,1142,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1775,39303,1728,39025
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,2704,41838,2078,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,4340,72797,3565,75863
