O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,797,11744,941,13641
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,922,15148,1060,14698
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,791,6440,764,6399
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,868,19849,901,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,840,7519,883,7488
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,719,9433,681,9446
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2166,38506,2022,37176
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,2156,39427,1764,32298
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1346,26432,1344,26132
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,629,6980,663,7003
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,855,14882,1033,14708
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,985,10649,972,10488
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1257,30791,1671,31497
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2459,42318,2292,45108
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,801,10889,933,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1063,18975,1119,19320
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1142,19940,1134,20073
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1261,15519,1234,15485
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1753,40445,1808,39971
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1361,23694,1380,23652
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,737,11877,708,11873
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,843,7948,678,7533
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1831,34407,1826,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,756,15374,901,15626
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1301,26264,1328,26930
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1502,28886,1607,28948
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,709,9299,707,9290
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1372,21750,1522,22019
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2926,69708,2759,69820
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,651,9586,666,9606
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,1217,13267,896,13264
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,596,6448,553,6390
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2130,56918,2148,58806
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1809,20965,1376,20963
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1163,14851,1097,14886
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3121,73275,2896,72940
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,747,7788,696,7812
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1939,47974,1830,47783
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1729,37119,1559,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2254,46681,2145,46801
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2490,59721,2385,59680
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1358,10756,887,10702
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,559,6515,629,6515
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,949,10722,965,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1687,39303,1648,39025
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1719,41680,2547,54630
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3200,72796,3859,72581
