O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,871,11741,992,13641
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,849,6492,897,6451
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,1315,19845,982,20058
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,745,9439,710,9206
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2109,38559,2543,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,2100,32376,2098,30607
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2147,32002,2388,32051
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1959,32285,2061,32267
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1457,24850,1636,22272
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1334,14043,1098,19042
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,1311,14493,1094,14851
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1088,9465,1060,12627
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,626,5412,672,5394
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,850,10889,906,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1318,19802,1469,19312
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1709,30449,1711,31558
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1246,15521,1356,16141
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,2130,37869,1921,37977
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1539,40659,1802,42518
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1598,35059,2022,37523
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1564,23714,1634,23654
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,774,11878,928,11874
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1701,37936,2088,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1602,39735,1917,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,2001,31440,2105,34193
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,1039,15375,944,15693
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,632,5770,656,6018
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1980,46562,2406,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,911,10837,973,11393
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1745,28888,1765,28938
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,793,9298,791,9296
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2764,69709,3157,72170
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,675,9586,680,9607
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1135,15333,1035,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1508,18359,1512,18804
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1203,14856,1283,14931
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,813,8034,769,8050
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1900,47973,2129,47778
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1627,37120,1786,37027
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2252,46682,2595,49154
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,546,6516,606,6516
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,974,10722,1176,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1790,39531,1752,39259
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,2243,41681,2248,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3898,72800,3895,72582
